kai,datetime,Tem,DO,Sal,Chl.a
SUO,2009-05-20 10:12:00,18.21,8.5,33.3,1.1
SUO,2009-05-20 11:23:00,17.66,8.4,33.34,1.5
BS2,2009-05-20 11:43:00,18.11,7.8,32.22,0.5
SUO,2009-05-20 12:36:00,18.64,8.4,33.39,1.1
SUO,2009-05-20 13:52:00,18.07,8.2,33.4,0.8
BS2,2009-05-20 14:15:00,19.13,7.6,32.36,0.6
SUO,2009-05-20 14:38:00,18.09,8,33.39,1.1
BS1,2009-05-21 08:23:00,17.53,7.8,32.97,0.6
IY2,2009-05-21 09:33:00,16.62,8,33.8,0.3
BS1,2009-05-21 09:51:00,17.54,7.8,32.89,1.4
IY2,2009-05-21 10:43:00,16.02,8,33.56,0.6
IY1,2009-05-21 10:47:00,16.28,8.1,33.75,0.7
IY2,2009-05-21 11:52:00,16.58,8.1,33.78,0.2
IY2,2009-05-21 12:56:00,17.35,8,33.85,1
BS1,2009-05-21 13:14:00,17.58,7.8,32.94,1.4
BS1,2009-05-21 14:08:00,18.38,7.7,32.98,1
HRS,2009-05-21 14:25:00,16.61,8.3,33.43,2.3
HRS,2009-05-22 09:36:00,17.63,8.4,33.16,3.2
BS1,2009-05-22 10:02:00,17.41,7.8,33.01,0.6
SUO,2009-05-22 11:05:00,17.47,7.9,33.2,2.7
HRS,2009-05-22 11:11:00,16.84,8.2,33.37,2.6
BS1,2009-05-22 12:03:00,18.59,7.7,33.08,0.4
SUO,2009-05-22 12:07:00,17.2,8.3,33.46,3.1
AKI,2009-05-22 12:43:00,16.11,8.1,33.57,2.2
SUO,2009-05-22 12:47:00,17.35,8.3,33.43,3.2
SUO,2009-05-22 13:59:00,16.96,8.2,33.55,1.3
AKI,2009-05-22 14:34:00,17.29,8.2,33.45,2.6
BS1,2009-05-22 14:46:00,17.65,7.8,33.09,0.9
BS1,2009-05-22 15:53:00,17.65,7.8,33.09,0.7
SUO,2009-05-25 10:51:00,17.82,8.4,33.41,1.2
HIU,2009-05-25 10:53:00,18.51,7.7,33.09,0.2
IY1,2009-05-25 10:53:00,17.57,8.1,33.83,0.3
IY1,2009-05-25 11:43:00,17.13,7.8,33.76,0.5
SUO,2009-05-25 11:56:00,17.73,8.4,33.41,1.4
IY1,2009-05-25 12:07:00,17.45,8,33.64,0.3
IY1,2009-05-25 12:46:00,16.17,7.8,33.63,2.7
SUO,2009-05-25 13:04:00,17.84,8.4,33.57,1.1
HIU,2009-05-25 13:26:00,18.79,7.6,33.15,0.4
HIU,2009-05-25 14:15:00,19.71,7.5,33.19,0.3
IY2,2009-05-25 14:29:00,16.88,8.1,33.79,0.6
HIU,2009-05-25 15:25:00,19.41,7.5,33.08,0.9
HRS,2009-05-25 16:34:00,18.23,8.6,32.77,5.5
OSK,2009-05-26 08:45:00,17.6,6.3,33.24,0.7
HAR,2009-05-26 09:38:00,16.87,7.9,32.67,1.2
OSK,2009-05-26 10:05:00,17.28,7.2,31.86,2.6
AKI,2009-05-26 10:07:00,16.61,8,33.69,0.9
AKI,2009-05-26 10:48:00,16.66,8,33.66,0.8
HAR,2009-05-26 11:24:00,17.29,7.9,32.56,0.9
OSK,2009-05-26 11:30:00,17.41,6.9,32.67,1.8
HRS,2009-05-26 12:00:00,18.7,8.6,32.66,4.5
AKI,2009-05-26 12:04:00,16.62,8,33.63,0.8
HAR,2009-05-26 12:40:00,17.39,7.9,32.72,1
KIS,2009-05-26 13:00:00,17.45,6.1,33.17,0.6
SUO,2009-05-26 13:01:00,17.65,8.4,33.58,0.4
HRS,2009-05-26 13:18:00,17.87,8.7,32.81,3
HAR,2009-05-26 13:50:00,17.88,7.7,32.76,0.6
SUO,2009-05-26 13:54:00,17.76,8.6,33.49,1.4
HRS,2009-05-26 14:45:00,17.15,8,33.38,3.2
KIS,2009-05-27 09:15:00,18.84,7.5,33.73,0.1
OSK,2009-05-27 09:17:00,17.31,8.5,31.99,1.6
HAR,2009-05-27 10:12:00,17.04,8.8,32.51,1.7
OSK,2009-05-27 10:14:00,17.31,8.3,32.06,1.3
HBK,2009-05-27 10:29:00,19.6,8,34.23,0.5
KIS,2009-05-27 10:40:00,19.47,7.4,33.89,0.3
HAR,2009-05-27 10:50:00,17.99,9.5,32.38,1.2
HBK,2009-05-27 11:05:00,19.04,7.7,34.38,0.3
OSK,2009-05-27 11:32:00,17.02,8.9,31.99,7.8
HAR,2009-05-27 11:38:00,19.18,10.1,31.43,5.4
HBK,2009-05-27 11:43:00,19.34,7.8,34.34,0.2
HIU,2009-05-27 12:16:00,19.03,7.9,33.48,0.3
KIS,2009-05-27 12:20:00,20.32,7,34.29,0.2
HBK,2009-05-27 12:24:00,19.62,8,34.18,2
HIU,2009-05-27 13:14:00,18.63,8.8,33.37,3.8
KIS,2009-05-27 13:40:00,20.3,7.3,34.28,0.1
HAR,2009-05-27 13:40:00,17.44,9.1,32.6,1.2
OSK,2009-05-27 13:50:00,16.82,7.4,32.43,1.6
HIU,2009-05-27 14:14:00,20.29,8.5,33.39,1.3
HAR,2009-05-27 14:37:00,17.42,9.2,32.6,1.1
SUO,2009-05-27 14:46:00,20.29,8.2,33.84,1.6
HIU,2009-05-27 15:10:00,19.1,7.9,33.42,0.4
SUO,2009-05-27 15:47:00,18.28,8.5,33.32,1.8
HIU,2009-05-28 09:18:00,16.88,8,33.58,0.9
HIU,2009-05-28 10:02:00,17.52,8,33.52,1
HAR,2009-05-28 10:35:00,16.82,8.1,32.53,1.1
HIU,2009-05-28 10:42:00,18.79,7.9,33.54,0.4
HAR,2009-05-28 11:27:00,17.41,8.5,32.74,0.6
HAR,2009-05-28 12:20:00,17.65,8.7,32.73,0.6
HAR,2009-05-28 13:03:00,17.61,8.8,32.67,0.4
HAR,2009-05-28 13:48:00,17.63,8.7,32.67,0.7
HAR,2009-05-28 14:41:00,17.59,8.8,32.62,0.5
KIS,2009-05-29 08:35:00,19.18,7.7,34.09,0.7
AKI,2009-05-29 08:42:00,17.25,7.8,33.33,2.7
OSK,2009-05-29 08:54:00,16.51,7.7,30.97,5.9
KIS,2009-05-29 09:25:00,18.83,7.5,34.01,0.3
AKI,2009-05-29 09:36:00,16.74,7.9,33.65,2
HAR,2009-05-29 10:09:00,17.19,8.4,32.53,1.5
OSK,2009-05-29 10:11:00,17.39,9.9,31.08,13
AKI,2009-05-29 10:43:00,17.19,7.7,33.59,1.2
KIS,2009-05-29 10:45:00,18.12,7.6,33.5,0.8
HAR,2009-05-29 10:57:00,17.69,8.9,32.51,1.4
OSK,2009-05-29 11:14:00,16.85,8.9,31.99,13
HAR,2009-05-29 11:39:00,17.29,9.1,32.54,0.8
OSK,2009-05-29 12:05:00,17.33,9.2,32.25,6.3
AKI,2009-05-29 12:29:00,17.27,7.8,33.55,0.5
AKI,2009-05-29 13:16:00,17.26,7.8,33.56,0.4
HAR,2009-05-29 13:53:00,17.12,8.6,32.55,1.4
AKI,2009-05-29 14:05:00,16.94,7.9,33.59,0.5
SUO,2009-08-19 10:52:00,28.2,6.5,29.9,0.4
SUO,2009-08-19 11:56:00,27.98,6.6,30.77,0.2
SUO,2009-08-19 12:58:00,28.23,6.6,30.38,0.3
SUO,2009-08-19 14:03:00,27.71,6.5,30.97,0.3
IY1,2009-08-20 10:43:00,25.47,7.1,32.97,0.3
SUO,2009-08-20 11:36:00,27.43,6.7,31.18,0.2
IY1,2009-08-20 11:58:00,25.1,7,33.01,0.3
SUO,2009-08-20 12:42:00,27.18,6.8,31.39,0.6
SUO,2009-08-20 13:53:00,27.74,6.8,31.03,0.3
IY2,2009-08-20 14:17:00,24.38,7.7,32.99,0.8
AKI,2009-08-21 10:11:00,22.94,6.3,33.03,1.5
AKI,2009-08-21 10:58:00,23.49,6.8,32.89,2
SUO,2009-08-21 11:10:00,27.14,7,31.34,0.9
AKI,2009-08-21 11:47:00,24.22,6.5,32.7,1.4
SUO,2009-08-21 12:11:00,27.15,7,31.67,0.2
SUO,2009-08-21 12:49:00,27.46,7.1,31.6,0.7
SUO,2009-08-21 13:58:00,27.22,7,31.82,0.3
OSK,2009-08-24 09:03:00,27.02,5.8,28.45,6.4
HAR,2009-08-24 09:04:00,27.02,5.7,30.79,2.4
OSK,2009-08-24 09:43:00,27.47,3.6,28.38,2.5
HAR,2009-08-24 10:30:00,26.66,6.5,30.49,5.3
OSK,2009-08-24 10:42:00,27.03,4.6,30.75,0.3
SUO,2009-08-24 11:04:00,26.79,6.9,31.68,0.4
OSK,2009-08-24 11:39:00,26.52,4.1,31.75,0.7
SUO,2009-08-24 12:13:00,27.23,6.8,31.52,0.4
SUO,2009-08-24 13:22:00,26.39,7,32.46,0.2
HAR,2009-08-24 13:42:00,27.06,6.1,31.15,0.5
OSK,2009-08-24 13:59:00,26.43,3.8,31.97,0.9
SUO,2009-08-24 14:37:00,26.54,6.8,32,0.4
OSK,2009-08-24 15:53:00,25.94,3.5,31.9,0.9
IY2,2009-08-25 09:28:00,23.32,6.4,32.96,1.7
HAR,2009-08-25 09:30:00,26.69,6,31.02,0.5
OSK,2009-08-25 09:31:00,25.58,3,32.01,0.7
OSK,2009-08-25 10:41:00,25.83,3.1,31.71,1.1
IY2,2009-08-25 10:47:00,23.35,6.2,32.7,1.9
HAR,2009-08-25 10:54:00,26.7,6.2,31.45,0.3
IY2,2009-08-25 11:57:00,23.38,6.7,32.91,1.9
IY2,2009-08-25 13:09:00,23.57,6.6,33.07,2.1
SUO,2009-08-25 13:15:00,24.58,7.2,32.97,0.6
HAR,2009-08-25 13:53:00,26.46,5.9,31.78,0.8
SUO,2009-08-25 14:01:00,24.63,7.3,33.02,0.4
HAR,2009-08-25 14:01:00,26.9,6.2,31.22,0.5
HAR,2009-08-25 15:04:00,27.17,6.6,31.69,0.9
HAR,2009-08-25 16:11:00,26.7,6.2,31.64,0.9
KIS,2009-08-26 10:03:00,26.98,6.5,33.01,0.4
HBK,2009-08-26 10:45:00,25.59,7,32.84,0.5
HIU,2009-08-26 10:59:00,26.38,6.5,32.16,1.1
HAR,2009-08-26 11:13:00,26.17,6.4,31.8,1
HBK,2009-08-26 11:18:00,25.53,6.6,33.38,0.1
HIU,2009-08-26 11:41:00,26.62,6.7,32.2,0.7
HBK,2009-08-26 11:50:00,25.6,6.7,33.18,0.4
HBK,2009-08-26 12:22:00,25.74,7,32.9,1.5
HIU,2009-08-26 13:22:00,27.24,6.6,32.08,0.3
SUO,2009-08-26 14:48:00,26.94,6.5,31.37,1.3
HAR,2009-08-26 15:06:00,26.69,7.9,31.78,4.7
SUO,2009-08-26 15:25:00,27.34,6.5,31.25,0.3
SUO,2009-08-26 16:03:00,26.26,6.6,31.95,0.4
OSK,2009-08-27 09:00:00,25.67,6.9,32.45,0.7
HIU,2009-08-27 09:15:00,26.46,6.9,32.09,1
HAR,2009-08-27 09:46:00,26.33,6.3,31.1,1.9
HIU,2009-08-27 10:14:00,27.07,6.6,32.14,0.6
OSK,2009-08-27 10:30:00,25.63,5.7,31.87,1
HIU,2009-08-27 11:14:00,27.92,6.9,31.77,1
HAR,2009-08-27 11:23:00,25.71,5.1,31.82,0.8
IY1,2009-08-27 11:27:00,23.59,7.6,33,2
OSK,2009-08-27 11:50:00,25.72,6.6,32.07,0.1
HIU,2009-08-27 12:13:00,27.54,6.8,32.05,0.2
IY1,2009-08-27 12:41:00,25.25,6.8,33.13,0.2
HIU,2009-08-27 13:13:00,26.7,6.9,32.22,0.7
IY1,2009-08-27 13:32:00,24.08,7.4,32.68,3.6
HAR,2009-08-27 13:36:00,25.95,5.3,31.74,0.5
KIS,2009-08-27 13:45:00,25.79,6.9,32.63,2.5
HAR,2009-08-27 14:28:00,26.55,6.3,31.16,0.4
HRS,2009-08-27 16:21:00,24.36,8,32.71,2.2
KIS,2009-08-28 08:20:00,25.83,6.3,32.69,1.1
AKI,2009-08-28 08:39:00,25.48,6.9,32.33,5.6
AKI,2009-08-28 10:10:00,25.02,7.4,32.76,7.7
AKI,2009-08-28 11:14:00,24.85,6.4,32.67,1.8
AKI,2009-08-28 13:07:00,25.71,6.3,32.48,2.3
AKI,2009-08-28 13:53:00,25.36,6.2,32.56,2.3
AKI,2009-08-28 14:45:00,24.8,6.6,32.7,3.2
KIS,2009-08-31 08:50:00,25.41,6.3,32.66,0.8
KIS,2009-08-31 10:00:00,25.68,6.1,32.71,0.9
HAR,2009-08-31 10:42:00,26.3,6.3,31.76,1.1
KIS,2009-08-31 11:00:00,25.76,6.2,32.72,0.4
HAR,2009-08-31 12:07:00,26.03,5.6,31.76,1.7
HAR,2009-08-31 13:43:00,26.61,6.6,31.71,1.5
HRS,2009-09-02 09:35:00,25.1,6.9,32.2,0.3
HRS,2009-09-02 11:09:00,24.97,6.7,32.24,0.4
AKI,2009-09-02 12:18:00,24.01,6.5,32.89,3.3
AKI,2009-09-02 13:40:00,25.72,7.1,32.65,5.4
HRS,2009-09-02 14:33:00,25.42,6.6,31.66,2.4
KIS,2009-09-03 09:40:00,26.41,6.5,32.75,4.7
KIS,2009-09-03 09:58:00,26.64,6.8,32.15,1.7
HRS,2009-09-03 10:05:00,24.61,6.4,32.52,1.6
KIS,2009-09-03 10:52:00,26.36,7,32.12,2.4
KIS,2009-09-03 11:00:00,26.25,6.6,32.83,1
HRS,2009-09-03 11:13:00,25.25,6.9,31.22,1.7
KIS,2009-09-03 12:08:00,26.29,6.1,32.48,1.6
HRS,2009-09-03 13:05:00,25.15,7,31.52,2.7
KIS,2009-09-03 13:31:00,26.3,5.8,32.35,0.9
KIS,2009-09-03 14:11:00,26.84,8.1,31.34,3.1
HAR,2009-09-04 08:33:00,25.84,5.7,31.81,0.2
KIS,2009-09-07 10:45:00,28.8,6.4,33.97,0.7
HIU,2009-09-07 10:53:00,27.09,8.7,32.15,0.3
HIU,2009-09-07 13:55:00,27.45,9.3,32.15,0.3
HIU,2009-09-07 14:44:00,28.34,6.9,32,1.2
HIU,2009-09-07 15:58:00,27.48,6.6,32.04,0.4
BS1,2009-09-08 09:39:00,26.64,7.9,32.04,4
BS1,2009-09-08 11:41:00,27.37,7.2,32.15,0.7
BS1,2009-09-08 14:58:00,27.11,9.1,32.2,1.6
BS1,2009-09-08 16:00:00,26.64,8.2,32.14,1.8
BS1,2009-09-09 08:29:00,26.95,8.5,31.93,1
BS1,2009-09-09 09:38:00,26.84,7.7,31.9,2.2
BS1,2009-09-09 13:44:00,26.78,8,31.98,2.2
BS1,2009-09-09 14:44:00,27.03,9,32.01,1.2
BS2,2009-09-10 12:17:00,26.74,10.9,31.61,2.9
BS2,2009-09-10 14:41:00,26.6,10.3,31.64,1.1
BS2,2009-09-10 16:04:00,26.63,10.3,31.58,1.7
BS2,2009-09-11 08:32:00,26.78,10.4,31.97,3.3
BS2,2009-09-11 10:17:00,26.71,9.9,31.43,4.3
BS2,2009-09-11 12:14:00,26.59,11.1,31.36,2.2
BS2,2009-09-11 14:41:00,26.84,10.9,31.35,2.8
OSK,2009-10-13 08:54:00,21.64,7.4,28.27,1.9
OSK,2009-10-13 10:03:00,23.6,6.8,31.98,1.1
OSK,2009-10-13 10:46:00,23.49,7,31.91,1.4
OSK,2009-10-13 11:39:00,23.72,6.8,32.11,1.1
OSK,2009-10-13 14:02:00,23.65,8,31.94,9.7
OSK,2009-10-13 14:50:00,23.1,15,30.65,9.9
OSK,2009-10-13 15:33:00,23.55,13.9,30.82,31
OSK,2009-10-13 16:27:00,23.47,6.8,30.19,19
SUO,2009-10-15 11:03:00,21.82,7.4,32.66,1.6
SUO,2009-10-15 12:06:00,22.32,7,32.66,2.1
SUO,2009-10-15 13:06:00,21.88,7.2,32.47,1.8
SUO,2009-10-15 14:12:00,22.65,7.5,32.76,1.6
HAR,2009-10-16 09:40:00,23.56,7.3,32.13,1.7
HAR,2009-10-16 10:47:00,23.43,7.9,31.9,1.9
SUO,2009-10-16 13:11:00,23.18,6.3,33.28,0.8
HAR,2009-10-16 13:35:00,23.59,8.2,32.06,1.4
SUO,2009-10-16 13:55:00,23.19,6.7,33.12,2
HAR,2009-10-16 14:23:00,23.48,7.8,31.96,1.5
HAR,2009-10-16 15:16:00,23.66,7.7,31.95,1.8
AKI,2009-10-19 10:19:00,22.89,6.4,33.13,1.1
IY1,2009-10-19 10:24:00,22.78,6.7,33.28,1.3
AKI,2009-10-19 11:01:00,22.95,6.4,33.05,1.2
IY1,2009-10-19 11:53:00,22.88,6.8,33.4,1.2
AKI,2009-10-19 12:05:00,22.9,6.5,33.01,1.2
IY1,2009-10-19 12:59:00,22.97,7,33.21,1.7
SUO,2009-10-19 13:36:00,22.72,7.3,32.88,2.1
SUO,2009-10-19 14:48:00,22,7.2,32.79,1.1
BS1,2009-10-20 08:19:00,22.8,8,32.29,2
AKI,2009-10-20 08:38:00,21.92,6.7,31.5,2.4
BS1,2009-10-20 09:36:00,22.6,8,32.17,3.2
AKI,2009-10-20 10:03:00,22.77,6.5,33.14,1.1
SUO,2009-10-20 10:44:00,20.87,7.4,32.61,2.4
AKI,2009-10-20 11:08:00,22.86,6.5,33.01,0.9
SUO,2009-10-20 11:50:00,22.12,7.1,32.87,1.5
SUO,2009-10-20 12:34:00,22.13,7.2,32.88,1.1
AKI,2009-10-20 12:54:00,23.02,6.5,32.9,0.8
AKI,2009-10-20 13:36:00,22.99,6.5,32.95,1.1
BS1,2009-10-20 13:44:00,22.32,8.9,32.15,2.9
SUO,2009-10-20 13:48:00,22.45,7.1,33,1.5
AKI,2009-10-20 14:21:00,23.03,6.5,32.97,1.7
BS1,2009-10-20 14:46:00,22.31,8.9,32.36,2.4
HRS,2009-10-21 09:35:00,22.46,7.4,32.82,3
HIU,2009-10-21 10:34:00,22.58,8.7,32.65,1.4
HBK,2009-10-21 10:39:00,22.28,7,33.95,0.9
HIU,2009-10-21 11:07:00,22.79,6.4,32.94,1.1
HBK,2009-10-21 11:16:00,22.7,7,34.01,1
HRS,2009-10-21 11:23:00,22.72,6.9,33,1.6
HAR,2009-10-21 11:35:00,23.12,7.5,32.27,1.2
HIU,2009-10-21 11:48:00,22.83,6.9,32.76,1.5
HBK,2009-10-21 11:48:00,22.5,7,33.99,0.8
HBK,2009-10-21 12:25:00,22.23,7.3,33.93,0.9
HRS,2009-10-21 12:35:00,23.01,7.1,33.04,1.2
HIU,2009-10-21 13:25:00,22.7,6.9,32.6,0.8
HIU,2009-10-21 13:29:00,22.57,8.6,32.46,0.3
AKI,2009-10-21 13:31:00,22.8,6.8,33.07,1.5
HAR,2009-10-21 14:17:00,23.51,8.2,32.16,2.9
HIU,2009-10-21 14:19:00,22.94,8.6,32.4,0.5
AKI,2009-10-21 14:47:00,22.64,7.2,32.92,4
SUO,2009-10-21 14:50:00,21.51,7.6,32.74,1.2
HAR,2009-10-21 15:26:00,23.22,8.7,31.99,3.5
HIU,2009-10-21 15:31:00,22.89,8.7,32.41,0.9
SUO,2009-10-21 15:51:00,22.49,7.6,32.88,1.4
HAR,2009-10-21 16:44:00,23.25,7.7,32.21,1.5
HIU,2009-10-22 09:08:00,21.65,7.3,32.26,2
BS1,2009-10-22 09:27:00,22.48,8.5,32.52,1.2
HIU,2009-10-22 10:13:00,22.54,6.7,32.49,1.1
HIU,2009-10-22 11:18:00,22.62,6.8,32.46,1
BS1,2009-10-22 11:28:00,22.42,8.8,32.52,0.9
SUO,2009-10-22 11:47:00,21.95,7.2,32.86,1.4
HIU,2009-10-22 12:25:00,22.55,6.9,32.64,0.8
SUO,2009-10-22 12:56:00,22.58,7,33.18,0.5
HIU,2009-10-22 13:35:00,22.65,7.3,32.84,1.9
SUO,2009-10-22 13:37:00,22.2,7,33.04,1.2
BS1,2009-10-22 14:45:00,22.57,9,32.57,0.5
BS1,2009-10-22 15:48:00,22.49,8.4,32.51,1.1
HRS,2009-10-23 09:09:00,22.53,6.8,33,1.8
HAR,2009-10-23 09:55:00,21.97,7.8,31.62,4.7
HRS,2009-10-23 10:25:00,22.21,6.9,32.75,1.3
HAR,2009-10-23 11:33:00,21.3,8.7,31.25,6
HRS,2009-10-23 12:50:00,22.33,7.2,32.53,2.4
HRS,2009-10-23 14:15:00,22.35,6.3,32.46,1.4
HAR,2009-10-23 14:25:00,22.81,8,31.98,5
HAR,2009-10-23 15:38:00,23.11,6.9,32.16,1.1
BS2,2009-10-26 08:28:00,22.03,7.8,32.37,0.7
BS2,2009-10-26 10:09:00,21.95,8.1,32.05,1.8
HAR,2009-10-26 10:52:00,22.28,8,32.04,3.6
SUO,2009-10-26 11:04:00,21.55,6.9,32.83,1
BS2,2009-10-26 12:01:00,22.05,8.8,31.82,6.2
SUO,2009-10-26 12:17:00,22.02,7,33.03,1.8
SUO,2009-10-26 13:34:00,22.17,6.7,33.28,0.6
BS2,2009-10-26 14:44:00,22.03,8.5,31.86,3.9
IY2,2009-10-27 09:42:00,22.2,6.5,33.21,0.7
IY2,2009-10-27 10:54:00,22.13,6.5,33.02,0.5
BS2,2009-10-27 11:17:00,22.2,8.6,32.01,4
IY2,2009-10-27 12:02:00,22.17,6.7,33.27,1.3
IY2,2009-10-27 13:10:00,22.12,7,33.22,1.2
BS2,2009-10-27 13:54:00,22.07,8.3,32.09,1.7
BS2,2009-10-27 15:14:00,21.76,8.2,32.16,1.5
KIS,2009-10-28 10:35:00,22.71,6.2,33.03,0.8
KIS,2009-10-28 10:54:00,22.27,6.4,32.48,1.4
KIS,2009-10-28 11:40:00,22.82,6.4,33.11,0.7
KIS,2009-10-28 13:00:00,22.69,6.4,32.92,1
