kai,datetime,Tem,DO,Sal,Chl.a
BS1,2010-02-17 09:31:00,9.49,12.7,33.1,3.4
AKI,2010-02-17 09:51:00,11.42,9.5,33.67,1.2
BS1,2010-02-17 11:35:00,9.29,13.3,32.91,3.7
AKI,2010-02-17 12:19:00,11.05,9.6,33.51,1.8
AKI,2010-02-17 13:02:00,11,9.6,33.52,1.7
AKI,2010-02-17 13:47:00,11.08,9.5,33.55,1.5
AKI,2010-02-17 14:25:00,11.14,9.5,33.61,1.3
BS1,2010-02-17 14:26:00,9.67,13,32.96,3.3
BS2,2010-02-18 08:41:00,9.99,12.7,33.17,2.2
KIS,2010-02-18 08:45:00,10.03,9.4,32.92,0.3
KIS,2010-02-18 09:57:00,12.29,9.1,33.57,0.4
BS2,2010-02-18 10:36:00,9.37,12.8,33.12,1.6
KIS,2010-02-18 11:21:00,9.69,10.1,32.67,2.3
BS2,2010-02-18 13:35:00,8.67,13.3,32.82,3.7
BS2,2010-02-18 14:51:00,8.4,13.5,32.81,2.2
HAR,2010-02-19 09:02:00,8.47,9.9,32.81,7.8
HRS,2010-02-19 09:38:00,10.4,10,33.15,3.7
BS2,2010-02-19 10:13:00,9.2,12.2,33.12,1.8
HAR,2010-02-19 10:25:00,7.81,10.3,32.59,4.8
HRS,2010-02-19 11:12:00,11.02,9.5,33.48,2
BS2,2010-02-19 12:09:00,8.56,12.4,32.76,1.2
AKI,2010-02-19 12:20:00,11.29,9.3,33.61,0.9
HAR,2010-02-19 12:44:00,8.48,9.6,32.99,2.1
AKI,2010-02-19 13:45:00,10.64,9.9,33.45,2.6
BS2,2010-02-19 14:01:00,8.64,12.4,32.86,0.6
HAR,2010-02-19 14:12:00,8.37,10.4,32.87,4.3
HRS,2010-02-19 14:32:00,10.44,10.2,32.84,7
HAR,2010-02-22 08:30:00,8.73,10.3,32.85,0.5
HAR,2010-02-22 10:11:00,8.42,10.4,32.84,0.4
HAR,2010-02-22 10:25:00,8.66,9.5,33.06,0.4
HAR,2010-02-22 11:19:00,8.7,10.6,32.83,0.3
HAR,2010-02-22 12:25:00,8.92,10.6,32.94,0.4
HAR,2010-02-22 13:37:00,8.53,9.8,33.05,1.1
OSK,2010-02-23 09:07:00,8.88,14,30.44,16
OSK,2010-02-23 09:47:00,8.9,13,30.61,25
HRS,2010-02-23 10:14:00,11.2,9.4,33.49,2
OSK,2010-02-23 10:46:00,8.83,13.9,31.46,8.2
HRS,2010-02-23 11:17:00,10.6,10,32.94,3.7
HAR,2010-02-23 11:20:00,9.07,9.2,33.12,0.4
OSK,2010-02-23 11:44:00,8.72,13.5,31.55,7.4
HRS,2010-02-23 12:27:00,10.74,10.3,32.73,4.7
OSK,2010-02-23 13:51:00,8.9,13,31.74,9
HAR,2010-02-23 14:21:00,8.72,9.2,33.09,0.3
OSK,2010-02-23 15:38:00,9.28,11.9,32.23,5.2
OSK,2010-02-24 09:20:00,9.18,13.8,31.32,5.1
OSK,2010-02-24 10:25:00,8.84,10.9,32.43,6.5
HAR,2010-02-24 12:00:00,8.59,9.7,32.75,3.7
HAR,2010-02-24 13:16:00,8.68,10.2,32.81,2.7
HAR,2010-02-25 09:36:00,8.68,9.8,32.74,3.5
HAR,2010-02-25 10:35:00,9.14,9.3,32.93,0.7
HAR,2010-03-02 11:32:00,9.26,10.6,32.5,2.9
OSK,2010-03-09 10:27:00,9.23,9.3,32.39,0.5
OSK,2010-03-09 11:53:00,9.11,9.3,32.33,0.9
OSK,2010-03-09 13:14:00,9.92,8.8,32.56,0.5
KIS,2010-03-09 14:53:00,9.84,8.9,32.56,0.5
KIS,2010-03-10 10:12:00,10.36,8.9,32.64,1.1
KIS,2010-03-10 11:33:00,12.97,8.3,33.69,0.8
KIS,2010-03-10 12:56:00,11.05,8.7,32.77,1
KIS,2010-03-10 14:13:00,12.02,8.5,33.31,0.8
IY2,2010-03-17 10:31:00,11.31,8.8,33.56,0.9
IY2,2010-03-17 12:12:00,11.45,8.7,33.74,1
IY1,2010-03-22 10:40:00,12.08,8.9,34.05,0.3
IY1,2010-03-22 12:00:00,12.67,8.7,34.11,0.8
IY2,2010-03-22 13:59:00,11.85,8.9,33.92,0.7
AKI,2010-03-23 10:10:00,11.35,8.7,33.72,0.8
AKI,2010-03-23 10:58:00,11.35,8.7,33.69,0.8
AKI,2010-03-23 11:58:00,11.15,8.7,33.65,0.9
IY2,2010-03-23 13:39:00,11.49,8.8,33.72,0.6
IY2,2010-03-23 15:10:00,11.82,8.8,33.81,0.8
HIU,2010-03-24 11:08:00,11.28,8.7,33.62,0.8
HIU,2010-03-24 11:51:00,10.99,9.1,33.55,0.8
HIU,2010-03-24 13:37:00,10.67,9,33.56,0.5
HIU,2010-03-25 09:09:00,11.02,9.6,33.48,1.3
HIU,2010-03-25 10:05:00,11.21,9.2,33.35,1.8
HIU,2010-03-25 11:02:00,10.95,9.5,33.41,2.2
HIU,2010-03-25 11:59:00,11.17,9.2,33.61,0.7
HIU,2010-03-25 12:54:00,10.88,9.2,33.54,1.1
SUO,2010-05-12 10:18:00,17.01,8.4,31.84,1.3
SUO,2010-05-12 11:19:00,16.35,8.4,32.28,0.4
SUO,2010-05-12 12:20:00,17.02,8.1,32.09,0.4
SUO,2010-05-12 14:26:00,16.35,8.2,32.46,0.4
KIS,2010-05-13 09:39:00,17.95,7.8,33.55,0.3
HAR,2010-05-13 09:48:00,15.07,8.4,31.87,0.8
HAR,2010-05-13 10:52:00,15.01,9.1,31.74,1.4
KIS,2010-05-13 11:03:00,14.73,8.3,32.24,0.9
SUO,2010-05-13 11:12:00,16.38,8.2,32.5,1.1
SUO,2010-05-13 12:14:00,16.19,8.6,32.98,0.9
SUO,2010-05-13 12:52:00,16.27,8.8,32.99,0.8
HAR,2010-05-13 13:32:00,15.24,9.1,31.87,0.8
KIS,2010-05-13 13:47:00,14.71,8.4,32.25,1.2
SUO,2010-05-13 13:59:00,15.74,8.5,33.26,0.8
HAR,2010-05-13 14:37:00,15.22,8.4,31.81,1.4
HAR,2010-05-13 15:21:00,15.25,8.7,31.83,1.7
KIS,2010-05-14 08:47:00,16.08,8.2,32.77,0.8
OSK,2010-05-14 08:59:00,15.05,8.7,30.62,0.9
OSK,2010-05-14 09:53:00,15.21,8.1,32.16,0.8
KIS,2010-05-14 09:59:00,16.47,8.1,33.06,0.7
SUO,2010-05-14 10:20:00,16.14,8.5,32.6,0.4
OSK,2010-05-14 10:33:00,15.17,8.8,30.58,1.1
OSK,2010-05-14 11:20:00,15.13,8.3,31.92,1.1
SUO,2010-05-14 11:25:00,15.89,8.6,32.79,0.4
OSK,2010-05-14 12:08:00,14.86,8.1,31.28,1.5
SUO,2010-05-14 12:26:00,16.01,8.6,32.63,0.4
SUO,2010-05-14 13:31:00,16.34,8.2,32.81,0.3
SUO,2010-05-14 14:19:00,17.13,8.2,32.43,0.6
OSK,2010-05-14 14:31:00,15.63,8.9,30.59,1.3
OSK,2010-05-14 15:11:00,15.08,9.8,29.61,7
OSK,2010-05-14 16:05:00,15.24,10.3,29.46,12
HIU,2010-05-17 10:44:00,16.37,12.3,32.51,0.4
KIS,2010-05-17 10:49:00,16.96,8.3,32.02,0.8
SUO,2010-05-17 11:05:00,17.25,8.2,32.5,0.4
SUO,2010-05-17 12:15:00,17.26,8.1,32.64,0.5
HIU,2010-05-17 13:09:00,16.15,12.2,32.56,2.1
SUO,2010-05-17 13:26:00,17.31,8.1,32.83,0.3
HIU,2010-05-17 14:00:00,17.54,12.9,32.18,2.4
HIU,2010-05-17 15:13:00,17.91,12.5,32.26,1.6
HAR,2010-05-18 09:02:00,16.94,9.2,31.54,1.1
BS1,2010-05-18 09:23:00,15.46,10.8,32.3,1.9
HAR,2010-05-18 10:28:00,16.81,8.9,31.55,1
HBK,2010-05-18 10:38:00,17.48,8.1,34.06,0.3
HBK,2010-05-18 11:12:00,17.16,8,34.25,0.3
BS1,2010-05-18 11:22:00,17.31,9.3,32,0.2
HBK,2010-05-18 11:50:00,17.36,8,34.1,0.4
HBK,2010-05-18 12:30:00,17.4,8,34.09,0.3
HAR,2010-05-18 12:47:00,15.7,9,31.61,0.9
BS1,2010-05-18 14:40:00,16.27,9.1,32.45,0.8
BS1,2010-05-18 15:42:00,15.84,11.1,32.44,2.4
BS1,2010-05-19 08:20:00,16.04,7.5,31.84,4.2
BS1,2010-05-19 09:36:00,16.09,7.4,31.89,1.8
SUO,2010-05-19 10:39:00,16.88,8,32.56,1.4
BS1,2010-05-19 11:38:00,16.61,7.3,31.73,0.9
SUO,2010-05-19 11:49:00,16.75,8.1,32.7,0.5
BS1,2010-05-19 13:48:00,17.1,7.8,31.92,1.6
SUO,2010-05-20 13:01:00,15.55,8.1,33.09,0.3
SUO,2010-05-20 13:49:00,15.27,8.1,33.33,0.3
BS2,2010-05-21 08:26:00,16.16,14,31.82,0.9
BS2,2010-05-21 10:03:00,16.29,13,30.96,0.8
HRS,2010-05-21 10:53:00,15.71,9,32.53,1.5
BS2,2010-05-21 11:49:00,17.19,9.2,31.28,0.3
HRS,2010-05-21 12:02:00,16.22,9.6,31.66,0.9
HAR,2010-05-21 13:03:00,15.96,8.9,31.63,1.8
HRS,2010-05-21 13:22:00,14.78,8.9,32.35,1.4
BS2,2010-05-21 14:11:00,15.67,9.3,31.22,0.9
HAR,2010-05-21 14:32:00,16.86,8.8,31.34,1.1
HRS,2010-05-21 14:55:00,16.67,8.9,31.8,1.3
AKI,2010-05-24 09:23:00,15.18,8.4,32.94,1.3
IY2,2010-05-24 10:24:00,14.94,8.1,33.33,0.7
AKI,2010-05-24 10:28:00,15.04,8.3,32.97,0.8
IY2,2010-05-24 11:35:00,15.05,8,32.98,0.8
AKI,2010-05-24 12:37:00,15.94,8.1,32.68,0.9
IY2,2010-05-24 12:46:00,15.05,7.5,33.32,0.7
AKI,2010-05-24 13:20:00,15.7,8.2,32.76,1
IY2,2010-05-24 13:57:00,15.54,7,33,0.8
AKI,2010-05-24 14:08:00,15.55,8.4,32.84,1
AKI,2010-05-25 09:04:00,15.63,8.1,32.57,1.1
BS2,2010-05-25 09:57:00,16.17,10.9,31.27,1.7
AKI,2010-05-25 10:24:00,16.04,8.4,31.83,1.1
HAR,2010-05-25 10:54:00,16.2,8.1,31.96,0.6
HRS,2010-05-25 11:38:00,17.01,8.7,30.8,1.4
BS2,2010-05-25 11:41:00,17.4,9.5,31.36,0.7
HAR,2010-05-25 12:27:00,16.66,8.1,31.71,0.3
HRS,2010-05-25 13:35:00,16.69,8.9,31.33,2.5
BS2,2010-05-25 13:52:00,16.44,9.6,30.98,0.7
HAR,2010-05-25 13:55:00,16.4,8,31.85,0.2
HRS,2010-05-25 14:34:00,16.37,8.5,31.25,0.9
HAR,2010-05-26 11:05:00,16.58,8.4,30.53,2.7
IY1,2010-05-26 12:18:00,15.45,8.3,33.2,0.5
HAR,2010-05-26 12:56:00,16.59,8.3,31.07,1.2
AKI,2010-05-26 15:13:00,15.43,8.1,32.65,1.7
HAR,2010-05-28 08:51:00,16.52,8.4,30.83,1.6
HAR,2010-05-28 10:38:00,16.5,8.4,31.36,2.1
IY1,2010-05-28 11:40:00,15.94,8.1,33.27,0.1
HAR,2010-05-28 11:53:00,16.51,8.3,31.3,1
IY1,2010-05-28 12:46:00,15.21,8.1,33.22,0.8
HAR,2010-05-28 13:09:00,16.5,8.2,31.41,0.8
OSK,2010-05-31 08:50:00,17.44,8.1,32.17,4
OSK,2010-05-31 10:00:00,17.66,9.8,31.83,5.2
OSK,2010-05-31 11:15:00,17.56,6.1,31.74,3.3
KIS,2010-05-31 12:50:00,18.35,6.6,32.56,1.6
KIS,2010-06-02 08:55:00,18.6,9.1,32.86,0.7
KIS,2010-06-02 10:15:00,19.03,7,32.95,0.4
KIS,2010-06-02 11:40:00,18.87,7.3,32.63,0.6
KIS,2010-06-03 09:35:00,18.75,8.5,32.6,0.3
KIS,2010-06-03 10:45:00,21.64,6.8,33.86,0.2
KIS,2010-06-03 12:10:00,22.73,6.2,34.3,0.1
KIS,2010-06-03 13:30:00,20.35,6.8,33.31,0.2
HAR,2010-08-16 10:32:00,27.17,6.7,31.07,0.7
HAR,2010-08-16 12:01:00,27.37,7.4,31.08,1.1
HAR,2010-08-16 13:33:00,27.45,7.1,31.01,0.5
HAR,2010-08-17 09:48:00,28.4,7.1,30.72,0.8
HAR,2010-08-17 10:47:00,28.51,8.3,31.14,1.3
HAR,2010-08-17 12:17:00,28.89,7.4,30.71,0.8
HAR,2010-08-18 08:59:00,29.09,7.5,30.44,2.5
HAR,2010-08-18 10:24:00,29.84,8.1,30.03,2.7
HAR,2010-08-18 12:40:00,28.4,7.6,30.82,1
HAR,2010-08-18 15:00:00,27.63,7.3,30.66,4.5
KIS,2010-08-19 08:45:00,26.88,7.4,31.78,1.1
KIS,2010-08-19 10:00:00,27.89,6.9,32.26,0.6
SUO,2010-08-19 10:15:00,29.59,6.7,30.2,0.3
KIS,2010-08-19 11:15:00,28.19,7.2,30.97,1.6
SUO,2010-08-19 11:22:00,28.42,6.7,30.98,0.5
SUO,2010-08-19 12:36:00,28.64,6.4,31.42,0.3
SUO,2010-08-19 13:49:00,24.96,6.3,31.84,0.3
SUO,2010-08-19 14:36:00,28.42,6.3,31.07,0.2
KIS,2010-08-20 09:20:00,26.75,7.2,31.84,1.3
SUO,2010-08-20 10:37:00,30.12,6.7,30.73,0.7
KIS,2010-08-20 10:40:00,26.32,6.6,31.45,2.9
IY1,2010-08-20 10:46:00,26.63,7.4,32.94,0.4
SUO,2010-08-20 11:41:00,29.13,6.9,31.21,0.5
IY1,2010-08-20 12:08:00,26.78,7.1,32.84,0.4
SUO,2010-08-20 12:46:00,29.9,6.8,30.57,0.7
KIS,2010-08-20 13:35:00,26.89,7.5,31.41,1.4
IY2,2010-08-20 14:13:00,26.34,7.5,32.79,0.6
SUO,2010-08-20 14:33:00,29.39,6.8,31.03,0.5
HAR,2010-08-23 09:56:00,26.23,6.8,31.68,1.6
BS2,2010-08-23 10:00:00,26.86,6.3,31.02,7.7
HAR,2010-08-23 11:02:00,30.18,9.1,30.82,1
SUO,2010-08-23 11:23:00,29.65,6.6,31.35,0.4
BS2,2010-08-23 11:52:00,29.3,8.5,30.95,2.3
SUO,2010-08-23 12:26:00,28.44,6.6,31.48,0.1
SUO,2010-08-23 13:07:00,29.69,6.8,31.32,0.6
HAR,2010-08-23 13:51:00,28.42,8.7,31.19,0.5
BS2,2010-08-23 13:56:00,27.71,7.5,31.09,3.9
SUO,2010-08-23 14:15:00,29.18,6.5,31.53,0.2
HAR,2010-08-23 14:55:00,27.82,9.1,31.16,1.3
HAR,2010-08-23 15:39:00,27.84,8.2,31.21,1.3
OSK,2010-08-24 08:55:00,29.3,9.1,28.39,0.8
HAR,2010-08-24 09:00:00,27.63,7.8,31.22,1.8
OSK,2010-08-24 09:57:00,28.47,10.6,30.43,0.9
HAR,2010-08-24 10:45:00,28.4,8,31.15,0.8
SUO,2010-08-24 10:59:00,26.04,6.9,31.85,0.2
HAR,2010-08-24 12:00:00,28.15,9.4,31.23,1.5
SUO,2010-08-24 12:07:00,28.89,6.5,31.26,0.2
HAR,2010-08-24 13:10:00,29.18,10.5,31.24,2.7
SUO,2010-08-24 13:19:00,29.47,6.5,31.84,0.1
OSK,2010-08-24 13:56:00,27.02,9.4,31.7,1.9
OSK,2010-08-24 15:04:00,28.39,9.8,31,1
OSK,2010-08-24 16:18:00,27.08,9.3,31.45,1.7
OSK,2010-08-25 08:47:00,29.88,9.2,25.05,7.1
OSK,2010-08-25 09:49:00,29.77,9.3,28.27,2.4
OSK,2010-08-25 10:47:00,27.29,9.4,31.38,8.1
HIU,2010-08-25 10:59:00,24.91,6.8,32.4,2.1
HIU,2010-08-25 11:41:00,27.03,7,32.17,1
SUO,2010-08-25 13:10:00,28.28,6.5,32.45,0.1
HIU,2010-08-25 13:26:00,28.65,7.1,32.04,0.5
SUO,2010-08-25 13:54:00,27.76,6.5,32.32,0.3
HIU,2010-08-26 09:14:00,28.62,6.6,32.02,0.4
HIU,2010-08-26 10:14:00,29.14,6.5,32.05,0.6
HBK,2010-08-26 10:34:00,29.07,6.7,31.78,0.7
HBK,2010-08-26 11:08:00,28.95,6.6,31.38,0.1
HIU,2010-08-26 11:21:00,30.47,6.8,31.91,0.7
HBK,2010-08-26 11:45:00,28.73,6.6,31.59,0.2
HBK,2010-08-26 12:22:00,29.1,6.6,31.77,0.3
HIU,2010-08-26 12:23:00,30.08,6.7,32,0.5
HIU,2010-08-26 13:23:00,28.67,7.3,32.01,0.4
IY1,2010-08-27 11:32:00,23.98,7.3,32.63,0.8
IY1,2010-08-27 12:44:00,25.8,7.4,32.53,0.2
IY1,2010-08-27 13:38:00,24.92,7.4,32.59,0.9
AKI,2010-08-30 08:52:00,25.04,6.2,32.35,3.8
AKI,2010-08-30 09:57:00,25.2,7.4,32.45,0.7
SUO,2010-08-30 10:19:00,28.94,6.3,31.32,3.8
AKI,2010-08-30 10:55:00,25.13,7.3,32.46,1.1
SUO,2010-08-30 11:26:00,28.54,6.6,31.49,0.3
AKI,2010-08-30 12:54:00,26.22,6.7,32.32,0.6
AKI,2010-08-30 13:39:00,25.84,6.9,32.36,1.1
AKI,2010-08-30 14:25:00,25.08,7,32.41,1
IY2,2010-08-31 09:32:00,23.76,6.7,32.7,1.9
IY2,2010-08-31 10:44:00,23.89,6.5,32.44,1.8
IY2,2010-08-31 12:03:00,23.73,6.8,32.6,1.7
IY2,2010-08-31 13:09:00,24.38,7.3,32.73,1.9
HRS,2010-09-01 09:13:00,24.83,7.4,32.31,0.9
HRS,2010-09-01 10:47:00,27.88,7.5,31.15,0.3
HRS,2010-09-01 12:30:00,28.7,7.5,31.19,0.2
AKI,2010-09-01 13:37:00,24.55,7,32.49,0.8
AKI,2010-09-01 14:50:00,26,7.3,32.3,0.6
HRS,2010-09-01 15:39:00,27.16,9.1,30.88,1.7
AKI,2010-09-02 10:31:00,25.49,6.5,32.44,1.7
HIU,2010-09-02 10:46:00,29.14,6.6,31.88,0.6
AKI,2010-09-02 11:44:00,25.08,6.9,32.47,1.9
HIU,2010-09-02 11:56:00,28.45,7.7,31.82,1.5
AKI,2010-09-02 12:55:00,24.79,7.3,32.69,1.7
HIU,2010-09-02 13:43:00,29.66,7.8,31.72,1.6
HIU,2010-09-02 14:52:00,29.6,7.7,31.73,0.6
BS1,2010-09-03 09:30:00,28.64,6.4,31.68,0.9
BS1,2010-09-03 11:28:00,29.4,7,31.84,1
HRS,2010-09-03 11:33:00,27.65,7.4,30.53,1.1
HRS,2010-09-03 12:46:00,27.51,7.6,30.66,0.5
HRS,2010-09-03 14:01:00,26.54,7.4,31.9,0.6
BS1,2010-09-03 14:38:00,28.56,9,31.81,0.8
BS1,2010-09-03 15:43:00,29.15,8.9,31.74,0.6
BS1,2010-09-06 08:15:00,29.14,8.2,31.33,11.2
BS1,2010-09-06 09:38:00,29.05,8.2,31.6,3
BS1,2010-09-06 11:44:00,29.35,8.6,31.61,1.9
BS1,2010-09-06 13:53:00,29.89,9.6,31.66,0.5
OSK,2010-09-09 10:00:00,27.64,6,32.44,1.5
OSK,2010-09-09 11:19:00,27.29,6.5,32.49,2.8
OSK,2010-09-09 12:36:00,28.1,4.7,31.79,3.5
KIS,2010-09-09 14:20:00,26.69,6,32.71,1.8
BS2,2010-09-10 08:31:00,29.06,8.5,31.27,5.6
KIS,2010-09-10 09:36:00,27.47,6.6,32.31,1.2
BS2,2010-09-10 10:27:00,28.86,8.3,30.87,2.2
KIS,2010-09-10 10:51:00,28.6,6.2,33.09,0.1
BS2,2010-09-10 12:17:00,29.19,9.1,30.95,0.4
KIS,2010-09-10 12:18:00,28.56,6.3,33.02,0.1
KIS,2010-09-10 13:35:00,28.12,5.9,33.05,0.6
BS2,2010-09-10 13:36:00,28.66,8.2,30.96,2.7
KIS,2010-09-14 09:51:00,26.78,5.8,32.57,1.5
KIS,2010-09-14 11:11:00,27.71,5.4,32.8,0.2
KIS,2010-09-14 12:07:00,28.08,5.5,32.72,0.4
KIS,2010-10-13 08:45:00,24.78,6.7,32.43,3.3
HAR,2010-10-13 10:10:00,25.02,6.2,31.84,1.1
KIS,2010-10-13 10:15:00,24.75,6.6,32.68,1.8
SUO,2010-10-13 10:47:00,22.86,7,31.41,4.2
KIS,2010-10-13 11:35:00,24.38,8.3,31.35,4.9
HAR,2010-10-13 11:54:00,25.09,6.6,31.54,1.8
SUO,2010-10-13 11:54:00,23.69,7.3,32.08,2.2
SUO,2010-10-13 12:55:00,23.62,7.3,31.71,2
HAR,2010-10-13 13:35:00,25.26,6.4,32.05,1.2
SUO,2010-10-13 14:55:00,23.89,6.9,31.93,1.4
HAR,2010-10-14 09:17:00,24.81,6.3,31.67,2.2
KIS,2010-10-14 09:30:00,24.57,7.1,32.87,1.8
SUO,2010-10-14 10:16:00,23.28,6.6,32.13,5.1
HAR,2010-10-14 10:19:00,24.89,6.4,31.95,1.2
KIS,2010-10-14 10:40:00,24.98,6.3,32.55,1.5
IY1,2010-10-14 11:00:00,24.06,6.1,32.87,0.6
SUO,2010-10-14 11:21:00,23.74,6.8,32.32,2.5
HAR,2010-10-14 11:45:00,24.86,6.6,31.49,2.6
SUO,2010-10-14 12:28:00,24.06,6.7,32.53,1.3
IY1,2010-10-14 12:31:00,23.94,6.3,33.07,1
IY1,2010-10-14 13:35:00,23.94,6.2,32.74,2.1
SUO,2010-10-14 13:37:00,23.99,7.6,32.76,1.7
KIS,2010-10-14 13:50:00,24.6,8.6,31.56,1.8
SUO,2010-10-14 14:18:00,23.88,7,32.48,1.2
HAR,2010-10-14 14:31:00,24.9,6.8,31.55,6.7
AKI,2010-10-15 08:40:00,24.51,5.9,32.36,2.4
HAR,2010-10-15 09:00:00,24.77,6.3,32,1.7
HAR,2010-10-15 09:03:00,24.92,6.2,31.52,7.2
AKI,2010-10-15 09:40:00,24.55,6.4,32.55,1
HAR,2010-10-15 10:18:00,24.11,8.2,31.07,2.2
AKI,2010-10-15 10:41:00,24.63,6.3,32.53,0.8
HAR,2010-10-15 10:55:00,24.56,6.6,31.97,3
SUO,2010-10-15 11:14:00,22.87,6.6,32.06,1.6
HAR,2010-10-15 12:10:00,24.96,6.9,31.65,3.2
SUO,2010-10-15 12:18:00,23.69,6.8,32.46,2.7
AKI,2010-10-15 12:26:00,24.8,6.7,32.34,1.7
HAR,2010-10-15 12:45:00,24.29,8,30.96,3.5
SUO,2010-10-15 13:00:00,23.47,6.9,32.39,2.8
AKI,2010-10-15 13:10:00,24.74,6.3,32.41,1.1
HAR,2010-10-15 13:35:00,24.86,6.9,31.63,4.5
AKI,2010-10-15 14:00:00,24.74,6.6,32.5,1
SUO,2010-10-15 14:16:00,23.71,7.3,32.65,3.1
AKI,2010-10-15 15:20:00,24.51,7.4,32.37,4.1
BS2,2010-10-18 08:36:00,24.44,8.4,31.42,17.5
HRS,2010-10-18 09:41:00,23.61,7.3,32.26,2
BS2,2010-10-18 10:03:00,24.26,8,30.8,16.2
HRS,2010-10-18 11:29:00,23.89,6.6,32.57,0.8
BS2,2010-10-18 11:50:00,24.35,7.4,30.87,2.9
HRS,2010-10-18 12:40:00,24.03,6.7,32.65,0.8
SUO,2010-10-18 12:58:00,23.73,6.9,32.94,0.7
AKI,2010-10-18 13:41:00,24.05,6.5,32.65,0.6
SUO,2010-10-18 13:43:00,23.77,7.1,32.95,1.1
BS2,2010-10-18 14:13:00,24.67,9.2,30.8,4.7
HRS,2010-10-18 15:27:00,23.9,8,31.98,9
BS2,2010-10-19 09:52:00,24.46,10.6,31.22,4.8
HRS,2010-10-19 10:09:00,23.76,6.6,32.58,1.3
HBK,2010-10-19 10:33:00,23.7,6.7,33.17,1.4
HBK,2010-10-19 11:10:00,23.87,6.7,33.27,0.8
HRS,2010-10-19 11:24:00,23.57,6.9,32.18,6
HBK,2010-10-19 11:45:00,23.66,6.7,33.15,1.6
HBK,2010-10-19 12:22:00,23.69,6.7,33.16,1.3
HRS,2010-10-19 12:42:00,23.76,6.9,32.12,4.5
SUO,2010-10-19 14:32:00,22.77,8.3,32.43,5.9
SUO,2010-10-19 15:45:00,23.05,7.2,32.33,2.8
HAR,2010-10-20 09:40:00,24.06,7.9,32.1,2.3
HAR,2010-10-20 10:46:00,23.97,8.9,31.69,3.1
SUO,2010-10-20 10:58:00,23.05,7,32.43,1.8
SUO,2010-10-20 12:08:00,23.36,7.1,32.72,1.9
SUO,2010-10-20 13:22:00,23.55,7,32.89,1.3
HAR,2010-10-20 13:28:00,24.07,8.9,31.84,3.1
HAR,2010-10-20 14:39:00,24.02,8.4,31.84,3.9
HAR,2010-10-20 15:21:00,24.11,8.7,31.86,4.4
OSK,2010-10-21 09:13:00,23.14,8,30.79,0.5
OSK,2010-10-21 10:03:00,23.51,5.9,31.09,2.5
