kai,datetime,Tem,DO,Sal,Chl.a
IY2,2004-02-12 14:26:00,12.34,7.9,34.02,0.7
SUO,2004-02-12 15:07:00,8.79,9,33.6,1.2
HAR,2004-02-12 15:17:00,8.93,9.9,32.46,1.6
HAR,2004-02-12 16:27:00,8.68,9.7,32.57,2.1
KIS,2004-02-13 09:33:00,9.83,8.8,32.5,0.3
HAR,2004-02-13 10:02:00,8.37,10,31.94,8.6
KIS,2004-02-13 10:41:00,9.87,8.9,32.67,1
IY1,2004-02-13 10:57:00,13.41,8.4,34.24,0.5
HAR,2004-02-13 11:07:00,8.29,10.5,32.41,5.3
IY1,2004-02-13 12:22:00,13,8.6,34.15,0.4
IY2,2004-02-13 13:30:00,12.15,8.8,33.89,0.6
HAR,2004-02-13 14:38:00,8.52,11.5,32.17,3.5
HAR,2004-02-13 15:51:00,8.85,10,32.6,1.6
HAR,2004-02-16 11:00:00,8.35,9.9,32.4,3.6
HAR,2004-02-16 15:16:00,9.04,9.4,32.75,0.9
HAR,2004-02-18 10:32:00,8.73,9.3,32.75,0.3
HAR,2004-02-18 11:36:00,8.88,9.1,32.72,0.6
HAR,2004-02-19 10:03:00,9,9.6,32.72,0.9
HAR,2004-02-19 11:11:00,8.5,9.6,32.61,0.7
AKI,2004-02-23 09:40:00,11.25,9.9,32.48,4.1
AKI,2004-02-23 11:30:00,11.5,8.9,33.59,1.2
AKI,2004-02-23 13:30:00,11.4,9.2,33.47,0.9
AKI,2004-02-23 15:00:00,11.28,9.3,33.45,1.2
KIS,2004-02-24 08:35:00,9.95,8.1,32.32,8.7
KIS,2004-02-24 10:10:00,11.34,7.7,33.01,4.3
HIU,2004-02-24 10:33:00,10.68,8.9,33.24,4.7
KIS,2004-02-24 11:28:00,13.99,7,33.86,5.3
HIU,2004-02-24 11:39:00,9.52,8.9,33.08,0.9
KIS,2004-02-24 12:46:00,13.56,7.2,33.77,2.9
HIU,2004-02-24 12:47:00,10.91,8.9,33.42,0.5
KIS,2004-02-24 14:00:00,12.95,7.3,33.47,5.7
KIS,2004-02-25 08:54:00,9.99,8.5,32.56,6
HIU,2004-02-25 10:08:00,11.29,8.6,33.53,1.2
KIS,2004-02-25 10:14:00,10.24,8.6,32.54,4.7
HIU,2004-02-25 11:13:00,10.87,9,33.42,1.2
KIS,2004-02-25 11:46:00,10.08,8.6,32.5,8.9
HIU,2004-02-25 12:18:00,11.16,9,33.46,1
HIU,2004-02-25 14:29:00,11.2,9.2,33.45,1.7
OSK,2004-02-26 08:47:00,9.38,9.1,32.26,10.3
OSK,2004-02-26 10:04:00,9.19,9.6,32.17,10.1
OSK,2004-02-26 11:23:00,9.2,9.7,32.19,8.6
OSK,2004-02-26 16:48:00,9.58,12.7,30.84,8.6
OSK,2004-02-26 18:22:00,9.29,11.8,30.16,42
OSK,2004-02-27 08:29:00,8.89,9.4,32.18,1.1
AKI,2004-02-27 09:22:00,11.28,8.7,33.6,0.8
OSK,2004-02-27 09:50:00,8.97,10.3,31.59,5.8
AKI,2004-02-27 10:13:00,11.49,8.7,33.67,0.9
OSK,2004-02-27 11:04:00,9.13,9.4,32.05,2.1
AKI,2004-02-27 11:07:00,11.6,8.6,33.67,1
OSK,2004-02-27 14:17:00,9.77,9.1,32.33,0.6
OSK,2004-02-27 15:43:00,9.22,9.4,32.12,2.2
HRS,2004-03-01 10:40:00,11.08,9.7,33.04,1.4
HRS,2004-03-01 13:00:00,11.21,9.9,31.61,4.6
HRS,2004-03-01 14:10:00,11.19,10.3,32.05,5.4
HRS,2004-03-01 15:25:00,10.96,10,32.14,3.2
AKI,2004-03-02 10:10:00,11.2,9.1,33.48,1.7
AKI,2004-03-02 10:55:00,11.23,8.9,33.45,2.2
AKI,2004-03-02 11:35:00,11.33,9.2,33.46,1.7
AKI,2004-03-02 14:40:00,11.31,9.2,33.5,1.7
IY1,2004-03-03 10:45:00,11.81,9.2,33.76,1.4
IY1,2004-03-03 11:45:00,11.49,9.1,33.53,0.4
IY1,2004-03-03 12:40:00,12.14,9,33.9,1.7
HRS,2004-03-04 10:20:00,10.51,9.6,32.57,1.9
HRS,2004-03-04 13:30:00,11.25,8.9,33.43,1.4
HRS,2004-03-04 14:40:00,11.35,9,33.51,1.7
OSK,2004-05-14 09:38:00,17.38,9.3,27.08,8.8
BS2,2004-05-17 08:59:00,17.32,8.4,30.8,0.2
OSK,2004-05-17 09:41:00,17.84,8.6,30.14,3.9
BS2,2004-05-17 10:28:00,17.56,10.3,29.36,0.2
OSK,2004-05-17 10:31:00,17.28,7.9,31.8,1.2
SUO,2004-05-17 11:08:00,19.12,8.7,30.42,8.1
SUO,2004-05-17 11:59:00,18.02,8.6,32.67,3.9
BS2,2004-05-17 12:13:00,19.17,11.4,28.63,0.3
SUO,2004-05-17 12:55:00,19.02,8.4,31.89,4.6
SUO,2004-05-17 13:49:00,18.27,8.7,32.68,4
BS2,2004-05-17 14:48:00,18.34,10.1,25.37,0.2
OSK,2004-05-17 16:03:00,17.27,8,31.53,0.7
KIS,2004-05-18 09:02:00,17.56,8.1,32.5,0.7
OSK,2004-05-18 09:06:00,17.83,4.3,32.4,0.3
KIS,2004-05-18 10:05:00,19.52,7,33.9,0.7
OSK,2004-05-18 10:22:00,17.83,9.4,32.5,1.1
OSK,2004-05-18 10:58:00,17.97,7.2,25.77,2.9
SUO,2004-05-18 11:15:00,18.23,8.8,32.08,5.6
KIS,2004-05-18 11:16:00,16.29,7.4,32.78,1.1
OSK,2004-05-18 11:33:00,17.57,9.4,31.82,0.7
BS2,2004-05-18 11:50:00,16.93,9.1,31.61,0.1
SUO,2004-05-18 12:16:00,17.81,8.5,32.53,4.8
SUO,2004-05-18 13:10:00,18.51,8.4,32.28,4.9
SUO,2004-05-18 13:48:00,18.9,8.4,30.92,7.5
BS2,2004-05-18 13:56:00,16.68,9.3,31.37,0.2
OSK,2004-05-18 14:25:00,17.65,7.9,30.72,0.8
BS2,2004-05-18 15:24:00,17.16,9.5,30.56,0.2
OSK,2004-05-18 15:42:00,17.31,8.7,31.91,0.8
BS1,2004-05-19 08:29:00,17.36,9.1,31.28,0.2
HIU,2004-05-19 08:38:00,16.68,7.7,33.35,0.9
KIS,2004-05-19 09:46:00,18.69,7.3,33.39,0.7
HIU,2004-05-19 09:48:00,18.33,7.8,32.94,0.3
BS1,2004-05-19 09:52:00,17.49,8.9,30.8,0.1
KIS,2004-05-19 10:51:00,19.57,7.7,33.38,1.5
HIU,2004-05-19 11:00:00,18.33,7.8,32.91,0.2
SUO,2004-05-19 11:16:00,18.01,8.4,32.62,4
BS1,2004-05-19 12:01:00,18.14,9,28.7,0.6
KIS,2004-05-19 12:04:00,19.08,7.8,33.3,1.3
SUO,2004-05-19 12:12:00,18.12,8.4,32.5,2.9
SUO,2004-05-19 12:50:00,18.06,8.6,32.43,4.4
HIU,2004-05-19 12:57:00,17.34,7.8,33.17,1.1
BS1,2004-05-19 13:51:00,18.28,11.9,29.9,1.4
SUO,2004-05-19 13:53:00,17.29,7.8,33.17,3.3
KIS,2004-05-19 14:14:00,19.5,7.8,33.33,3.1
HIU,2004-05-20 09:07:00,18.34,8.2,31.96,1.5
HIU,2004-05-20 10:15:00,18.26,8,32.45,2.8
SUO,2004-05-20 11:26:00,17.98,8.3,32.18,4.5
HIU,2004-05-20 11:26:00,18.83,7.9,32.28,1.5
SUO,2004-05-20 12:25:00,17.53,8.2,32.13,6.5
HIU,2004-05-20 12:36:00,17.89,8.3,32.31,1
SUO,2004-05-20 13:27:00,17.94,7.9,32.33,4.1
SUO,2004-05-20 14:11:00,17.69,7.7,32.74,3.4
HAR,2004-05-21 10:15:00,17.3,7.6,31.62,0.6
IY1,2004-05-21 10:40:00,16.66,8.3,33.24,0.4
HAR,2004-05-21 11:30:00,17.51,8.5,29.73,2.7
IY1,2004-05-21 11:55:00,16.23,7.8,33.37,0.6
IY1,2004-05-21 12:45:00,17.56,8,33.37,0.4
HAR,2004-05-21 14:40:00,18.05,8.5,30.08,3
HAR,2004-05-21 15:45:00,18.42,9,29.2,4.1
HAR,2004-05-21 16:55:00,17.83,9,29.97,2.5
KIS,2004-05-24 08:52:00,19.99,8.3,33.22,0.5
KIS,2004-05-24 09:41:00,19.99,7.8,33.42,1.5
AKI,2004-05-24 10:25:00,17.03,8.1,33.06,1.4
HIU,2004-05-24 10:52:00,18.54,8.7,31.68,0.1
KIS,2004-05-24 10:53:00,18.96,8,33.09,0.4
AKI,2004-05-24 11:10:00,17.32,8.3,32.85,1.7
KIS,2004-05-24 12:11:00,19.42,7.7,33.19,0.6
AKI,2004-05-24 13:15:00,17.56,8.1,32.71,1.7
HIU,2004-05-24 13:25:00,19.32,8.7,31.71,0.1
KIS,2004-05-24 13:28:00,20.26,8.2,33.5,1.4
SUO,2004-05-24 13:56:00,17.55,7.8,33.78,0.3
HIU,2004-05-24 14:14:00,19.74,9,31.32,0.1
HAR,2004-05-24 14:35:00,20.45,11.4,28.68,4.1
SUO,2004-05-24 15:07:00,19.23,8.2,32.53,3.8
AKI,2004-05-24 15:20:00,17.57,8.3,33.13,1.4
HIU,2004-05-24 15:26:00,19.99,8.6,31.6,0.1
HAR,2004-05-24 15:49:00,18.69,9.4,31.13,2
BS1,2004-05-25 09:48:00,18.23,8.7,30.68,0.2
AKI,2004-05-25 09:50:00,17.17,8.2,32.74,2.4
KIS,2004-05-25 09:51:00,19.07,7.9,32.73,0.7
KIS,2004-05-25 11:01:00,19.13,8.4,30.58,5.8
HBK,2004-05-25 11:14:00,19.43,8.6,34.27,5
AKI,2004-05-25 11:35:00,18.05,8.2,33.13,0.9
BS1,2004-05-25 11:47:00,19.77,9,30.76,0.1
SUO,2004-05-25 13:37:00,19.72,8.8,32.12,4.8
AKI,2004-05-25 14:35:00,17.27,7.9,32.8,1.2
SUO,2004-05-25 14:41:00,18.41,8.1,32.71,3.2
BS1,2004-05-25 14:45:00,19.61,8.7,31.7,0.2
AKI,2004-05-25 15:40:00,17.07,8.6,32.73,2
BS1,2004-05-25 15:46:00,19.18,8.4,31.4,0.3
HAR,2004-05-26 10:25:00,18.74,8.1,32.1,0.7
HRS,2004-05-26 10:55:00,19.47,9.1,28.72,1.8
HAR,2004-05-26 11:30:00,18.66,8.6,31.59,0.8
HRS,2004-05-26 13:55:00,18.9,8.4,31.32,0.4
HAR,2004-05-26 14:43:00,19.22,8.8,31.5,2.8
HAR,2004-05-26 15:27:00,19.06,8.3,31.77,3
HRS,2004-05-26 15:30:00,17.49,8.2,32.83,0.7
HAR,2004-05-26 16:38:00,19.58,8.2,31.81,0.6
AKI,2004-05-27 09:44:00,16.82,7.7,33.41,0.6
HRS,2004-05-27 10:15:00,18.25,8.3,31.97,0.7
HAR,2004-05-27 10:25:00,17.64,7.8,32.45,0.8
AKI,2004-05-27 10:40:00,17.06,7.5,33.34,0.6
HAR,2004-05-27 11:28:00,18.33,8,32.26,0.4
AKI,2004-05-27 11:31:00,17.4,7.3,33.22,0.7
HRS,2004-05-27 11:35:00,18.39,8.9,30.48,0.8
HAR,2004-05-27 14:05:00,18.86,9.2,31.12,1.1
HRS,2004-05-27 14:05:00,18.43,9.5,29.97,1.8
HAR,2004-05-27 15:14:00,19.84,8.5,31.78,1.4
HRS,2004-05-27 15:15:00,18.83,9.4,30.37,1.3
HAR,2004-05-27 16:21:00,19.46,9.1,31.12,0.9
HAR,2004-05-28 09:33:00,18.57,8.2,31.76,2.2
IY2,2004-05-28 09:39:00,16.54,7.3,33.5,0.6
HAR,2004-05-28 10:49:00,19.56,8.5,31.74,0.8
IY2,2004-05-28 10:58:00,16.79,7,32.97,0.4
IY2,2004-05-28 12:14:00,16.54,7.2,33.71,0.5
IY2,2004-05-28 13:33:00,17.83,8,33.32,0.6
OSK,2004-08-18 09:42:00,26.14,5.4,32.25,0.5
OSK,2004-08-18 17:20:00,26.55,5.7,32.06,0.8
OSK,2004-08-20 09:22:00,27.17,5.8,29.88,3
AKI,2004-08-20 09:50:00,25.71,6,32.06,8.8
AKI,2004-08-20 11:50:00,24.7,6.3,32.59,2.4
OSK,2004-08-20 13:59:00,27.63,7,30.98,5.4
AKI,2004-08-20 14:10:00,24.48,6.1,32.62,2.4
OSK,2004-08-20 15:12:00,27.7,5.7,29.39,5.3
AKI,2004-08-20 15:15:00,25.7,6.4,32.17,6.1
HIU,2004-08-23 10:57:00,27.76,7,30.7,0.09
SUO,2004-08-23 10:59:00,28.67,6.3,33.52,3.6
OSK,2004-08-23 11:15:00,26.28,5.5,32.03,0.8
SUO,2004-08-23 12:04:00,28.35,6.5,33.55,4.8
OSK,2004-08-23 12:15:00,26.61,6.9,31.94,4.2
SUO,2004-08-23 13:08:00,28.73,6.9,33.51,1.4
HIU,2004-08-23 13:25:00,28.11,8.4,30.73,0.03
HIU,2004-08-23 14:14:00,27.86,8.2,30.08,0.08
SUO,2004-08-23 14:21:00,27.57,6.6,33.65,0.8
HIU,2004-08-23 15:26:00,28.08,8.3,30.5,0.07
OSK,2004-08-23 15:38:00,26.48,5.7,31.96,1.3
BS1,2004-08-24 09:58:00,27.5,6.1,30.75,0.18
SUO,2004-08-24 11:17:00,28.61,6,33.73,1.9
BS1,2004-08-24 11:56:00,27.8,8,30.44,0.05
SUO,2004-08-24 12:20:00,28.15,6.3,33.63,0.6
SUO,2004-08-24 13:25:00,26.94,6.6,33.63,0.7
SUO,2004-08-24 14:08:00,27.13,6,33.5,0.9
BS1,2004-08-24 14:40:00,28.57,8.6,30.58,0.07
BS1,2004-08-24 15:46:00,28.11,8.5,30.34,0.29
OSK,2004-08-25 08:45:00,26.5,5.9,31.92,15
HIU,2004-08-25 09:43:00,27.8,6.7,29.92,0.8
OSK,2004-08-25 09:59:00,26.13,5.7,32.04,0.9
AKI,2004-08-25 10:25:00,26.07,6.4,32.19,5.1
HIU,2004-08-25 10:54:00,28.26,6.5,30.3,1.8
AKI,2004-08-25 11:10:00,26.92,6,31.86,2.8
SUO,2004-08-25 11:14:00,27.83,6.6,33.06,0.4
HIU,2004-08-25 12:23:00,28.74,6.9,30.95,0.9
SUO,2004-08-25 12:40:00,28.08,6.6,33.49,0.5
AKI,2004-08-25 13:15:00,27.1,6.3,31.66,3.8
SUO,2004-08-25 13:19:00,27.91,7.4,33.25,3.5
HAR,2004-08-25 13:52:00,27.41,6.7,31.71,1.3
SUO,2004-08-25 14:27:00,27.91,6.4,33.76,0.6
HAR,2004-08-25 15:07:00,27.44,6.5,31.74,0.7
AKI,2004-08-25 15:15:00,26.37,6.9,32.15,3.4
HAR,2004-08-25 16:11:00,27.67,7.3,31.41,2.1
HIU,2004-08-26 08:49:00,28.26,6.1,31.06,2.3
HAR,2004-08-26 09:07:00,26.45,5.4,31.98,0.9
HRS,2004-08-26 10:00:00,28.1,7.2,30.76,0.8
HAR,2004-08-26 10:05:00,27.2,5.2,31.5,1.9
HIU,2004-08-26 10:06:00,28.47,6.6,30.85,0.2
HRS,2004-08-26 11:00:00,27.04,7.7,29.3,1.7
HIU,2004-08-26 11:21:00,28.01,6.6,30.8,0.3
SUO,2004-08-26 11:26:00,27.63,6.5,33.66,0.4
SUO,2004-08-26 12:37:00,28.11,6.4,33.56,0.4
HRS,2004-08-26 13:05:00,27.5,7.9,29.41,2.5
HIU,2004-08-26 13:06:00,28.6,6.4,31.2,0.6
SUO,2004-08-26 13:50:00,27.87,6.4,33.58,0.3
HRS,2004-08-26 14:20:00,27.82,7.4,30.42,1.3
SUO,2004-08-26 14:39:00,28.12,6.3,33.49,0.6
OSK,2004-08-26 14:50:00,26.37,6.5,31.98,3.1
AKI,2004-08-27 08:39:00,25.24,6.9,32.6,2.9
AKI,2004-08-27 09:26:00,24.62,6.7,30.86,3.1
SUO,2004-08-27 09:57:00,28.71,7.2,33.65,0.5
AKI,2004-08-27 10:12:00,24.7,6.4,31.67,3.1
SUO,2004-08-27 10:57:00,28.39,6.7,33.57,2
HBK,2004-08-27 13:51:00,26.85,7.8,34.65,2.1
HAR,2004-08-31 14:34:00,27.49,6.7,31.86,1.7
HAR,2004-08-31 16:31:00,27.3,6.5,31.33,2.8
HAR,2004-08-31 17:13:00,27.41,6.6,28.62,2.7
BS1,2004-09-01 08:28:00,27.58,6.3,30.47,0.17
IY2,2004-09-01 09:25:00,24.71,5.9,32.67,1
BS1,2004-09-01 09:44:00,27.58,6.1,30.23,0.17
KIS,2004-09-01 10:12:00,25.64,6.3,32.46,1.2
IY2,2004-09-01 10:29:00,24.81,5.9,32.56,1.4
IY1,2004-09-01 10:55:00,24.68,6.3,32.7,2.8
IY2,2004-09-01 11:51:00,24.59,6.2,32.3,1.4
IY1,2004-09-01 12:08:00,24.85,6.8,32.83,1.3
IY1,2004-09-01 13:05:00,25.1,6.5,32.38,2.4
BS1,2004-09-01 13:15:00,27.66,6.5,30.24,0.28
SUO,2004-09-01 14:04:00,25.27,7,33.12,1
BS1,2004-09-01 14:18:00,27.78,7.7,30.56,0.29
SUO,2004-09-01 14:47:00,25.66,7.2,32.97,1
HRS,2004-09-02 10:30:00,25.43,7.1,29.41,6.1
BS2,2004-09-02 11:16:00,26.96,6.2,31.02,0.14
BS2,2004-09-02 13:27:00,26.7,6.7,31.16,0.19
HRS,2004-09-02 13:35:00,26.37,7.2,30.78,2.9
HAR,2004-09-02 14:39:00,26.94,6.8,29.68,5.3
HRS,2004-09-02 14:45:00,25.39,6.7,32.2,3.9
BS2,2004-09-02 15:50:00,27.18,6.3,30.49,0.13
HAR,2004-09-02 16:43:00,26.9,7.2,30.76,4.5
KIS,2004-09-03 08:40:00,26.1,6.4,32.06,1.1
BS2,2004-09-03 08:54:00,27.42,6,30.47,0.15
KIS,2004-09-03 10:11:00,25.73,6.3,32.27,1
BS2,2004-09-03 10:51:00,27.13,6.8,30.04,0.12
KIS,2004-09-03 11:27:00,25.93,6,32.39,0.8
BS2,2004-09-03 12:44:00,27.84,7.9,30.7,0.21
BS2,2004-09-03 14:45:00,27.49,7.3,30.32,0.15
HAR,2004-09-09 09:32:00,26.49,6.3,31.81,0.5
HAR,2004-09-09 10:52:00,26.81,6.5,31.67,0.8
HAR,2004-09-09 14:48:00,27.24,6.9,31.56,0.7
HAR,2004-09-09 16:44:00,26.87,8.1,31.12,4.3
KIS,2004-09-10 09:30:00,25.86,6.3,32.21,2.6
KIS,2004-09-10 10:45:00,26.05,6.5,32.42,0.9
KIS,2004-09-10 12:00:00,26,6.4,32.25,0.4
KIS,2004-09-10 13:25:00,26.33,6.4,32.46,0.5
OSK,2004-10-13 09:36:00,23.86,6,31.95,3.3
AKI,2004-10-13 09:45:00,24.56,6.6,30.56,7.7
SUO,2004-10-13 11:00:00,22.7,7.6,31.69,4.1
AKI,2004-10-13 11:25:00,24.27,6.2,31.83,1.3
SUO,2004-10-13 12:07:00,23.5,7,32.68,4.8
SUO,2004-10-13 13:10:00,22.91,7.1,31.86,2.5
AKI,2004-10-13 13:45:00,24.13,6.1,32.07,0.9
SUO,2004-10-13 14:15:00,22.97,7.1,32.18,2.9
AKI,2004-10-13 14:45:00,23.89,7,31.4,6.5
OSK,2004-10-13 15:11:00,23.82,5.9,31.85,5.6
AKI,2004-10-14 10:20:00,24.4,6,31.64,1.1
AKI,2004-10-14 11:05:00,24.45,5.8,31.37,1.4
AKI,2004-10-14 11:45:00,24.41,6,30.99,1.6
OSK,2004-10-14 12:10:00,23.67,4.7,31.76,4.4
AKI,2004-10-14 14:50:00,24.31,6.1,31.67,1.3
OSK,2004-10-15 09:13:00,22.39,9.4,28.54,22
OSK,2004-10-15 10:26:00,22.23,10.3,29.45,11
OSK,2004-10-15 11:23:00,22.93,9.6,30.44,20
OSK,2004-10-15 14:47:00,22.9,9.3,30.77,5.5
KIS,2004-10-18 10:14:00,22.98,6.4,32.12,2.6
HRS,2004-10-18 10:45:00,22.69,7.7,30.94,3.4
HAR,2004-10-18 11:32:00,22.96,7.3,30.56,7.1
HRS,2004-10-18 13:35:00,23.27,7.1,31.69,2
HAR,2004-10-18 14:15:00,23.59,6.4,31.18,2.7
HRS,2004-10-18 14:40:00,23.51,6.7,32,1.7
HAR,2004-10-18 15:34:00,23.37,6.4,31.05,3.3
HRS,2004-10-19 09:10:00,23.21,6.3,31.26,4.3
HRS,2004-10-19 10:40:00,23.1,5.9,30.91,4.4
HRS,2004-10-19 11:30:00,23.24,5.6,31.38,3.2
HRS,2004-10-19 12:20:00,23.17,5.9,31.86,2.8
IY1,2004-10-22 09:45:00,22.9,6.5,32.43,1.2
IY1,2004-10-22 11:05:00,22.77,6.8,32.77,2
IY1,2004-10-22 12:05:00,22.33,6.8,31.69,1.3
HAR,2004-10-22 13:12:00,22.7,6.5,30.09,2
HAR,2004-10-22 14:40:00,21.35,8.3,29.64,1
KIS,2004-10-25 08:13:00,22.62,6,32.55,2
KIS,2004-10-25 09:05:00,23,6,32.97,0.8
KIS,2004-10-25 09:48:00,22.22,6.1,31.65,2.3
KIS,2004-10-25 09:53:00,23.28,6.1,33.28,2.7
KIS,2004-10-25 11:03:00,22.6,6.1,32.79,1.2
KIS,2004-10-25 11:05:00,22.36,6.8,32.06,2.9
KIS,2004-10-25 12:26:00,23.16,6.4,32.68,2.8
KIS,2004-10-25 13:45:00,23.21,6.4,33.19,0.1
KIS,2004-10-25 14:08:00,21.72,7,27.68,2.8
OSK,2004-10-26 09:59:00,21.9,6.7,30.6,1.5
OSK,2004-10-26 11:15:00,21.65,6.7,30.71,2.1
OSK,2004-10-26 12:55:00,22.18,6.4,31.22,2.3
HAR,2004-10-26 14:29:00,20.99,8.1,29.31,5.9
HAR,2004-10-26 16:49:00,21.36,8.5,29.64,4.3
HAR,2004-10-27 09:31:00,22.28,6,30.76,4.5
SUO,2004-10-27 11:33:00,20.5,6.8,31.29,1.3
SUO,2004-10-27 12:47:00,21.77,6.8,32.42,1.7
SUO,2004-10-27 13:32:00,21.4,7.1,32.47,2.3
HAR,2004-10-27 14:18:00,21.87,6,30.83,2.2
SUO,2004-10-27 14:52:00,22.17,6.4,32.85,1.6
HAR,2004-10-27 15:38:00,21.43,7.2,30.12,1.5
KIS,2004-10-28 08:20:00,22.07,6.2,32.18,4.2
KIS,2004-10-28 09:40:00,22.32,6.3,32.66,1.4
HBK,2004-10-28 10:55:00,20.98,6.7,34.02,0.6
HAR,2004-10-28 11:06:00,21.48,7,30.88,3.5
HAR,2004-10-28 12:38:00,21.71,6.9,31.28,3.7
SUO,2004-10-28 13:22:00,20.14,7.5,31.58,1.3
HAR,2004-10-28 13:50:00,21.35,7.3,29.76,2.2
HAR,2004-10-28 13:53:00,21.88,6.8,31.21,3.5
SUO,2004-10-28 14:17:00,20.47,7.3,31.64,1.9
HAR,2004-10-28 15:08:00,21.43,6.7,30.09,3.7
HAR,2004-10-28 15:10:00,21.39,7.1,30.13,2.7
HAR,2004-10-28 16:29:00,21.55,7.3,30.75,2.2
SUO,2004-10-29 11:21:00,20.81,7.3,31.99,1.4
SUO,2004-10-29 12:28:00,21.1,7.3,32.11,2.1
SUO,2004-10-29 13:37:00,21.34,6.8,32.11,1.4
SUO,2004-10-29 14:20:00,21.52,6.7,32.25,1.3
KIS,2004-11-01 10:09:00,21.81,6.7,32.58,1.7
SUO,2004-11-01 12:27:00,20.91,7.2,32.16,2.3
SUO,2004-11-01 13:40:00,20.38,7.3,31.61,1.3
SUO,2004-11-01 14:54:00,21.83,6.6,32.93,1
KIS,2004-11-02 09:43:00,21.55,6.9,32.39,1.1
SUO,2004-11-02 13:09:00,21.73,6.9,32.94,0.5
SUO,2004-11-04 12:31:00,21.31,7,32.75,0.8
SUO,2004-11-04 13:47:00,21.57,6.8,32.94,0.7
