kai,datetime,Tem,DO,Sal,Chl.a
har,2011-02-08 09:28:00,7.75,10.5,32.81,1.5
aki,2011-02-08 09:42:00,11.07,9.9,33.68,0.7
aki,2011-02-08 10:42:00,10.82,9.9,33.56,0.8
har,2011-02-08 10:55:00,7.95,10,32.8,0.4
har,2011-02-08 12:20:00,7.91,10.1,32.82,0.5
aki,2011-02-08 12:24:00,10.66,10,33.49,1.2
aki,2011-02-08 13:08:00,10.68,10.1,33.5,1.1
aki,2011-02-08 13:58:00,10.77,9.9,33.52,0.9
aki,2011-02-08 15:16:00,10.52,10.2,33.41,1.4
har,2011-02-09 09:04:00,7.64,11,32.62,2.4
hrs,2011-02-09 09:39:00,10.38,10,33.32,1
har,2011-02-09 10:34:00,7.68,10.9,32.63,2.3
hrs,2011-02-09 11:15:00,10.66,9.8,33.43,0.5
hrs,2011-02-09 12:33:00,10.98,9.8,33.52,0.6
har,2011-02-09 12:53:00,7.95,10.5,32.77,0.7
aki,2011-02-09 13:17:00,10.98,9.7,33.58,0.6
hrs,2011-02-09 15:14:00,9.7,11.2,32.58,2.5
har,2011-02-10 10:04:00,7.94,10,32.78,0.6
hrs,2011-02-10 10:05:00,10.52,9.6,33.38,1
hrs,2011-02-10 11:07:00,10,10.2,32.9,1.1
har,2011-02-10 11:34:00,7.84,10.2,32.69,0.9
hrs,2011-02-10 12:18:00,9.93,10.1,32.73,1.4
har,2011-02-10 13:08:00,7.8,10,32.79,1.1
har,2011-02-10 14:14:00,7.64,10,32.68,1.2
har,2011-02-14 09:20:00,7.68,10.5,32.51,1.3
har,2011-02-14 10:14:00,7.7,10.4,32.65,1.8
osk,2011-02-16 08:58:00,7.58,10,32.48,1.3
osk,2011-02-16 10:35:00,7.46,10.6,32.05,2.7
osk,2011-02-16 13:11:00,7.51,10.9,31.99,2.2
osk,2011-02-17 09:31:00,7.35,10.5,32.05,1.6
osk,2011-02-17 10:24:00,7.37,10.6,31.75,4
osk,2011-02-17 11:18:00,7.74,10.1,31.72,6.7
osk,2011-02-18 09:56:00,7.67,11.1,30.57,4
osk,2011-02-18 10:50:00,8.03,10.5,31.47,7.7
iyo,2011-02-21 10:29:00,11.22,9.6,34.07,1.5
iyo,2011-02-22 09:21:00,10.54,8.9,33.77,1
iyo,2011-02-22 10:57:00,10.41,9,33.65,1
iyo,2011-02-22 12:27:00,10.54,8.9,33.73,1
kis,2011-02-23 08:50:00,8.92,9.3,32.94,0.7
aki,2011-02-23 09:33:00,10.41,10,33.73,1.2
kis,2011-02-23 10:10:00,10.84,8.7,33.45,0.7
aki,2011-02-23 10:28:00,10.4,9.5,33.71,1.3
iyo,2011-02-24 11:27:00,10.84,9.5,33.9,0.8
iyo,2011-02-24 12:42:00,10.81,9.4,33.86,1.1
kis,2011-02-25 08:30:00,9.12,9.2,32.74,0.7
kis,2011-02-25 09:50:00,8.35,9.2,32.82,1
kis,2011-02-25 11:00:00,8.75,9.5,32.07,0.9
har,2011-03-01 08:20:00,8.32,9.3,32.78,0.7
har,2011-03-01 10:05:00,8.22,9.7,32.57,1
har,2011-03-01 11:15:00,8.45,9.3,32.81,0.7
har,2011-03-01 12:20:00,8.46,9.2,32.81,0.8
aki,2011-03-04 11:34:00,10.44,9.7,33.69,1.4
osk,2011-03-08 10:39:00,9.73,9.2,32.66,0.6
osk,2011-03-08 11:49:00,9.19,9.3,32.44,0.3
osk,2011-03-08 13:49:00,8.77,9.7,32.13,0.3
kis,2011-03-09 08:50:00,9.87,9.1,32.8,0.3
kis,2011-03-09 09:40:00,10.27,9.1,33.01,0.4
kis,2011-03-09 10:30:00,12.04,8.5,33.63,0.5
kis,2011-03-09 11:20:00,13.58,8.2,33.9,0.3
kis,2011-03-09 12:20:00,12.25,8.4,33.65,0.3
kis,2011-03-09 13:15:00,12.27,8.4,33.69,0.5
kis,2011-03-09 13:50:00,10.72,8.9,33.1,0.3
kis,2011-03-09 14:50:00,10.2,9,32.9,0.3
hiu,2011-03-21 10:38:00,9.4,11.5,33.36,2.3
hiu,2011-03-21 11:52:00,9.54,11.4,33.4,1
hiu,2011-03-21 13:48:00,9.6,12,33.18,1.8
hiu,2011-03-21 15:01:00,8.92,11.6,33.16,2.6
bis,2011-03-22 09:22:00,8.8,10.7,33.25,2.4
bis,2011-03-22 11:27:00,9.61,10.8,33.38,2.8
bis,2011-03-22 14:34:00,9.17,11,33.24,0.6
bis,2011-03-22 15:34:00,8.75,10.9,33.21,2.6
bis,2011-03-23 08:13:00,8.82,9.3,33.19,1.8
bis,2011-03-23 09:24:00,8.66,9.3,32.91,5.5
bis,2011-03-23 11:32:00,8.95,9.3,33.02,8.5
bis,2011-03-23 13:54:00,9.23,9.3,33.27,3.6
bis,2011-03-24 08:24:00,8.75,11,33.08,1.3
bis,2011-03-24 10:09:00,8.64,11.1,32.78,1.2
bis,2011-03-24 12:06:00,8.01,11.6,32.52,0.6
bis,2011-03-24 14:02:00,8.07,11.5,32.63,1.4
bis,2011-03-25 09:52:00,8.83,11.6,32.96,0.5
bis,2011-03-25 10:46:00,8.6,11.5,32.98,0.2
bis,2011-03-25 12:04:00,8.58,11.5,32.78,1.9
har,2011-05-16 12:51:00,16.36,8.5,32.15,0.9
har,2011-05-16 14:24:00,16.79,8.3,32.09,1.2
har,2011-05-16 16:06:00,15.45,8.5,32.07,1.4
har,2011-05-16 17:02:00,16.39,9.5,31.29,6.2
har,2011-05-17 10:36:00,16.47,8.5,32.32,1.3
iyo,2011-05-17 10:52:00,15.73,10.2,33.82,0.2
har,2011-05-17 12:05:00,16.87,9.2,31.92,1.3
iyo,2011-05-17 12:15:00,15.94,10.1,33.94,0.3
har,2011-05-17 13:31:00,16.96,9.6,31.79,2.2
iyo,2011-05-17 14:40:00,16.27,10.2,33.9,0.2
har,2011-05-18 09:44:00,16.6,9.2,32.13,1.4
har,2011-05-18 11:19:00,16.52,9,32.22,1.4
har,2011-05-18 13:05:00,16.77,10,32.27,1.8
har,2011-05-19 09:01:00,15.72,10.3,31.9,2.5
aki,2011-05-19 09:37:00,15.33,10.6,33.84,0.8
har,2011-05-19 10:22:00,16.97,10.4,32.04,2
aki,2011-05-19 10:27:00,15.37,10.5,33.83,1.2
suo,2011-05-19 11:40:00,15.94,8.2,33.35,0.3
aki,2011-05-19 12:01:00,15.25,10.5,33.82,1.2
suo,2011-05-19 13:03:00,16.12,8.3,33.3,0.8
har,2011-05-19 13:22:00,17.82,9.7,32.06,1.5
suo,2011-05-19 14:39:00,18.75,8.7,31.79,1
iyo,2011-05-20 09:31:00,15.41,10.3,33.81,0.9
har,2011-05-20 09:38:00,15.41,8.5,31.96,3
har,2011-05-20 10:35:00,15.25,8.5,32.13,3
iyo,2011-05-20 10:53:00,15.08,10.7,33.63,1.1
iyo,2011-05-20 12:11:00,16.72,10.3,33.81,1.1
osk,2011-05-20 12:29:00,15.68,8.7,31.85,3.3
iyo,2011-05-20 13:23:00,16.67,10.4,33.77,1.2
osk,2011-05-20 15:50:00,17.78,10.9,29,3.3
hrs,2011-05-23 09:48:00,17.61,8.9,32.27,0.6
hrs,2011-05-23 11:27:00,16.87,9,32.65,1.1
osk,2011-05-23 12:11:00,16.72,6.3,30.88,2.3
hrs,2011-05-23 12:23:00,16.27,8.8,33.42,1
osk,2011-05-23 13:26:00,17.41,6.5,29.09,3.3
hrs,2011-05-23 13:38:00,19.37,10.5,29.09,7.5
osk,2011-05-23 15:13:00,16.09,6,29.47,4.7
aki,2011-05-24 08:40:00,16.13,8.5,33.32,0.8
aki,2011-05-24 10:16:00,15.53,8.8,33.7,0.6
osk,2011-05-24 10:47:00,15.49,7.4,31.99,2.9
hiu,2011-05-24 10:47:00,17.29,10.3,33.16,0.6
aki,2011-05-24 11:20:00,15.55,8.7,33.68,0.7
osk,2011-05-24 12:01:00,15.9,8.7,31.53,2.3
hiu,2011-05-24 13:03:00,16.87,10.5,33.27,0.5
osk,2011-05-24 13:06:00,15.69,8,31.33,2.2
aki,2011-05-24 13:21:00,16.09,8.8,33.41,0.9
hiu,2011-05-24 13:54:00,15.89,10.4,33.23,0.8
aki,2011-05-24 14:03:00,15.85,8.8,33.53,0.7
aki,2011-05-24 14:55:00,15.74,8.9,33.65,0.7
hiu,2011-05-24 15:10:00,15.86,10.2,33.41,0.5
aki,2011-05-24 15:59:00,16.37,8.7,33.08,1.4
bis,2011-05-25 09:38:00,16.72,13,33.07,0.7
osk,2011-05-25 10:27:00,16.22,5.6,31.54,3.5
iyo,2011-05-25 10:43:00,16,8.8,33.91,0.4
hiu,2011-05-25 11:05:00,16.22,10.7,33.57,1
bis,2011-05-25 11:35:00,17.22,12.5,32.96,2.3
iyo,2011-05-25 11:51:00,16.14,8.7,34.08,0.3
hiu,2011-05-25 11:52:00,16.82,10.9,33.44,0.8
osk,2011-05-25 11:55:00,16.85,6.2,30.9,6
iyo,2011-05-25 12:43:00,15.8,8.8,33.67,0.8
osk,2011-05-25 13:31:00,16.67,7,32.58,3.1
hiu,2011-05-25 13:36:00,17.9,11.1,33.25,0.9
bis,2011-05-25 14:37:00,16.76,12.7,33.29,0.5
hiu,2011-05-25 14:40:00,17.7,11.3,33.3,0.6
aki,2011-05-25 15:02:00,15.88,8.8,33.65,0.7
bis,2011-05-25 15:45:00,17.4,12.5,33.04,0.9
bis,2011-05-26 08:07:00,17.26,12.1,32.86,0.7
hiu,2011-05-26 09:04:00,17.32,10,33.54,0.9
bis,2011-05-26 09:33:00,17.09,12,32.94,1.1
hrs,2011-05-26 10:04:00,17.22,8.9,32.76,1.5
hiu,2011-05-26 10:08:00,17.52,10.1,33.2,2
hrs,2011-05-26 11:08:00,17.09,9.4,32.08,1.6
hiu,2011-05-26 11:11:00,17.05,10,33.4,1.3
bis,2011-05-26 11:20:00,17.79,11.8,31.96,2.5
hiu,2011-05-26 12:11:00,17.57,9.9,33.24,0.8
hrs,2011-05-26 12:33:00,17.04,9.7,31.62,1.9
bis,2011-05-26 13:43:00,17.65,11.8,32.58,3
bis,2011-06-03 08:28:00,17.75,12.8,31.21,1.1
bis,2011-06-03 10:18:00,17.5,12.7,31.23,3
bis,2011-06-03 13:02:00,18.55,14.2,30.72,5.5
bis,2011-06-03 14:20:00,18.23,13.2,31.34,2.1
bis,2011-06-07 11:41:00,18.55,11.7,31.8,3
bis,2011-06-07 13:52:00,18.08,11.3,31.97,2.2
bis,2011-06-07 15:24:00,17.55,10.8,31.75,2.4
har,2011-08-17 10:21:00,27.97,8.8,31.38,0.6
har,2011-08-17 11:53:00,27.98,8.8,31.3,0.5
har,2011-08-17 13:25:00,28.52,9,31.3,0.4
har,2011-08-18 09:37:00,27.89,8.8,31.13,0.4
har,2011-08-18 11:09:00,28.67,8.5,31.31,0.3
har,2011-08-18 12:38:00,27.28,9,31,1.2
har,2011-08-18 15:24:00,28.36,8.2,31.05,1.5
iyo,2011-08-19 09:26:00,23.87,7.3,32.88,2.4
iyo,2011-08-19 10:48:00,23.85,7.2,32.72,1.9
iyo,2011-08-19 12:17:00,25.42,7.8,32.81,1
iyo,2011-08-19 13:29:00,26.77,7.6,33.02,0.5
har,2011-08-22 09:04:00,26.79,6.1,30.7,2
kis,2011-08-22 09:50:00,26.13,5.8,32.01,1.1
har,2011-08-22 09:58:00,26.36,5.4,31.15,0.4
har,2011-08-22 10:29:00,26.16,6.7,30.5,2.7
iyo,2011-08-22 10:40:00,25.84,7.6,32.74,0.6
har,2011-08-22 11:09:00,27.34,6.7,31.34,0.2
kis,2011-08-22 11:25:00,26.25,6.3,32.52,1.1
iyo,2011-08-22 12:14:00,25.52,7.8,32.75,0.7
har,2011-08-22 12:54:00,26.76,8.2,31.02,6.2
kis,2011-08-22 13:00:00,26.99,6.4,30.98,3
har,2011-08-22 13:47:00,27.45,6.3,31.49,0.2
iyo,2011-08-22 14:20:00,24.82,7.9,32.97,1
har,2011-08-22 14:57:00,27.17,6,31.48,0.2
har,2011-08-22 16:09:00,26.85,5.9,31.42,0.2
bis,2011-08-23 08:20:00,27.15,6.1,31.54,1
osk,2011-08-23 09:02:00,27.28,6.5,30.16,0.4
bis,2011-08-23 09:59:00,27.43,7.8,29.77,28
har,2011-08-23 10:00:00,27.06,6.3,31.45,1.4
osk,2011-08-23 10:08:00,26.6,5.9,31.65,0.2
osk,2011-08-23 11:35:00,27.92,7.4,29.93,3.8
har,2011-08-23 11:45:00,27.63,6.5,31.38,0.8
bis,2011-08-23 11:47:00,26.85,8.4,31.04,20
har,2011-08-23 13:00:00,27.17,6.4,31.42,0.7
bis,2011-08-23 14:04:00,27.69,8.3,30.98,24
har,2011-08-23 14:10:00,27.06,7,31.14,5.1
osk,2011-08-23 14:28:00,27.47,7.1,30.41,0.7
osk,2011-08-23 15:30:00,27.85,7.2,29.88,4.6
osk,2011-08-24 08:54:00,28.3,7.3,25.96,19.8
osk,2011-08-24 09:25:00,27.13,6,31.23,0.9
kis,2011-08-24 09:40:00,26.48,6.7,31.4,3.7
osk,2011-08-24 09:59:00,26.62,5.5,31.9,0.5
osk,2011-08-24 10:28:00,26.91,5.7,31.41,0.4
kis,2011-08-24 11:00:00,26.53,5.7,31.98,2.1
bis,2011-08-24 11:05:00,26.99,7.5,31.15,14
osk,2011-08-24 11:12:00,26.72,5.7,31.8,0.7
osk,2011-08-24 11:28:00,26.83,5.5,31.84,0.2
hiu,2011-08-24 11:36:00,26.66,7.2,31.91,2.6
hiu,2011-08-24 12:23:00,27.22,8,31.89,1.6
kis,2011-08-24 12:47:00,26.68,2.9,31.98,1.8
bis,2011-08-24 13:34:00,27.39,6.4,31.23,5.4
kis,2011-08-24 13:51:00,26.37,3.9,32.59,0.4
hiu,2011-08-24 14:05:00,27.8,7.7,31.8,0.7
kis,2011-08-24 14:15:00,26.9,7.4,31.53,13
bis,2011-08-24 14:53:00,27.13,6,31.23,2.5
bis,2011-08-25 08:07:00,26.9,6.7,31.56,2.1
kis,2011-08-25 08:56:00,26.87,5.1,32.49,0.1
hiu,2011-08-25 09:17:00,27.42,8,31.66,1.3
kis,2011-08-25 09:35:00,26.74,5,32.67,0.3
bis,2011-08-25 09:38:00,26.78,7.5,31.31,21
hiu,2011-08-25 10:23:00,27.63,8.1,31.56,1.3
kis,2011-08-25 10:39:00,26.74,5.6,32.3,0.5
bis,2011-08-25 11:29:00,27.3,8.6,31.63,2.6
hiu,2011-08-25 12:08:00,28.08,8.2,31.39,1.1
hiu,2011-08-25 12:55:00,28.03,7.8,31.81,0.8
bis,2011-08-25 13:48:00,27.52,9.4,31.51,9.4
hiu,2011-08-25 13:58:00,27.05,7.8,31.91,2
bis,2011-08-26 09:38:00,26.66,7.7,31.84,3.6
kis,2011-08-26 10:06:00,26.62,4.4,31.73,0.7
kis,2011-08-26 11:24:00,26.75,4,32.4,0.4
bis,2011-08-26 11:43:00,27.31,9.3,31.46,3.9
kis,2011-08-26 12:06:00,27.28,3.2,32.92,0.1
bis,2011-08-26 14:25:00,26.99,8.9,31.94,1.5
bis,2011-08-26 15:39:00,27.72,8.5,31.79,4.2
aki,2011-08-29 09:19:00,23.89,7.3,32.93,2.3
aki,2011-08-29 10:08:00,24.24,7.5,32.85,2.7
hiu,2011-08-29 10:36:00,27.99,8.4,31.88,0.6
aki,2011-08-29 11:22:00,24.65,7.2,32.69,2.7
hiu,2011-08-29 11:50:00,28.43,8.2,31.75,0.7
hiu,2011-08-29 13:45:00,29.58,8.2,31.53,0.9
hiu,2011-08-29 14:59:00,29.92,8.3,31.41,0.5
hrs,2011-09-26 09:10:00,24.42,6.4,31.68,2.8
hrs,2011-09-26 10:20:00,24.19,7.5,31.53,4.7
hrs,2011-09-26 11:15:00,24.33,7.8,31.83,0.9
hrs,2011-09-26 12:40:00,24.73,7.2,32.03,1.4
hrs,2011-09-26 14:20:00,25.13,7,32.42,2.1
hrs,2011-09-26 15:15:00,24.91,7.4,32.43,2.6
iyo,2011-09-27 10:50:00,24.8,6.6,32.69,2.1
iyo,2011-09-27 11:40:00,24.13,6.7,32.88,1.3
iyo,2011-09-27 13:00:00,24.39,7.2,32.81,1.7
aki,2011-09-28 09:40:00,25.06,6.5,32.29,2.2
aki,2011-09-28 10:30:00,25.6,6.5,31.98,1.6
aki,2011-09-28 11:55:00,25.84,6.5,31.4,2.8
aki,2011-09-28 12:55:00,25.84,6.6,31.47,2.3
aki,2011-09-28 13:25:00,25.76,6.6,31.9,2.1
aki,2011-09-29 09:10:00,25.36,6.5,31.65,2.2
aki,2011-09-29 09:40:00,25.41,6.8,32.01,2.9
aki,2011-09-29 10:35:00,24.98,6.7,32.32,2.4
hrs,2011-09-29 11:30:00,25.17,7.2,32.27,2.9
kis,2011-10-17 09:05:00,24.03,6.2,32,0.6
osk,2011-10-17 09:08:00,23.91,6.4,31.36,0.7
kis,2011-10-17 10:15:00,24.4,6.2,32.61,0.4
osk,2011-10-17 10:36:00,23.05,7,30.39,3.2
iyo,2011-10-17 10:59:00,23.28,6.6,32.89,0.4
kis,2011-10-17 11:35:00,23.62,6.7,29.36,0.9
osk,2011-10-17 12:19:00,22.45,6.7,26.58,2.1
iyo,2011-10-17 12:31:00,23.14,6.6,32.99,0.3
osk,2011-10-17 13:18:00,23.64,7.4,30.49,1.9
iyo,2011-10-17 13:36:00,23.2,6.6,32.76,0.6
osk,2011-10-17 14:27:00,23.95,6.7,31.95,0.8
aki,2011-10-18 08:40:00,23.54,6.2,31.59,2.3
kis,2011-10-18 09:30:00,24.02,6.7,32.53,0.6
aki,2011-10-18 09:44:00,23.71,6.5,32.09,0.8
aki,2011-10-18 10:43:00,23.84,6.6,31.97,0.8
kis,2011-10-18 10:45:00,24.2,6.5,32.46,0.6
osk,2011-10-18 10:58:00,23.83,5.1,31.5,0.7
osk,2011-10-18 12:09:00,23.67,5.2,30.97,2.3
aki,2011-10-18 12:23:00,23.85,6.4,31.3,0.7
aki,2011-10-18 13:08:00,23.88,6.5,31.56,0.9
kis,2011-10-18 13:50:00,23.66,6.7,30.97,1.2
aki,2011-10-18 14:15:00,23.92,6.6,31.88,0.7
osk,2011-10-18 14:53:00,24.3,4.2,29.19,4.6
aki,2011-10-18 15:26:00,23.65,6.8,31.86,1.4
hrs,2011-10-19 09:36:00,23.36,6.5,32.26,1.5
iyo,2011-10-19 10:16:00,22.78,6.9,33.15,0.7
hrs,2011-10-19 11:14:00,23.33,6.6,32.35,0.7
iyo,2011-10-19 11:41:00,22.92,6.8,33.13,0.5
hrs,2011-10-19 12:11:00,23.42,6.7,32.37,0.6
hrs,2011-10-19 13:46:00,23.13,7.1,31.78,2
iyo,2011-10-19 14:03:00,23,6.9,33.02,1.6
hrs,2011-10-19 14:53:00,22.95,9.2,31.05,7.7
iyo,2011-10-20 09:29:00,23.34,6.7,32.54,0.7
aki,2011-10-20 10:29:00,23.39,6.7,32.33,0.6
har,2011-10-20 10:30:00,23.06,6.4,30.9,1.3
iyo,2011-10-20 10:51:00,23.31,6.6,32.4,0.7
har,2011-10-20 11:23:00,23.39,6.7,31.15,0.8
hrs,2011-10-20 11:51:00,23.11,7,32.23,1.5
iyo,2011-10-20 12:08:00,23.35,6.7,32.63,0.7
har,2011-10-20 12:18:00,23.6,6.9,31.16,1.2
hrs,2011-10-20 13:12:00,22.7,7.6,31.48,7.2
iyo,2011-10-20 13:23:00,23.45,6.7,32.75,1
har,2011-10-20 15:33:00,23.59,6.7,30.68,2.8
aki,2011-10-21 09:31:00,23.35,6.8,32.36,1
har,2011-10-21 09:35:00,23.17,6.9,30.35,7.8
aki,2011-10-21 10:29:00,23.61,6.5,31.95,0.7
har,2011-10-21 11:17:00,22.62,8.8,29.85,16
aki,2011-10-21 11:18:00,23.61,6.5,31.7,0.7
har,2011-10-21 13:39:00,23.43,7.4,30.44,3.4
har,2011-10-24 10:27:00,23.2,6.8,30.9,1.2
har,2011-10-24 12:07:00,23.34,6.7,30.78,1.3
har,2011-10-24 13:58:00,23.34,6.5,30.75,1.2
har,2011-10-25 09:21:00,22.25,8.6,29.59,1.6
har,2011-10-25 11:04:00,22.93,7.2,30.88,1.4
hiu,2011-10-25 11:28:00,23.3,6.6,31.57,0.8
hiu,2011-10-25 12:20:00,22.94,6.7,30.92,1
har,2011-10-25 12:53:00,22.54,9.1,30,6.5
hiu,2011-10-25 14:09:00,22.96,6.8,30.96,1.8
hiu,2011-10-26 08:43:00,22.42,7.2,31.12,4.5
har,2011-10-26 09:32:00,22.69,7.2,30.82,1.4
hiu,2011-10-26 09:54:00,22.42,7.1,30.61,5.5
hiu,2011-10-26 11:02:00,22.62,6.7,30.75,1.9
har,2011-10-26 11:07:00,22.9,7.2,31.1,1.1
hiu,2011-10-26 11:55:00,22.39,7.2,30.78,2
hiu,2011-10-26 12:49:00,22.3,7.1,30.65,2
har,2011-11-02 07:45:00,22.16,6.7,30.93,0.6
har,2011-11-02 09:40:00,22.34,6.5,31.28,0.5
har,2011-11-02 11:00:00,22.39,6.6,30.94,0.4
har,2011-11-02 12:20:00,22.18,6.6,30.5,0.8
