kai,datetime,Tem,DO,Sal,Chl.a
SUO,2015-05-11 12:17:00,17.88,8.9,32.48,2.9
SUO,2015-05-11 13:42:00,18.04,8.6,32.13,2.6
SUO,2015-05-13 10:01:00,15.69,8.15,32.65,2.5
SUO,2015-05-13 11:02:00,15.57,8.11,32.79,1.7
SUO,2015-05-13 12:52:00,15.48,7.89,32.94,1.5
SUO,2015-05-14 09:47:00,17.2,8.13,32.37,3.3
SUO,2015-05-14 10:42:00,17.23,8.08,32.23,2.1
SUO,2015-05-14 11:19:00,16.81,8.24,32.56,3.4
SUO,2015-05-14 11:58:00,16.17,7.87,32.89,3.1
SUO,2015-05-14 13:36:00,16.58,8.08,32.31,2.7
SUO,2015-05-15 10:07:00,16.96,8.1,32.46,1.6
SUO,2015-05-15 11:05:00,17.77,8.14,32.16,2.3
HAR,2015-05-18 09:30:00,16.7,8.9,31.17,0.2
KIS,2015-05-18 09:41:00,19.71,7.71,33.26,0.1
HAR,2015-05-18 10:38:00,16.88,8.97,31.12,1
KIS,2015-05-18 10:53:00,19.13,7.89,32.95,0.1
HAR,2015-05-18 11:47:00,17.47,8.94,31.25,1.1
KIS,2015-05-18 12:05:00,19.19,7.73,33.61,0.1
HAR,2015-05-18 13:06:00,17.25,8.6,31.62,0.5
HAR,2015-05-19 08:53:00,17.57,9.19,30.31,3.6
KIS,2015-05-19 08:53:00,18.49,7.45,33.3,0.9
HAR,2015-05-19 10:00:00,17.12,8.87,30.29,3.9
KIS,2015-05-19 10:15:00,19.18,7.75,33.4,0.2
HAR,2015-05-19 11:53:00,16.63,8.96,31.05,2.2
HAR,2015-05-19 13:04:00,16.98,8.88,31.55,0.6
HAR,2015-05-19 14:39:00,17.37,9.34,30.87,2.7
OSK,2015-05-21 08:56:00,18.57,7.79,32.83,3.1
OSK,2015-05-21 10:06:00,18.34,8.26,32.27,2.1
OSK,2015-05-21 11:08:00,18.35,8.06,32.69,2.1
KIS,2015-05-22 09:30:00,20.01,7.55,33.61,0.1
KIS,2015-05-22 10:45:00,17.63,7.73,32.16,0.2
KIS,2015-05-22 14:15:00,18.79,8.26,31.77,1.7
BS2,2015-05-25 08:13:00,17.979,7.752,31.74,0.9
OSK,2015-05-25 09:22:00,18,7.74,32.1,1.3
HAR,2015-05-25 09:31:00,18.32,8.66,31.62,0.7
BS2,2015-05-25 09:40:00,17.864,8.377,31.024,3.3
OSK,2015-05-25 11:05:00,17.96,8.3,31.81,1.9
BS2,2015-05-25 11:15:00,20.143,8.58,30.739,2.5
HAR,2015-05-25 11:20:00,19.45,8.48,31.66,0.6
OSK,2015-05-25 12:03:00,18.21,8.14,31.99,1.9
HAR,2015-05-25 12:25:00,18.24,8.68,31.66,0.5
IY1,2015-05-25 12:42:00,16.5,9.04,33.25,0.1
OSK,2015-05-25 12:51:00,18.56,8.65,31.88,1.6
HAR,2015-05-25 13:35:00,18.2,9,31.23,1
OSK,2015-05-25 13:35:00,19.95,9.58,29.88,1.4
BS2,2015-05-25 13:53:00,17.886,8.604,30.91,1.1
OSK,2015-05-25 14:47:00,18.46,8.43,31.8,1.9
IY1,2015-05-25 15:00:00,15.6,9.01,33.05,1
OSK,2015-05-25 15:30:00,19.11,9.62,27.72,22
BS1,2015-05-26 08:02:00,18.002,7.712,31.873,1.2
AKI,2015-05-26 08:49:00,15.9,8.57,32.78,2.8
BS1,2015-05-26 09:14:00,17.888,7.867,31.857,1.3
IY2,2015-05-26 09:15:00,17.866,8.987,33.017,0.6
KIS,2015-05-26 09:40:00,18.79,7.68,32.12,0.7
AKI,2015-05-26 09:51:00,16.6,8.91,32.95,0.2
IY2,2015-05-26 10:10:00,18.081,9.003,33.179,0.4
OSK,2015-05-26 10:46:00,18.98,8.65,31.58,2.3
KIS,2015-05-26 10:55:00,20.06,7.34,33.25,0.2
BS1,2015-05-26 11:06:00,18.96,8.367,31.763,1.7
AKI,2015-05-26 11:09:00,16.2,8.68,32.86,1.2
IY2,2015-05-26 11:30:00,15.947,8.524,32.898,0.5
KIS,2015-05-26 12:15:00,18.72,7.76,31.79,0.7
IY2,2015-05-26 12:45:00,16.071,8.676,33.15,0.3
AKI,2015-05-26 13:21:00,16.9,8.47,32.56,1.5
BS1,2015-05-26 13:46:00,19.668,9.96,31.841,1.5
AKI,2015-05-26 14:20:00,16.6,8.71,32.71,1.3
AKI,2015-05-26 15:09:00,16.4,8.81,32.82,0.8
BS1,2015-05-27 09:18:00,18.135,8.629,32.018,0.6
AKI,2015-05-27 10:00:00,16.585,8.779,33.079,0.7
HRS,2015-05-27 10:15:00,18,9.42,32.22,0.5
AKI,2015-05-27 10:55:00,16.407,8.686,33.075,0.8
BS1,2015-05-27 11:10:00,20.562,9.81,31.953,0.4
AKI,2015-05-27 12:15:00,16.229,8.502,32.87,0.9
HRS,2015-05-27 12:41:00,17.3,9.63,32.52,0.5
HRS,2015-05-27 14:02:00,16.8,9.22,32.87,0.6
BS1,2015-05-27 14:22:00,21.295,9.823,32.081,1
AKI,2015-05-27 15:00:00,16.6,8.99,32.93,0.6
BS1,2015-05-27 15:14:00,18.864,8.89,32.09,0.6
AKI,2015-05-27 16:03:00,18,8.93,32.59,0.9
IY1,2015-05-28 10:10:00,17.758,8.959,33.264,0.4
HIU,2015-05-28 10:26:00,21.043,9.497,32.061,0.4
HRS,2015-05-28 10:40:00,18.1,9.45,31.93,0.7
HIU,2015-05-28 11:34:00,20.443,9.609,32.338,0.4
IY1,2015-05-28 11:40:00,19.041,8.63,33.123,0.2
HIU,2015-05-28 13:39:00,21.603,9.898,32.157,0.8
IY2,2015-05-28 14:00:00,17.251,8.945,33.245,0.4
HIU,2015-05-28 14:39:00,22.086,10.327,31.949,0.9
BS2,2015-05-29 10:36:00,19.476,9.775,31.196,0.6
BS2,2015-05-29 13:18:00,18.501,9.908,31.239,0.7
BS2,2015-05-29 14:37:00,18.339,9.365,31.286,1.7
HIU,2015-06-02 10:40:00,17.28,8.414,32.814,1
HIU,2015-06-02 11:25:00,19.511,8.475,32.471,1
SUO,2015-08-02 10:56:00,26.31,7.15,32.07,0.9
SUO,2015-08-02 12:58:00,25.67,7.25,32.14,0.9
SUO,2015-08-02 13:39:00,25.38,7.18,32.5,1.3
HAR,2015-08-17 09:21:00,27.04,7.37,30.8,0.9
SUO,2015-08-17 09:56:00,26.41,7.21,32.01,1
HAR,2015-08-17 10:25:00,27.18,7.2,30.62,1
SUO,2015-08-17 10:57:00,26.45,7.2,32.16,1.2
HAR,2015-08-17 11:33:00,27.18,7.36,30.95,0.4
SUO,2015-08-17 12:02:00,25.86,7.27,31.99,1
SUO,2015-08-17 12:45:00,26.16,7.08,32.04,1
HAR,2015-08-17 13:00:00,26.9,7.58,30.91,0.5
SUO,2015-08-17 14:21:00,26.79,7.1,32.01,1
SUO,2015-08-17 15:26:00,26.37,7.21,32.04,1.5
KIS,2015-08-18 08:45:00,25.47,6.69,31.78,0.7
HAR,2015-08-18 08:49:00,26.86,6.4,30.35,2.2
HBK,2015-08-18 09:36:00,26.83,7.28,32.74,0.5
HAR,2015-08-18 09:53:00,26.89,6.42,30.42,3.1
HBK,2015-08-18 10:05:00,26.8,7.07,32.74,0.6
KIS,2015-08-18 10:20:00,25.66,6.67,31.82,1
HBK,2015-08-18 10:37:00,26.7,7.17,32.85,0.7
HBK,2015-08-18 11:10:00,26.73,7.94,32.66,2.4
HAR,2015-08-18 11:35:00,26.74,7.12,30.6,1.4
KIS,2015-08-18 11:40:00,26.2,6.62,31.14,0.8
HAR,2015-08-18 12:45:00,27.2,7.33,30.57,0.6
SUO,2015-08-18 14:23:00,27.52,7.24,31.83,0.9
HAR,2015-08-18 14:23:00,26.81,7.21,30.62,1
HAR,2015-08-18 15:57:00,27.29,8.38,30.19,5.1
HAR,2015-08-19 08:57:00,25.94,6.51,31.11,2.7
HAR,2015-08-19 09:37:00,26.97,7.5,30.83,0.6
HAR,2015-08-19 10:48:00,26.44,7.5,30.94,0.9
SUO,2015-08-19 11:39:00,26.36,7.19,31.97,0.6
HAR,2015-08-19 12:01:00,25.69,6.27,31.23,1.4
SUO,2015-08-19 12:52:00,24.53,7.39,32.34,1.2
HAR,2015-08-19 13:01:00,25.12,6.42,31.53,2.1
SUO,2015-08-19 13:36:00,24.57,7.49,32.33,1.1
OSK,2015-08-21 09:12:00,25,5.86,31.67,1.1
SUO,2015-08-21 10:52:00,25.69,6.88,31.94,1.3
OSK,2015-08-21 10:54:00,25.39,6.78,31.29,2.3
OSK,2015-08-21 11:38:00,25.8,7.39,30.03,2.5
OSK,2015-08-21 12:19:00,25.48,6.94,30.77,4.4
SUO,2015-08-21 12:39:00,27.81,7.23,31.3,1.1
OSK,2015-08-21 12:57:00,25.66,5.47,30.75,3.1
SUO,2015-08-21 13:35:00,28.26,7.53,30.86,2.1
OSK,2015-08-21 13:58:00,26.74,6.88,25.47,10
OSK,2015-08-21 14:33:00,26.09,4.02,26.92,16
IY2,2015-08-24 09:05:00,24.739,7.584,32.767,0.5
BS1,2015-08-24 09:15:00,26.847,6.131,31.545,1.4
IY2,2015-08-24 10:25:00,24.261,7.476,32.836,0.4
OSK,2015-08-24 10:35:00,25.05,6.21,31.66,2.8
BS1,2015-08-24 11:04:00,27.174,7.454,31.756,0.7
IY2,2015-08-24 11:48:00,23.463,6.751,32.546,0.8
IY2,2015-08-24 13:05:00,23.437,7.347,32.787,1.7
BS1,2015-08-24 13:48:00,27.983,7.546,31.604,0.5
BS1,2015-08-24 14:44:00,27.3,6.382,31.754,0.8
HIU,2015-08-26 10:42:00,26.106,6.652,32.013,0.7
HIU,2015-08-26 11:47:00,26.49,5.974,31.806,0.8
HIU,2015-08-26 13:36:00,25.93,5.825,31.785,1.1
HIU,2015-08-26 14:37:00,26.458,6.415,31.899,0.5
BS1,2015-08-27 07:50:00,26.22,5.544,31.654,0.7
BS1,2015-08-27 09:03:00,26.185,6.311,31.193,1.7
KIS,2015-08-27 09:40:00,25.75,7.36,31.8,1.8
IY1,2015-08-27 10:16:00,23.163,7.467,32.905,0.3
BS1,2015-08-27 10:48:00,26.282,6.432,31.379,2.6
KIS,2015-08-27 11:00:00,25.74,6.13,31.5,0.9
IY1,2015-08-27 11:40:00,24.148,7.641,32.717,1.1
BS1,2015-08-27 13:41:00,26.837,7.455,31.549,1.1
IY2,2015-08-27 14:08:00,23.4,7.689,32.945,2.5
KIS,2015-08-27 14:10:00,26.37,6.92,31.06,1.1
BS2,2015-08-28 08:06:00,26.456,5.566,31.542,1.5
BS2,2015-08-28 09:27:00,26.822,6.539,30.705,8.2
BS2,2015-08-28 10:57:00,26.892,6.777,30.668,1.2
BS2,2015-08-28 13:53:00,27.497,9.061,30.558,2.2
BS2,2015-08-31 10:50:00,26.45,7.039,30.603,3.6
BS2,2015-08-31 13:19:00,26.535,6.042,30.972,3.1
BS2,2015-08-31 14:27:00,26.638,5.95,30.933,1.3
HIU,2015-09-02 11:00:00,25.341,7.208,32.022,2.6
HRS,2015-09-02 11:12:00,24.112,6.392,30.404,10
HRS,2015-09-02 12:27:00,24.205,6.976,30.29,6.3
HIU,2015-09-02 12:50:00,25.523,7.265,31.94,2
HIU,2015-09-02 14:00:00,24.395,6.544,32.313,1.4
HRS,2015-09-02 15:44:00,23.892,8.407,32.03,5.5
HRS,2015-09-02 16:49:00,24.45,6.827,30.206,7.9
HIU,2015-09-03 08:33:00,25.629,7.368,30.993,5
AKI,2015-09-03 08:41:00,24.303,5.908,31.943,10
HIU,2015-09-03 09:32:00,25.814,7.261,31.541,3.3
AKI,2015-09-03 09:46:00,24.038,6.61,32.435,2.8
KIS,2015-09-03 09:49:00,25.58,7.21,31.47,0.8
SUO,2015-09-03 10:21:00,25.26,7.58,31.29,1.6
AKI,2015-09-03 10:43:00,24.165,6.485,32.388,2.7
HIU,2015-09-03 11:00:00,26.019,8.328,30.994,3
KIS,2015-09-03 11:06:00,25.54,7.22,31.62,0.5
SUO,2015-09-03 11:25:00,25.05,7.44,31.55,1
HIU,2015-09-03 11:45:00,26.175,7.378,31.798,1.3
SUO,2015-09-03 12:03:00,25.64,7.56,30.66,1.1
KIS,2015-09-03 12:15:00,25.84,7,31,1.2
HIU,2015-09-03 12:32:00,26.125,7.78,31.768,1.9
AKI,2015-09-03 12:39:00,24.813,6.379,32.049,4.1
SUO,2015-09-03 13:02:00,26.24,8.98,28.89,2.6
AKI,2015-09-03 13:21:00,24.63,6.423,32.142,3.6
AKI,2015-09-03 14:39:00,24.265,6.528,32.329,3.3
KIS,2015-09-04 09:04:00,25.55,7.07,30.69,0.6
KIS,2015-09-04 10:17:00,25.33,6.48,31.56,1.5
KIS,2015-09-04 11:51:00,25.77,6.9,31.45,1
IY1,2015-09-04 12:15:00,23.238,6.687,32.719,2.4
IY1,2015-09-04 13:27:00,23.824,7.52,32.64,0.4
IY1,2015-09-04 14:16:00,23.703,7.011,32.47,3.2
OSK,2015-09-07 09:08:00,24.91,6.22,31.74,1.6
OSK,2015-09-07 09:52:00,24.75,6.19,31.64,1.2
AKI,2015-09-07 10:04:00,24.309,6.975,31.831,9.7
AKI,2015-09-07 10:04:00,23.79,6.784,32.523,2
OSK,2015-09-07 10:54:00,24.87,6.26,31.13,1.2
AKI,2015-09-07 11:02:00,24.042,6.688,32.474,2
AKI,2015-09-07 11:11:00,23.978,6.848,32.328,3.9
AKI,2015-09-07 11:47:00,24.389,6.463,32.315,1.3
HRS,2015-09-07 12:15:00,24.387,6.654,31.276,2.4
HRS,2015-09-07 13:53:00,24.226,7.218,30.473,2.2
HRS,2015-09-07 14:49:00,24.237,7.446,32.069,2.9
KIS,2015-09-08 08:53:00,24.07,6.17,32.33,0.5
KIS,2015-09-08 11:10:00,25.12,6.58,32.07,0.5
HAR,2015-09-15 09:05:00,24.99,6.99,31.3,0.7
HAR,2015-09-15 11:00:00,24.79,7,31.36,2.7
HAR,2015-09-15 12:05:00,25.02,7.48,31.02,3.8
HAR,2015-09-15 13:15:00,25.83,7.54,31.02,3.9
OSK,2015-10-02 08:50:00,22.36,6.76,32.9,2.1
HAR,2015-10-02 08:56:00,22.36,7.2,30.99,6.4
OSK,2015-10-02 10:00:00,22.35,7.16,32.67,1.1
HAR,2015-10-02 10:05:00,22.25,7.12,30.95,6.4
IY1,2015-10-02 10:30:00,22.303,6.823,33.13,0.5
OSK,2015-10-02 11:10:00,22.51,7.06,32.84,0.8
HAR,2015-10-02 11:58:00,22.53,7.53,30.89,1.9
IY1,2015-10-02 12:08:00,22.316,6.733,33.238,0.7
HAR,2015-10-02 13:24:00,22.25,8.46,30.89,3
IY2,2015-10-02 14:25:00,22.568,7.117,32.919,1.2
HAR,2015-10-02 15:09:00,22.43,7.86,30.95,5.6
HBK,2015-10-03 09:12:00,20.8,7.02,33.64,2.4
HRS,2015-10-03 09:17:00,21.57,6.78,32.46,1.2
HBK,2015-10-03 09:43:00,20.88,6.96,33.61,2.6
HBK,2015-10-03 10:16:00,21.19,6.72,33.76,2.6
HRS,2015-10-03 10:27:00,21.72,6.84,32.59,1.4
HBK,2015-10-03 10:46:00,20.99,6.9,33.71,2.7
HRS,2015-10-03 11:42:00,21.55,7.01,32.4,1.1
HRS,2015-10-03 13:06:00,21.5,6.94,32.22,1.2
SUO,2015-10-03 13:55:00,20.25,7.04,31.9,2.4
HRS,2015-10-03 14:16:00,21.48,7.18,31.98,4.7
SUO,2015-10-03 14:55:00,20.1,7.52,32.08,3
HRS,2015-10-03 15:59:00,21.54,6.58,31.91,3.8
KIS,2015-10-16 09:10:00,22.69,7.28,33.42,1.3
KIS,2015-10-16 10:20:00,22.95,7.01,33.89,1.2
KIS,2015-10-16 11:30:00,23.23,7.27,34.14,1.4
HAR,2015-10-19 09:29:00,22.47,7.08,31.4,0.7
KIS,2015-10-19 09:35:00,22.84,7.45,33.89,1.2
HAR,2015-10-19 10:46:00,22.66,7.17,31.22,1
KIS,2015-10-19 10:50:00,23.14,7.16,34.44,1.1
KIS,2015-10-19 11:35:00,23.03,7.18,34.26,1.3
HAR,2015-10-19 12:16:00,22.8,6.95,31.23,1.1
HAR,2015-10-19 13:45:00,22.5,6.96,31.46,0.9
HAR,2015-10-19 15:02:00,22.94,7.28,31.38,0.9
HAR,2015-10-21 08:54:00,22.38,7.17,31.35,0.6
KIS,2015-10-21 08:55:00,22.62,6.56,33.65,2
KIS,2015-10-21 09:10:00,22.27,6.98,32.22,0.4
IY2,2015-10-21 09:15:00,22.29,6.717,32.778,0.9
HAR,2015-10-21 09:42:00,22.33,6.88,31.48,0.8
KIS,2015-10-21 10:30:00,22.78,7.31,33.97,1.3
IY2,2015-10-21 10:45:00,22.38,6.714,32.445,0.9
HAR,2015-10-21 10:59:00,22.39,6.79,31.69,0.9
KIS,2015-10-21 11:00:00,22.39,7.1,32.43,0.5
IY2,2015-10-21 12:05:00,22.387,6.743,32.709,0.8
HAR,2015-10-21 12:29:00,22.41,7.02,31.54,0.9
HAR,2015-10-21 13:18:00,22.44,6.94,31.57,1.1
IY2,2015-10-21 13:20:00,22.384,7.165,32.815,1.6
KIS,2015-10-21 13:40:00,22.28,7.31,31.98,1.2
AKI,2015-10-22 10:00:00,22.286,6.77,32.683,0.9
AKI,2015-10-22 10:55:00,22.418,6.759,32.494,1
AKI,2015-10-22 11:42:00,22.542,6.655,32.329,0.7
AKI,2015-10-26 09:26:00,22.02,6.74,32.53,1.4
OSK,2015-10-26 09:30:00,22.24,6.42,32.46,0.9
OSK,2015-10-26 11:14:00,21.91,6.82,32.22,1
AKI,2015-10-26 11:21:00,22.23,6.76,32.23,2.1
AKI,2015-10-26 12:00:00,22.2,6.83,32.26,2.1
OSK,2015-10-26 12:23:00,22.29,6.56,32.44,1.2
OSK,2015-10-26 13:13:00,21.67,7.94,31.62,3
OSK,2015-10-26 14:01:00,21.63,8.4,31.3,5.1
OSK,2015-10-26 15:11:00,21.63,8.03,31.93,3.3
OSK,2015-10-26 15:53:00,21.47,10.28,30.5,20
HAR,2015-10-27 08:05:00,21.85,6.67,31.83,0.9
OSK,2015-10-27 10:50:00,21.78,6.92,32.15,2
HAR,2015-10-27 11:00:00,21.79,6.67,31.71,1.2
HAR,2015-10-27 12:25:00,22.23,7.98,31.53,4.6
HAR,2015-10-27 13:50:00,22.19,6.45,31.31,0.8
AKI,2015-10-28 08:44:00,21.5,6.96,31.96,6.2
AKI,2015-10-28 09:41:00,21.94,6.73,32.42,1.8
HIU,2015-10-28 10:20:00,21.96,6.677,32.386,0.8
HIU,2015-10-28 11:07:00,21.922,6.858,32.124,1.4
AKI,2015-10-28 11:10:00,21.92,6.78,32.67,0.8
AKI,2015-10-28 12:03:00,21.44,7.24,32.24,4.1
HIU,2015-10-28 12:50:00,21.951,6.919,32.056,1.5
AKI,2015-10-28 13:06:00,21.92,6.78,32.57,0.9
HRS,2015-10-28 14:03:00,21.91,6.97,32.43,1
HIU,2015-10-29 08:20:00,21.291,7.297,31.948,3
HIU,2015-10-29 09:30:00,21.608,7.017,31.935,1.9
KIS,2015-10-29 10:20:00,22.01,6.8,33.17,1.3
