kai,datetime,Tem,DO,Sal,Chl.a
SUO,2018-05-14 10:25:00,16.71,8.56,32.53,0.7
KIS,2018-05-16 08:46:00,17.02,8.47,31.29,0.4
SUO,2018-05-16 09:37:00,17.81,9,32.69,2.6
HAR,2018-05-16 10:03:00,16.97,8.32,31.44,0.5
KIS,2018-05-16 10:03:00,16.32,8.46,32.17,0.4
HIU,2018-05-16 10:26:00,15.23,8.5,33.03,0.6
HIU,2018-05-16 11:10:00,16.47,8.6,32.77,0.5
HAR,2018-05-16 11:13:00,17.24,8.02,31.46,0.5
KIS,2018-05-16 11:22:00,17.13,8.39,31.73,0.4
SUO,2018-05-16 11:29:00,17.95,9.09,32.5,1.4
HAR,2018-05-16 12:25:00,16.39,8.41,31.82,0.4
HIU,2018-05-16 12:56:00,17.31,8.45,32.55,0.2
HAR,2018-05-16 13:36:00,16.82,8.09,32,0.6
HIU,2018-05-16 13:39:00,17.55,8.6,32.35,0.4
HAR,2018-05-16 14:51:00,17.94,8.17,31.58,0.5
KIS,2018-05-17 08:45:00,17.04,8.6,32.13,0.8
HIU,2018-05-17 08:46:00,18.87,9.76,31.38,2.4
HAR,2018-05-17 09:05:00,17.01,9.29,30.75,0.8
HIU,2018-05-17 09:50:00,19.39,8.72,32.2,0.5
KIS,2018-05-17 09:55:00,17.09,8.33,32.09,0.3
HAR,2018-05-17 10:08:00,17.56,9.69,30.74,0.7
SUO,2018-05-17 10:24:00,17.43,9.06,32.72,1.2
KIS,2018-05-17 11:15:00,16.03,8.39,32,0.5
SUO,2018-05-17 11:21:00,16.95,9.14,32.62,1.5
HIU,2018-05-17 11:30:00,19.48,8.9,32.14,0.5
HIU,2018-05-17 12:11:00,18.2,8.37,32.49,0.5
HAR,2018-05-17 12:13:00,17.31,8.85,31.36,0.3
SUO,2018-05-17 12:20:00,18.19,9.02,32.71,1.3
SUO,2018-05-17 13:16:00,19.34,9.01,32.7,1.5
HAR,2018-05-17 13:21:00,18.87,9.49,30.41,0.5
SUO,2018-05-17 14:01:00,17.89,9.17,32.68,1
HAR,2018-05-18 09:04:00,17.52,8.89,31.35,1.2
HBK,2018-05-18 09:43:00,19,8.39,34.2,3.1
HAR,2018-05-18 09:59:00,16.34,8.53,31.72,1.7
HBK,2018-05-18 10:06:00,18.98,8.36,34.2,2.2
HBK,2018-05-18 10:32:00,19.41,7.91,34.45,0.4
HBK,2018-05-18 10:58:00,18.89,8.14,34.35,1.3
HAR,2018-05-18 11:02:00,16.39,8.45,31.72,2
HAR,2018-05-18 12:12:00,16.25,8.25,31.76,1.5
HAR,2018-05-18 12:56:00,16.2,7.91,32.07,1.2
SUO,2018-05-18 14:05:00,17.77,8.58,32.57,2.1
HAR,2018-05-18 14:14:00,16.19,8.82,31.44,1.1
BS1,2018-05-21 07:54:00,17.32,8.53,31.95,1.6
BS1,2018-05-21 09:08:00,17.48,8.37,31.89,1
OSK,2018-05-21 09:34:00,17.32,9.19,28.54,6
OSK,2018-05-21 10:24:00,15.96,6.34,30.11,2.1
KIS,2018-05-21 10:35:00,16.85,7.22,32.66,0.1
BS1,2018-05-21 10:51:00,17.63,8.32,31.69,1.5
OSK,2018-05-21 11:25:00,16.88,8.28,30.69,1.7
SUO,2018-05-21 11:27:00,16.25,8.42,33.27,0.2
KIS,2018-05-21 11:41:00,17.21,7.68,32.47,0.1
OSK,2018-05-21 12:06:00,17.28,11.32,28.68,6.3
SUO,2018-05-21 12:28:00,16.44,8.41,33.29,0.1
OSK,2018-05-21 12:48:00,17.51,9.39,30.91,3.3
SUO,2018-05-21 13:07:00,17.28,8.32,32.85,0.2
KIS,2018-05-21 13:07:00,18.32,7.88,33.62,0.2
OSK,2018-05-21 13:35:00,18.27,10.14,30.72,2.7
BS1,2018-05-21 13:46:00,17.54,8.57,32.15,0.9
OSK,2018-05-21 15:02:00,18.18,11.14,29.11,3.9
BS2,2018-05-22 08:06:00,17.3,8.37,31.59,1.6
IY2,2018-05-22 09:25:00,15.41,8.4,33.19,0.3
BS2,2018-05-22 09:29:00,17.34,8.19,31.2,0.6
KIS,2018-05-22 09:32:00,18.14,7.87,33.16,0.1
SUO,2018-05-22 09:35:00,17.97,8.06,32.64,0.2
SUO,2018-05-22 10:33:00,17.78,8.3,32.79,0.2
KIS,2018-05-22 10:34:00,18.56,7.56,34.3,0.1
IY2,2018-05-22 10:40:00,15.68,8.38,32.85,0.5
IY1,2018-05-22 10:40:00,15.66,8.5,33.26,0.3
BS2,2018-05-22 11:03:00,17.88,7.94,31.53,0.5
SUO,2018-05-22 11:27:00,18.01,8.7,32.82,1
KIS,2018-05-22 11:40:00,18.8,7.84,33.97,0.1
IY1,2018-05-22 11:48:00,17.08,8.28,33.44,0.4
IY2,2018-05-22 11:57:00,15.74,8.4,33.1,0.4
SUO,2018-05-22 12:13:00,17.66,8.84,32.79,2.4
OSK,2018-05-22 12:22:00,16.75,9.35,31.53,1.3
IY1,2018-05-22 12:43:00,15.95,8.54,33.06,0.5
IY2,2018-05-22 13:07:00,16.08,8.73,33.17,0.9
BS2,2018-05-22 13:29:00,17.54,8.21,31.59,0.4
SUO,2018-05-22 13:36:00,17.92,8.37,32.77,0.4
OSK,2018-05-23 09:05:00,17.26,7.87,31.64,0.3
BS1,2018-05-23 09:12:00,17.42,8.15,32.24,1.4
AKI,2018-05-23 09:19:00,16.1,8.59,33.07,0.5
OSK,2018-05-23 10:09:00,17.15,7.9,31.9,0.1
BS1,2018-05-23 10:24:00,17.02,8.16,32.52,0.4
AKI,2018-05-23 10:33:00,15.89,8.45,32.98,0.6
OSK,2018-05-23 11:07:00,17.38,8,31.52,0.1
BS1,2018-05-23 11:25:00,17.88,8.14,32.55,0.4
AKI,2018-05-23 12:30:00,16.94,8.33,32.65,0.9
AKI,2018-05-23 13:12:00,16.41,8.48,32.79,0.7
AKI,2018-05-23 13:55:00,16.06,8.58,32.91,0.8
AKI,2018-05-23 14:57:00,16.1,8.49,32.88,1.5
BS1,2018-05-23 15:02:00,17.89,8.22,32.13,1.4
KIS,2018-05-24 09:21:00,17.75,7.93,33.01,0.1
HRS,2018-05-24 09:38:00,17.26,8.6,32.55,0.3
HIU,2018-05-24 10:04:00,16.98,8.62,32.65,0.8
HRS,2018-05-24 10:59:00,17.12,8.65,32.19,0.4
KIS,2018-05-24 10:59:00,17.98,8.19,32.94,0.2
HIU,2018-05-24 11:04:00,18.46,8.04,32.4,0.4
HRS,2018-05-24 12:05:00,16.22,8.56,32.92,0.6
AKI,2018-05-24 12:54:00,16.38,8.66,32.99,0.4
HIU,2018-05-24 13:28:00,19.56,8.32,32.18,0.6
AKI,2018-05-24 14:00:00,17.42,8.62,32.38,1
HIU,2018-05-24 14:30:00,18.1,9.22,32.22,1.7
HRS,2018-05-24 14:41:00,16.67,9.44,31.99,1
HRS,2018-05-25 10:07:00,16.63,8.73,32.68,0.5
BS2,2018-05-25 10:25:00,17.54,8.14,31.87,0.3
IY1,2018-05-25 10:27:00,17.57,8.36,33.48,0.2
HRS,2018-05-25 11:20:00,17.66,10.03,31.2,1.4
BS2,2018-05-25 11:24:00,17.36,8.09,31.79,0.7
IY1,2018-05-25 11:45:00,17.22,8.46,33.34,0.2
HRS,2018-05-25 12:25:00,16.92,9.2,31.8,0.9
IY2,2018-05-25 14:02:00,16.2,8.54,33.29,0.3
BS2,2018-05-25 14:11:00,17.89,8.05,31.56,1.5
SUO,2018-05-28 11:13:00,17.85,8.29,32.76,0.4
SUO,2018-05-28 12:09:00,17.63,8.04,32.82,1.4
SUO,2018-05-28 14:02:00,19.91,8.49,32.57,2
AKI,2018-05-29 09:06:00,16.05,8.38,33.13,0.4
AKI,2018-05-29 09:53:00,16.08,8.38,33.1,0.3
AKI,2018-05-29 10:38:00,16.53,8.29,32.97,0.4
KIS,2018-08-13 08:55:00,24.11,6.74,33.21,0.6
KIS,2018-08-13 10:02:00,23.82,6.26,32.99,0.6
KIS,2018-08-13 11:31:00,26.23,7.1,32.31,0.4
KIS,2018-08-14 09:25:00,26.52,6.79,32.21,0.3
KIS,2018-08-14 10:34:00,26.22,7.22,32.47,0.4
KIS,2018-08-14 11:42:00,26.37,6.94,32.26,0.4
OSK,2018-08-16 09:02:00,27,6.91,30.54,0.4
OSK,2018-08-16 09:35:00,28.11,7.12,27.94,1.4
OSK,2018-08-16 10:30:00,27.14,5.96,30.55,0.4
OSK,2018-08-16 11:05:00,25.27,6.72,32.13,1.4
OSK,2018-08-16 11:46:00,24.72,5.89,32.23,0.7
OSK,2018-08-16 12:24:00,24.99,6.24,32.14,1.1
OSK,2018-08-16 13:45:00,24.94,6.28,32.19,1.1
OSK,2018-08-17 08:50:00,24.78,6.4,32.69,1.1
OSK,2018-08-17 09:48:00,25.19,6.69,32.32,1.5
OSK,2018-08-17 10:30:00,24.98,6.38,32.16,1.4
OSK,2018-08-17 11:06:00,25.31,6.74,32.32,1
SUO,2018-08-20 09:07:00,26.78,6.6,31.93,1.3
KIS,2018-08-20 09:56:00,24.69,6.9,32.73,0.7
SUO,2018-08-20 10:03:00,26.68,6.66,31.9,0.3
KIS,2018-08-20 11:00:00,24.69,7.15,32.81,1.7
SUO,2018-08-20 11:01:00,26.52,6.84,32,0.6
HAR,2018-08-20 11:01:00,26.61,3.99,30.46,6.6
SUO,2018-08-20 11:39:00,26.16,6.9,32.1,0.5
HAR,2018-08-20 12:03:00,27.31,4.07,30.36,1.5
SUO,2018-08-20 12:17:00,26.2,6.82,31.94,1.2
SUO,2018-08-20 13:15:00,26.97,6.71,31.89,0.4
HAR,2018-08-20 13:35:00,27.19,4.13,30.51,0.4
SUO,2018-08-20 14:12:00,26.74,6.81,31.96,0.4
HAR,2018-08-20 14:43:00,26.98,4.42,30.6,0.6
BS1,2018-08-21 09:05:00,26.86,5.8,30.92,1.9
HAR,2018-08-21 10:01:00,27.17,7.94,30.63,0.1
BS1,2018-08-21 10:14:00,26.68,5.99,31,0.9
HAR,2018-08-21 11:07:00,27.06,8.26,30.5,0.3
BS1,2018-08-21 11:19:00,28.05,7.29,30.91,0.4
HAR,2018-08-21 12:15:00,27.31,8.37,30.76,0.1
HAR,2018-08-21 13:35:00,26.91,,30.82,0.4
HAR,2018-08-21 14:50:00,26.93,,30.72,0.2
BS1,2018-08-21 15:06:00,26.87,6.7,30.91,1.8
HAR,2018-08-22 08:34:00,27.66,7.56,30.38,1.2
HAR,2018-08-22 09:39:00,27.06,7.42,30.75,0.2
HAR,2018-08-22 10:20:00,27.1,7.38,30.77,0.2
HAR,2018-08-22 11:31:00,27.02,,30.83,0.7
HAR,2018-08-22 12:33:00,27.02,,30.86,0.9
HAR,2018-08-22 13:21:00,28.27,7.44,30.54,0.2
HIU,2018-08-27 10:06:00,28.36,6.88,30.93,0.4
SUO,2018-08-27 10:25:00,26.75,6.89,32.19,0.4
HIU,2018-08-27 11:07:00,28.78,6.66,31.03,0.2
SUO,2018-08-27 11:25:00,25.29,7.08,32.32,0.7
SUO,2018-08-27 12:26:00,26.06,7,32.18,1
HIU,2018-08-27 13:28:00,28.65,7.56,30.94,0.2
HIU,2018-08-27 14:28:00,29.24,7.33,30.77,0.1
BS2,2018-08-28 10:36:00,28.11,7.6,30.67,0.2
BS2,2018-08-28 11:32:00,28.11,7.37,30.64,0.8
SUO,2018-08-28 11:36:00,26.64,7.07,32.17,0.6
SUO,2018-08-28 12:34:00,27.27,6.93,32.08,0.8
SUO,2018-08-28 13:31:00,28.57,6.87,32.05,0.4
BS2,2018-08-28 14:18:00,27.76,6.25,30.48,0.5
BS1,2018-08-29 07:52:00,27.94,6.14,30.82,2.1
BS1,2018-08-29 08:51:00,28.03,5.69,30.8,2.2
HBK,2018-08-29 09:51:00,26.97,6.88,33.82,0.3
HBK,2018-08-29 10:15:00,27.28,7.2,33.71,0.7
BS1,2018-08-29 10:19:00,28.07,5.7,30.86,3.9
HBK,2018-08-29 10:41:00,27.34,6.83,33.8,0.2
HBK,2018-08-29 11:03:00,27.3,6.91,33.79,0.4
BS1,2018-08-29 11:09:00,28.56,7.79,30.81,1.7
SUO,2018-08-29 14:15:00,29.17,7,32.15,0.8
BS2,2018-08-30 08:06:00,28.06,5.83,30.8,1.2
BS2,2018-08-30 09:28:00,28.08,5.89,30.37,0.7
SUO,2018-08-30 10:36:00,27.87,6.87,32.04,0.6
BS2,2018-08-30 10:57:00,28.66,6.83,30.45,0.9
SUO,2018-08-30 11:31:00,28.14,6.85,32.05,0.5
SUO,2018-08-30 12:26:00,29.48,6.73,31.93,0.5
SUO,2018-08-30 13:13:00,28.99,6.79,32.06,0.7
BS2,2018-08-30 13:27:00,28.12,5.77,30.47,1.7
SUO,2018-08-31 10:08:00,28.07,6.87,31.99,0.3
SUO,2018-08-31 10:59:00,29.41,6.93,31.88,0.8
IY1,2018-09-03 10:40:00,24.43,7.14,32.67,0.7
IY1,2018-09-03 11:55:00,25.76,7.24,32.71,0.1
IY1,2018-09-03 12:45:00,25.15,7.29,32.55,0.2
AKI,2018-09-05 08:55:00,25.29,6.97,32.22,1
AKI,2018-09-05 09:55:00,25.37,6.69,32.21,0.7
AKI,2018-09-05 11:45:00,26.69,6.36,31.71,0.6
AKI,2018-09-05 12:35:00,26.42,6.49,31.85,0.6
AKI,2018-09-05 13:15:00,25.87,7.03,32.08,0.8
AKI,2018-09-05 14:45:00,25.92,7.05,31.63,3
HRS,2018-09-06 09:35:00,26.05,6.99,31.37,0.1
HRS,2018-09-06 10:55:00,26.35,7.1,31.45,0.1
HRS,2018-09-06 11:53:00,25.27,6.98,32.13,1.1
AKI,2018-09-06 12:38:00,25.18,7.37,32.33,0.7
AKI,2018-09-06 13:42:00,25.69,6.87,32.09,1.5
HRS,2018-09-11 10:03:00,24.72,6.25,32.02,0.9
HRS,2018-09-11 11:02:00,24.73,6.81,30.51,1.7
HRS,2018-09-11 12:00:00,24.78,5.9,30.97,1.5
HRS,2018-09-11 13:25:00,25.08,6.75,30.83,3
SUO,2018-10-15 10:33:00,23.16,7.04,32.56,1.3
SUO,2018-10-15 11:35:00,23.1,6.95,32.62,0.7
SUO,2018-10-15 12:36:00,23.1,7.02,32.62,1.1
KIS,2018-10-16 08:57:00,22.72,7.27,30.75,0.5
KIS,2018-10-16 10:21:00,23,7.19,32.09,0.2
SUO,2018-10-16 10:48:00,22.92,6.95,32.29,1.1
KIS,2018-10-16 11:43:00,22.57,7.45,30.19,0.2
SUO,2018-10-16 11:48:00,23.01,7.05,32.35,1.4
SUO,2018-10-16 12:40:00,22.73,7.11,31.96,1.3
SUO,2018-10-16 13:35:00,22.92,7.11,32.04,1.3
HBK,2018-10-17 09:45:00,22.51,6.84,33.98,1.1
HAR,2018-10-17 09:59:00,23.49,6.82,30.78,0.8
HBK,2018-10-17 10:07:00,22.42,6.78,33.93,0.8
HBK,2018-10-17 10:33:00,22.42,6.83,33.91,0.8
HBK,2018-10-17 10:54:00,22.1,7.55,33.76,2.1
HAR,2018-10-17 11:14:00,23.15,8.19,29.66,1.7
HAR,2018-10-17 12:23:00,23.4,7.54,30.37,2
SUO,2018-10-17 13:35:00,22.72,7.32,32.08,2.4
HAR,2018-10-17 13:35:00,23.43,7.51,30.76,1.7
SUO,2018-10-17 14:24:00,22.02,7.93,32.39,1.8
HAR,2018-10-17 14:47:00,23.82,6.84,30.9,0.7
KIS,2018-10-18 08:40:00,22.45,7.27,30.65,0.3
HAR,2018-10-18 09:09:00,23.06,7.8,30.17,7.5
SUO,2018-10-18 09:36:00,21.27,6.74,31.56,1
KIS,2018-10-18 09:45:00,22.51,6.74,32.23,0.3
HAR,2018-10-18 10:20:00,22.93,7.79,30.02,8.3
SUO,2018-10-18 10:32:00,22.55,7.02,32.02,2.1
KIS,2018-10-18 10:55:00,23.16,6.81,31.52,0.2
SUO,2018-10-18 11:26:00,22.48,7,31.95,1.8
HAR,2018-10-18 12:03:00,23.17,7.92,29.77,5.3
SUO,2018-10-18 12:04:00,23.01,6.87,32.42,1.7
HAR,2018-10-18 13:14:00,23.15,8.4,30.24,2.8
SUO,2018-10-18 13:20:00,22.73,7.09,32.08,2.3
HAR,2018-10-19 09:05:00,22.77,8.42,30.34,4.5
HAR,2018-10-19 09:50:00,22.69,7.46,30.69,3.9
SUO,2018-10-19 10:21:00,22.66,7.05,32.2,1.1
HAR,2018-10-19 10:55:00,22.8,6.65,31.06,0.8
SUO,2018-10-19 11:21:00,22.29,7.18,32.04,1.1
HAR,2018-10-19 12:07:00,22.85,7.06,30.99,1.2
SUO,2018-10-19 12:21:00,21.57,7.23,31.66,2.4
HAR,2018-10-19 12:55:00,23.25,7.11,30.71,2.4
HAR,2018-10-19 13:55:00,23.44,7.89,30.37,9.5
SUO,2018-10-22 10:01:00,21.44,7.26,32.14,2
SUO,2018-10-22 10:54:00,21.48,7.48,32.11,2.9
SUO,2018-10-22 11:48:00,20.7,7.99,32.17,2.3
OSK,2018-10-23 11:29:00,22.43,6.39,31.89,1.1
HAR,2018-10-24 08:50:00,22.53,7.51,30.74,0.5
OSK,2018-10-24 08:56:00,21.24,8.29,30.07,2.7
OSK,2018-10-24 09:41:00,22.22,5.32,30.05,3
OSK,2018-10-24 10:41:00,22.24,6,31.59,0.5
HAR,2018-10-24 10:52:00,22.58,7.64,30.72,0.4
OSK,2018-10-24 11:25:00,22.06,7.57,31.63,1.7
HAR,2018-10-24 12:10:00,22.69,7.79,30.5,0.6
OSK,2018-10-24 12:12:00,22.43,6.84,32.01,0.4
OSK,2018-10-24 13:00:00,22.39,6.87,31.91,0.5
HAR,2018-10-24 13:22:00,22,7.99,30.2,0.7
OSK,2018-10-24 14:43:00,22.38,6.79,32.06,0.7
OSK,2018-10-31 08:59:00,21.06,7.06,31.9,1.6
OSK,2018-11-01 10:35:00,21.31,6.81,31.9,2.5
OSK,2018-11-01 11:24:00,21.43,6.75,31.94,0.8
KIS,2018-11-02 09:01:00,21.45,6.56,32.69,1.1
KIS,2018-11-02 10:43:00,21.61,6.72,32.91,1.2
KIS,2018-11-05 09:18:00,20.94,7.73,32.26,1.6
KIS,2018-11-05 10:21:00,21.14,7.55,32.61,1.5
KIS,2018-11-05 11:22:00,21.43,7.15,33.07,1.7
KIS,2018-11-08 09:12:00,20.92,7.56,32.29,1.1
KIS,2018-11-08 10:15:00,21.42,7.29,33.01,1.4
KIS,2018-11-08 10:56:00,21.22,7.43,32.82,1.3
IY1,2018-11-19 10:11:00,19.92,7.19,32.92,0.3
IY1,2018-11-19 11:27:00,19.75,7.23,33.27,0.2
IY1,2018-11-19 12:32:00,20,7.22,32.85,0.5
AKI,2018-11-20 08:39:00,19.78,6.75,32.06,0.6
AKI,2018-11-20 09:36:00,20.01,7.06,32.45,0.3
AKI,2018-11-20 10:36:00,20.09,7.03,32.32,0.4
AKI,2018-11-20 12:46:00,19.97,6.95,31.88,0.4
AKI,2018-11-20 13:20:00,20.07,6.93,31.98,0.4
AKI,2018-11-20 14:00:00,20.02,6.98,32.15,0.3
AKI,2018-11-21 08:37:00,19.42,7.14,32.17,1.1
AKI,2018-11-21 09:40:00,20.04,6.93,32.63,0.6
HRS,2018-11-21 10:37:00,19.88,7.06,32.5,0.6
HRS,2018-11-21 12:10:00,19.17,7.21,32.1,0.8
HRS,2018-11-21 13:24:00,19.88,7.08,32.52,0.6
HRS,2018-11-22 10:03:00,19.43,7.36,32.37,1.2
HRS,2018-11-22 11:08:00,19.18,7.07,31.96,0.8
HRS,2018-11-22 12:34:00,19.1,7.07,31.95,0.7
HRS,2018-11-22 13:49:00,19.11,6.86,31.75,1.2
