kai,datetime,Tem,DO,Sal,Chl.a
KIS,2008-02-21 10:18:00,10.17,8.5,33.3,1.0
HAR,2008-02-21 10:41:00,7.70,9.7,32.8,4.4
IY1,2008-02-21 10:52:00,12.02,8.7,34.1,0.5
HAR,2008-02-21 11:20:00,7.88,10.0,32.8,4.8
KIS,2008-02-21 11:41:00,9.68,8.8,33.1,1.5
HAR,2008-02-21 11:50:00,8.90,9.2,33.2,0.4
IY1,2008-02-21 12:09:00,12.17,8.6,34.1,2.2
HAR,2008-02-21 13:05:00,8.41,9.7,33.3,1.3
HAR,2008-02-21 13:32:00,7.62,10.1,32.9,5.8
HAR,2008-02-21 14:13:00,8.92,9.6,33.3,1.6
IY2,2008-02-21 14:21:00,11.54,8.9,34.0,0.5
HAR,2008-02-21 15:07:00,8.55,9.1,33.2,2.3
HAR,2008-02-21 16:12:00,8.35,9.0,33.1,1.8
OSK,2008-02-22 08:30:00,9.30,9.1,33.1,1.9
OSK,2008-02-22 09:45:00,9.38,9.1,33.1,1.2
IY2,2008-02-22 09:47:00,11.21,8.7,33.8,1.3
IY2,2008-02-22 11:02:00,11.20,9.0,33.8,0.6
OSK,2008-02-22 11:02:00,9.68,9.1,33.1,1.6
HAR,2008-02-22 11:22:00,8.82,8.8,33.3,0.6
IY2,2008-02-22 12:13:00,11.29,9.1,33.9,0.5
IY2,2008-02-22 13:20:00,11.04,9.1,33.9,0.9
HAR,2008-02-22 13:43:00,8.43,9.4,33.2,1.1
HAR,2008-02-22 14:49:00,8.94,8.9,33.3,0.5
HAR,2008-02-22 15:31:00,9.00,9.1,33.3,0.8
HAR,2008-02-22 16:42:00,8.84,9.0,33.3,0.8
OSK,2008-02-25 09:55:00,8.11,10.0,32.6,2.3
OSK,2008-02-25 13:43:00,9.09,9.2,32.9,1.1
OSK,2008-02-25 14:49:00,8.44,9.4,32.7,1.5
BS1,2008-02-26 08:38:00,9.06,10.1,33.3,2.2
BS1,2008-02-26 09:52:00,8.90,10.3,33.3,3.1
HAR,2008-02-26 10:35:00,8.13,10.4,33.0,2.1
BS1,2008-02-26 13:14:00,9.11,10.4,33.2,3.7
BS1,2008-02-26 14:16:00,9.71,10.1,33.4,2.8
HAR,2008-02-27 10:18:00,8.17,9.6,33.0,1.4
HIU,2008-02-27 11:04:00,10.69,9.3,33.7,1.3
HAR,2008-02-27 11:25:00,8.17,9.5,33.1,1.7
HIU,2008-02-27 11:47:00,10.28,9.3,33.7,1.7
HIU,2008-02-28 08:48:00,10.26,9.2,33.7,2.1
HIU,2008-02-28 09:48:00,9.85,9.4,33.6,3.8
BS1,2008-02-28 09:49:00,9.34,10.1,33.3,2.4
HIU,2008-02-28 10:48:00,9.08,9.7,33.5,1.0
HAR,2008-02-28 10:54:00,8.23,9.7,33.1,1.0
HIU,2008-02-28 11:45:00,9.97,9.4,33.7,2.0
BS1,2008-02-28 11:54:00,10.42,9.9,33.4,1.1
HAR,2008-02-28 11:58:00,8.34,9.7,33.3,1.5
HIU,2008-02-28 12:44:00,10.36,9.2,33.6,1.3
HIU,2008-02-28 13:48:00,10.19,9.5,33.7,1.1
BS1,2008-02-28 15:20:00,9.34,10.5,33.3,1.5
BS1,2008-02-28 16:23:00,9.07,10.3,33.3,1.9
BS2,2008-03-03 08:56:00,9.10,10.3,33.3,2.0
BS2,2008-03-03 10:28:00,8.91,10.7,33.0,2.8
BS2,2008-03-03 12:11:00,8.77,10.5,32.8,2.3
BS2,2008-03-03 14:51:00,8.83,10.6,32.7,2.8
BS2,2008-03-05 11:55:00,8.62,10.0,33.1,1.7
BS2,2008-03-05 14:18:00,8.89,9.9,33.2,2.3
BS2,2008-03-05 15:44:00,9.04,9.9,33.2,4.3
HRS,2008-03-08 11:19:00,11.23,9.8,32.5,2.6
HIU,2008-03-11 10:55:00,10.45,9.9,33.4,0.4
HIU,2008-03-11 13:28:00,10.59,10.2,33.5,0.5
HIU,2008-03-11 14:17:00,10.31,10.5,33.1,1.1
HIU,2008-03-11 15:30:00,10.29,10.6,33.1,0.9
HRS,2008-03-12 09:30:00,10.91,8.6,33.7,1.6
HRS,2008-03-12 10:43:00,11.13,8.7,33.2,0.5
HRS,2008-03-12 12:30:00,11.08,8.6,33.7,1.4
AKI,2008-03-12 13:41:00,10.87,8.1,33.7,2.1
AKI,2008-03-12 15:08:00,11.04,8.8,33.6,1.4
IY1,2008-03-13 10:59:00,11.43,8.7,34.0,1.3
IY1,2008-03-13 12:11:00,11.72,8.8,34.1,1.2
IY1,2008-03-13 13:05:00,11.23,8.9,33.8,1.8
AKI,2008-03-17 08:43:00,11.11,10.0,33.6,7.0
AKI,2008-03-17 09:47:00,11.09,9.1,33.8,2.3
AKI,2008-03-17 11:02:00,11.07,9.1,33.7,1.6
AKI,2008-03-17 13:16:00,11.13,9.1,33.6,1.8
AKI,2008-03-17 13:57:00,10.99,9.0,33.7,2.0
AKI,2008-03-17 14:46:00,11.44,9.1,33.7,1.4
HRS,2008-03-18 10:07:00,11.40,9.1,33.5,0.6
HRS,2008-03-18 12:43:00,11.51,9.5,32.5,3.0
HRS,2008-03-18 14:05:00,11.57,9.4,32.8,2.0
SUO,2008-05-15 10:36:00,18.32,8.2,32.6,1.6
SUO,2008-05-15 11:41:00,17.31,8.3,33.0,0.8
SUO,2008-05-15 12:47:00,17.54,8.3,32.9,1.6
SUO,2008-05-15 13:58:00,16.99,8.4,33.2,1.0
SUO,2008-05-16 10:12:00,17.60,8.2,33.0,1.0
SUO,2008-05-16 11:20:00,16.82,8.4,33.4,0.8
SUO,2008-05-16 12:30:00,16.36,8.5,33.3,0.8
SUO,2008-05-16 13:44:00,16.93,8.5,33.3,0.8
SUO,2008-05-16 14:30:00,16.88,8.4,33.0,1.0
SUO,2008-05-20 10:34:00,17.66,7.8,33.1,2.4
IY2,2008-05-20 11:01:00,15.20,7.8,33.7,1.0
SUO,2008-05-20 11:36:00,16.94,8.4,33.4,1.0
IY2,2008-05-20 12:12:00,15.45,7.9,33.8,0.9
SUO,2008-05-20 12:17:00,17.66,8.3,33.3,2.6
IY2,2008-05-20 13:04:00,16.58,8.3,33.8,0.6
HAR,2008-05-21 09:11:00,16.30,8.0,32.4,0.7
OSK,2008-05-21 09:51:00,17.15,9.3,30.4,2.4
HBK,2008-05-21 10:23:00,18.00,7.9,34.2,1.2
IY1,2008-05-21 10:27:00,16.42,8.0,33.8,0.3
OSK,2008-05-21 10:37:00,17.47,10.5,25.8,9.0
HBK,2008-05-21 10:59:00,17.83,7.8,34.4,1.0
HAR,2008-05-21 11:03:00,16.56,7.9,32.2,0.6
HBK,2008-05-21 11:33:00,17.82,7.8,34.2,1.0
IY1,2008-05-21 11:41:00,16.25,8.0,33.9,0.3
OSK,2008-05-21 11:42:00,17.69,9.5,30.6,2.1
HBK,2008-05-21 12:11:00,18.11,7.8,33.8,0.8
HAR,2008-05-21 12:51:00,16.64,7.9,32.4,0.2
IY2,2008-05-21 13:53:00,16.43,8.0,33.9,0.5
HAR,2008-05-21 14:01:00,16.57,7.9,32.6,0.4
OSK,2008-05-21 14:03:00,17.05,8.3,31.5,1.0
SUO,2008-05-21 14:19:00,18.65,8.0,33.0,1.6
OSK,2008-05-21 14:50:00,16.59,8.3,31.5,1.9
SUO,2008-05-21 15:22:00,17.83,8.5,33.2,1.2
KIS,2008-05-22 09:30:00,16.60,8.1,32.3,0.9
AKI,2008-05-22 09:31:00,15.59,8.1,33.8,0.7
OSK,2008-05-22 09:45:00,16.02,7.5,32.2,0.7
OSK,2008-05-22 10:07:00,19.08,6.6,32.7,0.5
KIS,2008-05-22 10:12:00,17.29,8.2,32.5,1.1
AKI,2008-05-22 10:14:00,15.59,8.1,33.7,0.6
SUO,2008-05-22 11:04:00,16.72,8.3,33.4,1.6
IY1,2008-05-22 11:09:00,15.42,7.5,33.8,0.2
OSK,2008-05-22 11:24:00,16.35,7.6,32.1,0.9
AKI,2008-05-22 11:42:00,15.61,8.1,33.7,1.1
SUO,2008-05-22 12:11:00,16.88,8.4,33.3,1.3
IY1,2008-05-22 12:23:00,16.73,7.3,33.7,0.1
IY1,2008-05-22 13:19:00,15.33,7.4,33.7,0.5
SUO,2008-05-22 13:21:00,16.96,8.4,33.4,1.3
IY2,2008-05-22 13:39:00,15.63,8.0,33.8,0.9
SUO,2008-05-22 14:07:00,16.57,8.2,33.4,1.8
OSK,2008-05-22 15:10:00,16.33,7.3,32.2,0.3
AKI,2008-05-23 08:40:00,16.12,8.2,33.4,1.2
KIS,2008-05-23 09:01:00,18.15,8.2,31.6,0.5
AKI,2008-05-23 09:44:00,15.71,8.1,33.8,0.3
KIS,2008-05-23 09:51:00,18.54,7.7,32.8,0.4
HIU,2008-05-23 10:46:00,18.38,8.1,33.1,0.2
AKI,2008-05-23 10:48:00,15.79,8.0,33.7,0.4
KIS,2008-05-23 11:06:00,17.65,8.0,32.3,0.3
KIS,2008-05-23 12:32:00,18.59,8.6,32.2,1.3
AKI,2008-05-23 13:16:00,16.15,8.0,33.6,0.7
HIU,2008-05-23 13:27:00,18.05,8.3,33.1,1.1
AKI,2008-05-23 14:03:00,17.08,8.0,33.4,0.4
HIU,2008-05-23 14:18:00,18.33,8.3,33.3,1.0
AKI,2008-05-23 14:46:00,16.03,8.1,33.7,0.5
HIU,2008-05-23 15:31:00,18.07,8.7,33.0,0.9
HRS,2008-05-26 09:16:00,17.06,8.2,33.4,0.6
BS1,2008-05-26 09:44:00,17.84,8.7,33.0,4.2
HRS,2008-05-26 10:17:00,17.44,8.6,33.2,1.3
BS1,2008-05-26 11:46:00,19.42,8.6,32.8,1.6
HRS,2008-05-26 12:00:00,17.16,8.3,33.1,0.9
AKI,2008-05-26 13:49:00,16.22,7.9,33.5,1.0
BS1,2008-05-26 14:45:00,18.81,8.3,32.8,0.3
AKI,2008-05-26 15:05:00,16.81,8.2,33.2,1.1
BS1,2008-05-26 15:45:00,18.01,8.9,33.0,2.2
HRS,2008-05-26 16:01:00,20.38,9.2,32.0,1.9
HRS,2008-05-27 10:07:00,17.54,8.0,33.2,1.1
HRS,2008-05-27 11:12:00,18.68,8.4,32.3,2.0
HRS,2008-05-27 12:18:00,18.23,8.7,31.4,3.2
SUO,2008-05-27 13:04:00,18.57,8.3,33.4,0.8
SUO,2008-05-27 14:24:00,18.43,7.9,33.4,1.0
HIU,2008-05-28 11:57:00,18.79,8.9,33.0,1.4
HIU,2008-05-28 12:58:00,19.80,8.5,33.0,1.1
HIU,2008-05-28 13:57:00,17.63,8.3,33.3,0.5
BS1,2008-05-29 08:21:00,18.00,8.4,32.7,1.0
HIU,2008-05-29 09:35:00,18.08,7.9,33.3,0.9
BS1,2008-05-29 09:45:00,18.29,8.3,32.7,1.2
HIU,2008-05-29 11:16:00,18.61,8.0,33.1,1.2
HIU,2008-05-29 11:57:00,19.48,7.9,33.1,0.5
HIU,2008-05-29 12:59:00,19.71,8.3,33.0,1.0
BS1,2008-05-29 13:12:00,18.99,8.2,32.2,1.4
BS1,2008-05-29 14:09:00,18.66,8.5,32.7,1.3
BS2,2008-05-30 11:29:00,18.69,8.5,32.2,0.4
BS2,2008-05-30 13:55:00,18.49,8.5,32.4,0.4
BS2,2008-05-30 15:10:00,17.97,8.3,32.4,0.9
BS2,2008-06-02 08:43:00,18.83,7.4,31.7,0.4
BS2,2008-06-02 10:10:00,19.05,7.8,31.7,1.4
BS2,2008-06-02 11:53:00,19.60,9.1,31.0,2.9
BS2,2008-06-02 14:12:00,19.28,8.2,31.5,2.8
OSK,2008-06-05 08:44:00,19.71,6.4,32.9,0.4
OSK,2008-06-05 11:23:00,18.29,6.9,31.9,0.3
KIS,2008-06-05 12:14:00,20.08,6.4,32.7,0.4
KIS,2008-06-06 09:18:00,19.67,7.2,31.8,0.1
KIS,2008-06-06 10:36:00,23.49,7.3,34.1,0.2
KIS,2008-06-06 12:10:00,23.08,6.7,33.9,0.4
KIS,2008-06-06 13:32:00,22.29,7.2,33.3,0.9
KIS,2008-06-09 08:08:00,21.61,7.4,32.3,0.7
KIS,2008-06-09 10:50:00,21.03,7.8,31.3,0.3
KIS,2008-06-09 12:07:00,22.26,7.5,32.2,0.2
KIS,2008-08-02 10:52:00,27.08,6.7,32.7,0.5
KIS,2008-08-18 10:13:00,27.10,6.6,32.5,0.4
KIS,2008-08-18 11:07:00,26.71,6.2,32.3,1.3
KIS,2008-08-18 14:10:00,27.38,6.8,31.6,2.1
AKI,2008-08-19 08:44:00,24.91,5.8,33.0,1.9
KIS,2008-08-19 08:55:00,26.88,6.5,32.3,0.5
AKI,2008-08-19 09:57:00,24.26,5.9,33.2,0.4
KIS,2008-08-19 10:11:00,26.53,7.0,32.7,0.9
AKI,2008-08-19 11:00:00,24.52,6.3,33.2,0.6
AKI,2008-08-19 12:57:00,24.72,5.9,33.2,0.3
AKI,2008-08-19 13:42:00,24.81,6.0,33.2,0.3
AKI,2008-08-19 14:27:00,24.58,6.2,33.2,0.6
AKI,2008-08-19 15:40:00,24.85,6.2,33.1,0.9
HRS,2008-08-19 16:28:00,26.55,5.8,32.2,1.2
AKI,2008-08-20 09:43:00,24.26,5.8,33.1,0.4
SUO,2008-08-20 10:31:00,28.91,6.4,32.3,1.6
HIU,2008-08-20 10:48:00,26.06,7.0,33.1,1.1
HIU,2008-08-20 10:54:00,24.42,6.3,33.2,1.3
HRS,2008-08-20 10:55:00,26.47,6.7,32.4,0.5
HIU,2008-08-20 11:37:00,25.18,6.9,33.1,2.4
SUO,2008-08-20 11:37:00,28.34,6.5,32.9,0.5
HRS,2008-08-20 12:38:00,26.33,6.8,32.3,0.4
SUO,2008-08-20 12:42:00,28.62,6.6,32.7,0.8
HIU,2008-08-20 13:19:00,25.92,7.1,33.1,1.1
HIU,2008-08-20 13:26:00,27.41,7.0,33.0,0.9
HRS,2008-08-20 13:38:00,24.84,6.4,33.1,0.4
HIU,2008-08-20 14:15:00,28.33,7.2,32.9,2.9
SUO,2008-08-20 14:32:00,28.41,6.7,32.8,1.3
SUO,2008-08-20 15:17:00,28.67,6.2,32.7,8.0
HIU,2008-08-20 15:28:00,29.21,7.2,32.9,1.9
BS1,2008-08-21 08:28:00,26.90,6.3,32.9,2.8
HIU,2008-08-21 09:16:00,25.26,6.5,33.1,4.3
BS1,2008-08-21 09:40:00,26.81,6.2,32.9,5.7
HIU,2008-08-21 10:14:00,27.03,6.7,33.1,1.5
SUO,2008-08-21 10:45:00,27.20,6.4,32.9,0.1
HIU,2008-08-21 11:14:00,28.37,7.3,33.0,3.0
SUO,2008-08-21 11:55:00,26.97,6.3,32.9,1.3
HIU,2008-08-21 12:17:00,26.57,6.8,33.1,0.6
SUO,2008-08-21 13:07:00,26.82,6.3,32.8,1.8
BS1,2008-08-21 13:14:00,26.48,6.8,33.0,8.9
HIU,2008-08-21 13:20:00,25.76,6.9,33.1,1.4
BS1,2008-08-21 14:18:00,25.94,7.3,33.0,5.1
SUO,2008-08-21 14:25:00,27.24,6.1,33.0,1.8
HAR,2008-08-25 09:29:00,26.62,5.9,32.3,1.3
BS1,2008-08-25 09:37:00,26.44,6.6,33.0,1.5
OSK,2008-08-25 10:02:00,24.54,6.2,32.3,3.3
IY1,2008-08-25 10:37:00,24.87,7.3,33.3,0.8
OSK,2008-08-25 10:42:00,25.50,7.4,31.3,5.9
IY1,2008-08-25 10:54:00,25.18,6.3,33.3,0.2
HAR,2008-08-25 11:19:00,26.96,6.2,32.3,0.9
SUO,2008-08-25 11:32:00,25.84,6.4,32.9,0.1
BS1,2008-08-25 11:36:00,26.27,7.0,33.0,0.4
IY2,2008-08-25 11:40:00,25.02,6.9,33.3,1.6
IY1,2008-08-25 12:08:00,25.01,6.3,33.3,0.3
HAR,2008-08-25 12:29:00,27.06,6.5,32.4,2.4
SUO,2008-08-25 12:45:00,26.71,6.2,33.0,0.8
IY2,2008-08-25 13:11:00,24.46,5.9,33.1,1.0
IY1,2008-08-25 13:12:00,24.48,6.2,33.2,0.8
OSK,2008-08-25 13:53:00,25.66,7.8,32.2,6.1
HAR,2008-08-25 13:55:00,27.31,6.7,32.5,1.9
SUO,2008-08-25 13:59:00,26.32,6.4,32.9,0.1
SUO,2008-08-25 14:46:00,26.16,6.5,32.9,1.3
BS1,2008-08-25 14:47:00,27.22,6.8,33.0,0.2
BS1,2008-08-25 15:53:00,27.12,6.6,33.0,1.1
OSK,2008-08-26 09:37:00,25.44,7.5,30.4,8.0
HRS,2008-08-26 10:12:00,24.84,7.0,33.0,0.6
OSK,2008-08-26 10:15:00,25.06,4.4,32.0,2.9
AKI,2008-08-26 10:18:00,24.51,6.3,33.2,1.7
SUO,2008-08-26 10:40:00,25.97,6.3,32.8,1.3
AKI,2008-08-26 11:08:00,24.59,6.0,33.2,1.4
OSK,2008-08-26 11:14:00,24.94,5.1,32.4,1.9
HRS,2008-08-26 11:14:00,25.26,7.5,31.9,1.6
BS2,2008-08-26 11:39:00,26.92,6.9,32.5,4.1
SUO,2008-08-26 11:51:00,26.05,6.8,33.0,0.1
HRS,2008-08-26 12:16:00,25.51,7.4,32.0,1.2
AKI,2008-08-26 12:21:00,24.77,5.9,33.2,1.6
SUO,2008-08-26 12:33:00,26.52,7.1,33.0,0.1
SUO,2008-08-26 13:45:00,25.52,6.5,33.0,1.0
BS2,2008-08-26 14:02:00,27.34,7.9,32.8,5.0
BS2,2008-08-26 15:17:00,27.06,6.8,32.8,4.5
HAR,2008-08-27 08:23:00,26.55,5.6,32.2,3.2
BS2,2008-08-27 08:29:00,27.13,7.2,32.6,4.6
IY2,2008-08-27 09:08:00,24.14,6.4,33.2,3.3
HAR,2008-08-27 09:16:00,26.57,7.3,32.1,4.4
BS2,2008-08-27 09:59:00,27.05,7.4,32.7,5.1
HAR,2008-08-27 10:24:00,26.64,8.2,31.7,7.5
HAR,2008-08-27 11:22:00,26.51,6.2,32.4,2.8
BS2,2008-08-27 11:45:00,26.59,8.0,32.4,6.2
IY1,2008-08-27 11:57:00,25.18,6.9,33.3,1.1
HAR,2008-08-27 13:30:00,26.48,6.3,32.4,1.7
BS2,2008-08-27 14:11:00,26.68,7.5,32.5,6.0
IY2,2008-08-27 14:43:00,24.21,5.9,33.3,1.7
IY2,2008-08-27 15:29:00,24.45,6.0,33.2,1.5
HAR,2008-08-28 10:11:00,26.30,6.3,32.3,1.2
OSK,2008-08-28 11:34:00,24.78,6.4,32.3,1.9
HAR,2008-08-28 11:37:00,26.60,6.3,32.5,1.0
SUO,2008-08-28 13:07:00,25.79,6.6,33.0,5.3
SUO,2008-08-28 14:24:00,26.17,6.5,32.8,0.8
HAR,2008-08-29 10:20:00,26.64,6.3,32.4,1.2
SUO,2008-08-29 11:11:00,25.69,6.5,32.4,0.8
HAR,2008-08-29 12:49:00,25.40,6.1,32.5,1.8
HAR,2008-09-01 09:44:00,25.75,5.6,32.5,2.3
HAR,2008-09-01 10:43:00,24.87,5.8,32.6,2.0
HAR,2008-09-01 12:12:00,26.02,6.4,32.5,3.5
HAR,2008-09-01 14:32:00,26.84,6.7,32.4,1.6
HAR,2008-09-02 10:52:00,26.94,6.6,32.4,1.1
HBK,2008-09-02 11:11:00,25.76,7.0,33.0,5.3
HBK,2008-09-02 11:52:00,25.83,7.2,33.1,4.0
HBK,2008-09-02 12:32:00,25.88,7.6,33.1,5.0
HBK,2008-09-02 13:13:00,26.18,6.7,32.9,3.7
KIS,2008-09-17 09:26:00,25.96,7.0,33.0,0.4
KIS,2008-09-17 10:46:00,27.24,6.5,33.6,0.2
KIS,2008-09-17 12:13:00,26.79,6.6,33.6,0.6
KIS,2008-09-17 13:34:00,25.65,6.8,33.0,1.3
KIS,2008-09-17 14:40:00,25.48,6.4,33.0,2.2
OSK,2008-09-24 08:31:00,24.93,6.4,32.9,1.9
OSK,2008-09-24 09:52:00,25.03,6.4,32.7,2.3
OSK,2008-09-24 11:03:00,25.10,6.5,32.8,2.5
KIS,2008-09-25 08:56:00,25.07,6.1,33.1,0.8
KIS,2008-09-25 10:12:00,24.79,6.2,33.0,2.8
KIS,2008-09-25 11:38:00,24.17,5.6,33.2,2.3
OSK,2008-10-15 09:07:00,22.47,8.8,30.9,10.0
KIS,2008-10-15 09:52:00,22.98,6.9,33.1,1.3
OSK,2008-10-15 10:19:00,22.54,9.6,31.8,6.1
OSK,2008-10-15 10:58:00,23.16,8.1,32.6,3.3
KIS,2008-10-15 11:08:00,23.52,6.5,32.7,2.1
KIS,2008-10-15 13:50:00,23.16,7.3,32.6,5.7
OSK,2008-10-15 14:42:00,23.56,8.8,32.5,3.0
OSK,2008-10-16 08:55:00,22.97,5.7,30.6,7.0
HAR,2008-10-16 09:00:00,23.48,8.0,32.1,1.5
HAR,2008-10-16 10:07:00,23.54,6.4,32.7,3.0
OSK,2008-10-16 10:08:00,23.12,7.1,32.3,7.4
HAR,2008-10-16 10:18:00,23.36,7.0,32.2,4.6
OSK,2008-10-16 10:50:00,23.04,7.2,32.5,2.4
HBK,2008-10-16 12:00:00,23.11,6.5,33.5,2.4
HAR,2008-10-16 12:13:00,23.71,7.3,32.5,2.8
HBK,2008-10-16 12:40:00,23.17,6.0,33.5,3.7
OSK,2008-10-16 13:08:00,23.13,7.7,32.6,7.1
HBK,2008-10-16 13:18:00,23.32,6.5,33.6,2.4
HAR,2008-10-16 13:38:00,24.19,8.1,32.6,2.7
HAR,2008-10-16 13:40:00,24.08,6.5,32.7,2.2
HBK,2008-10-16 13:57:00,23.09,6.5,33.5,2.1
HAR,2008-10-16 15:01:00,24.37,6.4,32.5,4.1
HAR,2008-10-17 11:24:00,24.14,6.0,32.6,1.0
HAR,2008-10-17 14:21:00,23.97,6.9,32.7,2.8
OSK,2008-10-20 08:29:00,22.78,6.9,32.7,2.7
OSK,2008-10-20 09:45:00,23.02,6.1,32.6,2.3
KIS,2008-10-20 09:46:00,23.01,7.1,32.8,5.3
IY1,2008-10-20 10:10:00,23.54,6.5,33.4,1.0
KIS,2008-10-20 10:43:00,23.42,7.4,32.5,6.6
HAR,2008-10-20 10:46:00,23.86,6.4,32.5,1.1
HIU,2008-10-20 10:46:00,23.64,7.2,32.5,2.2
SUO,2008-10-20 10:54:00,23.07,7.6,32.6,2.4
OSK,2008-10-20 11:02:00,22.90,6.1,32.8,2.5
IY1,2008-10-20 11:43:00,23.76,6.6,33.5,1.0
SUO,2008-10-20 12:04:00,23.40,7.3,32.5,4.5
HAR,2008-10-20 12:20:00,24.11,6.7,32.6,0.7
KIS,2008-10-20 12:45:00,22.87,6.1,33.1,2.9
IY1,2008-10-20 12:47:00,23.80,6.6,33.3,0.9
SUO,2008-10-20 13:12:00,23.36,7.3,31.9,2.9
HIU,2008-10-20 13:27:00,23.95,7.1,32.6,0.7
HIU,2008-10-20 14:15:00,23.81,7.4,32.4,1.2
SUO,2008-10-20 14:22:00,24.04,7.4,32.5,3.4
HIU,2008-10-20 15:29:00,24.27,7.1,32.5,0.8
HRS,2008-10-20 15:31:00,23.73,6.4,33.1,0.6
AKI,2008-10-21 08:38:00,23.34,6.5,33.1,1.0
BS1,2008-10-21 09:40:00,23.24,7.4,32.6,2.1
AKI,2008-10-21 09:48:00,23.51,6.4,33.2,0.7
KIS,2008-10-21 09:57:00,22.81,6.8,33.1,2.5
HAR,2008-10-21 10:22:00,23.57,6.8,32.7,0.9
HRS,2008-10-21 10:51:00,23.58,6.6,33.2,0.8
SUO,2008-10-21 11:11:00,23.60,7.2,32.7,5.0
BS1,2008-10-21 11:42:00,23.17,7.8,32.6,1.7
HAR,2008-10-21 11:50:00,23.28,7.0,32.6,2.6
SUO,2008-10-21 12:26:00,23.71,7.3,32.9,2.4
HRS,2008-10-21 12:35:00,23.60,6.7,33.2,1.0
SUO,2008-10-21 13:47:00,23.76,6.5,33.2,1.0
SUO,2008-10-21 14:31:00,23.80,6.9,33.0,1.8
HRS,2008-10-21 14:39:00,23.71,7.9,32.7,5.1
BS1,2008-10-21 14:44:00,23.73,7.9,32.5,1.1
HAR,2008-10-21 14:58:00,23.43,8.0,32.5,1.2
BS1,2008-10-21 15:48:00,23.42,7.9,32.6,2.4
BS1,2008-10-22 08:19:00,23.23,6.9,32.5,2.5
HAR,2008-10-22 08:24:00,23.16,7.4,32.3,3.1
KIS,2008-10-22 09:14:00,22.58,6.6,33.3,1.3
BS1,2008-10-22 09:38:00,22.25,7.1,32.3,2.7
HAR,2008-10-22 09:50:00,23.08,6.7,32.6,1.6
KIS,2008-10-22 10:33:00,24.10,6.2,33.6,0.3
HAR,2008-10-22 10:46:00,23.03,7.3,32.5,3.1
HIU,2008-10-22 11:10:00,23.60,6.3,33.0,0.9
KIS,2008-10-22 11:55:00,24.06,6.4,33.6,0.5
HIU,2008-10-22 11:56:00,23.47,6.3,33.0,0.8
