kai,datetime,Tem,DO,Sal,Chl.a
OSK,2019-02-26 13:41:00,11.11,9,32.4,0.3
BS1,2019-02-27 09:04:00,9.98,9.2,32.27,1.2
IY2,2019-02-27 09:12:00,11.92,8.86,33.15,0.4
BS1,2019-02-27 10:08:00,10.48,9.21,32.45,0.8
IY2,2019-02-27 10:25:00,11.8,8.99,33.04,0.5
BS1,2019-02-27 11:11:00,10.14,9.85,32.35,2.9
IY2,2019-02-27 11:41:00,12.03,8.92,33.25,0.4
IY2,2019-02-27 12:49:00,11.97,9.04,33.16,0.5
BS1,2019-02-27 14:56:00,9.91,9.44,32.22,3
KIS,2019-03-14 09:13:00,12.61,8.68,33.49,0.5
KIS,2019-03-14 10:21:00,12.92,8.74,33.79,0.7
KIS,2019-03-14 11:49:00,14.42,8.49,34.39,0.5
OSK,2019-03-15 09:09:00,11.64,9.32,32.87,1.7
OSK,2019-03-15 10:12:00,11.59,9.02,32.76,0.5
OSK,2019-03-15 11:06:00,11.69,8.97,32.85,0.6
KIS,2019-03-18 09:50:00,13.2,8.78,33.97,0.3
KIS,2019-03-18 10:53:00,15.65,7.9,34.75,0.2
KIS,2019-03-18 12:00:00,14.45,8.39,34.47,0.1
KIS,2019-03-20 09:44:00,14,8.55,34.39,0.1
KIS,2019-03-20 11:16:00,13.17,8.9,33.84,1
BS1,2019-05-15 09:02:00,16.69,8.34,32.11,2.2
BS1,2019-05-15 10:16:00,17.55,8.56,32.37,1.6
BS1,2019-05-15 11:17:00,18.06,9.15,32.07,1.7
BS1,2019-05-15 15:03:00,17,8.36,32.28,2.1
BS1,2019-05-16 07:50:00,16.88,8.5,31.76,2.4
BS1,2019-05-16 08:57:00,17.22,8.54,31.87,2.1
HAR,2019-05-16 09:41:00,17.04,8.51,32.19,0.5
BS1,2019-05-16 10:31:00,17.67,8.51,31.83,4
HAR,2019-05-16 10:53:00,17.14,8.52,31.72,0.1
IY1,2019-05-16 10:55:00,15.92,8.79,33.31,0.1
BS1,2019-05-16 11:18:00,18.14,9.37,31.96,6.3
HAR,2019-05-16 11:57:00,17.64,8.42,32.13,0.1
IY1,2019-05-16 12:32:00,17.35,8.61,33.43,0.1
HAR,2019-05-16 13:01:00,17.33,8.5,32.38,0.3
IY1,2019-05-16 13:25:00,15.65,8.74,33.2,0.5
HAR,2019-05-16 14:13:00,17.66,8.44,32.26,0.6
BS2,2019-05-17 08:05:00,16.94,8.38,31.67,2.3
AKI,2019-05-17 08:44:00,16.64,8.28,32.74,1.1
HAR,2019-05-17 09:00:00,18.32,9.22,31.56,1.1
BS2,2019-05-17 09:26:00,16.98,8.31,31.44,2.7
AKI,2019-05-17 09:47:00,16.33,8.61,33.07,1.2
HAR,2019-05-17 10:03:00,18.57,8.44,31.7,0.6
AKI,2019-05-17 10:48:00,16.01,8.51,32.97,0.2
BS2,2019-05-17 10:54:00,17.61,8.42,31.67,0.7
IY1,2019-05-17 11:12:00,18.08,8.5,33.43,0.1
HAR,2019-05-17 11:47:00,17.24,8.47,32.17,0.2
IY1,2019-05-17 12:37:00,17.76,8.61,33.4,0.1
AKI,2019-05-17 12:51:00,16.73,8.42,32.75,0.3
HAR,2019-05-17 13:04:00,17.96,8.47,32.08,1.1
BS2,2019-05-17 13:30:00,17.42,8.46,31.51,3.7
AKI,2019-05-17 13:32:00,16.48,8.4,32.8,0.3
AKI,2019-05-17 14:12:00,16.23,8.47,32.89,0.3
IY2,2019-05-17 14:53:00,16.18,8.83,33.48,0.4
AKI,2019-05-20 08:42:00,16.87,8.51,32.86,4
AKI,2019-05-20 09:46:00,16,8.48,33.1,1.2
HRS,2019-05-20 10:59:00,16.33,8.61,33.04,1.7
HRS,2019-05-20 13:36:00,18.47,8.79,32.81,2.9
HRS,2019-05-20 14:29:00,16.18,8.59,33.11,1.1
AKI,2019-05-21 10:02:00,16.01,8.47,33.2,0.2
HRS,2019-05-21 10:28:00,16.37,8.55,32.86,1.6
BS2,2019-05-21 10:35:00,16.52,7.94,32.32,1.4
AKI,2019-05-21 10:50:00,16.22,8.35,33,0.6
BS2,2019-05-21 11:32:00,16.66,8.06,32.2,1
HRS,2019-05-21 11:34:00,17.67,8.82,32.69,3.8
AKI,2019-05-21 11:59:00,16.38,8.31,32.97,0.8
HRS,2019-05-21 12:51:00,18.46,9.09,31.84,2.5
BS2,2019-05-21 14:15:00,17.54,8.11,31.94,1.4
HRS,2019-05-21 14:19:00,19.02,9.14,31.96,5.8
HAR,2019-05-22 09:51:00,17.46,8.27,32.23,0.6
HIU,2019-05-22 09:54:00,18.6,8.21,32.4,1.4
HAR,2019-05-22 10:53:00,17.64,8.25,32.22,0.3
HAR,2019-05-22 11:57:00,17.27,8.18,32.43,1.1
HAR,2019-05-22 13:11:00,17.34,8.28,32.38,0.8
HAR,2019-05-22 13:50:00,17.51,7.93,32.64,0.8
HAR,2019-05-22 15:02:00,17.11,8.33,31.98,1
KIS,2019-05-23 08:50:00,17.65,8.31,32.82,1.3
KIS,2019-05-23 10:05:00,18.92,8.2,33.04,0.5
KIS,2019-05-23 10:06:00,21.76,7.29,34.78,0.2
KIS,2019-05-23 11:13:00,17.98,8.1,33.52,0.4
KIS,2019-05-23 11:30:00,17.52,8.12,32.76,0.9
KIS,2019-05-23 12:16:00,22.03,7.29,34.81,0.2
KIS,2019-05-24 08:50:00,18.53,8.46,32.55,1.6
KIS,2019-05-24 09:22:00,19.79,7.76,33.95,0.3
KIS,2019-05-24 10:00:00,18.87,8.25,33.19,0.5
KIS,2019-05-24 10:30:00,22.05,7.26,34.89,0.1
KIS,2019-05-24 11:25:00,18.93,8.68,32.2,1.7
KIS,2019-05-24 11:36:00,20.28,7.85,34.15,0.5
IY2,2019-05-27 08:55:00,18.59,8.24,33.41,0.5
IY2,2019-05-27 10:07:00,17.8,8.46,33.35,0.4
OSK,2019-05-27 10:30:00,19.55,8.22,33.03,0.3
IY2,2019-05-27 11:20:00,16.84,8.37,33.07,1.1
OSK,2019-05-27 11:32:00,19.33,8.16,33.32,0.5
OSK,2019-05-27 11:33:00,20.78,8.55,31.33,0.2
OSK,2019-05-27 12:21:00,18.94,8.02,33.42,0.6
IY2,2019-05-27 12:33:00,16.35,8.41,33.26,1
OSK,2019-05-28 09:00:00,19.18,8.36,32.22,0.4
OSK,2019-05-28 09:43:00,20.91,9.66,28.64,6.8
OSK,2019-05-28 10:48:00,19.91,8.17,31.96,0.2
OSK,2019-05-28 11:31:00,19.36,8.06,32.11,0.5
OSK,2019-05-28 12:21:00,18.36,7.99,32.62,0.9
OSK,2019-05-28 13:14:00,18.44,7.99,32.65,0.6
OSK,2019-05-28 15:01:00,17.96,7.75,32.7,0.6
HIU,2019-05-29 11:02:00,18.03,8.16,32.76,1
HIU,2019-05-29 11:49:00,18.92,8.24,32.63,0.6
HIU,2019-05-29 13:41:00,19.99,8.54,32.37,0.8
HIU,2019-05-30 08:45:00,20.09,8.57,32.45,0.7
KIS,2019-05-30 08:52:00,19.46,7.71,33.83,1
HIU,2019-05-30 09:52:00,20.63,8.19,32.24,0.6
KIS,2019-05-30 09:58:00,20.4,7.88,33.58,0.5
SUO,2019-05-30 10:19:00,18.64,8,33.16,0.2
HIU,2019-05-30 11:00:00,20.91,8.69,32.35,0.8
SUO,2019-05-30 11:20:00,18.23,8.08,33.25,0.6
HIU,2019-05-30 12:00:00,20.32,8.78,32.3,0.7
SUO,2019-05-30 12:20:00,19.17,7.93,32.92,0.1
SUO,2019-05-30 12:59:00,18.96,8.02,33.05,0.5
HIU,2019-05-30 13:04:00,19.92,8.31,32.45,0.7
SUO,2019-05-31 10:37:00,19.47,7.88,33.12,0.2
SUO,2019-05-31 11:31:00,19.69,7.81,32.9,0.6
SUO,2019-05-31 12:30:00,20.12,7.88,32.86,0.8
SUO,2019-05-31 13:23:00,20.34,7.84,32.88,1
OSK,2019-08-20 09:10:00,27.22,7.39,21.98,41.4
OSK,2019-08-20 09:46:00,26.49,3.9,26.78,5.4
OSK,2019-08-20 10:38:00,26.78,7.73,31.13,5.2
OSK,2019-08-20 11:30:00,26.57,7.8,31.5,2.9
OSK,2019-08-20 12:11:00,26.08,7.09,31.62,4.4
OSK,2019-08-20 13:45:00,26.16,6.76,31.15,5.2
KIS,2019-08-21 08:40:00,26.31,7.18,30.81,5.2
OSK,2019-08-21 09:02:00,25.93,5.85,31.82,2.3
KIS,2019-08-21 09:50:00,27.06,7.15,30.86,2.3
HAR,2019-08-21 10:16:00,27.66,7.22,30.83,1.8
KIS,2019-08-21 11:10:00,26.11,5.94,31.98,2.4
HAR,2019-08-21 11:19:00,26.33,5.58,31.68,1.3
OSK,2019-08-21 13:37:00,26.52,6.53,31.54,2.4
KIS,2019-08-22 09:30:00,27.81,7.45,29.86,3.5
HAR,2019-08-22 10:30:00,28.61,8.08,29.34,5
KIS,2019-08-22 10:40:00,27.44,7.53,29.97,1.9
KIS,2019-08-22 12:00:00,27.23,7.14,31.01,1
HAR,2019-08-22 12:01:00,27.87,7.23,31.59,1.5
HAR,2019-08-27 11:02:00,27.06,6.78,31.78,1.5
HAR,2019-08-27 12:08:00,27.45,6.64,31.7,0.6
HAR,2019-08-27 13:18:00,27.21,7.37,31.47,1
HAR,2019-08-27 14:17:00,27.24,6.6,31.8,0.8
HAR,2019-08-29 13:36:00,27.29,6.44,31.71,1.4
HAR,2019-08-29 14:11:00,26.24,5.53,31.58,1.1
HAR,2019-08-30 10:58:00,27.11,6.38,29.84,7.8
HAR,2019-08-30 11:56:00,27.07,6.77,31.33,1.2
HAR,2019-08-30 12:59:00,27,7.26,30.91,1
HAR,2019-08-30 13:53:00,27.15,6.59,31.75,1
HAR,2019-08-30 14:48:00,27.05,6.64,31.71,2.3
SUO,2019-10-15 10:30:00,23.68,6.81,32.85,1.5
SUO,2019-10-15 11:33:00,23.62,6.84,32.89,3.9
SUO,2019-10-15 12:35:00,23.67,6.93,32.79,2.1
HBK,2019-10-16 09:12:00,22.53,6.65,33.26,1.3
HBK,2019-10-16 09:44:00,22.46,6.89,33.39,1.8
HBK,2019-10-16 10:12:00,22.48,6.68,33.8,1.8
HBK,2019-10-16 10:38:00,22.31,7.06,33.46,2
SUO,2019-10-16 13:51:00,22.78,7.13,31.86,2.6
SUO,2019-10-16 14:45:00,23.35,7.3,32.12,1.9
KIS,2019-10-17 08:50:00,23.24,6.29,32.88,1.3
KIS,2019-10-17 10:00:00,24.09,6.52,33.4,1.4
IY1,2019-10-17 10:31:00,23.04,6.87,33.07,2.5
SUO,2019-10-17 10:51:00,23.67,6.43,32.58,1.5
KIS,2019-10-17 11:30:00,23.02,6.84,32.15,3.6
SUO,2019-10-17 11:51:00,23.31,6.83,32.94,4.4
IY1,2019-10-17 11:53:00,23.21,6.72,33.12,1.4
SUO,2019-10-17 12:46:00,23.43,6.77,32.26,1.3
IY2,2019-10-17 14:30:00,23.23,7.16,32.89,2.8
SUO,2019-10-18 09:41:00,22.41,6.63,32.25,1.4
SUO,2019-10-18 10:39:00,23.38,6.59,32.5,1
SUO,2019-10-18 11:34:00,23.12,6.71,32.53,3.6
SUO,2019-10-18 12:12:00,23.54,6.49,32.73,1.1
SUO,2019-10-18 13:28:00,23.09,6.84,32.18,0.9
IY2,2019-10-21 09:09:00,23.2,6.57,32.74,0.7
SUO,2019-10-21 10:15:00,23.04,6.83,32.23,1.6
IY2,2019-10-21 10:21:00,23.19,6.56,32.5,0.9
SUO,2019-10-21 11:14:00,23.25,6.63,32.29,1.1
IY2,2019-10-21 11:36:00,23.22,6.6,32.72,1.1
SUO,2019-10-21 11:47:00,23.06,6.88,32.01,2.6
SUO,2019-10-21 12:37:00,22.88,6.89,31.66,2.8
IY2,2019-10-21 12:44:00,23.09,6.67,32.76,2
AKI,2019-10-23 10:01:00,23.19,6.66,32.65,0.9
SUO,2019-10-23 10:11:00,22.25,7.15,31.88,1.9
AKI,2019-10-23 10:54:00,23.58,6.4,32.48,0.5
SUO,2019-10-23 11:09:00,22.56,7.11,31.82,1.6
HAR,2019-10-23 11:14:00,23.08,7.44,32.36,2.8
AKI,2019-10-23 12:01:00,23.65,6.25,32.39,0.6
SUO,2019-10-23 12:06:00,22.12,7.62,32.03,1.2
HAR,2019-10-23 12:22:00,23.48,7.15,32.49,1.8
HAR,2019-10-23 13:23:00,23.61,7.38,32.35,2.9
HAR,2019-10-23 14:26:00,23.34,7.36,32.44,2.3
HAR,2019-10-23 15:32:00,23.02,7.28,32.38,2
HAR,2019-10-23 16:18:00,22.93,7.17,32.33,3.1
OSK,2019-10-24 08:59:00,22.9,6.34,32.69,1.2
AKI,2019-10-24 09:13:00,23.21,6.45,32.54,1.1
AKI,2019-10-24 10:20:00,23.41,6.32,32.48,0.6
HAR,2019-10-24 11:15:00,22.24,7.83,31.52,3.5
HAR,2019-10-24 12:17:00,23.35,7.17,32.36,4
AKI,2019-10-24 12:41:00,23.51,6.1,32.22,0.6
HAR,2019-10-24 13:20:00,23.36,7.37,32.34,4.1
AKI,2019-10-24 13:25:00,23.61,6.09,32.28,0.9
AKI,2019-10-24 14:07:00,23.5,6.19,32.38,0.8
HAR,2019-10-24 14:22:00,23.25,7.08,32.4,1.8
AKI,2019-10-24 15:13:00,23.04,5.87,31.49,2.6
IY1,2019-10-25 10:57:00,22.82,6.86,32.85,0.7
IY1,2019-10-25 12:11:00,22.93,6.95,33.01,1.4
IY1,2019-10-25 13:13:00,22.79,7.03,32.67,1.2
AKI,2019-10-28 05:45:00,22.91,6.55,32.58,0.8
AKI,2019-10-28 08:41:00,22.78,6.51,32.31,0.7
KIS,2019-10-28 10:11:00,22.97,7.28,32.87,4.2
HAR,2019-10-28 10:29:00,22.35,7.65,31.18,3.6
HRS,2019-10-28 10:35:00,22.81,6.66,32.54,0.7
KIS,2019-10-28 11:18:00,23.03,7.27,32.76,4
HRS,2019-10-28 11:54:00,22.84,6.67,32.54,1.8
HAR,2019-10-28 12:03:00,22.48,8.15,31.02,3.5
KIS,2019-10-28 12:25:00,24.05,7.04,33.55,1.5
HRS,2019-10-28 13:46:00,22.65,7.41,32.22,2.3
OSK,2019-10-29 08:59:00,21.56,7.42,30.32,2.3
KIS,2019-10-29 09:15:00,22.63,7.51,32.64,3.4
KIS,2019-10-29 09:59:00,22.24,7.34,32.13,3.2
HAR,2019-10-29 10:02:00,22.66,6.9,31.84,2.6
HAR,2019-10-29 10:40:00,22.27,7.21,32.22,3
KIS,2019-10-29 11:04:00,22.81,7.07,32.76,4.6
HAR,2019-10-29 11:42:00,22.38,6.87,32.34,2.5
OSK,2019-10-29 13:28:00,22.16,7.12,32.06,3.4
OSK,2019-10-30 09:09:00,22.29,7.02,32.18,2.5
OSK,2019-10-30 09:22:00,22.52,6.75,32.47,2.5
HIU,2019-10-30 10:07:00,22.52,6.52,31.88,0.8
OSK,2019-10-30 10:21:00,22.44,6.86,32.21,3.5
HRS,2019-10-30 10:32:00,22.69,6.68,32.49,2
OSK,2019-10-30 10:42:00,22.34,7.1,32.4,3.3
HIU,2019-10-30 11:14:00,22.72,6.74,31.88,2.6
OSK,2019-10-30 11:29:00,21.84,8.1,31.43,4
HRS,2019-10-30 11:43:00,22.29,7.96,31.83,9.5
OSK,2019-10-30 12:31:00,22.22,7.92,31.3,7.1
HRS,2019-10-30 13:02:00,22.5,7.89,31.68,12
HIU,2019-10-30 13:24:00,22.78,6.72,31.85,1.2
OSK,2019-10-30 13:35:00,22.03,6.98,25.6,4.3
OSK,2019-10-30 14:19:00,21.75,8.53,28.81,8.7
HIU,2019-10-30 14:26:00,22.84,6.59,31.86,1.8
HRS,2019-10-30 14:27:00,22.74,6.73,31.9,3.9
KIS,2019-10-31 08:58:00,22.62,6.72,32.5,3.3
KIS,2019-10-31 10:07:00,22.64,6.77,32.6,3
BS2,2019-10-31 10:50:00,22.48,7.35,31.77,4.2
BS2,2019-10-31 11:41:00,22.73,7.33,31.73,3.8
BS2,2019-10-31 14:12:00,22.74,7.3,31.51,3.9
