kai,datetime,Tem,DO,Sal,Chl.a
AKI,2001-05-14 14:00:00,15.97,8.5,33.56,1.2
AKI,2001-05-14 14:32:00,15.7,8.5,33.36,3.1
KIS,2001-05-15 09:21:00,16.71,7.2,33.17,0.4
HRS,2001-05-15 09:39:00,17.16,8.7,33.35,0.9
OSK,2001-05-15 10:05:00,17.06,10.9,30.8,0.5
KIS,2001-05-15 10:47:00,19.28,7.2,33.77,0.2
OSK,2001-05-15 10:55:00,15.92,7.9,32.1,0.3
HRS,2001-05-15 11:05:00,16.46,9.1,33.31,0.9
KIS,2001-05-15 12:06:00,15.37,6.9,32.92,0.2
KIS,2001-05-15 13:24:00,17.12,7.3,33.11,0.3
HRS,2001-05-15 14:01:00,15.88,9,33.54,1.1
HRS,2001-05-15 15:05:00,17.57,10.6,32.71,2.3
OSK,2001-05-15 15:08:00,16.81,8,32.5,0.8
OSK,2001-05-16 08:41:00,15.76,7.5,32.76,0.1
OSK,2001-05-16 09:17:00,14.98,7.8,32.58,1.1
AKI,2001-05-16 09:28:00,15.56,8.8,33.58,0.6
OSK,2001-05-16 09:56:00,16.13,7.5,32.77,0.2
AKI,2001-05-16 10:10:00,15.33,8.5,33.56,0.9
AKI,2001-05-16 10:47:00,15.48,8.7,33.56,0.9
OSK,2001-05-16 11:07:00,15.52,7.7,32.51,0.2
OSK,2001-05-16 15:48:00,15.55,7.8,32.54,1.1
OSK,2001-05-17 08:55:00,16.84,8.5,31.49,0.8
KIS,2001-05-17 09:53:00,19.11,7.3,33.8,0.3
HRS,2001-05-17 09:55:00,16.01,8.5,33.42,1.7
HRS,2001-05-17 10:56:00,17.11,9.3,32.94,1.1
KIS,2001-05-17 11:03:00,18.94,7.5,33.81,0.7
KIS,2001-05-17 12:18:00,18.11,7.2,33.49,0.5
KIS,2001-05-17 13:07:00,19.89,7.4,33.86,1
HRS,2001-05-17 13:39:00,18.75,9.9,32.15,1.7
OSK,2001-05-17 15:13:00,17.33,10.1,28.44,6.1
KIS,2001-05-21 10:03:00,18.63,7.6,34.19,0.3
KIS,2001-05-21 11:22:00,17.95,7.6,33.94,1.6
KIS,2001-05-21 12:37:00,18.33,7.6,33.74,0.3
BS1,2001-05-22 08:33:00,17.55,7.6,33,0.1
IY2,2001-05-22 09:30:00,15.9,8.1,33.85,0.9
BS1,2001-05-22 09:52:00,17.51,7.9,32.92,0.1
IY2,2001-05-22 11:36:00,17.51,8.1,33.87,0.9
BS1,2001-05-22 11:54:00,17.71,7.7,32.78,0.1
BS1,2001-05-22 13:45:00,18.05,8.1,32.93,0.1
BS1,2001-05-22 14:24:00,17.63,7.8,33.12,0.1
HAR,2001-05-23 09:19:00,16.36,7.9,32.64,1.1
HAR,2001-05-23 10:18:00,17.6,8,32.64,0.8
IY2,2001-05-23 10:42:00,15.55,8,33.68,1.1
HIU,2001-05-23 10:50:00,17.63,7.9,32.94,0.1
IY2,2001-05-23 11:57:00,16.82,8,33.79,1
HIU,2001-05-23 13:19:00,18.27,7.7,32.82,0.1
HIU,2001-05-23 14:04:00,18.36,7.9,32.3,0.1
HAR,2001-05-23 14:51:00,17.8,8,32.64,0.5
HIU,2001-05-23 15:09:00,17.14,8.1,32.88,0.1
HAR,2001-05-23 15:50:00,17.87,8.1,32.7,1.1
HAR,2001-05-24 08:43:00,16.44,7.6,32.44,1.6
KIS,2001-05-24 09:33:00,16.8,7.7,33.2,0.5
BS1,2001-05-24 09:45:00,17.34,7.6,32.81,0.2
KIS,2001-05-24 10:53:00,18.13,7.8,33.3,0.5
KIS,2001-05-24 11:53:00,18.38,7.9,32.73,0.3
BS1,2001-05-24 14:04:00,16.86,7.8,33.04,0.1
BS1,2001-05-24 15:03:00,17.33,7.6,32.95,0.1
AKI,2001-05-25 09:35:00,15.94,8,33.72,0.9
AKI,2001-05-25 10:18:00,16.05,8.1,33.64,0.8
HAR,2001-05-25 11:14:00,18.11,7.9,32.66,0.8
BS2,2001-05-25 11:53:00,18.64,7.9,32.44,0.1
AKI,2001-05-25 12:29:00,16.1,7.9,33.61,1
BS2,2001-05-25 12:57:00,18.07,8.1,32.55,0.1
BS2,2001-05-25 14:17:00,18.2,8,32.7,0.1
HAR,2001-05-25 15:52:00,18.65,7.9,32.67,0.3
HAR,2001-05-25 16:31:00,20.19,8.6,32.18,2.1
BS2,2001-05-28 08:52:00,18.29,7.7,32.79,0.1
HAR,2001-05-28 10:04:00,18.83,7.8,33.24,0.3
BS2,2001-05-28 10:28:00,18.56,8.2,32.13,0.2
HAR,2001-05-28 10:38:00,19.86,9.2,32.08,2.7
HAR,2001-05-28 11:15:00,19.09,7.5,33.2,0.5
HAR,2001-05-28 11:59:00,17.5,7.9,33.14,0.8
BS2,2001-05-28 14:04:00,20.81,8.2,32.36,0.1
BS2,2001-05-28 15:16:00,18.8,8,32.34,0.1
HAR,2001-05-28 16:28:00,18.6,7.9,32.67,0.5
HAR,2001-05-28 17:27:00,18.56,7.8,32.69,0.5
HAR,2001-05-29 09:10:00,19.12,7.3,33.31,0.3
HAR,2001-05-29 09:27:00,18.27,4.4,32.18,0.5
HIU,2001-05-29 09:33:00,18.12,8.1,33.14,1.3
HAR,2001-05-29 10:22:00,19.08,4.6,32.01,1.6
HIU,2001-05-29 10:43:00,19.71,8.9,32.93,1.6
HIU,2001-05-29 11:53:00,19.42,7.9,33.07,1
HIU,2001-05-29 13:00:00,18.89,8.2,33.43,0.7
HAR,2001-05-29 16:00:00,19.34,4.3,32.45,0.3
HAR,2001-05-29 16:56:00,20,4.3,32.64,0.3
HIU,2001-05-30 08:58:00,16.81,8,33.53,1.1
HIU,2001-05-30 10:16:00,17.59,8.2,33.51,1.1
HIU,2001-05-30 11:25:00,18.49,8,33.35,0.9
HIU,2001-05-30 13:10:00,18.16,8.1,33.42,0.9
OSK,2001-08-22 13:16:00,24.85,4,27.86,2.8
OSK,2001-08-22 14:19:00,25.09,5.1,31.96,0.9
OSK,2001-08-22 15:30:00,25.56,5.5,31.6,2
OSK,2001-08-23 09:37:00,24.77,6.3,32.09,2
AKI,2001-08-23 10:07:00,23.99,6.5,33.19,1.8
OSK,2001-08-23 10:31:00,25.11,6.3,32.39,2.5
AKI,2001-08-23 10:57:00,23.78,6.1,33.17,1.3
AKI,2001-08-23 14:34:00,24.67,6.5,33.01,3.9
AKI,2001-08-23 15:07:00,25.75,7.2,32.72,6.4
OSK,2001-08-23 15:22:00,25.12,7,32.53,4.7
OSK,2001-08-24 09:14:00,24.84,5.8,32.42,2.3
AKI,2001-08-24 09:36:00,24.37,6.6,33.16,1.6
AKI,2001-08-24 10:16:00,24.72,6.3,33.09,1.6
AKI,2001-08-24 10:50:00,25.21,6.4,33.03,2
AKI,2001-08-24 14:38:00,24.64,6.7,33.17,1.2
OSK,2001-08-24 15:09:00,25.03,5.8,32.63,1.7
HRS,2001-08-27 09:19:00,25.1,7.4,33.05,1.3
HRS,2001-08-27 09:58:00,25.53,7.6,32.47,0.8
HIU,2001-08-27 11:11:00,26.74,7.1,32.96,0.1
HRS,2001-08-27 11:26:00,25.66,7.8,32.8,1.3
HIU,2001-08-27 13:26:00,26.6,7,32.93,0.1
HRS,2001-08-27 13:53:00,25.5,7.6,32.92,0.7
HIU,2001-08-27 14:13:00,27.51,8.2,31.09,0.1
HRS,2001-08-27 15:28:00,25.75,8.7,32.07,3.5
HIU,2001-08-27 15:30:00,26.9,9.9,30.11,0.1
HRS,2001-08-28 09:23:00,24.81,7,32.35,2.5
BS1,2001-08-28 10:10:00,26.05,6.8,32.56,0.1
HRS,2001-08-28 10:25:00,24.98,7.7,32.03,1.8
HAR,2001-08-28 11:24:00,27.15,6.8,32.33,1.2
BS1,2001-08-28 13:28:00,27.11,7.3,32.92,0.1
BS1,2001-08-28 15:10:00,27.29,7.4,32.3,0.1
HAR,2001-08-28 15:31:00,26.99,7.2,32.46,0.7
HAR,2001-08-28 16:10:00,27.53,7.7,32.14,2
BS1,2001-08-28 16:11:00,26.54,7.1,32.57,0.1
HAR,2001-08-28 17:12:00,27.29,7.3,32.45,0.1
HAR,2001-08-29 09:13:00,26.27,6.5,32.34,4
HAR,2001-08-29 10:13:00,26.1,7.4,32.41,4.8
BS2,2001-08-29 11:31:00,27.66,7,32.51,0.2
BS2,2001-08-29 13:52:00,27.67,7.6,32.46,0.3
HAR,2001-08-29 15:02:00,26.76,8,32.51,1.3
BS2,2001-08-29 15:10:00,27.5,7.5,32.48,0.3
BS2,2001-08-30 08:47:00,26.73,6,32.59,0.2
HAR,2001-08-30 09:50:00,26.8,6.3,32.18,5.3
BS2,2001-08-30 10:14:00,26.99,6.6,32.06,0.2
HAR,2001-08-30 10:49:00,27.15,6.9,32.19,1.9
BS2,2001-08-30 14:09:00,26.95,6.2,32.25,0.4
BS2,2001-08-30 15:23:00,27.21,7.1,32.21,0.2
HAR,2001-08-30 15:53:00,27.04,7.2,32.34,1.1
BS1,2001-08-31 08:34:00,26.62,5.9,32.52,0.1
HAR,2001-08-31 08:36:00,25.29,5.6,32.42,1.9
HAR,2001-08-31 09:32:00,25.93,4.6,32.28,3.2
BS1,2001-08-31 09:53:00,26.2,5.8,32.62,0.1
BS1,2001-08-31 13:45:00,26.5,5.6,32.66,0.1
BS1,2001-08-31 14:43:00,26.09,6.3,32.69,0.1
HAR,2001-08-31 15:24:00,26.5,6.5,32.27,1.6
HAR,2001-08-31 16:22:00,26.64,7,32.28,0.5
HAR,2001-09-04 09:50:00,25.82,6.2,32.59,0.8
HAR,2001-09-04 11:41:00,25.67,5.7,32.45,0.3
HAR,2001-09-04 12:53:00,26.19,6.2,32.58,0.3
HAR,2001-09-04 14:14:00,26.28,6.5,32.54,0.5
KIS,2001-09-05 09:49:00,25.58,6.7,32.17,1.9
KIS,2001-09-05 11:07:00,26.7,6.5,33.7,0.3
KIS,2001-09-05 12:34:00,26.02,7,33.24,0.5
KIS,2001-09-12 09:13:00,25.53,5.8,32.63,1.1
KIS,2001-09-12 10:16:00,25.42,6.3,31.58,0.8
KIS,2001-09-12 11:28:00,25.57,6.1,32.53,0.5
KIS,2001-10-15 08:53:00,24.61,5.4,33.31,0.4
OSK,2001-10-15 09:33:00,22.92,7.5,31.31,3.3
KIS,2001-10-15 09:52:00,24.53,5.8,33.29,0.7
OSK,2001-10-15 10:25:00,23.18,7.4,31.38,8.9
KIS,2001-10-15 10:40:00,24.59,6.2,33.33,0.8
OSK,2001-10-15 11:14:00,23.34,6.8,31.84,1.5
BS2,2001-10-15 11:37:00,23.64,6.8,30.2,0.2
KIS,2001-10-15 11:49:00,25.65,5.7,34.06,0.1
KIS,2001-10-15 13:15:00,24.96,6.1,33.55,0.6
BS2,2001-10-15 13:49:00,23.92,6.4,30.01,0.1
KIS,2001-10-15 14:29:00,24.73,6.3,33.43,1
BS2,2001-10-15 15:06:00,23.82,6.2,29.75,0.2
OSK,2001-10-16 08:41:00,24.1,5.9,32.83,1
OSK,2001-10-16 09:11:00,23.1,5.9,29.67,12.4
BS1,2001-10-16 09:37:00,22.99,6.3,30.14,0.3
AKI,2001-10-16 09:51:00,23.09,6,33.15,1
OSK,2001-10-16 09:51:00,23.84,6.7,32.47,1
OSK,2001-10-16 10:17:00,23.16,7.9,31.42,9.7
OSK,2001-10-16 11:03:00,23.73,7.9,32.53,2.2
AKI,2001-10-16 11:18:00,23.27,6,32.98,0.9
BS1,2001-10-16 11:34:00,22.93,6.6,30.45,0.3
KIS,2001-10-16 11:57:00,24.21,6.6,32.92,1.7
AKI,2001-10-16 12:27:00,23.15,6.1,33.03,1
BS1,2001-10-16 13:16:00,23.36,6.4,30.6,0.2
BS1,2001-10-16 14:21:00,23.21,6.6,30.42,0.2
BS1,2001-10-16 15:44:00,23.25,6,30,0.2
OSK,2001-10-16 15:48:00,22.51,10,29.47,24.2
OSK,2001-10-17 09:28:00,22.24,7.8,30.16,1.7
KIS,2001-10-17 10:14:00,24.02,7.1,33.01,1.9
OSK,2001-10-18 10:15:00,23.22,6.3,32.08,0.7
IY2,2001-10-19 09:35:00,22.7,6.1,33.11,0.8
AKI,2001-10-19 10:15:00,22.94,6.1,32.91,1.5
AKI,2001-10-19 10:54:00,23.05,6.1,32.79,1.2
IY2,2001-10-19 10:57:00,22.7,6.1,33.13,0.6
AKI,2001-10-19 11:30:00,23.05,5.9,32.71,1.3
IY2,2001-10-19 12:49:00,22.49,6.2,33.06,0.9
AKI,2001-10-19 14:41:00,22.97,6.2,32.94,1.2
HAR,2001-10-22 10:26:00,22.61,6.2,32.08,0.9
HIU,2001-10-22 10:38:00,22.45,6.3,30.43,0.2
HIU,2001-10-22 13:18:00,22.2,6.6,30.55,0.2
HIU,2001-10-22 14:07:00,22.19,6.6,30.35,0.1
HAR,2001-10-22 15:08:00,22.85,6.5,32.31,0.9
HIU,2001-10-22 15:18:00,22.4,6.7,30.43,0.2
HAR,2001-10-22 16:13:00,22.52,6.3,31.97,1.5
BS1,2001-10-23 09:29:00,21.92,6,29.67,0.2
HIU,2001-10-23 09:29:00,21.93,6.3,32.29,1.9
HIU,2001-10-23 10:37:00,22.08,6.4,31.79,2
HAR,2001-10-23 11:20:00,22.87,6.6,32.07,0.8
BS1,2001-10-23 11:23:00,21.63,6.3,29.23,0.3
HIU,2001-10-23 11:47:00,22.09,6.9,32.12,1.5
HIU,2001-10-23 13:08:00,22.05,7.2,32.39,1.7
BS1,2001-10-23 13:57:00,21.83,7,29.73,0.2
HAR,2001-10-23 15:42:00,23.09,6.7,32.26,1.3
HAR,2001-10-23 16:29:00,22.76,6.9,31.32,1.6
BS2,2001-10-24 08:40:00,22.17,6.5,29.83,0.1
HIU,2001-10-24 08:57:00,22.42,6.1,32.72,1.1
AKI,2001-10-24 08:58:00,22.05,5.7,32.33,3.1
AKI,2001-10-24 09:40:00,21.72,6.3,32.19,2.4
HIU,2001-10-24 10:09:00,22.41,6.3,32.69,1
BS2,2001-10-24 10:10:00,22.13,6.2,28.01,0.1
AKI,2001-10-24 11:03:00,22.44,6.1,32.96,1.3
HIU,2001-10-24 11:22:00,21.92,6.7,32.37,1.1
HIU,2001-10-24 13:10:00,22.2,6.7,32.5,1.7
AKI,2001-10-24 13:47:00,22.45,6.2,33.04,0.8
BS2,2001-10-24 14:05:00,21.19,7.3,28.76,0.2
HAR,2001-10-24 14:16:00,22.55,6.4,31.75,2.1
HRS,2001-10-24 14:50:00,22.4,6.4,33,1.5
BS2,2001-10-24 15:09:00,22.54,6.1,29.21,0.1
HAR,2001-10-24 15:25:00,22.28,7.3,31.22,3.7
HAR,2001-10-24 16:30:00,22.53,6.4,31.88,1.6
HAR,2001-10-24 17:15:00,22.57,6.4,32.02,1.3
HRS,2001-10-25 09:37:00,22.15,6.4,32.92,1.1
HAR,2001-10-25 10:03:00,22.43,6.2,32.43,0.5
HRS,2001-10-25 11:06:00,22.03,6.8,32.59,3.3
HAR,2001-10-25 12:04:00,22.36,6.5,32.47,0.8
HAR,2001-10-25 13:27:00,22.73,6.2,32.64,0.8
HRS,2001-10-25 14:06:00,22.27,6.6,32.91,2
HAR,2001-10-25 14:48:00,22.65,6.2,32.28,1.1
HRS,2001-10-25 15:23:00,22.23,6.4,32.17,3.5
KIS,2001-10-26 09:00:00,22.51,6.6,33.01,0.8
HRS,2001-10-26 09:03:00,21.59,7,31.56,8.3
HRS,2001-10-26 10:12:00,21.46,7.4,31.92,9.5
KIS,2001-10-26 10:25:00,21.95,6.6,32.21,1.3
KIS,2001-10-26 11:31:00,22.73,6.3,33.02,0.8
KIS,2001-10-26 12:41:00,23.13,6.3,33.37,0.5
HAR,2001-10-29 10:23:00,21.83,6.3,31.22,1.9
HAR,2001-10-29 16:27:00,21.7,6.8,31.47,1.6
KIS,2001-10-30 09:19:00,23.14,6.5,33.92,0.3
IY2,2001-10-30 09:30:00,21.95,6.4,33.12,1
HAR,2001-10-30 10:02:00,21.53,6.2,31.37,3.2
KIS,2001-10-30 10:44:00,21.34,6.8,30.61,0.8
HAR,2001-10-30 15:18:00,21.79,6.9,31.86,1.3
HAR,2001-10-30 16:24:00,22.44,6.7,32.23,1.1
