kai,datetime,Tem,DO,Sal,Chl.a
HAR,2016-10-25 14:59:00,23.12,8.64,31.45,7.6
KIS,2016-10-26 10:18:00,23.49,7.18,32.88,1.7
HIU,2016-10-26 10:20:00,23.01,6.47,30.96,0.4
HAR,2016-10-26 10:42:00,23.28,6.73,31.87,0.9
IY1,2016-10-26 10:54:00,22.86,6.82,32.55,0.8
HIU,2016-10-26 10:57:00,23.16,6.95,31.21,0.6
HIU,2016-10-26 11:24:00,23,6.62,30.91,0.6
KIS,2016-10-26 11:24:00,24.15,6.99,33.49,0.7
HIU,2016-10-26 11:50:00,22.75,6.9,30.7,0.5
HAR,2016-10-26 12:03:00,23.34,6.81,31.47,0.7
IY1,2016-10-26 12:11:00,22.81,6.79,32.77,0.8
KIS,2016-10-26 12:29:00,23.88,6.93,33.45,1.1
IY1,2016-10-26 13:17:00,22.66,6.91,32.14,0.6
HAR,2016-10-26 13:26:00,23.6,6.71,31.87,0.6
HIU,2016-10-26 13:39:00,23.29,6.84,30.68,2.2
HIU,2016-10-26 13:40:00,22.73,6.92,30.62,0.5
HIU,2016-10-26 14:25:00,23.15,6.89,30.82,0.6
HIU,2016-10-26 14:38:00,23.17,6.65,30.83,0.8
HAR,2016-10-26 15:06:00,23.26,7.86,31.32,10
HIU,2016-10-26 15:42:00,23.13,6.85,30.81,1.2
BS1,2016-10-27 08:01:00,23.15,6.92,30.35,4.8
AKI,2016-10-27 08:46:00,22.98,6.24,31.44,2.6
HAR,2016-10-27 08:48:00,23.11,7.29,31.64,3.7
BS1,2016-10-27 09:16:00,22.9,7.04,30.21,5
HAR,2016-10-27 09:31:00,23.13,7.42,31.8,4
KIS,2016-10-27 09:36:00,23.77,6.74,33.49,0.7
AKI,2016-10-27 09:42:00,23.04,6.72,31.89,1
HIU,2016-10-27 09:45:00,22.9,6.72,30.79,1.2
KIS,2016-10-27 10:28:00,23.92,6.55,33.55,0.6
AKI,2016-10-27 10:41:00,23.14,6.64,31.74,1
HAR,2016-10-27 10:43:00,23.15,6.82,31.99,2
BS1,2016-10-27 10:59:00,22.16,7.91,29.59,2.4
HIU,2016-10-27 11:40:00,22.96,6.59,30.82,0.5
HAR,2016-10-27 12:04:00,23.15,7.25,31.93,2.8
HIU,2016-10-27 12:28:00,22.84,6.71,30.95,1.3
HAR,2016-10-27 12:53:00,23.15,7.1,31.97,2.9
AKI,2016-10-27 13:09:00,23.25,6.43,31.06,0.5
AKI,2016-10-27 13:42:00,23.38,6.42,31.19,0.6
BS1,2016-10-27 13:42:00,22.58,7.4,30.34,1.9
HAR,2016-10-27 14:03:00,23.08,8.36,31.15,8.9
AKI,2016-10-27 14:23:00,23.34,6.59,31.48,0.8
BS2,2016-10-28 08:11:00,23.03,6.86,30.61,4.4
AKI,2016-10-28 08:35:00,22.69,6.94,31.61,2.6
AKI,2016-10-28 09:40:00,22.85,6.62,32.1,0.6
BS2,2016-10-28 09:41:00,22.61,6.69,30.52,2.3
HRS,2016-10-28 10:41:00,22.57,6.72,31.81,0.9
BS2,2016-10-28 11:12:00,21.87,7.09,30.84,4.9
HRS,2016-10-28 12:13:00,22.22,7.03,31.16,2.9
HRS,2016-10-28 13:20:00,22.81,6.71,32.07,0.9
BS2,2016-10-28 13:50:00,22.59,6.74,30.67,3.5
HAR,2016-10-31 09:55:00,22.51,6.66,32.15,1.8
HRS,2016-10-31 10:07:00,22.38,11.11,32.03,1.2
HRS,2016-10-31 11:17:00,22.07,6.93,31.48,2.2
HAR,2016-10-31 12:00:00,22.38,6.79,31.94,1.9
HRS,2016-10-31 12:32:00,22.46,6.66,31.64,1.1
HAR,2016-10-31 13:10:00,22.87,6.54,31.84,2.7
HRS,2016-10-31 13:54:00,22.2,6.9,31.37,5.6
HAR,2016-10-31 14:35:00,22.35,7.61,31.55,5
