kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
KIS,WY01,341312,1350504,WT,1996,3,15,11:20,SR,4105,9,6,U,2,13.16,8.2,-,34.13,1.2,-,-,-,-,-,-,-,-,-,-,B,32,13.12,8.2,-,34.16,1.8,-,-,-,-,-,-,-,-,-,-
KIS,WY02,341312,1345950,WT,1996,3,15,11:50,SR,4105,9,6.5,U,2,13.13,8.1,-,34.1,2,<1,1.4,-,-,-,-,-,-,-,-,B,44,13.11,8.1,-,34.15,3.4,<1,1.6,-,-,-,-,-,-,-,-
KIS,WY03,341312,1345436,WT,1996,3,15,12:20,SR,4105,9,5.5,U,2,13.07,8.2,-,33.91,2.5,-,-,-,-,-,-,-,-,-,-,B,50,13.05,8.2,-,33.98,3.1,-,-,-,-,-,-,-,-,-,-
KIS,WY05,340852,1350504,WT,1996,3,15,10:50,SR,4105,8,6,U,2,13.03,8.2,-,33.87,2.6,1,1.7,-,-,-,-,-,-,-,-,B,41,13.02,8.2,-,33.9,3.8,<1,1.3,-,-,-,-,-,-,-,-
KIS,WY06,340852,1345950,WT,1996,3,15,10:20,SR,4105,8,6.5,U,2,12.42,8.1,-,33.8,3.5,-,-,-,-,-,-,-,-,-,-,B,50,12.41,8.1,-,33.81,6.8,-,-,-,-,-,-,-,-,-,-
KIS,WY07,340852,1345436,WT,1996,3,15,9:50,SR,4105,8,6,U,2,12.42,8.1,-,33.79,2.1,<1,1.5,0.24,0.014,<0.005,0.06,<0.01,0.009,-,-,B,50,12.4,8.1,-,33.81,3.4,<1,1.5,0.23,0.014,<0.005,0.06,<0.01,0.01,-,-
KIS,WY08,340852,1344922,WT,1996,3,15,9:20,SR,4105,8,5.5,U,2,12.4,8.2,-,34.01,0.6,-,-,-,-,-,-,-,-,-,-,B,43,12.37,8.1,-,34.1,1.8,-,-,-,-,-,-,-,-,-,-
KIS,WY09,340852,1344408,WT,1996,3,15,9:00,SR,4105,8,6.5,U,2,12.39,8.2,-,34.21,5.1,<1,1.4,-,-,-,-,-,-,-,-,B,20,12.36,8.2,-,34.31,6.1,<1,1.6,-,-,-,-,-,-,-,-
KIS,WY10,340852,1343854,WT,1996,3,15,8:30,SR,4105,8,6,U,2,12.38,8.2,-,33.99,3.1,-,-,-,-,-,-,-,-,-,-,B,11,12.35,8.2,-,34.1,4.6,-,-,-,-,-,-,-,-,-,-
KIS,WY11,340432,1345950,WT,1996,3,14,14:32,UC,3702,12,6,U,2,13.03,8.2,-,-,1.8,1,1.3,-,-,-,-,-,-,-,-,B,50.1,12.43,8.2,-,-,2,<1,1.4,-,-,-,-,-,-,-,-
KIS,WY12,340432,1345436,WT,1996,3,14,15:00,UC,3702,13,9,U,2,13.08,8.2,-,34.25,0.6,-,-,-,-,-,-,-,-,-,-,B,49.58,13.1,8.2,-,34.36,1,-,-,-,-,-,-,-,-,-,-
KIS,WY13,340432,1344922,WT,1996,3,14,15:25,UC,3802,13,6,U,2,13.16,8.2,-,34.13,1.2,<1,1.6,-,-,-,-,-,-,-,-,B,42.4,12.34,8.2,-,34.14,2.1,1,1.7,-,-,-,-,-,-,-,-
KIS,WY14,340432,1344408,WT,1996,3,14,15:50,UC,3703,12,6,U,2,12.58,8.2,-,34.05,1.3,-,-,-,-,-,-,-,-,-,-,B,33.6,12.5,8.2,-,34.28,1.8,-,-,-,-,-,-,-,-,-,-
KIS,WY15,340432,1343854,WT,1996,3,14,16:14,UC,3505,11,3,U,2,8.83,-,7.8,33.21,2,1,2.3,0.21,0.021,<0.005,<0.005,<0.01,0.009,-,-,B,16.24,8.6,8.3,8.8,33.39,12.6,7,2.2,0.21,0.02,<0.005,<0.005,<0.01,0.008,-,-
KIS,WY16,340012,1350504,WT,1996,3,14,11:38,CL,3703,11,6,U,2,13.8,8.2,-,34.58,1.5,<1,1.5,-,-,-,-,-,-,-,-,B,35.93,13.7,8.2,-,34.58,1,<1,1.5,-,-,-,-,-,-,-,-
KIS,WY17,340012,1345950,WT,1996,3,14,11:16,CL,4105,10,12,U,2,13.41,8.2,-,34.38,0.6,-,-,-,-,-,-,-,-,-,-,B,48.58,13.07,8.2,-,34.35,0.8,-,-,-,-,-,-,-,-,-,-
KIS,WY18,340012,1345436,WT,1996,3,14,10:42,CL,4105,10,10,U,2,13.86,8.2,-,34.48,0.6,1,1.5,-,-,-,-,-,-,-,-,B,49.88,13.77,8.1,-,34.53,1.6,<1,1.3,-,-,-,-,-,-,-,-
KIS,WY19,340012,1344922,WT,1996,3,14,10:16,CL,4105,9,10,U,2,13.23,8.2,-,-,0.6,-,-,-,-,-,-,-,-,-,-,B,48.74,12.99,8.1,-,-,1.4,-,-,-,-,-,-,-,-,-,-
KIS,WY20,340012,1344408,WT,1996,3,14,9:49,CL,3703,8,6,U,2,9.22,8.3,-,33.54,2,1,1.8,-,-,-,-,-,-,-,-,B,37.96,10.76,8.3,-,33.93,2.6,2,1.5,-,-,-,-,-,-,-,-
KIS,WY21,335552,1345950,WT,1996,3,13,11:23,UC,3504,9,5,U,2,13.7,8.2,-,-,0.7,1,1.1,0.2,0.016,<0.005,0.04,<0.01,0.009,-,-,B,50.12,12.7,8.1,-,-,0.7,<1,1.3,0.18,0.014,<0.005,0.05,<0.01,0.009,-,-
KIS,WY22,335552,1345436,WT,1996,3,13,12:44,UC,4105,9,11,U,2,13.59,8.2,-,34.46,0.5,-,-,-,-,-,-,-,-,-,-,B,50,13.61,8.2,-,34.47,0.6,-,-,-,-,-,-,-,-,-,-
KIS,WY23,335552,1344922,WT,1996,3,13,13:08,UC,4105,8,7,U,2,11.33,8.2,-,34.04,1.3,<1,1.6,-,-,-,-,-,-,-,-,B,50.16,11.43,8.2,8,34.08,1.9,1,1.6,-,-,-,-,-,-,-,-
KIS,WY24,335552,1344408,WT,1996,3,13,14:30,SR,3805,8,6,U,2,12.14,8.2,-,-,2,-,-,-,-,-,-,-,-,-,-,B,38.5,11.84,8.2,-,-,2.5,-,-,-,-,-,-,-,-,-,-
KIS,WY26,335132,1345950,WT,1996,3,13,11:51,UC,3805,10,12,U,2,14.84,8.1,-,34.66,0.2,-,-,-,-,-,-,-,-,-,-,B,49.76,13.94,8.1,8.1,34.61,0.5,-,-,-,-,-,-,-,-,-,-
KIS,WY27,335132,1345436,WT,1996,3,13,12:19,UC,4105,10,12,U,2,14.11,8.2,-,34.57,0.4,<1,1.3,-,-,-,-,-,-,-,-,B,49.06,14.1,8.1,-,34.58,0.3,<1,1.2,-,-,-,-,-,-,-,-
KIS,WY28,335132,1344922,WT,1996,3,13,13:35,UC,4105,8,6,U,2,11.31,8.2,-,33.93,2.8,-,-,-,-,-,-,-,-,-,-,B,48.8,11.15,8.2,10.1,33.91,3.3,-,-,-,-,-,-,-,-,-,-
KIS,WY35,340012,1343854,WT,1996,3,13,15:02,SR,3102,7,2,U,2,8.73,8.3,-,33.15,7.4,-,-,-,-,-,-,-,-,-,-,B,20.42,8.96,8.3,8.2,33.48,2.6,-,-,-,-,-,-,-,-,-,-
KIS,WY36,335132,1344408,WT,1996,3,13,14:04,SR,4105,8,6,U,2,13.09,8.2,-,34.36,1.2,<1,1.6,-,-,-,-,-,-,-,-,B,33.3,11.48,8.2,7.5,34.45,3,2,1.8,-,-,-,-,-,-,-,-
OSK,KB01,343642,1351532,WT,1996,2,13,9:53,UC,2506,9,1.5,U,2,6.99,8.3,-,31.37,2.3,3,5.4,-,-,-,-,-,-,-,-,B,15.86,7.77,8.1,9.7,32.86,12.5,8,3.1,-,-,-,-,-,-,-,-
OSK,KB02,343222,1351532,WT,1996,2,13,10:16,UC,2506,10,1.5,U,2,7.18,8.4,-,30.37,3.7,-,-,-,-,-,-,-,-,-,-,B,15.94,7.7,8.1,9,32.84,4.2,-,-,-,-,-,-,-,-,-,-
OSK,KB03,342902,1351532,WT,1996,2,21,9:56,CL,3703,4,4,U,2,7.05,8.1,8.6,32.08,2.2,3,2.6,0.51,0.016,0.02,0.12,0.01,0.008,-,-,B,14.47,7.65,8,8.5,32.79,2.4,2,2.1,0.35,0.017,<0.005,0.09,0.01,0.006,-,-
OSK,KB05,343642,1351018,WT,1996,2,21,8:15,CL,3703,2,4,U,2,7.36,8,8.4,32.68,2,-,-,-,-,-,-,-,-,-,-,B,12.45,7.65,8,8.3,32.81,2.4,-,-,-,-,-,-,-,-,-,-
OSK,KB06,343222,1351018,WT,1996,2,21,8:38,CL,3703,5,4,U,2,7.86,8,-,32.88,3.3,1,2.2,-,-,-,-,-,-,-,-,B,35.67,7.86,-,7.9,32.87,4.9,3,2,-,-,-,-,-,-,-,-
OSK,KB07,342902,1351018,WT,1996,2,21,9:02,CL,3703,3,4,U,2,7.79,8,8,32.82,3.8,-,-,-,-,-,-,-,-,-,-,B,26.68,7.79,8,8.3,32.83,6.2,-,-,-,-,-,-,-,-,-,-
OSK,KB08,342342,1351018,WT,1996,2,21,9:26,CL,3702,5,2.5,U,2,7.31,8,8.3,-,5.3,4,2.5,-,-,-,-,-,-,-,-,B,15.2,7.3,8,9.8,-,6.1,4,2.4,-,-,-,-,-,-,-,-
OSK,KB09,343642,1350504,WT,1996,2,22,8:47,CL,3502,3,3,U,2,-,-,-,-,7.6,4,3.6,-,-,-,-,-,-,-,-,B,24.95,-,-,-,-,10.5,7,1.9,-,-,-,-,-,-,-,-
