kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
KIS,WY01,341312,1350504,WT,1990,3,9,12:24,CL,3802,10,7,U,2,12.6,-,8.3,32.03,1.6,-,-,-,-,-,-,-,-,-,-,B,30.1,13.6,-,7.6,33.6,5.3,-,-,-,-,-,-,-,-,-,-
KIS,WY02,341312,1345950,WT,1990,3,9,11:01,CL,4102,8.5,13,U,2,11.6,-,8.6,32.33,0.3,2,<0.5,-,-,-,-,-,-,-,-,B,45.9,12.1,-,8.3,33.06,1.5,3,0.9,-,-,-,-,-,-,-,-
KIS,WY03,341312,1345436,WT,1990,3,9,10:34,CL,4102,8,15,U,2,11.6,-,8.6,-,0.2,-,-,-,-,-,-,-,-,-,-,B,50,11.6,-,8.6,-,0.1,-,-,-,-,-,-,-,-,-,-
KIS,WY05,340852,1350504,WT,1990,3,9,11:57,CL,3502,10,9,U,2,-,-,-,-,0.5,1,<0.5,-,-,-,-,-,-,-,-,B,40.8,-,-,-,-,4.5,6,<0.5,-,-,-,-,-,-,-,-
KIS,WY06,340852,1345950,WT,1990,3,9,11:28,CL,4102,9,10,U,2,-,-,-,-,0.4,-,-,-,-,-,-,-,-,-,-,B,50,-,-,-,-,1.2,-,-,-,-,-,-,-,-,-,-
KIS,WY07,340852,1345436,WT,1990,3,9,10:07,CL,4105,8,17,U,2,11.6,-,8.5,32.56,0.2,2,<0.5,0.26,0.016,0.013,0.11,-,-,-,-,B,49.9,12.3,-,8.3,33.2,0.3,3,0.9,0.27,0.018,0.011,0.09,-,-,-,-
KIS,WY08,340852,1344922,WT,1990,3,9,9:42,CL,4105,7,13.5,U,2,-,-,-,-,0.2,-,-,-,-,-,-,-,-,-,-,B,49.9,-,-,-,-,3.6,-,-,-,-,-,-,-,-,-,-
KIS,WY09,340852,1344408,WT,1990,3,9,9:15,CL,4105,7,14,U,2,11.2,-,8.7,32.5,0.7,1,<0.5,-,-,-,-,-,-,-,-,B,24.1,12,-,8.5,33.26,2.8,3,1.1,-,-,-,-,-,-,-,-
KIS,WY10,340852,1343854,WT,1990,3,9,8:49,CL,3502,6,3.5,U,2,10.1,-,8.9,31.73,2.6,-,-,-,-,-,-,-,-,-,-,B,13.2,10.1,-,9,32.03,3.9,-,-,-,-,-,-,-,-,-,-
KIS,WY11,340432,1345950,WT,1990,3,7,10:59,CL,3805,13,10,U,2,-,-,-,-,0.3,2,1.8,-,-,-,-,-,-,-,-,B,50,-,-,-,-,0.9,3,1.8,-,-,-,-,-,-,-,-
KIS,WY12,340432,1345436,WT,1990,3,7,11:31,CL,3805,13,10.5,U,2,-,-,-,-,0.2,-,-,-,-,-,-,-,-,-,-,B,50.1,-,-,-,-,0.9,-,-,-,-,-,-,-,-,-,-
KIS,WY13,340432,1344922,WT,1990,3,7,11:59,CL,3805,14,10,U,2,-,-,-,-,0.3,1,1.8,-,-,-,-,-,-,-,-,B,49.9,-,-,-,-,3.6,4,1.3,-,-,-,-,-,-,-,-
KIS,WY14,340432,1344408,WT,1990,3,7,12:31,CL,3502,14,6,U,2,-,-,-,-,1.1,-,-,-,-,-,-,-,-,-,-,B,33.9,-,-,-,-,3.1,-,-,-,-,-,-,-,-,-,-
KIS,WY15,340432,1343854,WT,1990,3,9,8:31,CL,3702,6,6,U,2,10.2,-,9.2,31.56,1.4,1,<0.5,0.33,0.023,0.013,0.11,-,-,-,-,B,16.2,10.7,-,8.8,32.3,6.2,7,0.9,0.34,0.029,0.015,0.096,-,-,-,-
KIS,WY16,340012,1350504,WT,1990,3,7,10:26,CL,4105,13,7.5,U,2,13.7,-,8,33.4,0.5,2,0.9,-,-,-,-,-,-,-,-,B,44.7,14.4,-,7.7,33.93,1.2,4,1.6,-,-,-,-,-,-,-,-
KIS,WY17,340012,1345950,WT,1990,3,7,10:01,CL,4105,12,10,U,2,-,-,-,-,0.3,-,-,-,-,-,-,-,-,-,-,B,49.8,-,-,-,-,0.6,-,-,-,-,-,-,-,-,-,-
KIS,WY18,340012,1345436,WT,1990,3,7,9:33,CL,4105,10,12,U,2,13.5,-,8.2,33.53,0.4,2,<0.5,-,-,-,-,-,-,-,-,B,49.8,13.9,-,8,33.8,0.2,3,0.9,-,-,-,-,-,-,-,-
KIS,WY19,340012,1344922,WT,1990,3,7,9:07,CL,4105,10,12,U,2,-,-,-,-,0.5,-,-,-,-,-,-,-,-,-,-,B,50.2,-,-,-,-,2.9,-,-,-,-,-,-,-,-,-,-
