kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
KIS,WY13,340432,1344922,WT,2019,2,22,9:56,-,-,-,-,U,2.2,12.8,8.3,8.34,33.64,0.3,2,1.7,0.18,0.018,0.011,0.037,0.07,0.006,0.2,0.3,B,49.9,13.9,8.28,7.91,34.11,1.5,3,1.6,0.18,0.019,0.013,0.042,0.05,0.009,0.3,0.4
KIS,WY14,340432,1344408,WT,2019,2,22,9:19,-,-,-,-,U,2.3,11.49,8.31,8.68,32.87,0.4,-,-,-,-,-,-,-,-,-,-,B,36,12.85,8.28,7.89,33.56,1.3,-,-,-,-,-,-,-,-,-,-
KIS,WY15,340432,1343854,WT,2019,2,22,8:42,-,-,-,-,U,2.2,11,8.34,9.11,32.45,2.1,2,1.9,0.24,0.019,<0.005,0.013,0.07,0.009,1.1,1.4,B,18.7,11.4,8.31,8.64,32.74,1.5,4,1.9,0.24,0.02,<0.005,0.018,0.07,0.008,0.7,0.9
KIS,WY16,340012,1350504,WT,2019,3,14,11:49,CL,3802,14,14,U,1.88,14.42,8.06,8.49,34.39,0.1,<1,1.4,0.1,0.013,<0.005,0.014,0.01,0.005,0.5,0.6,B,33,14.28,8.05,8.52,34.39,0.1,<1,1.1,0.1,0.014,<0.005,0.016,0.01,0.013,0.3,0.8
KIS,WY17,340012,1345950,WT,2019,3,20,10:17,CL,3702,13.7,17,U,2.08,14.13,8.08,8.54,34.4,0.1,-,-,-,-,-,-,-,-,-,-,B,63,14.03,8.07,8.56,34.41,0.1,-,-,-,-,-,-,-,-,-,-
KIS,WY18,340012,1345436,WT,2019,3,18,9:50,CL,4305,9.6,16,U,1.75,13.2,8.07,8.78,33.97,0.1,<1,1.3,0.15,0.02,<0.005,0.014,0.04,0.008,0.3,0.3,B,58,14.6,8.04,8.25,34.54,0.3,<1,1,0.13,0.018,<0.005,0.031,0.03,0.009,0.1,0.1
KIS,WY19,340012,1344922,WT,2019,2,18,9:44,-,-,-,-,U,2.35,13.02,8.28,8.25,33.76,0.3,-,-,-,-,-,-,-,-,-,-,B,49.21,14.4,8.25,7.78,34.24,3.1,-,-,-,-,-,-,-,-,-,-
KIS,WY20,340012,1344408,WT,2019,2,18,9:08,-,-,-,-,U,2.27,11.13,8.3,8.84,32.78,0.3,<1,1.6,0.16,0.011,<0.005,0.025,0.03,0.005,0.6,0.6,B,41.21,13.52,8.27,7.96,33.89,1.7,2,1.6,0.15,0.012,0.006,0.032,0.02,0.007,<0.1,0.3
KIS,WY21,335552,1345950,WT,2019,3,18,12:00,CL,4102,13.4,17,U,2.07,14.45,8.05,8.39,34.47,0.1,<1,1.3,0.14,0.015,<0.005,0.027,0.04,0.008,0.1,0.1,B,53,14.53,8.04,8.29,34.55,0.3,<1,0.9,0.14,0.015,<0.005,0.029,0.06,0.01,0.1,0.1
KIS,WY22,335552,1345436,WT,2019,3,18,10:22,CL,4305,11.2,17,U,1.99,13.44,8.06,8.71,34.04,0.1,-,-,-,-,-,-,-,-,-,-,B,63,14.23,8.05,8.46,34.35,0.1,-,-,-,-,-,-,-,-,-,-
KIS,WY23,335552,1344922,WT,2019,2,18,10:21,-,-,-,-,U,2.29,12.53,8.28,8.51,33.5,0.3,4,1.4,0.15,0.01,0.005,0.029,0.02,0.007,0.2,0.3,B,49.88,14.65,8.26,7.77,34.36,0.6,2,1.2,0.13,0.01,0.007,0.039,0.02,0.007,0.1,0.2
KIS,WY24,335552,1344408,WT,2019,2,18,12:25,-,-,-,-,U,2.28,11.37,8.31,9.24,32.79,0.5,-,-,-,-,-,-,-,-,-,-,B,39.73,12.93,8.25,8.22,33.64,1,-,-,-,-,-,-,-,-,-,-
KIS,WY26,335132,1345950,WT,2019,3,18,11:28,CL,4102,14.6,18,U,2.09,15.54,8.04,7.98,34.72,0.1,-,-,-,-,-,-,-,-,-,-,B,53,16.15,8.03,7.75,34.96,0.1,-,-,-,-,-,-,-,-,-,-
KIS,WY27,335132,1345436,WT,2019,3,18,10:53,CL,4305,12.3,17,U,2.14,15.65,8.04,7.9,34.75,0.1,<1,0.8,0.14,0.016,<0.005,0.042,0.01,0.009,0.2,0.2,B,58,15.97,8.02,7.61,34.88,0.2,<1,0.8,0.16,0.016,<0.005,0.065,0.02,0.01,0.1,0.1
KIS,WY28,335132,1344922,WT,2019,2,18,10:55,-,-,-,-,U,2.23,12.85,8.28,8.5,33.51,0.4,-,-,-,-,-,-,-,-,-,-,B,50.28,15.12,8.25,7.61,34.32,0.4,-,-,-,-,-,-,-,-,-,-
KIS,WY35,340012,1343854,WT,2019,2,18,13:07,-,-,-,-,U,2.46,10.23,8.38,10.49,31.76,0.8,-,-,-,-,-,-,-,-,-,-,B,19.07,10.99,8.27,9.15,32.65,0.6,-,-,-,-,-,-,-,-,-,-
KIS,WY36,335132,1344408,WT,2019,2,18,11:43,-,-,-,-,U,2.39,11.57,8.34,9.46,32.58,0.7,3,1.6,0.15,0.007,<0.005,<0.005,0.02,<0.003,0.6,0.9,B,33.71,13.22,8.27,8.28,33.61,0.7,2,1.4,0.13,0.01,<0.005,0.023,0.01,0.004,0.4,0.6
OSK,KB01,343642,1351532,WT,2019,2,21,9:09,UC,3510,8.5,6,U,2,10.41,8.24,9.69,32,0.3,3,2,0.25,0.021,<0.005,0.01,<0.01,<0.003,2.6,1.3,B,18,10.85,8.14,8.62,33.32,1.1,2,1.7,0.19,0.019,<0.005,0.01,<0.01,0.009,0.4,0.3
OSK,KB02,343222,1351532,WT,2019,2,25,12:38,CL,3304,8,9,U,2.3,10.48,8.38,8.89,31.39,0.5,-,-,-,-,-,-,-,-,-,-,B,16.7,11.06,8.25,7.45,32.39,3.9,-,-,-,-,-,-,-,-,-,-
OSK,KB03,342902,1351532,WT,2019,2,26,10:39,CL,3106,7,7,U,2.3,10.7,8.47,10.78,31.36,0.3,2,2.4,0.47,0.018,<0.005,0.01,<0.01,<0.003,2.1,3.2,B,17.3,11.05,8.27,8.54,32.39,1.2,2,1.8,0.2,0.022,<0.005,0.01,0.02,0.011,1.2,0.3
OSK,KB05,343642,1351018,WT,2019,2,25,13:17,CL,3304,8.5,12,U,2.6,11.18,8.27,7.75,32.36,0.5,-,-,-,-,-,-,-,-,-,-,B,17.6,11,8.25,7.62,32.43,0.8,-,-,-,-,-,-,-,-,-,-
OSK,KB06,343222,1351018,WT,2019,2,26,9:58,CL,3304,6,12,U,2.4,11.06,8.33,8.96,32.43,0.2,<1,1.7,0.23,0.016,<0.005,0.01,0.01,0.009,0.3,0.2,B,39.5,11.03,8.28,8.94,32.43,0.4,1,1.7,0.17,0.017,<0.005,0.01,0.01,0.01,0.5,0.4
OSK,KB07,342902,1351018,WT,2019,2,25,12:04,CL,3304,7,13,U,2.6,10.95,8.31,7.91,32.28,0.3,-,-,-,-,-,-,-,-,-,-,B,31.7,11.02,8.26,7.51,32.42,0.5,-,-,-,-,-,-,-,-,-,-
OSK,KB08,342342,1351018,WT,2019,2,26,11:22,CL,3106,6,8,U,2.5,11.06,8.29,9.04,32.34,0.5,2,1.8,0.16,0.017,<0.005,0.02,0.01,0.009,0.8,0.2,B,14.4,11.61,8.25,8.32,32.74,0.9,2,1.5,0.22,0.022,<0.005,0.02,0.02,0.011,0.4,0.3
OSK,KB09,343642,1350504,WT,2019,2,26,13:41,CL,3304,6.5,12,U,2.4,11.11,8.31,9,32.4,0.1,2,1.7,0.18,0.017,<0.005,0.01,0.01,0.009,0.3,0.2,B,24.4,11.08,8.31,8.98,32.44,0.6,2,1.6,0.18,0.019,<0.005,0.01,0.01,0.009,0.2,0.1
OSK,KB10,343222,1350504,WT,2019,2,25,10:29,CL,3304,7,12,U,2,10.98,8.3,7.67,32.38,0.3,-,-,-,-,-,-,-,-,-,-,B,42.2,11.18,8.26,7.48,32.52,2.6,-,-,-,-,-,-,-,-,-,-
OSK,KB11,342802,1350504,WT,2019,2,26,12:04,CL,3304,6,14,U,2.2,11,8.34,9.11,32.36,1.9,4,1.7,0.23,0.025,<0.005,0.01,<0.01,0.008,0.6,0.3,B,40.6,11.93,8.26,8.44,32.98,2.1,7,1.6,0.24,0.022,0.006,0.02,0.01,0.012,0.2,0.5
OSK,KB12,342342,1350504,WT,2019,2,25,11:22,CL,3106,7,8,U,2.1,10.86,8.32,7.95,32.22,0.4,-,-,-,-,-,-,-,-,-,-,B,36.3,12.41,8.23,7.04,33.26,5.1,-,-,-,-,-,-,-,-,-,-
OSK,KB13,341922,1350504,WT,2019,3,15,9:09,CL,3802,10.1,11,U,1.93,11.64,8.1,9.32,32.87,0.2,1,1.9,0.18,0.041,<0.005,<0.005,0.02,0.008,1.7,0.9,B,53,12.73,8.04,8.65,33.61,0.3,<1,1.7,0.12,0.018,<0.005,0.024,0.02,0.012,0.7,0.2
OSK,KB14,342802,1345950,WT,2019,2,26,12:45,CL,3805,7.5,13,U,2.2,11.11,8.37,9.32,32.32,0.2,-,-,-,-,-,-,-,-,-,-,B,50.3,11.86,8.29,8.55,32.94,0.9,-,-,-,-,-,-,-,-,-,-
OSK,KB15,342342,1345950,WT,2019,3,15,10:12,CL,3802,9.5,12,U,1.79,11.59,8.08,9.02,32.76,0.1,<1,1.6,0.12,0.017,<0.005,0.016,0.04,0.008,0.5,0.2,B,38,12.75,8.06,8.66,33.56,0.2,<1,1.3,0.11,0.016,<0.005,0.024,<0.01,0.009,0.3,0.1
OSK,KB16,341922,1345950,WT,2019,3,15,9:42,CL,3802,11,11,U,1.73,13.11,8.07,8.51,33.75,0.3,-,-,-,-,-,-,-,-,-,-,B,58,13.2,8.06,8.51,33.85,0.3,-,-,-,-,-,-,-,-,-,-
OSK,KB54,344012,1352046,WT,2019,2,21,9:45,UC,3505,9,6,U,2,10.71,8.25,9.51,32.09,0.7,4,2.4,0.35,0.028,0.007,0.05,<0.01,0.003,3.9,1.8,B,12,10.88,8.22,7.56,33.45,2.6,5,1.9,0.39,0.031,<0.005,0.01,0.05,0.016,1.6,0.6
OSK,KB55,343642,1352046,WT,2019,2,21,10:13,UC,3106,9,6,U,2,10.82,8.22,9.14,31.85,0.6,-,-,-,-,-,-,-,-,-,-,B,16,10.86,8.26,8.5,33.61,1.9,-,-,-,-,-,-,-,-,-,-
OSK,KB56,343222,1352046,WT,2019,2,21,10:39,UC,3505,9,6,U,2,10.74,8.27,9.85,32.62,0.5,3,1.9,0.24,0.016,<0.005,0.02,<0.01,<0.003,3.8,1.9,B,14,10.83,8.31,8.67,33.51,1,2,1.5,0.17,0.018,<0.005,0.01,0.01,0.009,0.7,0.3
OSK,KB57,344012,1351532,WT,2019,2,25,14:06,CL,3110,9,7,U,2.4,10.82,8.37,8.85,31.54,0.3,-,-,-,-,-,-,-,-,-,-,B,13.5,10.82,8.24,7.43,32.04,1.4,-,-,-,-,-,-,-,-,-,-
OSK,KB58,342342,1345436,WT,2019,3,15,10:41,CL,3802,10.2,10,U,1.85,11.58,8.08,9.01,32.79,0.1,-,-,-,-,-,-,-,-,-,-,B,28,11.71,8.06,8.79,32.94,0.4,-,-,-,-,-,-,-,-,-,-
OSK,KB59,341922,1345556,WT,2019,3,15,11:06,CL,3703,13.3,13,U,2.08,11.69,8.1,8.97,32.85,0.1,1,1.7,0.11,0.016,<0.005,0.012,0.02,0.009,0.6,0.3,B,38,12.74,8.07,8.71,33.59,0.2,<1,1.4,0.11,0.015,<0.005,0.026,0.01,0.009,0.4,0.2
HAR,KB17,343642,1345436,WT,2019,2,20,12:44,UL,3304,11.5,7,U,2.6,11.01,8.33,9.12,32.35,1.4,2,1.5,0.21,0.017,<0.005,0.01,<0.01,0.008,0.5,0.5,B,28.3,11.04,8.32,9.07,32.4,0.9,1,1.5,0.25,0.017,<0.005,0.01,<0.01,0.007,0.2,0.2
HAR,KB18,343642,1344922,WT,2019,2,20,13:21,UL,3106,11.5,8,U,2.2,10.27,8.32,9.52,31.89,0.6,-,-,-,-,-,-,-,-,-,-,B,27.2,10.76,8.32,9.18,32.24,4,-,-,-,-,-,-,-,-,-,-
HAR,KB19,343222,1344922,WT,2019,2,20,12:00,UL,3304,9.5,7,U,2.4,11.03,8.33,9.09,32.41,0.6,1,1.7,0.28,0.016,<0.005,0.01,<0.01,0.008,0.3,0.4,B,38.5,11.02,8.3,9.11,32.4,0.7,1,1.4,0.24,0.02,<0.005,<0.01,<0.01,0.007,0.3,0.3
HAR,KB20,344452,1344408,WT,2019,2,19,9:09,SR,2709,3.5,3,U,2.3,9.81,8.25,9.94,31.41,1,3,2,0.27,0.025,<0.005,0.02,0.03,0.005,4.1,0.9,B,11.5,9.72,8.21,9.52,31.65,1.9,5,2.1,0.34,0.027,<0.005,<0.01,<0.01,0.009,5,1.1
HAR,KB21,344102,1344408,WT,2019,2,19,14:13,SR,3106,6,5,U,2.2,9.76,8.24,9.47,31.74,1.2,-,-,-,-,-,-,-,-,-,-,B,20,9.75,8.24,9.47,31.74,1.5,-,-,-,-,-,-,-,-,-,-
HAR,KB22,343642,1344408,WT,2019,2,20,9:10,UC,3304,7,6,U,2.2,10.31,8.28,9.24,32.01,1.5,3,1.5,0.3,0.024,<0.005,0.01,0.01,0.01,0.5,0.3,B,25.4,10.31,8.26,9.58,32.02,1.7,3,1.4,0.21,0.017,<0.005,0.01,0.01,0.011,0.6,0.6
HAR,KB23,343222,1344408,WT,2019,2,20,11:26,UC,3304,9.5,6,U,2.5,10.49,8.3,9.22,32.1,0.8,-,-,-,-,-,-,-,-,-,-,B,26.8,10.5,8.29,9.22,32.12,1,-,-,-,-,-,-,-,-,-,-
HAR,KB24,342802,1344408,WT,2019,2,20,10:52,UC,3106,9,8,U,2.3,10.55,8.3,9.2,32.15,0.4,1,1.5,0.19,0.018,<0.005,0.01,<0.01,0.009,0.5,0.3,B,30.3,10.68,8.29,9.15,32.24,2.7,4,1.4,0.21,0.019,<0.005,0.01,<0.01,0.01,0.7,0.8
HAR,KB25,342342,1344408,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB26,344452,1343854,WT,2019,2,19,9:38,SR,2709,4,4,U,2.2,10.15,8.24,9.88,31.45,0.9,-,-,-,-,-,-,-,-,-,-,B,12.3,9.62,8.21,9.46,31.66,1.6,-,-,-,-,-,-,-,-,-,-
HAR,KB27,344102,1343854,WT,2019,2,19,12:53,SR,3106,6,7,U,2.1,9.77,8.23,9.49,31.77,0.5,3,1.7,0.32,0.018,<0.005,0.01,<0.01,0.007,2.3,0.4,B,24.5,9.87,8.22,9.37,31.83,0.5,2,1.8,0.24,0.022,<0.005,<0.01,<0.01,0.007,2.4,0.6
HAR,KB28,343642,1343854,WT,2019,2,19,13:31,SR,3106,6,9,U,2.4,10.05,8.2,8.95,31.98,0.5,-,-,-,-,-,-,-,-,-,-,B,33.2,10.05,8.19,8.92,31.99,0.6,-,-,-,-,-,-,-,-,-,-
HAR,KB29,343222,1343854,WT,2019,2,20,9:50,UC,3106,7.5,8,U,2.3,10.34,8.28,9.23,32.04,1,2,1.5,0.18,0.018,<0.005,0.01,<0.01,0.01,0.4,0.2,B,25.4,10.36,8.27,9.36,32.06,1.2,2,1.4,0.29,0.016,<0.005,0.02,0.03,0.01,0.6,0.5
HAR,KB30,342802,1343854,WT,2019,2,20,10:21,UC,3106,8.5,8,U,2.1,10.34,8.28,9.24,32.03,0.7,-,-,-,-,-,-,-,-,-,-,B,28.3,10.31,8.27,9.21,32.03,2.5,-,-,-,-,-,-,-,-,-,-
HAR,KB31,342342,1343854,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB32,341922,1343854,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB33,344452,1343340,WT,2019,2,19,10:09,SR,2712,4,3,U,2.1,9.69,8.25,9.94,31.37,0.9,4,2.3,0.38,0.026,<0.005,0.04,0.09,0.006,7.2,1.4,B,11.2,9.56,8.21,9.47,31.55,1.8,4,2.3,0.24,0.025,<0.005,<0.01,<0.01,0.007,5.5,1
HAR,KB34,344102,1343340,WT,2019,2,19,12:18,SR,3510,6,9,U,2.3,9.91,8.22,9.31,31.84,0.4,-,-,-,-,-,-,-,-,-,-,B,29.5,10.1,8.19,9.03,31.95,0.5,-,-,-,-,-,-,-,-,-,-
HAR,KB35,343642,1343340,WT,2019,2,18,9:58,UC,3805,1,14,U,2.2,10.2,8.23,9.39,32.04,0.2,2,1.7,0.38,0.026,<0.005,0.03,0.06,0.013,0.3,0.1,B,36.5,10.22,8.2,9.34,32.06,0.4,2,1.6,0.37,0.021,<0.005,0.02,0.01,0.013,0.4,<0.1
HAR,KB36,343222,1343340,WT,2019,2,18,14:00,UC,3805,4.5,17,U,2,10.11,8.25,9.42,32.02,0.2,-,-,-,-,-,-,-,-,-,-,B,39,10.16,8.23,9.29,32.06,4.8,-,-,-,-,-,-,-,-,-,-
HAR,KB37,342802,1343340,WT,2019,2,18,13:17,UC,3805,6.5,15,U,2.1,10.36,8.25,9.38,32,0.2,2,1.6,0.33,0.021,<0.005,0.01,<0.01,0.012,0.2,0.1,B,39.3,10.14,8.22,9.35,32.03,0.9,2,1.6,0.44,0.022,<0.005,0.02,<0.01,0.011,0.5,0.1
HAR,KB38,342342,1343340,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB39,341922,1343340,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB40,341502,1343340,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB41,344422,1342826,WT,2019,2,19,10:39,SR,3111,4.5,5,U,2.4,9.34,8.22,9.55,31.53,2,-,-,-,-,-,-,-,-,-,-,B,10.4,9.34,8.21,9.71,31.53,2.1,-,-,-,-,-,-,-,-,-,-
HAR,KB42,344102,1342826,WT,2019,2,19,11:42,SR,3510,6,7,U,2.3,9.69,8.23,9.49,31.73,0.4,3,1.7,0.2,0.019,<0.005,<0.01,<0.01,0.006,2.1,0.4,B,28.3,9.75,8.2,9.29,31.78,0.6,2,1.6,0.27,0.015,<0.005,0.01,<0.01,0.008,1.9,0.3
HAR,KB43,343712,1342826,WT,2019,2,18,10:32,UC,3805,2,13,U,2.3,10.08,8.24,9.49,31.94,0.2,-,-,-,-,-,-,-,-,-,-,B,35.6,10.16,8.21,9.43,32,0.2,-,-,-,-,-,-,-,-,-,-
HAR,KB44,343222,1342826,WT,2019,2,18,14:41,UC,3703,4.5,12,U,2.3,10.43,8.26,9.46,32.13,0.3,2,1.8,0.52,0.021,<0.005,0.02,<0.01,0.011,0.7,<0.1,B,39.4,10.32,8.23,9.4,32.13,0.7,1,1.5,0.32,0.018,<0.005,0.02,<0.01,0.012,0.6,0.1
HAR,KB45,342802,1342826,WT,2019,2,18,12:45,UC,3505,5,13,U,2.3,10.43,8.25,9.43,32.09,0.3,-,-,-,-,-,-,-,-,-,-,B,40.6,10.26,8.22,9.35,32.12,10.4,-,-,-,-,-,-,-,-,-,-
HAR,KB46,342342,1342826,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB47,341922,1342826,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB48,341502,1342826,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB49,344102,1342312,WT,2019,2,19,11:12,SR,2709,5,4,U,2.2,9.31,8.23,9.65,31.5,1,-,-,-,-,-,-,-,-,-,-,B,12.3,9.31,8.23,9.68,31.51,1,-,-,-,-,-,-,-,-,-,-
HAR,KB50,343642,1342312,WT,2019,2,18,11:05,UC,3505,2.5,10,U,2.4,9.92,8.24,9.44,31.86,0.3,4,1.8,0.21,0.018,<0.005,0.01,<0.01,0.011,1.3,<0.1,B,33.5,9.96,8.22,9.85,31.91,0.3,2,1.6,0.31,0.019,<0.005,0.01,<0.01,0.012,1.3,0.1
HAR,KB51,343222,1342312,WT,2019,2,18,11:40,UC,3704,4,18,U,2.1,9.96,8.24,9.51,31.89,0.7,-,-,-,-,-,-,-,-,-,-,B,29.3,10.33,8.22,9.13,32.08,0.4,-,-,-,-,-,-,-,-,-,-
HAR,KB52,342802,1342312,WT,2019,2,18,12:10,UC,3705,4.5,17,U,2.1,10.02,8.24,9.54,31.94,0.1,3,1.7,0.51,0.019,<0.005,0.01,<0.01,0.011,0.6,0.1,B,31.4,10.12,8.21,9.45,31.99,0.6,3,1.7,0.28,0.018,<0.005,0.01,<0.01,0.011,0.8,0.1
HAR,KB60,344102,1344922,WT,2019,2,20,14:04,UL,3106,12,5,U,2.2,9.94,8.31,9.69,31.73,1.2,2,1.9,0.23,0.016,<0.005,<0.01,<0.01,0.007,1.2,0.6,B,13.3,10.07,8.29,9.59,31.83,2.1,4,1.8,0.25,0.017,<0.005,<0.01,0.01,0.009,0.8,0.6
BS1,SD01,342445,1332539,WT,2019,2,26,10:49,CL,3805,10,7.9,U,2,9.88,8.22,10.19,31.92,1.2,-,-,-,-,-,-,-,-,-,-,B,8,9.92,8.2,10.05,32.08,0.5,-,-,-,-,-,-,-,-,-,-
BS1,SD02,342552,1332951,WT,2019,2,26,10:24,CL,3805,10,4.9,U,2,9.89,8.19,9.76,32.01,1.7,2,1.9,0.14,0.018,<0.005,<0.005,<0.01,0.006,2.7,2.9,B,9.9,9.84,8.16,9.63,32.06,1.2,2,1.9,0.14,0.02,<0.005,<0.005,<0.01,0.008,2.1,2.5
BS1,SD03,342132,1332951,WT,2019,2,27,9:37,UC,3805,8,8.1,U,2,10.09,8.16,9.21,32.34,0.8,-,-,-,-,-,-,-,-,-,-,B,22,10.15,8.16,9.25,32.37,0.5,-,-,-,-,-,-,-,-,-,-
BS1,SD04,342552,1333505,WT,2019,2,26,9:49,CL,3805,9,5.7,U,2,9.84,8.2,9.74,31.98,1.6,-,-,-,-,-,-,-,-,-,-,B,9,9.79,8.17,9.49,32.12,1.5,-,-,-,-,-,-,-,-,-,-
BS1,SD05,342203,1333509,WT,2019,2,27,9:04,UC,3805,8,7.3,U,2,9.98,8.16,9.2,32.27,0.8,2,1.8,0.15,0.018,<0.005,<0.005,0.02,0.009,1.2,1.6,B,19.9,9.99,8.15,9.17,32.28,0.5,4,1.7,0.14,0.017,<0.005,<0.005,0.02,0.009,1.3,1.4
BS1,SD06,341712,1333505,WT,2019,2,21,8:54,UC,3805,8,5.8,U,2,9.88,8.21,8.77,32.21,1.4,-,-,-,-,-,-,-,-,-,-,B,21,9.91,8.21,8.75,32.27,1.6,-,-,-,-,-,-,-,-,-,-
BS1,SD07,343012,1333955,WT,2019,2,26,9:22,CL,3304,9,2.9,U,2,9.82,8.2,9.98,31.5,5.1,-,-,-,-,-,-,-,-,-,-,B,7.9,9.71,8.2,9.89,31.7,5.4,-,-,-,-,-,-,-,-,-,-
