kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
KIS,WY01,341312,1350504,WT,1999,2,17,14:25,CL,3703,14,5,U,2,11.5,8.3,7.4,32.8,-,-,-,-,-,-,-,-,-,-,-,B,32,13,8.2,7.4,33.66,-,-,-,-,-,-,-,-,-,-,-
KIS,WY02,341312,1345950,WT,1999,2,17,14:50,CL,3802,12,5,U,2,11.2,8.3,7.3,32.76,-,<1,1.8,-,-,-,-,-,-,-,-,B,50,12.8,8.2,7.2,33.57,-,4,1,-,-,-,-,-,-,-,-
KIS,WY03,341312,1345436,WT,1999,2,17,15:18,CL,3802,12,5,U,2,11.2,8.3,7.3,32.78,-,-,-,-,-,-,-,-,-,-,-,B,50,11.1,8.2,7.8,32.84,-,-,-,-,-,-,-,-,-,-,-
KIS,WY05,340852,1350504,WT,1999,2,17,11:45,CL,4105,12,10,U,2,11.7,8.3,7.3,33.11,-,<1,<0.5,-,-,-,-,-,-,-,-,B,43,12.7,8.2,7.6,33.63,-,<1,<0.5,-,-,-,-,-,-,-,-
KIS,WY06,340852,1345950,WT,1999,2,17,11:15,CL,4105,12,10,U,2,11.5,8.3,7.3,33.06,-,-,-,-,-,-,-,-,-,-,-,B,50,12.1,8.2,7.7,33.45,-,-,-,-,-,-,-,-,-,-,-
KIS,WY07,340852,1345436,WT,1999,2,17,10:50,CL,3703,12,8,U,2,11.2,8.3,7.4,32.87,-,2,1,0.29,0.06,0.01,0.09,0.06,0.029,-,-,B,50,12.9,8.2,7.5,33.69,-,<1,<0.5,0.11,0.02,0.01,0.07,<0.01,0.017,-,-
KIS,WY08,340852,1344922,WT,1999,2,17,10:24,CL,3703,12,8,U,2,11.3,8.2,7.3,32.96,-,-,-,-,-,-,-,-,-,-,-,B,50,11.3,8.2,7.8,33.03,-,-,-,-,-,-,-,-,-,-,-
KIS,WY09,340852,1344408,WT,1999,2,17,10:00,CL,3703,10,6,U,2,9.7,8.3,8.1,32.66,-,<1,1,-,-,-,-,-,-,-,-,B,23,9.6,8.2,9.5,32.66,-,3,<0.5,-,-,-,-,-,-,-,-
KIS,WY10,340852,1343854,WT,1999,2,17,9:40,CL,3505,8,4,U,2,9.3,8.3,8.8,32.33,-,-,-,-,-,-,-,-,-,-,-,B,13,9.2,8.3,8.7,32.39,-,-,-,-,-,-,-,-,-,-,-
KIS,WY11,340432,1345950,WT,1999,2,16,14:40,CL,3703,11,10,U,2,11.5,8.3,7.4,33.08,-,<1,0.8,-,-,-,-,-,-,-,-,B,50,14.7,8.2,7.1,34.18,-,1,<0.5,-,-,-,-,-,-,-,-
KIS,WY12,340432,1345436,WT,1999,2,16,15:05,CL,4105,12,10,U,2,11.9,8.3,7.4,33.24,-,-,-,-,-,-,-,-,-,-,-,B,50,13.7,8.2,7.2,33.97,-,-,-,-,-,-,-,-,-,-,-
KIS,WY13,340432,1344922,WT,1999,2,16,15:30,CL,4105,12,10,U,2,11.9,8.3,7.3,33.22,-,1,<0.5,-,-,-,-,-,-,-,-,B,50,13.1,8.2,7.3,33.74,-,<1,2,-,-,-,-,-,-,-,-
KIS,WY14,340432,1344408,WT,1999,2,16,16:00,CL,3703,11,6,U,2,10,8.2,8.1,-,-,-,-,-,-,-,-,-,-,-,-,B,36,9.7,8.2,9.7,-,-,-,-,-,-,-,-,-,-,-,-
KIS,WY15,340432,1343854,WT,1999,2,16,16:20,CL,3505,11,4,U,2,9.6,8.3,9.3,32.26,-,3,1.4,0.17,0.025,<0.005,0.01,0.03,0.013,-,-,B,17,9.5,8.2,8.3,32.53,-,3,1,0.19,0.023,<0.005,0.04,0.03,0.014,-,-
KIS,WY16,340012,1350504,WT,1999,2,16,11:30,CL,4105,11,12,U,2,12.1,8.3,7.3,33.38,-,<1,0.8,-,-,-,-,-,-,-,-,B,42,13.9,8.2,7.4,33.94,-,<1,<0.5,-,-,-,-,-,-,-,-
KIS,WY17,340012,1345950,WT,1999,2,16,11:05,CL,4105,10,9,U,2,11.5,8.3,7.4,33.14,-,-,-,-,-,-,-,-,-,-,-,B,50,12.4,8.2,8.2,33.48,-,-,-,-,-,-,-,-,-,-,-
KIS,WY18,340012,1345436,WT,1999,2,16,10:40,CL,4105,10,9,U,2,10.9,8.3,7.7,32.94,-,<1,0.6,-,-,-,-,-,-,-,-,B,50,12.5,8.2,7.7,33.56,-,<1,<0.5,-,-,-,-,-,-,-,-
KIS,WY19,340012,1344922,WT,1999,2,16,10:15,CL,4105,8,10,U,2,11.2,8.3,7.4,33.04,-,-,-,-,-,-,-,-,-,-,-,B,50,12.6,8.2,7.6,33.71,-,-,-,-,-,-,-,-,-,-,-
KIS,WY20,340012,1344408,WT,1999,2,16,9:50,CL,3802,7,6,U,2,10.3,8.3,7.8,32.82,-,<1,1.4,-,-,-,-,-,-,-,-,B,40,10.9,8.2,8.1,32.97,-,1,1.2,-,-,-,-,-,-,-,-
KIS,WY21,335552,1345950,WT,1999,2,15,11:30,UC,4105,7,13,U,2,15.2,8.3,7,-,-,<1,0.8,0.15,0.016,<0.005,0.07,0.01,0.011,-,-,B,50,14.4,8.2,7.7,-,-,<1,<0.5,0.17,0.023,<0.005,0.07,0.02,0.019,-,-
KIS,WY22,335552,1345436,WT,1999,2,15,14:50,UC,3703,10,8,U,2,11.4,8.3,7.7,33.06,-,-,-,-,-,-,-,-,-,-,-,B,50,11.5,8.2,8.1,33.1,-,-,-,-,-,-,-,-,-,-,-
KIS,WY23,335552,1344922,WT,1999,2,15,15:15,UC,3703,8,9,U,2,10.8,8.3,8,32.87,-,<1,1.4,-,-,-,-,-,-,-,-,B,50,11.5,8.2,8.1,33.12,-,<1,1.6,-,-,-,-,-,-,-,-
KIS,WY24,335552,1344408,WT,1999,2,15,16:40,UC,3703,8,6,U,2,10.2,8.3,8.5,32.62,-,-,-,-,-,-,-,-,-,-,-,B,41,10,8.2,8.4,32.68,-,-,-,-,-,-,-,-,-,-,-
KIS,WY26,335132,1345950,WT,1999,2,15,13:50,UC,4105,8,14,U,2,13.5,8.3,7.4,33.78,-,-,-,-,-,-,-,-,-,-,-,B,50,15.3,8.2,7.3,34.32,-,-,-,-,-,-,-,-,-,-,-
KIS,WY27,335132,1345436,WT,1999,2,15,14:20,UC,4105,9,13,U,2,12.2,8.3,7.6,33.37,-,<1,0.8,-,-,-,-,-,-,-,-,B,50,13.8,8.2,7.7,33.84,-,<1,<0.5,-,-,-,-,-,-,-,-
KIS,WY28,335132,1344922,WT,1999,2,15,15:40,UC,3703,8,9,U,2,11.2,8.3,8,32.97,-,-,-,-,-,-,-,-,-,-,-,B,50,11.6,8.2,9.6,33.15,-,-,-,-,-,-,-,-,-,-,-
KIS,WY35,340012,1343854,WT,1999,2,16,9:30,CL,3505,7,4,U,2,8.9,8.3,9.5,32.15,-,-,-,-,-,-,-,-,-,-,-,B,24,9.6,8.3,8.7,32.5,-,-,-,-,-,-,-,-,-,-,-
KIS,WY36,335132,1344408,WT,1999,2,15,16:10,UC,3703,10,7,U,2,10.3,8.3,8.6,32.68,-,1,1.6,-,-,-,-,-,-,-,-,B,34,10.3,8.3,8.9,32.71,-,<1,1.4,-,-,-,-,-,-,-,-
OSK,KB01,343642,1351532,WT,1999,2,18,9:25,SL,3106,8,2,U,2,9.2,8.3,9.6,30.41,-,7,2.2,-,-,-,-,-,-,-,-,B,17,9.1,8.3,8.6,32.21,-,3,0.6,-,-,-,-,-,-,-,-
OSK,KB02,343222,1351532,WT,1999,2,18,9:50,SL,3510,8,4,U,2,9,8.3,8.8,31.6,-,-,-,-,-,-,-,-,-,-,-,B,18,9.1,8.3,8.4,32.22,-,-,-,-,-,-,-,-,-,-,-
OSK,KB03,342902,1351532,WT,1999,2,18,10:40,SL,3703,8,5,U,2,9,8.3,8.3,31.7,-,1,1.2,0.38,0.028,0.01,0.07,0.05,0.012,-,-,B,18,9.1,8.3,8.3,32.19,-,2,0.6,0.12,0.027,<0.005,0.04,0.02,0.18,-,-
OSK,KB05,343642,1351018,WT,1999,2,19,8:30,UC,3510,8,4,U,2,9,8.3,8.6,31.66,-,-,-,-,-,-,-,-,-,-,-,B,18,9.6,8.2,8.5,32.29,-,-,-,-,-,-,-,-,-,-,-
OSK,KB06,343222,1351018,WT,1999,2,23,8:40,UC,3505,6,4,U,2,8.9,8.3,8.9,32.03,-,3,1,-,-,-,-,-,-,-,-,B,40,9.2,8.2,9.2,32.26,-,1,1.2,-,-,-,-,-,-,-,-
OSK,KB07,342902,1351018,WT,1999,2,23,9:05,CL,3505,7,3,U,2,8.8,8.3,9.6,31.92,-,-,-,-,-,-,-,-,-,-,-,B,29,9.2,8.2,9.1,32.16,-,-,-,-,-,-,-,-,-,-,-
OSK,KB08,342342,1351018,WT,1999,2,22,9:35,CL,3505,7,3,U,2,9,8.3,9.2,32.07,-,3,1,-,-,-,-,-,-,-,-,B,15,9,8.3,9.3,32.07,-,2,1,-,-,-,-,-,-,-,-
OSK,KB09,343642,1350504,WT,1999,2,19,8:55,UC,3703,9,6,U,2,9.4,8.3,7.8,32.08,-,3,1.2,-,-,-,-,-,-,-,-,B,28,9.4,8.3,8.5,32.17,-,5,<0.5,-,-,-,-,-,-,-,-
OSK,KB10,343222,1350504,WT,1999,2,19,9:20,SL,3703,9,6,U,2,9.3,8.3,7.9,32.16,-,-,-,-,-,-,-,-,-,-,-,B,37,9.3,8.3,8.6,32.24,-,-,-,-,-,-,-,-,-,-,-
OSK,KB11,342802,1350504,WT,1999,2,23,9:30,CL,3505,8,3,U,2,9,8.3,9.1,32.11,-,2,1.6,-,-,-,-,-,-,-,-,B,41,10.2,8.2,8.4,32.56,-,2,1,-,-,-,-,-,-,-,-
OSK,KB12,342342,1350504,WT,1999,2,22,10:00,CL,3502,7,4,U,2,9.1,8.3,8.8,32.18,-,-,-,-,-,-,-,-,-,-,-,B,36,10.4,8.2,8.6,32.65,-,-,-,-,-,-,-,-,-,-,-
OSK,KB13,341922,1350504,WT,1999,2,22,10:25,CL,3703,7,6,U,2,10.5,8.3,8,32.7,-,<1,0.8,-,-,-,-,-,-,-,-,B,50,10.5,8.2,8.6,32.72,-,1,<0.5,-,-,-,-,-,-,-,-
OSK,KB14,342802,1345950,WT,1999,2,23,9:50,CL,3505,9,5,U,2,9.1,8.3,8.5,32.25,-,-,-,-,-,-,-,-,-,-,-,B,50,9.1,8.2,9.2,32.28,-,-,-,-,-,-,-,-,-,-,-
OSK,KB15,342342,1345950,WT,1999,2,22,14:00,CL,3703,7,6,U,2,9.5,8.3,8.6,32.28,-,<1,1.2,0.32,0.023,<0.005,0.06,0.09,0.011,-,-,B,45,10.8,8.2,8.4,32.84,-,2,0.8,0.15,0.056,0.01,0.07,0.05,0.02,-,-
OSK,KB16,341922,1345950,WT,1999,2,22,10:50,CL,3302,7,5,U,2,10.3,8.3,8.1,32.62,-,-,-,-,-,-,-,-,-,-,-,B,50,10.8,8.2,8.4,32.88,-,-,-,-,-,-,-,-,-,-,-
OSK,KB54,344012,1352046,WT,1999,2,18,8:50,SL,3106,8,2,U,2,9.3,8.3,9.3,-,-,4,1,1,0.066,0.04,0.29,0.3,0.021,-,-,B,12,9.6,8.2,8.7,-,-,3,0.6,0.39,0.034,0.02,0.09,0.17,0.025,-,-
OSK,KB55,343642,1352046,WT,1999,2,18,9:00,SL,3106,8,3,U,2,9.1,8.3,9.8,30.12,-,-,-,-,-,-,-,-,-,-,-,B,14,9.4,8.2,8.3,32.07,-,-,-,-,-,-,-,-,-,-,-
OSK,KB56,343222,1352046,WT,1999,2,18,10:10,SL,3510,8,4,U,2,9.1,8.3,8.5,30.91,-,3,3.4,-,-,-,-,-,-,-,-,B,14,9.4,8.2,7.8,32.02,-,5,0.6,-,-,-,-,-,-,-,-
OSK,KB57,344012,1351532,WT,1999,2,18,8:20,SL,3106,8,2,U,2,8.8,8.3,8.8,29.6,-,-,-,-,-,-,-,-,-,-,-,B,14,9.2,8.2,7.8,31.66,-,-,-,-,-,-,-,-,-,-,-
OSK,KB58,342342,1345436,WT,1999,2,22,11:40,CL,3703,7,7,U,2,9.3,8.3,8.5,32.28,-,-,-,-,-,-,-,-,-,-,-,B,32,9.4,8.2,8.7,32.34,-,-,-,-,-,-,-,-,-,-,-
OSK,KB59,341922,1345556,WT,1999,2,22,11:10,CL,3703,7,7,U,2,9.9,8.3,8.1,32.47,-,1,1.2,-,-,-,-,-,-,-,-,B,41,10.4,8.2,8.4,32.71,-,<1,0.8,-,-,-,-,-,-,-,-
HAR,KB17,343642,1345436,WT,1999,3,1,9:10,CL,3703,9,6,U,2,9,8.2,9.5,32.23,-,3,1.6,-,-,-,-,-,-,-,-,B,35,9,8.2,9.9,32.23,-,4,1.2,-,-,-,-,-,-,-,-
HAR,KB18,343642,1344922,WT,1999,3,1,9:40,CL,3304,10,4,U,2,8.9,8.2,9.5,-,-,-,-,-,-,-,-,-,-,-,-,B,25,8.9,8.2,9.8,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB19,343222,1344922,WT,1999,2,26,11:10,UC,3703,10,7,U,2,8.8,8.3,9.1,32.43,-,1,0.6,-,-,-,-,-,-,-,-,B,26,8.8,8.2,9.4,32.45,-,2,0.6,-,-,-,-,-,-,-,-
HAR,KB20,344452,1344408,WT,1999,2,26,8:45,UC,3505,6,4,U,2,8.9,8.3,10.7,32.25,-,3,1.6,-,-,-,-,-,-,-,-,B,12,8.5,8.2,11.5,32.53,-,5,1.4,-,-,-,-,-,-,-,-
HAR,KB21,344102,1344408,WT,1999,2,26,9:10,UC,3505,7,4,U,2,8.6,8.3,9.6,32.55,-,-,-,-,-,-,-,-,-,-,-,B,21,8.6,8.2,11.7,32.57,-,-,-,-,-,-,-,-,-,-,-
HAR,KB22,343642,1344408,WT,1999,3,1,10:00,CL,3304,9,4,U,2,8.8,8.2,9.4,32.54,-,4,2,-,-,-,-,-,-,-,-,B,27,8.8,8.2,9.7,32.58,-,4,1.4,-,-,-,-,-,-,-,-
HAR,KB23,343222,1344408,WT,1999,2,26,10:50,UC,3703,10,6,U,2,8.9,8.3,9,32.39,-,-,-,-,-,-,-,-,-,-,-,B,28,8.8,8.2,9.3,32.44,-,-,-,-,-,-,-,-,-,-,-
HAR,KB24,342802,1344408,WT,1999,3,2,10:00,CL,3703,12,7,U,2,8.9,8.3,9.6,32.41,-,1,1.2,-,-,-,-,-,-,-,-,B,32,8.8,8.2,9.8,32.47,-,2,2.6,-,-,-,-,-,-,-,-
HAR,KB25,342342,1344408,WT,1999,3,2,11:45,CL,3703,13,8,U,2,9.2,8.3,9.4,32.4,-,-,-,-,-,-,-,-,-,-,-,B,24,8.9,8.2,10,32.59,-,-,-,-,-,-,-,-,-,-,-
HAR,KB26,344452,1343854,WT,1999,2,26,8:00,CL,3505,5,4,U,2,9.1,8.3,10,32.4,-,-,-,-,-,-,-,-,-,-,-,B,13,8.4,8.2,9.9,32.55,-,-,-,-,-,-,-,-,-,-,-
HAR,KB27,344102,1343854,WT,1999,2,26,9:30,UC,3304,8,5,U,2,8.6,8.3,9.5,32.64,-,2,1.6,-,-,-,-,-,-,-,-,B,25,8.6,8.2,10,32.64,-,2,1,-,-,-,-,-,-,-,-
HAR,KB28,343642,1343854,WT,1999,2,26,10:00,UC,3703,7,6,U,2,8.7,8.3,9.2,32.5,-,-,-,-,-,-,-,-,-,-,-,B,34,8.8,8.2,9.4,32.71,-,-,-,-,-,-,-,-,-,-,-
HAR,KB29,343222,1343854,WT,1999,2,26,10:20,UC,3703,7,6,U,2,8.8,8.3,8.9,32.47,-,1,1.6,0.09,0.031,<0.005,0.03,<0.01,0.011,-,-,B,27,8.8,8.2,9.2,32.69,-,2,0.8,0.1,0.018,<0.005,0.04,<0.01,0.015,-,-
HAR,KB30,342802,1343854,WT,1999,3,2,10:20,CL,3703,12,6,U,2,9.1,8.3,9.3,32.68,-,-,-,-,-,-,-,-,-,-,-,B,28,8.9,8.2,9.6,32.74,-,-,-,-,-,-,-,-,-,-,-
HAR,KB31,342342,1343854,WT,1999,3,2,10:50,CL,3703,12,7,U,2,9.1,8.3,9.5,32.65,-,<1,1.2,-,-,-,-,-,-,-,-,B,32,8.9,8.2,9.8,32.7,-,9,1.2,-,-,-,-,-,-,-,-
HAR,KB32,341922,1343854,WT,1999,3,2,11:10,CL,3703,13,8,U,2,9.2,8.3,9.3,32.63,-,-,-,-,-,-,-,-,-,-,-,B,34,9.1,8.2,10,32.75,-,-,-,-,-,-,-,-,-,-,-
HAR,KB33,344452,1343340,WT,1999,2,25,8:00,CL,3106,8,2,U,2,8.4,8.3,9.8,32.28,-,4,2,0.11,0.027,<0.005,<0.005,0.02,0.01,-,-,B,14,8.2,8.2,9.8,32.52,-,9,2,0.11,0.026,<0.005,<0.005,<0.01,0.016,-,-
HAR,KB34,344102,1343340,WT,1999,2,25,16:20,CL,3703,9,6,U,2,9,8.3,9,32.68,-,-,-,-,-,-,-,-,-,-,-,B,27,8.9,8.2,9.3,32.71,-,-,-,-,-,-,-,-,-,-,-
HAR,KB35,343642,1343340,WT,1999,2,25,15:45,CL,3703,9,7,U,2,9.3,8.3,8.9,32.68,-,1,1.2,-,-,-,-,-,-,-,-,B,36,8.8,8.2,9.7,32.75,-,4,1.2,-,-,-,-,-,-,-,-
HAR,KB36,343222,1343340,WT,1999,2,25,15:20,CL,3505,9,5,U,2,9.1,8.3,8.9,-,-,-,-,-,-,-,-,-,-,-,-,B,37,8.9,8.2,10.2,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB37,342802,1343340,WT,1999,2,24,10:50,SL,3504,8,4,U,2,8.8,8.3,8.7,32.64,-,2,1,-,-,-,-,-,-,-,-,B,37,8.9,8.2,9.2,32.67,-,2,0.6,-,-,-,-,-,-,-,-
HAR,KB38,342342,1343340,WT,1999,2,24,11:10,SL,3504,6,3,U,2,9.1,8.3,8.7,32.68,-,-,-,-,-,-,-,-,-,-,-,B,37,9.4,8.2,8.8,32.96,-,-,-,-,-,-,-,-,-,-,-
HAR,KB39,341922,1343340,WT,1999,2,24,11:40,SL,3703,6,8,U,2,9.5,8.3,9,32.68,-,<1,0.8,-,-,-,-,-,-,-,-,B,31,9.4,8.2,11.4,32.73,-,<1,0.6,-,-,-,-,-,-,-,-
HAR,KB40,341502,1343340,WT,1999,2,24,12:20,SL,4105,6,10,U,2,9.4,8.3,8.9,32.68,-,-,-,-,-,-,-,-,-,-,-,B,36,9.1,8.2,9.3,32.79,-,-,-,-,-,-,-,-,-,-,-
HAR,KB41,344422,1342826,WT,1999,2,25,8:40,CL,3302,8,3,U,2,8,8.3,9.7,32.38,-,-,-,-,-,-,-,-,-,-,-,B,9,8,8.3,9.9,32.39,-,-,-,-,-,-,-,-,-,-,-
HAR,KB42,344102,1342826,WT,1999,2,25,15:30,CL,3505,7,4,U,2,8.6,8.2,9.2,32.74,-,2,0.8,-,-,-,-,-,-,-,-,B,27,8.6,8.2,9.5,32.77,-,2,0.6,-,-,-,-,-,-,-,-
