kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
KIS,WY26,335132,1345950,WT,1991,1,10,11:19,UC,3505,9,9,U,2,12.9,-,-,32.63,1.3,-,-,-,-,-,-,-,-,-,-,B,50.2,13.5,-,-,34.06,0.9,-,-,-,-,-,-,-,-,-,-
KIS,WY27,335132,1345436,WT,1991,1,10,10:49,UC,3505,8.3,9,U,2,12.8,-,-,32.73,1.2,1,3.2,-,-,-,-,-,-,-,-,B,50.2,14.1,-,-,33.93,0.9,1,2.4,-,-,-,-,-,-,-,-
KIS,WY28,335132,1344922,WT,1991,1,10,9:25,UC,3505,7,8.5,U,2,12.7,-,-,32.53,1.4,-,-,-,-,-,-,-,-,-,-,B,50.1,13.1,-,-,33.36,1.4,-,-,-,-,-,-,-,-,-,-
KIS,WY35,340012,1343854,WT,1991,1,11,8:47,UC,3505,8.7,5.5,U,2,10.8,-,8,31.6,2.1,-,-,-,-,-,-,-,-,-,-,B,24.1,11.4,-,7.8,32.03,7,-,-,-,-,-,-,-,-,-,-
KIS,WY36,335132,1344408,WT,1991,1,10,8:54,UC,3502,7,9,U,2,11.7,-,7.7,32.13,1.6,1,2.8,-,-,-,-,-,-,-,-,B,36.8,13,-,7.3,33.03,1.5,2,3.2,-,-,-,-,-,-,-,-
OSK,KB01,343642,1351532,WT,1991,1,14,8:44,CL,3703,4,3,U,2,9.6,-,8.5,30.43,2.8,3,3.5,-,-,-,-,-,-,-,-,B,17.2,10.5,-,7.8,31.43,7.7,8,3.2,-,-,-,-,-,-,-,-
OSK,KB02,343222,1351532,WT,1991,1,14,9:16,CL,3703,5,3,U,2,-,-,-,-,4.6,-,-,-,-,-,-,-,-,-,-,B,15.9,-,-,-,-,4.1,-,-,-,-,-,-,-,-,-,-
OSK,KB03,342902,1351532,WT,1991,1,17,8:55,RN,2307,5.4,2.5,U,2,9,-,10.2,30.53,2.2,4,4.5,0.46,0.03,<0.005,0.11,0.01,0.017,-,-,B,17.2,10.4,-,8,31.7,5.2,6,3,0.3,0.04,0.01,0.17,0.01,0.027,-,-
OSK,KB05,343642,1351018,WT,1991,1,16,14:19,CL,3103,8.5,2.5,U,2,10.2,-,9.1,30.73,2.8,-,-,-,-,-,-,-,-,-,-,B,15.9,10.8,-,7.7,31.56,4.8,-,-,-,-,-,-,-,-,-,-
OSK,KB06,343222,1351018,WT,1991,1,16,13:53,CL,3703,8.7,4,U,2,10.4,-,8.2,31.36,2.1,2,3.3,-,-,-,-,-,-,-,-,B,35.8,11.1,-,7.5,31.76,3.2,4,2.6,-,-,-,-,-,-,-,-
OSK,KB07,342902,1351018,WT,1991,1,16,13:25,CL,3106,9.3,3.5,U,2,10,8,9.1,30.96,2,-,-,-,-,-,-,-,-,-,-,B,25.1,10.7,8,8,31.43,3.3,-,-,-,-,-,-,-,-,-,-
OSK,KB08,342342,1351018,WT,1991,1,16,11:35,CL,3106,9.8,3,U,2,9.3,-,9.4,30.93,2.7,3,3.9,-,-,-,-,-,-,-,-,B,14.8,11.8,-,-,32.6,7.5,1,2.9,-,-,-,-,-,-,-,-
OSK,KB09,343642,1350504,WT,1991,1,8,8:54,UC,3302,7.8,2.5,U,2,11.8,-,-,31.5,3.3,2,2.8,-,-,-,-,-,-,-,-,B,21.9,12.1,-,-,31.6,4.4,1,2.1,-,-,-,-,-,-,-,-
OSK,KB10,343222,1350504,WT,1991,1,8,9:22,UC,3302,7.9,3,U,2,12,-,-,31.53,3.2,-,-,-,-,-,-,-,-,-,-,B,43.1,12.5,-,-,31.9,4.4,-,-,-,-,-,-,-,-,-,-
OSK,KB11,342802,1350504,WT,1991,1,8,9:52,UC,3502,7.2,2.5,U,2,11.9,-,-,31.5,4.7,2,2.6,-,-,-,-,-,-,-,-,B,41.8,12.3,-,-,31.8,5.8,2,2.4,-,-,-,-,-,-,-,-
OSK,KB12,342342,1350504,WT,1991,1,16,11:10,CL,3703,8.3,4.5,U,2,10,-,9.1,31.2,2,-,-,-,-,-,-,-,-,-,-,B,33.8,12.3,-,-,32.9,5.5,-,-,-,-,-,-,-,-,-,-
OSK,KB13,341922,1350504,WT,1991,1,16,10:44,CL,3304,7.3,4.5,U,2,10.9,-,8.2,32,2.3,2,5.4,-,-,-,-,-,-,-,-,B,50.2,12.2,-,-,33.03,2.9,3,2.6,-,-,-,-,-,-,-,-
OSK,KB14,342802,1345950,WT,1991,1,8,10:20,UC,3502,8.9,2.5,U,2,11.9,-,-,31.5,3.2,-,-,-,-,-,-,-,-,-,-,B,49.9,13.5,-,-,32.7,3.8,-,-,-,-,-,-,-,-,-,-
OSK,KB15,342342,1345950,WT,1991,1,8,10:56,UC,3502,7.6,2.5,U,2,12,-,-,31.53,2.3,<1,3.2,0.54,0.036,0.01,0.22,0.02,0.028,-,-,B,44.1,13.5,-,-,32.83,3.2,1,2.1,0.37,0.032,0.01,0.13,<0.01,0.029,-,-
OSK,KB16,341922,1345950,WT,1991,1,16,10:15,CL,3302,7.8,3.5,U,2,12.2,-,-,32.8,4.2,-,-,-,-,-,-,-,-,-,-,B,50.2,12.3,-,-,33.13,4.3,-,-,-,-,-,-,-,-,-,-
OSK,KB54,344012,1352046,WT,1991,1,17,10:12,RN,2706,6.4,2,U,2,8.9,-,9.6,28.4,2.8,5,5.3,0.9,0.052,0.04,0.33,0.09,0.017,-,-,B,10.9,10.6,-,-,31.3,3.9,4,3,0.46,0.049,0.02,0.2,0.05,0.039,-,-
OSK,KB55,343642,1352046,WT,1991,1,17,9:51,RN,2307,7,2,U,2,8.6,-,10.6,27.9,2.9,-,-,-,-,-,-,-,-,-,-,B,14,10.5,-,7.7,31.56,4.2,-,-,-,-,-,-,-,-,-,-
OSK,KB56,343222,1352046,WT,1991,1,17,9:27,RN,2307,7.7,2.5,U,2,8.5,-,10,29.8,2.8,5,4.1,-,-,-,-,-,-,-,-,B,12.9,10.2,-,8,31.4,5.2,6,3.6,-,-,-,-,-,-,-,-
OSK,KB57,344012,1351532,WT,1991,1,17,10:36,RN,2706,7.6,2,U,2,8,-,9.9,23.4,3.3,-,-,-,-,-,-,-,-,-,-,B,9.9,-,-,-,-,2.9,-,-,-,-,-,-,-,-,-,-
OSK,KB58,342342,1345436,WT,1991,1,8,11:22,UC,3502,8.1,2.5,U,2,11.7,-,-,31.36,2.4,-,-,-,-,-,-,-,-,-,-,B,33,12.8,-,-,31.96,3.9,-,-,-,-,-,-,-,-,-,-
OSK,KB59,341922,1345556,WT,1991,1,16,9:50,CL,3502,8,5,U,2,10.8,-,8,31.73,1.8,2,3,-,-,-,-,-,-,-,-,B,44.1,11.9,-,-,32.7,4.8,5,3,-,-,-,-,-,-,-,-
HAR,KB17,343642,1345436,WT,1991,1,21,9:06,RN,3703,9,3.5,U,2,-,-,-,-,3.2,4,2.5,-,-,-,-,-,-,-,-,B,34.9,-,-,-,-,3.7,4,2.6,-,-,-,-,-,-,-,-
HAR,KB18,343642,1344922,WT,1991,1,21,9:27,RN,3304,9,3.5,U,2,9.5,-,8.4,31.6,2.6,-,-,-,-,-,-,-,-,-,-,B,22,9.5,-,8.3,31.63,2.9,-,-,-,-,-,-,-,-,-,-
HAR,KB19,343222,1344922,WT,1991,1,19,14:07,CL,3302,9,4,U,2,10.4,-,-,31.6,3.2,2,2.4,-,-,-,-,-,-,-,-,B,32.1,10.4,-,-,31.76,3.5,3,3,-,-,-,-,-,-,-,-
HAR,KB20,344452,1344408,WT,1991,1,28,10:11,CL,3302,5,4,U,2,-,-,-,-,2.9,2,2.4,-,-,-,-,-,-,-,-,B,15,-,-,-,-,3.5,2,2.2,-,-,-,-,-,-,-,-
HAR,KB21,344102,1344408,WT,1991,1,28,9:56,CL,3302,5,3.5,U,2,-,-,-,-,2.2,-,-,-,-,-,-,-,-,-,-,B,21.1,-,-,-,-,3.9,-,-,-,-,-,-,-,-,-,-
HAR,KB22,343642,1344408,WT,1991,1,24,15:17,UC,3502,7.5,5.5,U,2,9.5,-,8.3,31.6,2.3,2,2.6,-,-,-,-,-,-,-,-,B,25.1,9.5,-,8.1,31.8,3,2,2.6,-,-,-,-,-,-,-,-
HAR,KB23,343222,1344408,WT,1991,1,24,9:55,CL,3502,5,5.5,U,2,9.7,-,8.1,31.6,2,-,-,-,-,-,-,-,-,-,-,B,28.3,9.6,-,8.1,31.63,2.2,-,-,-,-,-,-,-,-,-,-
HAR,KB24,342802,1344408,WT,1991,1,19,13:31,CL,3302,9,3.5,U,2,10.2,-,8,31.5,3.1,3,3,-,-,-,-,-,-,-,-,B,30.1,10.4,-,-,31.66,4.5,4,2.8,-,-,-,-,-,-,-,-
HAR,KB25,342342,1344408,WT,1991,1,19,11:18,CL,3502,8,4.5,U,2,10,-,8.1,31.6,2.7,-,-,-,-,-,-,-,-,-,-,B,25.1,9.8,-,8.1,31.7,6.4,-,-,-,-,-,-,-,-,-,-
HAR,KB26,344452,1343854,WT,1991,1,28,10:37,CL,3106,5.5,4,U,2,8.8,-,9.4,31.53,2.4,-,-,-,-,-,-,-,-,-,-,B,11.9,8.8,-,9.1,31.66,2.4,-,-,-,-,-,-,-,-,-,-
HAR,KB27,344102,1343854,WT,1991,1,28,14:05,CL,3304,6.5,5,U,2,-,-,-,-,1.9,2,2.7,-,-,-,-,-,-,-,-,B,23.2,-,-,-,-,2.5,2,2.4,-,-,-,-,-,-,-,-
HAR,KB28,343642,1343854,WT,1991,1,24,14:53,UC,3504,7.5,5,U,2,9.7,-,8.1,31.73,1.8,-,-,-,-,-,-,-,-,-,-,B,32.1,9.7,-,7.9,31.8,3.3,-,-,-,-,-,-,-,-,-,-
HAR,KB29,343222,1343854,WT,1991,1,24,10:21,UC,3504,5,3,U,2,9.3,-,8.2,31.7,2.6,2,2.7,0.33,0.048,0.02,0.1,0.01,0.036,-,-,B,25,9.3,-,8.2,32.03,2.5,1,2.5,0.3,0.046,0.02,0.1,0.01,0.043,-,-
HAR,KB30,342802,1343854,WT,1991,1,19,9:56,CL,3502,7,4,U,2,9.6,-,8.6,31.56,3,-,-,-,-,-,-,-,-,-,-,B,28.2,9.6,-,8.6,31.6,8.1,-,-,-,-,-,-,-,-,-,-
HAR,KB31,342342,1343854,WT,1991,1,19,10:19,CL,3502,7,4.5,U,2,9.6,-,8.5,31.63,2.5,2,4.3,-,-,-,-,-,-,-,-,B,31.2,9.8,-,8.2,31.9,5.1,5,2.6,-,-,-,-,-,-,-,-
HAR,KB32,341922,1343854,WT,1991,1,19,10:45,CL,3502,7.5,5,U,2,9.5,-,8.5,31.56,2,-,-,-,-,-,-,-,-,-,-,B,34.9,9.8,-,8.2,31.86,1.7,-,-,-,-,-,-,-,-,-,-
HAR,KB33,344452,1343340,WT,1991,1,28,13:19,CL,3304,6.5,4,U,2,8.8,-,9.4,31.6,1.8,2,2.6,0.26,0.056,<0.005,0.05,<0.01,0.013,-,-,B,11,9,-,8.8,31.66,2.2,2,2.4,0.26,0.074,<0.005,0.07,<0.01,0.028,-,-
HAR,KB34,344102,1343340,WT,1991,1,28,13:41,CL,3802,6.5,4,U,2,9.2,-,8.4,32,1.6,-,-,-,-,-,-,-,-,-,-,B,27.2,9.3,-,8.2,32.06,2.5,-,-,-,-,-,-,-,-,-,-
HAR,KB35,343642,1343340,WT,1991,1,24,14:03,CL,3805,6,7.5,U,2,-,-,-,-,2,1,2.8,-,-,-,-,-,-,-,-,B,36.2,-,-,-,-,2.9,1,2.6,-,-,-,-,-,-,-,-
HAR,KB36,343222,1343340,WT,1991,1,24,11:20,UC,3805,6,7.5,U,2,9.6,-,8.3,31.4,1.1,-,-,-,-,-,-,-,-,-,-,B,38.3,9.8,-,-,32,4.8,-,-,-,-,-,-,-,-,-,-
HAR,KB37,342802,1343340,WT,1991,1,24,10:53,UC,3805,5.5,8,U,2,-,-,-,-,1.1,<1,2.5,-,-,-,-,-,-,-,-,B,37.8,-,-,-,-,4,3,2.4,-,-,-,-,-,-,-,-
HAR,KB38,342342,1343340,WT,1991,1,22,10:34,CL,3702,10,5,U,2,9.8,-,8.1,31.33,1.5,-,-,-,-,-,-,-,-,-,-,B,38.2,10.2,-,-,31.8,3.4,-,-,-,-,-,-,-,-,-,-
HAR,KB39,341922,1343340,WT,1991,1,22,10:58,CL,3502,10,6.5,U,2,9.7,-,8.2,31.63,1.2,1,2.6,-,-,-,-,-,-,-,-,B,32.1,10.2,-,-,31.93,3,2,2.8,-,-,-,-,-,-,-,-
HAR,KB40,341502,1343340,WT,1991,1,22,11:23,CL,3502,10,3.5,U,2,9.8,-,8,31.73,2.4,-,-,-,-,-,-,-,-,-,-,B,34.1,10.1,-,-,31.96,3,-,-,-,-,-,-,-,-,-,-
HAR,KB41,344422,1342826,WT,1991,1,23,8:09,CL,3106,4,3.5,U,2,8.3,-,9.5,31.5,3.3,-,-,-,-,-,-,-,-,-,-,B,8.1,8.3,-,9.3,31.93,4.1,-,-,-,-,-,-,-,-,-,-
HAR,KB42,344102,1342826,WT,1991,1,23,8:31,CL,3502,4.5,5.5,U,2,-,-,-,-,1.8,1,2.8,-,-,-,-,-,-,-,-,B,26.3,-,-,-,-,2,2,2.6,-,-,-,-,-,-,-,-
HAR,KB43,343712,1342826,WT,1991,1,23,10:42,CL,3502,5.5,6.5,U,2,-,-,-,-,1.5,-,-,-,-,-,-,-,-,-,-,B,33.1,-,-,-,-,1.5,-,-,-,-,-,-,-,-,-,-
HAR,KB44,343222,1342826,WT,1991,1,23,10:10,CL,3505,5,8.5,U,2,9.6,-,8.2,31.73,1.2,<1,2.4,-,-,-,-,-,-,-,-,B,38.9,10,-,-,31.9,4.7,3,2.4,-,-,-,-,-,-,-,-
HAR,KB45,342802,1342826,WT,1991,1,22,13:08,CL,3502,10.5,7,U,2,-,-,-,-,1.2,-,-,-,-,-,-,-,-,-,-,B,39.1,-,-,-,-,4.3,-,-,-,-,-,-,-,-,-,-
HAR,KB46,342342,1342826,WT,1991,1,22,12:41,CL,3502,10,5.5,U,2,9.8,-,8,31.7,1.6,2,2.4,-,-,-,-,-,-,-,-,B,37.1,10.2,-,-,32,3.4,3,2.6,-,-,-,-,-,-,-,-
HAR,KB47,341922,1342826,WT,1991,1,22,12:14,CL,3502,10,6.5,U,2,9.8,-,8.1,31.93,1.3,-,-,-,-,-,-,-,-,-,-,B,33.2,10,-,-,32.06,2.7,-,-,-,-,-,-,-,-,-,-
HAR,KB48,341502,1342826,WT,1991,1,22,11:49,CL,3805,10,8.5,U,2,9.7,-,8.3,31.73,1,<1,2.1,0.32,0.034,0.01,0.12,<0.01,0.023,-,-,B,32,9.5,-,8.2,31.9,2.1,2,3,0.27,0.054,0.01,0.09,<0.01,0.04,-,-
HAR,KB49,344102,1342312,WT,1991,1,23,8:54,CL,3502,5,5,U,2,-,-,-,-,1.7,-,-,-,-,-,-,-,-,-,-,B,9.8,-,-,-,-,2.1,-,-,-,-,-,-,-,-,-,-
HAR,KB50,343642,1342312,WT,1991,1,23,9:18,CL,3502,5,5.5,U,2,9.3,-,8.4,31.9,1.6,1,2.6,-,-,-,-,-,-,-,-,B,31,9.1,-,8.5,32.03,2.6,2,2.6,-,-,-,-,-,-,-,-
HAR,KB51,343222,1342312,WT,1991,1,23,9:45,CL,3502,5,7,U,2,9.3,-,8.3,31.86,1.5,-,-,-,-,-,-,-,-,-,-,B,25.9,9.3,-,8.3,31.9,1.7,-,-,-,-,-,-,-,-,-,-
HAR,KB52,342802,1342312,WT,1991,1,22,13:32,CL,3805,10.5,11,U,2,9.7,-,8.3,31.76,0.9,1,2.4,-,-,-,-,-,-,-,-,B,29.9,9.8,-,8.1,31.96,1,1,2.4,-,-,-,-,-,-,-,-
HAR,KB60,344102,1344922,WT,1991,1,21,9:47,RN,3505,9,4.5,U,2,9,-,8.8,31.5,16.1,3,2.8,-,-,-,-,-,-,-,-,B,12.1,9,-,8.6,31.53,2,2,3,-,-,-,-,-,-,-,-
BS1,SD01,342445,1332539,WT,1991,2,4,13:25,UC,3505,8,4,U,2,-,-,-,-,1.7,-,-,-,-,-,-,-,-,-,-,B,5,-,-,-,-,1.7,-,-,-,-,-,-,-,-,-,-
BS1,SD02,342552,1332951,WT,1991,2,4,11:30,UC,3505,9.2,4.4,U,2,8.7,-,-,30.4,1.9,3,1.6,-,-,-,-,-,-,-,-,B,13,8.6,-,-,31.4,2.1,7,1.3,-,-,-,-,-,-,-,-
BS1,SD04,342552,1333505,WT,1991,2,4,10:55,CL,3106,7.7,3.7,U,2,-,-,-,-,2.8,-,-,-,-,-,-,-,-,-,-,B,9,-,-,-,-,3.1,-,-,-,-,-,-,-,-,-,-
BS1,SD07,343012,1333955,WT,1991,2,4,10:10,CL,3106,11.4,2.6,U,2,-,-,-,-,4.2,-,-,-,-,-,-,-,-,-,-,B,4,-,-,-,-,4.1,-,-,-,-,-,-,-,-,-,-
BS1,SD08,342552,1334019,WT,1991,2,4,9:35,CL,3304,6.5,3.1,U,2,8.4,-,-,30.1,3.4,5,1.9,0.17,0.024,<0.005,0.006,0.02,0.008,-,-,B,4,8.3,-,-,30.2,3.9,5,1.5,0.14,0.027,0.005,<0.005,0.01,0.007,-,-
BS1,SD11,342552,1334532,WT,1991,2,4,9:00,CL,3505,7.4,5.3,U,2,-,-,-,-,2.2,-,-,-,-,-,-,-,-,-,-,B,9,-,-,-,-,4.7,-,-,-,-,-,-,-,-,-,-
BS2,SD18,343432,1340628,WT,1991,2,6,15:20,CL,3304,8.4,2.9,U,2,-,-,-,-,3.9,-,-,-,-,-,-,-,-,-,-,B,18,-,-,-,-,5.1,-,-,-,-,-,-,-,-,-,-
BS2,SD21,343852,1341142,WT,1991,2,6,14:05,CL,3304,8.6,3.9,U,2,7.9,-,10.6,31.8,3.8,-,-,-,-,-,-,-,-,-,-,B,4,7.8,-,-,31.9,3.3,-,-,-,-,-,-,-,-,-,-
BS2,SD22,343432,1341142,WT,1991,2,6,14:45,CL,3304,8,4.2,U,2,-,-,-,-,2.8,5,0.7,0.14,0.03,<0.005,0.054,0.01,0.01,-,-,B,19,-,-,-,-,4.5,6,0.8,0.12,0.032,<0.005,0.051,<0.01,0.012,-,-
BS2,SD23,342552,1341142,WT,1991,2,6,9:55,CL,3505,7.5,5.5,U,2,8.6,-,-,31.9,1.4,3,0.6,0.13,0.026,<0.005,0.066,0.01,0.014,-,-,B,16,8.6,-,-,32.2,1.7,3,0.5,0.09,0.023,<0.005,0.053,0.01,0.015,-,-
BS2,SD24,343852,1341656,WT,1991,2,6,13:35,UC,3505,9.1,8.2,U,2,-,-,-,-,1,4,0.7,-,-,-,-,-,-,-,-,B,8,-,-,-,-,1.9,6,0.8,-,-,-,-,-,-,-,-
BS2,SD25,343432,1341656,WT,1991,2,6,11:50,CL,3505,11.3,4,U,2,8.5,-,9.7,32,1.9,-,-,-,-,-,-,-,-,-,-,B,26,8.4,8,9.6,32,4.6,-,-,-,-,-,-,-,-,-,-
BS1,SD48,341712,1331923,WT,1991,2,4,14:35,SR,3505,7.9,4.2,U,2,10.5,-,-,31.4,1.8,3,1.2,0.08,0.025,<0.005,0.041,0.01,0.014,-,-,B,15,10.4,-,-,31.5,3.4,6,1,0.08,0.027,<0.005,0.028,<0.01,0.012,-,-
HIU,SD54,341312,1332437,WT,1991,2,5,10:50,CL,3702,5.3,6.1,U,2,-,-,-,-,2,4,0.7,-,-,-,-,-,-,-,-,B,17,-,-,-,-,2.5,3,0.7,-,-,-,-,-,-,-,-
HIU,SD55,340852,1332437,WT,1991,2,5,11:40,CL,3702,5.7,6.3,U,2,9.7,-,-,31.3,3.2,-,-,-,-,-,-,-,-,-,-,B,14,9.6,-,-,31.5,3.5,-,-,-,-,-,-,-,-,-,-
HIU,SD58,341312,1332951,WT,1991,2,5,10:10,CL,4105,5.2,9.3,U,2,-,-,-,-,0.9,-,-,-,-,-,-,-,-,-,-,B,19,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
HIU,SD59,340852,1332951,WT,1991,2,5,13:30,CL,4105,9.4,11,U,2,-,-,-,-,0.8,3,0.9,-,-,-,-,-,-,-,-,B,16,-,-,-,-,0.9,3,1.1,-,-,-,-,-,-,-,-
HIU,SD62,341312,1333505,WT,1991,2,5,15:25,CL,4105,7.3,8.9,U,2,9.2,-,-,31,1,3,1.1,-,-,-,-,-,-,-,-,B,14,9.2,-,-,31.4,1,2,0.9,-,-,-,-,-,-,-,-
HIU,SD63,340852,1333505,WT,1991,2,5,14:50,CL,4105,7.9,9.7,U,2,-,-,-,-,0.8,-,-,-,-,-,-,-,-,-,-,B,20,-,-,-,-,1.6,-,-,-,-,-,-,-,-,-,-
HIU,SD64,340432,1333505,WT,1991,2,5,14:15,CL,4105,9.3,10.3,U,2,9.8,-,-,30.9,0.7,1,1.1,-,-,-,-,-,-,-,-,B,18,9.7,-,-,31.3,0.8,3,0.9,-,-,-,-,-,-,-,-
HIU,MY40,340432,1330341,WT,1991,2,5,8:24,UC,3805,5,8,U,2,-,-,-,-,-,1,1.5,0.3,0.021,0.006,0.038,0.02,0.009,-,-,B,32,-,-,-,-,-,1,1.4,0.21,0.019,0.006,0.049,0.01,0.009,-,-
HIU,MY41,340852,1330855,WT,1991,2,5,9:14,UC,3505,5,5,U,2,10.5,8.2,9,32.8,-,1,1.4,-,-,-,-,-,-,-,-,B,19,10.5,8.2,8.9,33.1,-,2,1.5,-,-,-,-,-,-,-,-
