kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
KIS,WY26,335132,1345950,WT,2010,3,10,12:18,-,-,-,-,U,2.33,15.65,8.2,7.4,34.49,0.2,-,-,-,-,-,-,-,-,-,-,B,50.8,15.23,8.1,7.9,34.5,0.2,-,-,-,-,-,-,-,-,-,-
KIS,WY27,335132,1345436,WT,2010,3,10,11:33,-,-,-,-,U,2.18,12.97,8.2,8.3,33.69,0.4,1,1.3,0.2,0.027,0.01,0.064,0.01,0.015,0.8,1.2,B,49.57,14.66,8.2,8,34.44,0.2,<1,1.1,0.2,0.025,0.006,0.088,0.01,0.017,0.4,0.8
KIS,WY28,335132,1344922,WT,2010,2,18,10:34,CL,3802,9,11.5,U,1.81,12.23,8.2,9.1,33.52,0.4,-,-,-,-,-,-,-,-,-,-,B,50.34,12.26,8.2,9,33.56,0.3,-,-,-,-,-,-,-,-,-,-
KIS,WY35,340012,1343854,WT,2010,2,22,14:41,CL,3702,14,6.4,U,2.05,9.7,8.2,10.6,32.75,0.8,-,-,-,-,-,-,-,-,-,-,B,24.61,9.62,8.2,10.1,32.99,2.6,-,-,-,-,-,-,-,-,-,-
KIS,WY36,335132,1344408,WT,2010,2,18,11:21,CL,3702,8,6.7,U,1.94,9.69,8.2,10.1,32.67,0.7,1,1.4,0.21,0.023,0.009,0.062,0.02,0.011,2.3,1.8,B,37.73,10.67,8.2,9.6,33.13,1.8,<1,1.6,0.2,0.022,0.011,0.076,<0.01,0.011,1.7,1.2
OSK,KB01,343642,1351532,WT,2010,2,23,9:07,UC,3105,11,2.1,U,2.03,8.88,8.5,14,30.44,0.9,4,2.5,0.34,0.034,<0.005,0.011,<0.01,<0.003,16,6.4,B,15.83,8.46,8.2,10.9,32.28,3,6,2.4,0.27,0.036,<0.005,<0.005,<0.01,<0.003,16,8.3
OSK,KB02,343222,1351532,WT,2010,2,23,11:18,UC,3103,11,4,U,1.75,8.78,8.4,12.8,31.74,0.6,-,-,-,-,-,-,-,-,-,-,B,15.83,8.44,8.3,11.4,32.15,2.2,-,-,-,-,-,-,-,-,-,-
OSK,KB03,342902,1351532,WT,2010,2,23,11:44,UC,3103,11.8,5,U,1.91,8.72,8.5,13.5,31.55,0.5,2,2.5,0.24,0.023,<0.005,<0.005,<0.01,<0.003,7.4,3.2,B,15.97,8.56,8.2,10.4,32.17,2.6,4,2.3,0.25,0.039,<0.005,<0.005,<0.01,<0.003,14,6.3
OSK,KB05,343642,1351018,WT,2010,2,23,16:12,CL,3302,13.8,5,U,2.44,8.95,8.5,13.2,31.68,0.7,-,-,-,-,-,-,-,-,-,-,B,16.1,8.5,8.2,10.3,32.44,1.5,-,-,-,-,-,-,-,-,-,-
OSK,KB06,343222,1351018,WT,2010,2,23,15:38,CL,3302,13.5,5.5,U,2.12,9.28,8.4,11.9,32.23,0.5,4,2.4,0.2,0.025,<0.005,<0.005,<0.01,<0.003,5.2,2.5,B,37.95,8.41,8.2,11.2,32.58,2.4,3,1.5,0.18,0.031,<0.005,0.025,<0.01,0.011,2.5,2.4
OSK,KB07,342902,1351018,WT,2010,2,23,15:09,CL,3103,13.5,4,U,1.92,9.59,8.4,12.3,32.04,0.5,-,-,-,-,-,-,-,-,-,-,B,31.51,8.52,8.2,10.9,32.48,1.7,-,-,-,-,-,-,-,-,-,-
OSK,KB08,342342,1351018,WT,2010,2,23,13:51,CL,3103,11,4,U,2.13,8.9,8.4,13,31.74,0.7,3,2.3,0.22,0.022,<0.005,<0.005,<0.01,<0.003,9,3.4,B,14.19,8.82,8.2,10.7,32.31,2.8,5,1.9,0.23,0.032,<0.005,0.017,<0.01,<0.003,12,6.9
OSK,KB09,343642,1350504,WT,2010,2,24,9:20,CL,3103,11,4,U,2.06,9.18,8.4,13.8,31.32,0.7,2,2.4,0.2,0.022,<0.005,<0.005,<0.01,<0.003,5.1,3.7,B,23.13,8.47,8.2,12.1,32.49,1.5,4,1.7,0.2,0.035,<0.005,0.019,<0.01,0.016,7.5,2.9
OSK,KB10,343222,1350504,WT,2010,2,24,9:53,CL,3103,11,5.5,U,2.15,8.73,8.2,10.7,32.44,0.5,-,-,-,-,-,-,-,-,-,-,B,29.19,8.48,8.2,12.1,32.56,1.6,-,-,-,-,-,-,-,-,-,-
OSK,KB11,342802,1350504,WT,2010,2,24,10:25,CL,3103,11,5.5,U,2.05,8.84,8.2,10.9,32.43,0.7,3,1.9,0.16,0.029,<0.005,<0.005,<0.01,<0.003,6.5,3.6,B,39.92,8.59,8.1,11.5,32.51,1.9,4,1.6,0.18,0.031,<0.005,0.03,<0.01,0.008,4.6,3.5
OSK,KB12,342342,1350504,WT,2010,2,23,14:25,CL,3302,12,4,U,2.22,9.02,8.4,12.2,31.93,0.8,-,-,-,-,-,-,-,-,-,-,B,34.87,9.67,8.2,11.1,32.65,2.2,-,-,-,-,-,-,-,-,-,-
OSK,KB13,341922,1350504,WT,2010,3,9,10:27,-,-,-,-,U,2.24,9.23,8.6,9.3,32.39,1.6,2,1.6,0.2,0.029,0.009,0.044,0.03,0.011,0.5,0.6,B,50.39,9.8,8.5,9.2,32.52,1.8,3,1.5,0.21,0.029,0.011,0.056,0.03,0.01,0.5,0.6
OSK,KB14,342802,1345950,WT,2010,2,24,11:03,CL,3103,10.5,4.5,U,1.95,9.36,8.2,9.8,32.51,0.8,-,-,-,-,-,-,-,-,-,-,B,50.15,8.45,8.1,11.4,32.52,2.4,-,-,-,-,-,-,-,-,-,-
OSK,KB15,342342,1345950,WT,2010,3,9,11:53,-,-,-,-,U,2.15,9.11,8.6,9.3,32.33,0.5,1,1.2,0.19,0.027,0.007,0.042,0.02,0.009,0.9,0.8,B,43.33,8.7,8.5,9.6,32.46,1.9,2,1.4,0.19,0.028,0.006,0.035,0.03,0.009,0.6,0.9
OSK,KB16,341922,1345950,WT,2010,3,9,11:13,-,-,-,-,U,2.27,9.84,8.6,8.9,32.56,1.5,-,-,-,-,-,-,-,-,-,-,B,49.92,10.15,8.5,9.2,32.69,1.9,-,-,-,-,-,-,-,-,-,-
OSK,KB54,344012,1352046,WT,2010,2,23,9:47,UC,2705,11,2,U,2.38,8.9,8.4,13,30.61,1.4,4,3.7,0.45,0.042,<0.005,0.008,<0.01,<0.003,25,11,B,10.05,8.73,8.1,8.8,32.24,2.7,4,2.8,0.33,0.044,0.005,0.046,0.01,0.006,13,7.4
OSK,KB55,343642,1352046,WT,2010,2,23,10:15,UC,2705,12,2.5,U,2.09,8.94,8.5,13.7,30.19,1.1,-,-,-,-,-,-,-,-,-,-,B,14.33,8.58,8.2,10.1,32.28,5.4,-,-,-,-,-,-,-,-,-,-
OSK,KB56,343222,1352046,WT,2010,2,23,10:46,UC,3103,11.5,3.5,U,2.13,8.83,8.5,13.9,31.46,0.7,2,2.4,0.22,0.024,<0.005,<0.005,<0.01,0.005,8.2,2.9,B,12.54,8.62,8.2,10.9,32.1,1.6,4,2.6,0.23,0.027,<0.005,0.006,<0.01,0.009,12,4.9
OSK,KB57,344012,1351532,WT,2010,2,23,8:40,UC,2705,11.5,2,U,1.96,8.9,8.6,15.2,29.15,1.4,-,-,-,-,-,-,-,-,-,-,B,12.04,8.53,8.2,10.9,32.12,1.7,-,-,-,-,-,-,-,-,-,-
OSK,KB58,342342,1345436,WT,2010,3,9,12:36,-,-,-,-,U,1.91,9.23,8.6,9.2,32.33,1,-,-,-,-,-,-,-,-,-,-,B,29.32,9.1,8.6,9.7,32.36,8.7,-,-,-,-,-,-,-,-,-,-
OSK,KB59,341922,1345556,WT,2010,3,9,13:14,-,-,-,-,U,2.21,9.92,8.6,8.8,32.56,1.4,2,1.8,0.19,0.028,0.011,0.051,0.02,0.009,0.5,0.6,B,39.32,10.2,8.5,9.3,32.66,1.2,2,1.7,0.2,0.027,0.013,0.055,0.02,0.01,0.5,0.6
HAR,KB17,343642,1345436,WT,2010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB18,343642,1344922,WT,2010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB19,343222,1344922,WT,2010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB20,344452,1344408,WT,2010,2,19,09:02,CL,3505,4,3,U,2.04,8.47,8.3,9.9,32.81,4.1,4,1.8,0.23,0.028,<0.005,<0.005,<0.01,0.003,7.8,3.7,B,8.82,8.37,8.3,9.8,32.8,4.5,6,2,0.23,0.023,<0.005,<0.005,<0.01,0.003,8.9,3.9
HAR,KB21,344102,1344408,WT,2010,2,22,08:50,CL,3702,8.5,4,U,2.06,8.32,8.3,10.1,32.87,2.7,-,-,-,-,-,-,-,-,-,-,B,19.39,8.33,8.3,9.8,32.94,2.6,-,-,-,-,-,-,-,-,-,-
HAR,KB22,343642,1344408,WT,2010,2,24,12:00,CL,3502,14,5,U,2.06,8.59,8.2,9.7,32.75,2.1,3,1.8,0.14,0.022,<0.005,<0.005,<0.01,0.007,3.7,1.8,B,24.13,8.61,8.2,9.5,32.94,1.9,3,1.5,0.15,0.021,<0.005,0.01,<0.01,0.01,2.6,1.4
HAR,KB23,343222,1344408,WT,2010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB24,342802,1344408,WT,2010,3,2,11:32,UC,3304,11.2,6.5,U,2.08,9.26,8.1,10.6,32.5,1.2,3,1.8,0.15,0.02,<0.005,0.01,<0.01,0.007,2.9,2.4,B,29.99,9.13,8.1,10.4,32.59,3.9,6,2,0.16,0.032,<0.005,0.01,<0.01,0.007,3.3,5
HAR,KB25,342342,1344408,WT,2010,2,22,9:43,CL,3802,13,5.2,U,2.1,8.35,8.2,10.6,32.77,0.7,-,-,-,-,-,-,-,-,-,-,B,23.98,8.27,8.2,10.4,32.76,1.9,-,-,-,-,-,-,-,-,-,-
HAR,KB26,344452,1343854,WT,2010,2,19,09:45,CL,3106,5,3,U,2.12,8.43,8.3,9.9,32.67,4.2,-,-,-,-,-,-,-,-,-,-,B,10.41,8.4,8.3,9,32.89,3.8,-,-,-,-,-,-,-,-,-,-
HAR,KB27,344102,1343854,WT,2010,2,19,14:12,CL,3702,7.5,5,U,2.09,8.37,8.3,10.4,32.87,1.8,5,1.3,0.23,0.025,<0.005,<0.005,<0.01,0.003,4.3,2.8,B,21.96,8.48,8.2,9.5,32.98,2.1,4,1.4,0.21,0.022,<0.005,0.011,<0.01,0.014,1.7,1.2
HAR,KB28,343642,1343854,WT,2010,2,22,09:42,CL,3802,9,8.5,U,2.09,8.63,8.3,9.4,32.98,0.7,-,-,-,-,-,-,-,-,-,-,B,30.86,8.56,8.2,9.3,33.02,1.6,-,-,-,-,-,-,-,-,-,-
HAR,KB29,343222,1343854,WT,2010,2,25,09:36,CL,3702,10.5,5.5,U,2.2,8.68,8.2,9.8,32.74,1.3,2,1.5,0.17,0.023,<0.005,<0.005,<0.01,0.007,3.5,1.5,B,24.94,8.57,8.1,9.2,32.93,4.4,3,1.4,0.16,0.019,<0.005,0.023,<0.01,0.012,0.9,0.8
HAR,KB30,342802,1343854,WT,2010,3,2,10:59,UC,3304,10.8,6.5,U,2.07,9.36,8.1,11,32.6,0.4,-,-,-,-,-,-,-,-,-,-,B,28.14,9.04,8,9.9,32.99,2,-,-,-,-,-,-,-,-,-,-
HAR,KB31,342342,1343854,WT,2010,2,22,10:11,CL,3702,16,8.1,U,2.02,8.42,8.2,10.4,32.84,0.4,<1,0.5,0.19,0.025,<0.005,0.056,0.01,0.009,0.4,0.3,B,30.72,8.32,8.2,10.2,32.77,0.6,<1,0.7,0.16,0.021,<0.005,0.05,0.06,0.009,0.4,0.3
HAR,KB32,341922,1343854,WT,2010,2,22,9:04,CL,3702,12,8.9,U,2.08,8.33,8.2,10.6,32.79,0.3,-,-,-,-,-,-,-,-,-,-,B,34.44,8.36,8.2,10.2,32.75,0.5,-,-,-,-,-,-,-,-,-,-
HAR,KB33,344452,1343340,WT,2010,2,19,10:25,CL,3502,5,2.5,U,2.06,7.81,8.3,10.3,32.59,6.5,6,1.4,0.23,0.042,<0.005,<0.005,<0.01,<0.003,4.8,2.9,B,9.46,7.95,8.3,9.9,32.83,5.6,6,1.4,0.2,0.034,<0.005,<0.005,<0.01,<0.003,5.6,3.5
HAR,KB34,344102,1343340,WT,2010,2,19,13:29,CL,3702,6.5,6.5,U,2.12,8.53,8.2,9.8,32.96,1.3,-,-,-,-,-,-,-,-,-,-,B,27.57,8.44,8.2,9.6,32.99,1.4,-,-,-,-,-,-,-,-,-,-
HAR,KB35,343642,1343340,WT,2010,2,22,10:25,CL,3802,9.5,11.5,U,2.12,8.66,8.3,9.5,33.06,0.3,1,1.9,0.18,0.027,<0.005,0.019,0.01,0.013,0.4,0.5,B,35.1,8.86,8.2,8.7,33.21,3,2,1.1,0.17,0.031,<0.005,0.013,0.01,0.021,0.2,0.7
HAR,KB36,343222,1343340,WT,2010,2,24,10:02,CL,3802,11,16,U,2.09,8.96,8.2,9,32.95,0.4,-,-,-,-,-,-,-,-,-,-,B,37.69,8.82,8.2,8.4,33.15,5.3,-,-,-,-,-,-,-,-,-,-
HAR,KB37,342802,1343340,WT,2010,2,25,10:35,CL,3802,13.5,18,U,2.01,9.14,8.2,9.3,32.93,0.3,<1,2,0.17,0.027,<0.005,0.026,<0.01,0.014,0.7,0.5,B,37.81,8.73,8.2,8.8,33.12,11.6,9,2.5,0.17,0.034,<0.005,0.015,0.01,0.009,0.5,1.3
HAR,KB38,342342,1343340,WT,2010,2,22,10:46,CL,3702,16,14.5,U,1.97,8.8,8.2,10.5,32.96,0.1,-,-,-,-,-,-,-,-,-,-,B,38.62,8.6,8.2,10.3,32.61,0.5,-,-,-,-,-,-,-,-,-,-
HAR,KB39,341922,1343340,WT,2010,2,22,8:30,CL,3703,12,10.3,U,2.08,8.73,8.2,10.3,32.85,0.3,<1,0.6,0.18,0.022,0.006,0.061,<0.01,0.01,0.5,0.4,B,30.63,8.61,8.2,10.2,32.93,1,<1,0.8,0.18,0.021,0.005,0.055,0.01,0.013,0.2,0.6
HAR,KB40,341502,1343340,WT,2010,2,22,12:58,CL,3702,16,8.3,U,1.88,8.92,8.2,10.5,32.92,0.3,-,-,-,-,-,-,-,-,-,-,B,39.79,8.67,8.2,10.5,32.89,0.5,-,-,-,-,-,-,-,-,-,-
HAR,KB41,344422,1342826,WT,2010,2,19,11:14,CL,3304,5.5,3,U,2.01,8.04,8.3,10.2,32.82,5.2,-,-,-,-,-,-,-,-,-,-,B,7.78,7.95,8.3,10.1,32.78,7.6,-,-,-,-,-,-,-,-,-,-
HAR,KB42,344102,1342826,WT,2010,2,19,12:44,CL,3502,5,4.5,U,2.06,8.48,8.3,9.6,32.99,2.5,2,1.9,0.18,0.023,<0.005,0.012,<0.01,0.009,2.1,1.8,B,26.65,8.35,8.2,9.5,32.99,2.7,2,1.8,0.18,0.029,<0.005,0.013,<0.01,0.01,1.6,1.4
HAR,KB43,343712,1342826,WT,2010,2,22,11:09,CL,3802,10.5,6,U,2.04,8.55,8.3,9.6,33.01,1.8,-,-,-,-,-,-,-,-,-,-,B,33.06,8.44,8.2,9.3,33.06,1.4,-,-,-,-,-,-,-,-,-,-
HAR,KB44,343222,1342826,WT,2010,2,23,14:21,CL,3802,15.5,11,U,2.01,8.72,8.2,9.2,33.09,0.4,1,1.8,0.14,0.027,<0.005,0.015,<0.01,0.011,0.3,0.3,B,37.67,8.48,8.2,9.3,33.1,1.3,2,1.7,0.15,0.028,<0.005,0.005,<0.01,0.009,0.5,0.5
HAR,KB45,342802,1342826,WT,2010,2,23,10:38,CL,3802,11,18,U,2.04,8.8,8.2,9.1,33.01,0.2,-,-,-,-,-,-,-,-,-,-,B,38.06,8.77,8.2,8.6,33.2,3.8,-,-,-,-,-,-,-,-,-,-
HAR,KB46,342342,1342826,WT,2010,2,22,11:19,CL,3702,15,13.5,U,1.88,8.7,8.2,10.6,32.83,0.2,<1,0.7,0.2,0.023,0.005,0.067,<0.01,0.013,0.3,0.2,B,37.61,8.74,8.2,9.8,34.43,2.3,2,<0.5,0.16,0.018,<0.005,0.036,<0.01,0.01,0.2,0.6
HAR,KB47,341922,1342826,WT,2010,2,22,11:52,CL,3702,14,10.6,U,2.11,8.82,8.2,10.5,32.95,0.3,-,-,-,-,-,-,-,-,-,-,B,33.72,8.47,8.2,10.3,32.88,0.7,-,-,-,-,-,-,-,-,-,-
HAR,KB48,341502,1342826,WT,2010,2,22,12:25,CL,3702,14,11.2,U,2.16,8.92,8.2,10.6,32.94,0.2,<1,1.2,0.2,0.021,0.005,0.056,<0.01,0.014,0.4,0.2,B,32.16,8.61,8.2,10.2,32.59,2.9,3,0.6,0.17,0.024,<0.005,0.053,<0.01,0.012,0.3,0.7
HAR,KB49,344102,1342312,WT,2010,2,19,12:02,CL,3105,4.5,2.5,U,2.04,7.86,8.3,10.1,32.69,11,-,-,-,-,-,-,-,-,-,-,B,9.77,8.03,8.2,9.8,32.86,22.7,-,-,-,-,-,-,-,-,-,-
HAR,KB50,343642,1342312,WT,2010,2,22,13:37,CL,3302,11,3.5,U,2.09,8.53,8.2,9.8,33.05,2.7,2,1.8,0.15,0.019,<0.005,<0.005,<0.01,0.005,1.1,1.2,B,30.55,8.19,8.2,9.6,33.04,4.1,3,1.9,0.15,0.022,<0.005,<0.005,<0.01,0.007,1.6,1.6
HAR,KB51,343222,1342312,WT,2010,2,23,12:03,CL,3802,14,8.5,U,2.09,8.92,8.2,9.1,33.13,0.8,-,-,-,-,-,-,-,-,-,-,B,26.2,8.73,8.2,9,33.1,1,-,-,-,-,-,-,-,-,-,-
HAR,KB52,342802,1342312,WT,2010,2,23,11:20,CL,3802,11.5,11.5,U,2.04,9.07,8.2,9.2,33.12,0.3,3,1.6,0.15,0.031,<0.005,0.014,<0.01,0.01,0.4,0.4,B,28.54,8.93,8.2,8.9,33.26,0.7,1,1.6,0.14,0.017,<0.005,0.009,<0.01,0.009,0.3,0.5
HAR,KB60,344102,1344922,WT,2010,2,24,13:16,CL,3502,14,5,U,2.09,8.68,8.2,10.2,32.81,1.7,2,2.1,0.18,0.021,<0.005,<0.005,<0.01,0.004,2.7,1.5,B,10.91,8.49,8.2,10.2,32.83,3.5,4,2,0.15,0.021,<0.005,<0.005,<0.01,0.004,4.3,2.6
BS1,SD01,342445,1332539,WT,2010,2,17,13:58,UC,3505,7.5,8.5,U,1.63,9.65,8.3,12.8,33.05,2.3,-,-,-,-,-,-,-,-,-,-,B,9.77,9.63,8.3,13.6,33,1.9,-,-,-,-,-,-,-,-,-,-
BS1,SD02,342552,1332951,WT,2010,2,17,11:35,CL,3703,5.5,4.1,U,1.66,9.29,8.4,13.3,32.91,2.3,3,1.4,0.18,0.022,<0.005,<0.005,0.01,0.006,3.7,2.3,B,14.92,9.63,8.3,13.3,33.09,2.6,3,1.6,0.19,0.023,<0.005,0.005,0.01,0.007,2.9,1.9
BS1,SD03,342132,1332951,WT,2010,2,16,10:04,UC,3805,6.8,6.3,U,1.63,9.57,8.3,11.8,33.16,1,-,-,-,-,-,-,-,-,-,-,B,24.12,9.86,8.2,12.7,33.22,1.9,-,-,-,-,-,-,-,-,-,-
BS1,SD04,342552,1333505,WT,2010,2,17,10:54,CL,3304,3.6,5.8,U,1.77,9.18,8.4,13.3,32.28,4.3,-,-,-,-,-,-,-,-,-,-,B,10.84,9.32,8.3,13.4,32.93,3.6,-,-,-,-,-,-,-,-,-,-
BS1,SD05,342203,1333509,WT,2010,2,16,09:28,UC,3703,6.6,8.1,U,1.83,9.77,8.2,11.9,33.21,3.1,3,1.4,0.13,0.022,<0.005,<0.005,0.01,0.009,0.9,1.1,B,22.01,9.55,8.2,12.8,33.17,1.1,3,1.5,0.13,0.022,<0.005,<0.005,<0.01,0.008,0.9,1
