kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
KIS,WY01,341312,1350504,WT,1983,1,26,10:44,CL,3702,11.2,8.5,U,2,-,-,-,-,0.4,-,-,-,-,-,-,-,-,-,-,B,35.3,-,-,-,-,3.9,-,-,-,-,-,-,-,-,-,-
KIS,WY02,341312,1345950,WT,1983,1,26,10:16,CL,3702,10.5,9,U,2,11.3,8.1,7.9,32.89,<0.1,1,1.5,0.2,0.023,0.014,0.044,<0.01,0.015,-,-,B,35.5,11.9,8.1,8.1,33.44,0.2,1,1.3,0.22,0.021,0.009,0.067,<0.01,0.016,-,-
KIS,WY03,341312,1345436,WT,1983,1,26,9:49,CL,4105,10.6,7.5,U,2,11.5,8.1,8,33.09,-,-,-,-,-,-,-,-,-,-,-,B,35.1,11.4,8.1,8.4,33.37,-,-,-,-,-,-,-,-,-,-,-
KIS,WY05,340852,1350504,WT,1983,1,25,15:06,CL,4105,12.6,9,U,2,-,-,-,-,<0.1,1,1.2,0.23,0.024,0.015,0.06,<0.01,0.015,-,-,B,34.9,-,-,-,-,0.8,2,0.9,0.24,0.022,0.005,0.064,<0.01,0.013,-,-
KIS,WY06,340852,1345950,WT,1983,1,26,14:46,CL,3505,11.7,9.5,U,2,11.5,-,7.9,32.93,-,-,-,-,-,-,-,-,-,-,-,B,34.2,12,-,7.6,33.36,1.8,-,-,-,-,-,-,-,-,-,-
KIS,WY07,340852,1345436,WT,1983,1,26,9:20,CL,4105,10,9,U,2,11.3,-,8.1,33.12,2.1,1,1.6,0.21,0.021,0.014,0.056,<0.01,0.015,-,-,B,36.4,11.6,-,8.1,33.58,-,1,1.3,0.17,0.022,0.012,0.057,<0.01,0.015,-,-
KIS,WY08,340852,1344922,WT,1983,1,25,9:38,CL,3702,7.7,10,U,2,11.8,8.1,8.1,33.23,-,-,-,-,-,-,-,-,-,-,-,B,34.8,11.6,8.1,8.2,33.61,-,-,-,-,-,-,-,-,-,-,-
KIS,WY09,340852,1344408,WT,1983,1,25,10:04,CL,3805,7.7,9,U,2,10.5,8.1,8.6,32.73,-,1,1.6,0.18,0.021,0.013,0.044,<0.01,0.011,-,-,B,24.9,10.8,8.2,9,32.97,0.2,2,1.2,0.19,0.021,0.012,0.056,<0.01,0.011,-,-
KIS,WY10,340852,1343854,WT,1983,1,25,10:34,CL,3805,7.4,9,U,2,10.4,8.1,8.6,32.77,0.1,-,-,-,-,-,-,-,-,-,-,B,15.3,10.2,8.2,8.7,32.83,0.2,-,-,-,-,-,-,-,-,-,-
KIS,WY11,340432,1345950,WT,1983,1,24,14:45,CL,3505,11.4,8.5,U,2,-,-,-,-,<0.1,1,1,0.19,0.023,0.014,0.054,<0.01,0.011,-,-,B,33.9,-,-,-,-,-,1,1.2,0.16,0.019,<0.005,0.058,<0.01,0.011,-,-
KIS,WY12,340432,1345436,WT,1983,1,25,14:12,CL,4105,11.9,9,U,2,12.1,-,7.8,33.16,-,-,-,-,-,-,-,-,-,-,-,B,36,12,-,9.1,33.48,-,-,-,-,-,-,-,-,-,-,-
KIS,WY13,340432,1344922,WT,1983,1,25,13:06,CL,4105,11.2,11,U,2,12.3,-,7.8,33.21,-,1,1,0.23,0.02,0.01,0.053,<0.01,0.012,-,-,B,32.8,12.3,-,7.8,33.43,-,1,1.1,0.2,0.019,0.008,0.053,<0.01,0.012,-,-
KIS,WY14,340432,1344408,WT,1983,1,25,12:36,CL,3505,10.6,7.5,U,2,11,8.3,8.5,32.53,-,-,-,-,-,-,-,-,-,-,-,B,35.9,11.6,8.2,9,32.95,0.8,-,-,-,-,-,-,-,-,-,-
KIS,WY15,340432,1343854,WT,1983,1,25,10:58,CL,3505,8.1,7,U,2,9.7,8.2,9.2,31.69,0.3,2,1.7,0.26,0.026,0.01,0.045,<0.01,0.007,-,-,B,12.9,9.9,8.2,8.9,32.26,2.7,3,1.6,0.22,0.026,0.012,0.046,<0.01,0.01,-,-
KIS,WY16,340012,1350504,WT,1983,1,24,9:43,CL,4102,9.2,8.5,U,2,13.2,-,7.6,33.15,-,1,0.9,0.18,0.016,0.009,0.053,<0.01,0.012,-,-,B,27.8,13.1,-,7.7,33.36,-,1,1.3,0.17,0.019,0.008,0.053,<0.01,0.012,-,-
KIS,WY17,340012,1345950,WT,1983,1,24,10:12,CL,3505,9.2,11.5,U,2,12.2,-,8.2,32.78,<0.1,-,-,-,-,-,-,-,-,-,-,B,36.5,12.5,-,8.6,33.08,-,-,-,-,-,-,-,-,-,-,-
KIS,WY18,340012,1345436,WT,1983,1,24,14:10,CL,4105,11.6,11,U,2,12.8,-,-,33.22,-,1,1.1,0.18,0.021,0.009,0.048,<0.01,0.012,-,-,B,30.8,12.7,-,7.6,33.33,-,1,1.8,0.16,0.02,0.01,0.046,<0.01,0.013,-,-
