kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
OSK,KB13,341922,1350504,WT,1995,3,3,10:05,CL,4802,6,5,U,2,-,-,-,-,-,2,1.6,-,-,-,-,-,-,-,-,B,50,-,-,-,-,-,2,1.6,-,-,-,-,-,-,-,-
OSK,KB14,342802,1345950,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OSK,KB15,342342,1345950,WT,1995,3,3,11:20,CL,3502,7,3.5,U,2,11.7,-,-,-,-,4,2,0.09,0.013,0.01,0.04,0.02,0.011,-,-,B,44,-,-,-,-,-,6,2,0.09,0.021,<0.005,0.04,0.02,0.01,-,-
OSK,KB16,341922,1345950,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OSK,KB54,344012,1352046,WT,1995,2,28,9:20,CL,3701,0.5,0.5,U,2,-,-,-,-,-,4,4,0.15,0.042,0.02,0.05,0.04,0.019,-,-,B,11,-,-,-,-,-,6,6.8,0.44,0.068,0.02,0.12,0.14,0.018,-,-
OSK,KB55,343642,1352046,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OSK,KB56,343222,1352046,WT,1995,2,28,10:10,CL,3505,6.5,1.5,U,2,-,-,-,-,-,5,6.4,-,-,-,-,-,-,-,-,B,13,-,-,-,-,-,4,4.4,-,-,-,-,-,-,-,-
OSK,KB57,344012,1351532,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OSK,KB58,342342,1345436,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OSK,KB59,341922,1345556,WT,1995,3,3,10:50,CL,3502,7,4.5,U,2,11.72,-,-,-,-,2,2,-,-,-,-,-,-,-,-,B,40,10.18,-,-,-,-,3,1.2,-,-,-,-,-,-,-,-
HAR,KB17,343642,1345436,WT,1995,3,17,8:50,UC,3502,12,4,U,2,9.56,-,-,-,-,2,2.8,-,-,-,-,-,-,-,-,B,24,9.6,-,-,-,-,2,2.8,-,-,-,-,-,-,-,-
HAR,KB18,343642,1344922,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB19,343222,1344922,WT,1995,3,6,9:45,CL,3502,7,5,U,2,-,-,-,-,-,2,2,-,-,-,-,-,-,-,-,B,18,-,-,-,-,-,2,2,-,-,-,-,-,-,-,-
HAR,KB20,344452,1344408,WT,1995,3,9,11:10,CL,3505,9.5,4,U,2,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,B,13,-,-,-,-,-,<1,2,-,-,-,-,-,-,-,-
HAR,KB21,344102,1344408,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB22,343642,1344408,WT,1995,3,8,9:40,CL,3502,8,6.5,U,2,8.41,-,-,-,-,1,2.4,-,-,-,-,-,-,-,-,B,27,8.29,-,-,-,-,<1,2,-,-,-,-,-,-,-,-
HAR,KB23,343222,1344408,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB24,342802,1344408,WT,1995,3,6,10:15,CL,3502,7,7,U,2,-,-,-,-,-,3,2,-,-,-,-,-,-,-,-,B,30,-,-,-,-,-,2,2.4,-,-,-,-,-,-,-,-
HAR,KB25,342342,1344408,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB26,344452,1343854,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB27,344102,1343854,WT,1995,3,9,10:10,CL,3802,8.5,9,U,2,-,-,-,-,-,<1,2.4,-,-,-,-,-,-,-,-,B,25,-,-,-,-,-,<1,1.6,-,-,-,-,-,-,-,-
HAR,KB28,343642,1343854,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB29,343222,1343854,WT,1995,3,7,10:30,CL,3502,9,8,U,2,8.6,-,-,-,-,<1,1.2,0.28,0.019,<0.005,0.02,<0.01,0.012,-,-,B,27,8.49,-,-,-,-,2,1.2,0.19,0.019,<0.005,0.02,<0.01,0.012,-,-
HAR,KB30,342802,1343854,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB31,342342,1343854,WT,1995,3,7,11:10,CL,3502,9,8,U,2,-,-,-,-,-,<1,2.4,-,-,-,-,-,-,-,-,B,33,-,-,-,-,-,1,2.8,-,-,-,-,-,-,-,-
HAR,KB32,341922,1343854,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB33,344452,1343340,WT,1995,3,9,10:30,CL,3106,9,4.5,U,2,-,-,-,-,-,1,2.4,0.32,0.013,0.01,0.01,0.02,<0.003,-,-,B,31,-,-,-,-,-,2,2.8,0.2,0.022,<0.005,0.01,<0.01,0.007,-,-
HAR,KB34,344102,1343340,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB35,343642,1343340,WT,1995,3,8,10:20,CL,3802,9,5.5,U,2,-,-,-,-,-,<1,2.8,-,-,-,-,-,-,-,-,B,38,-,-,-,-,-,1,3.2,-,-,-,-,-,-,-,-
HAR,KB36,343222,1343340,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB37,342802,1343340,WT,1995,3,21,10:30,CL,3802,10,9,U,2,9.76,-,-,-,-,2,1.6,-,-,-,-,-,-,-,-,B,39,9.7,-,-,-,-,<1,1.6,-,-,-,-,-,-,-,-
HAR,KB38,342342,1343340,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB39,341922,1343340,WT,1995,3,20,11:30,CL,3502,8.5,6.5,U,2,10.22,-,-,-,-,<1,1.6,-,-,-,-,-,-,-,-,B,33,9.82,-,-,-,-,<1,1.2,-,-,-,-,-,-,-,-
HAR,KB40,341502,1343340,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB41,344422,1342826,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB42,344102,1342826,WT,1995,3,21,8:45,CL,3502,9,4.5,U,2,8.72,-,-,-,-,1,1.6,-,-,-,-,-,-,-,-,B,29,8.7,-,-,-,-,<1,1.6,-,-,-,-,-,-,-,-
HAR,KB43,343712,1342826,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB44,343222,1342826,WT,1995,3,21,10:00,CL,3802,9.5,7,U,2,8.84,-,-,-,-,<1,1.6,-,-,-,-,-,-,-,-,B,39,8.8,-,-,-,-,<1,2,-,-,-,-,-,-,-,-
HAR,KB45,342802,1342826,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB46,342342,1342826,WT,1995,3,20,14:45,CL,3702,9.5,8.5,U,2,9.43,-,-,-,-,1,1.6,-,-,-,-,-,-,-,-,B,39,9.23,-,-,-,-,<1,2,-,-,-,-,-,-,-,-
HAR,KB47,341922,1342826,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB48,341502,1342826,WT,1995,3,20,10:45,CL,3802,8.5,8,U,2,9.3,-,-,-,-,<1,1.2,0.28,0.012,<0.005,0.02,<0.01,0.007,-,-,B,33,9.15,-,-,-,-,<1,1.6,0.2,0.02,<0.005,0.01,0.02,0.008,-,-
HAR,KB49,344102,1342312,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB50,343642,1342312,WT,1995,3,21,9:20,CL,3502,9,5,U,2,8.87,-,-,-,-,<1,1.6,-,-,-,-,-,-,-,-,B,34,8.71,-,-,-,-,<1,1.6,-,-,-,-,-,-,-,-
HAR,KB51,343222,1342312,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB52,342802,1342312,WT,1995,3,20,15:20,CL,3502,10,4.5,U,2,9.51,-,-,-,-,1,1.2,-,-,-,-,-,-,-,-,B,33,9.05,-,-,-,-,1,1.2,-,-,-,-,-,-,-,-
HAR,KB60,344102,1344922,WT,1995,3,17,9:30,UC,3502,12,3.5,U,2,9.02,-,-,-,-,2,1.6,-,-,-,-,-,-,-,-,B,15,9.06,-,-,-,-,2,2.4,-,-,-,-,-,-,-,-
BS1,SD01,342445,1332539,WT,1995,2,24,13:39,UC,3304,12.1,2.9,U,2,-,-,-,-,2.7,-,-,-,-,-,-,-,-,-,-,B,5,-,-,-,-,3.5,-,-,-,-,-,-,-,-,-,-
BS1,SD02,342552,1332951,WT,1995,2,24,13:10,UC,3106,9.2,3.9,U,2,-,-,-,-,2,4,0.9,-,-,-,-,-,-,-,-,B,13,-,-,-,-,1.9,5,1.1,-,-,-,-,-,-,-,-
BS1,SD04,342552,1333505,WT,1995,2,24,11:15,UC,3105,9.2,1.8,U,2,8.95,8,8.5,33.4,3.8,-,-,-,-,-,-,-,-,-,-,B,9,8.84,8,8.3,33.5,4.8,-,-,-,-,-,-,-,-,-,-
BS1,SD07,343012,1333955,WT,1995,2,24,10:30,UC,3105,8.1,1.8,U,2,9.38,8,9.1,32.8,2.7,-,-,-,-,-,-,-,-,-,-,B,4,9.32,8,8.9,32.8,2.9,-,-,-,-,-,-,-,-,-,-
BS1,SD08,342552,1334019,WT,1995,2,24,9:51,UC,3304,7.2,4,U,2,9.19,-,-,33.4,1.2,3,1.1,0.11,0.021,<0.005,0.011,<0.01,0.011,-,-,B,4,9.2,-,-,33.5,1.1,3,0.7,0.18,0.022,<0.005,0.009,<0.01,0.01,-,-
BS1,SD11,342552,1334532,WT,1995,2,24,9:15,UC,3702,7.8,4.9,U,2,9.43,-,-,33.3,2.2,-,-,-,-,-,-,-,-,-,-,B,9,9.4,-,-,33.5,5.5,-,-,-,-,-,-,-,-,-,-
BS2,SD18,343432,1340628,WT,1995,2,28,15:23,UC,3303,6,2,U,2,8.78,-,-,32.5,3.3,-,-,-,-,-,-,-,-,-,-,B,18,8.66,-,-,32.9,10.6,-,-,-,-,-,-,-,-,-,-
BS2,SD21,343852,1341142,WT,1995,2,28,14:12,UC,3304,6.9,2.2,U,2,8.27,-,-,33.1,2.3,-,-,-,-,-,-,-,-,-,-,B,4,8.22,-,-,33.1,3,-,-,-,-,-,-,-,-,-,-
BS2,SD22,343432,1341142,WT,1995,2,28,14:48,UC,3304,7,2.1,U,2,8.66,-,-,32.8,3.5,5,1.1,0.17,0.024,<0.005,0.012,<0.01,0.015,-,-,B,19,8.58,-,-,33,18.6,26,1,0.29,0.029,<0.005,0.021,<0.01,0.017,-,-
BS2,SD23,342552,1341142,WT,1995,2,28,10:20,CL,3505,7.4,8,U,2,-,-,-,-,0.5,2,0.8,0.25,0.152,<0.005,0.021,<0.01,0.144,-,-,B,16,-,-,-,-,0.9,3,0.8,0.17,0.021,<0.005,0.006,<0.01,0.013,-,-
BS2,SD24,343852,1341656,WT,1995,2,28,13:40,UC,3304,5,3.1,U,2,8.18,-,-,33.2,2.7,4,1.1,-,-,-,-,-,-,-,-,B,8,8.14,-,-,33.6,5.7,4,1,-,-,-,-,-,-,-,-
BS2,SD25,343432,1341656,WT,1995,2,28,13:07,UC,3505,6.9,4.5,U,2,8.52,-,-,33,1.7,-,-,-,-,-,-,-,-,-,-,B,26,8.4,-,-,33.3,5.5,-,-,-,-,-,-,-,-,-,-
BS1,SD48,341712,1331923,WT,1995,2,24,14:38,UC,4105,13.3,10.2,U,2,10.46,-,-,33.4,-,4,0.8,0.3,0.025,<0.005,0.01,<0.01,0.011,-,-,B,15,10.09,-,-,33.5,0.1,3,0.8,0.14,0.021,<0.005,0.005,<0.01,0.012,-,-
HIU,SD54,341312,1332437,WT,1995,2,23,11:10,CL,3702,12.6,3.5,U,2,10.35,-,7.4,33.4,1,3,1,-,-,-,-,-,-,-,-,B,17,10.16,-,-,33.6,5.6,5,1.2,-,-,-,-,-,-,-,-
HIU,SD55,340852,1332437,WT,1995,2,23,13:10,CL,3702,10.4,5.5,U,2,-,-,-,-,0.2,-,-,-,-,-,-,-,-,-,-,B,14,10.34,-,-,-,1.2,-,-,-,-,-,-,-,-,-,-
HIU,SD58,341312,1332951,WT,1995,2,23,10:25,CL,3802,9.5,5.5,U,2,9.55,-,7.8,33.3,0.6,-,-,-,-,-,-,-,-,-,-,B,19,9.16,-,8,33.5,0.9,-,-,-,-,-,-,-,-,-,-
HIU,SD59,340852,1332951,WT,1995,2,23,13:47,CL,3702,10,5.5,U,2,9.91,-,7.6,-,0.2,2,1,-,-,-,-,-,-,-,-,B,16,9.63,-,-,-,1.4,3,1,-,-,-,-,-,-,-,-
HIU,SD62,341312,1333505,WT,1995,2,23,15:45,CL,3702,9.5,5.8,U,2,10.05,-,7.4,33.1,0.3,2,1,-,-,-,-,-,-,-,-,B,14,9.47,-,-,-,0.6,4,1,-,-,-,-,-,-,-,-
HIU,SD63,340852,1333505,WT,1995,2,23,15:11,CL,3702,9.1,5.4,U,2,9.86,-,7.7,33.3,0.6,-,-,-,-,-,-,-,-,-,-,B,20,9.22,-,-,33.5,1.4,-,-,-,-,-,-,-,-,-,-
HIU,SD64,340432,1333505,WT,1995,2,23,14:35,CL,3702,11,5.6,U,2,9.78,-,8.1,33.1,0.2,2,1.3,-,-,-,-,-,-,-,-,B,18,9.46,-,-,33.4,0.2,3,1,-,-,-,-,-,-,-,-
HIU,MY40,340432,1330341,WT,1995,2,22,8:45,OL,3505,7,7,U,2,9.7,-,8.4,32.7,-,3,2.1,0.31,0.029,0.008,<0.005,<0.01,0.006,-,-,B,34,9.6,-,8.3,33,-,2,2.4,0.48,0.021,0.008,<0.005,0.07,0.007,-,-
HIU,MY41,340852,1330855,WT,1995,2,22,12:45,OL,3702,9,5,U,2,-,-,-,-,-,2,2.3,-,-,-,-,-,-,-,-,B,21,-,-,-,-,-,2,2.5,-,-,-,-,-,-,-,-
HIU,MY42,340432,1330855,WT,1995,2,22,9:30,OL,3502,8,6,U,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HIU,MY43,340012,1330855,WT,1995,2,21,8:55,UO,3502,7,5,U,2,-,-,-,-,-,4,1.6,-,-,-,-,-,-,-,-,B,11,-,-,-,-,-,4,2,-,-,-,-,-,-,-,-
HIU,MY45,340852,1331409,WT,1995,2,22,12:10,OL,3702,9,6,U,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HIU,MY46,340432,1331409,WT,1995,2,22,10:10,OL,3502,9,7,U,2,9.1,-,8.6,32.3,-,2,2.2,-,-,-,-,-,-,-,-,B,28,8.9,-,8.7,32.9,-,2,2.3,-,-,-,-,-,-,-,-
HIU,MY47,340012,1331409,WT,1995,2,21,9:34,UO,3302,7,6,U,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HIU,MY50,340852,1331923,WT,1995,2,22,11:30,OL,3702,7,9,U,2,-,-,-,-,-,1,2.1,0.33,0.016,<0.005,<0.005,0.06,0.006,-,-,B,17,-,-,-,-,-,1,2.6,0.31,0.02,<0.005,<0.005,<0.01,0.005,-,-
HIU,MY51,340432,1331923,WT,1995,2,22,10:51,OL,3702,7,7,U,2,8.7,-,8.9,32.4,-,-,-,-,-,-,-,-,-,-,-,B,20,8.6,-,9,-,-,-,-,-,-,-,-,-,-,-,-
HIU,MY52,340022,1331923,WT,1995,2,21,10:15,UO,3703,7.5,5,U,2,8.7,-,8.7,32.6,-,2,1.7,-,-,-,-,-,-,-,-,B,15,8.7,-,8.6,32.9,-,3,1.4,-,-,-,-,-,-,-,-
HIU,MY56,340432,1332437,WT,1995,2,21,13:00,UO,3805,10,8,U,2,9.1,-,8.8,32.3,-,1,1.3,0.29,0.016,<0.005,<0.005,0.02,0.004,-,-,B,19,8.7,-,9,-,-,2,2.1,0.41,0.015,<0.005,<0.005,0.02,0.004,-,-
HIU,MY57,340012,1332437,WT,1995,2,21,11:00,UO,3703,6,7,U,2,8.6,-,8.9,33,-,-,-,-,-,-,-,-,-,-,-,B,14,8.6,-,8.8,33.4,-,-,-,-,-,-,-,-,-,-,-
