kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
KIS,WY01,341312,1350504,WT,2000,2,25,13:15,CL,3802,4,4,U,2,10.3,8.1,7.9,32.86,5.4,-,-,-,-,-,-,-,-,-,-,B,33,12.4,8.1,8.2,33.49,11.1,-,-,-,-,-,-,-,-,-,-
KIS,WY02,341312,1345950,WT,2000,2,25,13:50,CL,3703,6.5,8,U,2,10.3,8.1,7.8,32.83,4.4,4,1.1,-,-,-,-,-,-,-,-,B,46,10.9,8.1,8,33.17,3.2,1,1,-,-,-,-,-,-,-,-
KIS,WY03,341312,1345436,WT,2000,2,25,14:15,CL,3703,4.5,7,U,2,10.4,8.1,7.6,32.95,2.8,-,-,-,-,-,-,-,-,-,-,B,50,10.7,8.1,8,33.11,2.7,-,-,-,-,-,-,-,-,-,-
KIS,WY05,340852,1350504,WT,2000,2,25,10:35,CL,3703,2.5,6,U,2,10.2,8,7.7,32.93,3.9,3,1.1,-,-,-,-,-,-,-,-,B,43,12.7,8,7.3,33.84,9.7,4,0.8,-,-,-,-,-,-,-,-
KIS,WY06,340852,1345950,WT,2000,2,25,10:10,CL,3703,3,7,U,2,10.2,8,7.7,32.9,3.7,-,-,-,-,-,-,-,-,-,-,B,50,11.6,8,7.7,33.5,2.9,-,-,-,-,-,-,-,-,-,-
KIS,WY07,340852,1345436,WT,2000,2,25,9:40,CL,3703,3,7,U,2,10.3,8,7.8,32.96,3.4,3,0.8,0.17,0.018,0.01,0.08,-,0.015,-,-,B,50,12.1,8,7.6,33.69,2.6,4,0.7,0.17,0.018,0.01,0.08,-,0.015,-,-
KIS,WY08,340852,1344922,WT,2000,2,25,9:15,UC,3703,3,8,U,2,10.4,8.1,7.8,33.02,2.9,-,-,-,-,-,-,-,-,-,-,B,49,12,8,7.7,33.63,8.8,-,-,-,-,-,-,-,-,-,-
KIS,WY09,340852,1344408,WT,2000,2,25,8:50,UC,3703,3,6,U,2,9.3,8.2,8.4,32.62,4.5,4,1.2,-,-,-,-,-,-,-,-,B,24,11,8.1,8.5,33.26,9.7,5,1.1,-,-,-,-,-,-,-,-
KIS,WY10,340852,1343854,WT,2000,2,25,8:25,UC,3502,3,4,U,2,8.8,8.2,8.7,32.14,4.5,-,-,-,-,-,-,-,-,-,-,B,13,9,8.2,9.4,32.45,6.3,-,-,-,-,-,-,-,-,-,-
KIS,WY11,340432,1345950,WT,2000,2,24,11:25,UC,3703,9,8,U,2,10.6,8.1,7.8,33.07,3.3,4,2.1,-,-,-,-,-,-,-,-,B,50,12.5,8.1,7.4,33.85,2.4,2,0.8,-,-,-,-,-,-,-,-
KIS,WY12,340432,1345436,WT,2000,2,24,11:00,UC,3703,8.5,8,U,2,12.1,8.1,7.3,33.8,3.2,-,-,-,-,-,-,-,-,-,-,B,50,12.2,8.1,7.5,33.82,3.9,-,-,-,-,-,-,-,-,-,-
KIS,WY13,340432,1344922,WT,2000,2,24,10:25,UC,3703,7,7,U,2,11.5,8.1,7.7,33.51,3.2,5,1.1,-,-,-,-,-,-,-,-,B,50,13.1,8.1,7.3,34.02,8.3,6,1,-,-,-,-,-,-,-,-
KIS,WY14,340432,1344408,WT,2000,2,24,10:00,UC,3703,6.5,7,U,2,9.5,8.2,8.2,32.72,3.4,-,-,-,-,-,-,-,-,-,-,B,35,10.6,8.1,8.5,33.09,12.9,-,-,-,-,-,-,-,-,-,-
KIS,WY15,340432,1343854,WT,2000,2,25,8:00,UC,3502,2.5,3,U,2,8.8,8.2,9.1,-,5.3,6,1.3,0.12,0.014,<0.005,0.05,-,0.012,-,-,B,17,8.9,8.2,12.3,-,4.2,8,1.2,0.12,0.014,<0.005,0.05,0.07,0.01,-,-
KIS,WY16,340012,1350504,WT,2000,2,24,12:00,UC,3703,8,7,U,2,11.7,8.1,7.5,33.65,2.8,3,1,-,-,-,-,-,-,-,-,B,44,11.5,8.1,7.8,33.68,2.8,1,1,-,-,-,-,-,-,-,-
KIS,WY17,340012,1345950,WT,2000,2,24,12:25,UC,4105,9,11,U,2,13,8,7.1,34.03,2.4,-,-,-,-,-,-,-,-,-,-,B,50,13.2,8,7.3,34.06,2.3,-,-,-,-,-,-,-,-,-,-
KIS,WY18,340012,1345436,WT,2000,2,24,12:55,UC,3703,8,8,U,2,11.7,8.1,7.4,33.57,2.9,3,1.2,-,-,-,-,-,-,-,-,B,50,13.1,8.1,7.2,34.01,2.7,3,0.9,-,-,-,-,-,-,-,-
KIS,WY19,340012,1344922,WT,2000,2,24,13:10,UC,3703,9,6,U,2,10.5,8.2,7.7,33.11,3.5,-,-,-,-,-,-,-,-,-,-,B,50,12.3,8.1,7.5,33.72,5.1,-,-,-,-,-,-,-,-,-,-
KIS,WY20,340012,1344408,WT,2000,2,23,15:35,UC,3703,8.5,8,U,2,9.6,8.1,8.2,32.7,3.6,5,1.1,-,-,-,-,-,-,-,-,B,40,9.7,8.1,8.2,32.78,10.6,8,1,-,-,-,-,-,-,-,-
KIS,WY21,335552,1345950,WT,2000,2,23,11:45,UC,4102,5,11,U,2,13.7,7.9,7.3,34.21,2.4,3,0.9,0.16,0.013,<0.005,0.07,-,0.012,-,-,B,50,13.7,7.9,7.9,34.22,2.3,2,0.8,0.13,0.013,<0.005,0.06,0.07,0.013,-,-
KIS,WY22,335552,1345436,WT,2000,2,23,13:10,UC,4102,7,11,U,2,11.4,8,7.7,33.46,3.1,-,-,-,-,-,-,-,-,-,-,B,50,13.2,7.9,7.5,34.04,2.4,-,-,-,-,-,-,-,-,-,-
KIS,WY23,335552,1344922,WT,2000,2,23,13:35,UC,3703,6.5,8,U,2,10,8,8.2,32.94,3.2,4,1.2,-,-,-,-,-,-,-,-,B,50,10.8,8,8.1,33.16,4.4,2,1,-,-,-,-,-,-,-,-
KIS,WY24,335552,1344408,WT,2000,2,23,15:00,UC,3502,7.5,4,U,2,9.6,8.1,8.4,30.72,4.7,-,-,-,-,-,-,-,-,-,-,B,40,10.4,8,7.9,33.08,-,-,-,-,-,-,-,-,-,-,-
KIS,WY26,335132,1345950,WT,2000,2,23,12:10,UC,4102,5.5,13,U,2,13.7,7.9,7.3,34.17,2.1,-,-,-,-,-,-,-,-,-,-,B,50,14,7.9,7.6,34.34,2.2,-,-,-,-,-,-,-,-,-,-
KIS,WY27,335132,1345436,WT,2000,2,23,12:40,UC,4102,6.5,12,U,2,13.2,7.9,7.5,33.98,2.2,2,0.9,-,-,-,-,-,-,-,-,B,50,13.3,7.9,7.6,34.22,2.3,3,0.8,-,-,-,-,-,-,-,-
KIS,WY28,335132,1344922,WT,2000,2,23,14:00,UC,3703,6,8,U,2,10.8,8,8.1,33.21,3.1,-,-,-,-,-,-,-,-,-,-,B,50,12.2,8,7.7,33.71,2.7,-,-,-,-,-,-,-,-,-,-
KIS,WY35,340012,1343854,WT,2000,2,23,15:55,UC,3302,7,4,U,2,9.1,8.1,9,32.32,4.7,-,-,-,-,-,-,-,-,-,-,B,25,9.5,8.1,8.6,32.69,8.9,-,-,-,-,-,-,-,-,-,-
KIS,WY36,335132,1344408,WT,2000,2,23,14:30,UC,3703,6.5,7,U,2,9.9,8.1,8.8,32.79,3.6,5,1.3,-,-,-,-,-,-,-,-,B,35,10.1,8,8.1,32.91,4.6,2,1.2,-,-,-,-,-,-,-,-
OSK,KB01,343642,1351532,WT,2000,2,18,10:30,CL,3702,5.5,5,U,2,8.8,8.2,9.1,31.56,5.5,3,2,-,-,-,-,-,-,-,-,B,17,9.1,7.9,9.8,32.04,6.8,4,1.3,-,-,-,-,-,-,-,-
OSK,KB02,343222,1351532,WT,2000,2,18,11:00,CL,3502,4.5,5,U,2,8.9,8.1,9,31.83,5.4,-,-,-,-,-,-,-,-,-,-,B,17,9.2,7.9,9,32.17,4.7,-,-,-,-,-,-,-,-,-,-
