kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
kis,WY20,340012,1344408,WT,2012,2,21,9:55,UC,3805,10,13.5,U,2.25,10.17,8.2,9,32.71,0.2,<1,1.1,0.05,0.019,0.008,0.011,<0.01,0.011,0.3,<0.1,B,41.81,10.15,8.2,8.9,32.76,0.6,<1,1.1,0.06,0.018,0.008,<0.005,<0.01,0.011,0.3,<0.1
kis,WY21,335552,1345950,WT,2012,2,20,10:53,C,4302,7.9,18,U,2.29,16.81,8.1,7.5,34.64,0.1,1,0.7,0.14,0.013,0.004,0.036,<0.01,0.008,0.3,0.5,B,50.3,14.27,8,9.5,34.23,0.3,3,0.9,0.16,0.015,0.005,0.036,<0.01,0.009,0.3,0.7
kis,WY22,335552,1345436,WT,2012,2,15,10:24,U,4105,9.2,17,U,1.68,16.43,8.1,6.9,34.55,0.1,-,-,-,-,-,-,-,-,-,-,B,50.24,13.96,8.1,8.9,34.04,0.3,-,-,-,-,-,-,-,-,-,-
kis,WY23,335552,1344922,WT,2012,2,22,10:25,UC,3805,9,13,U,2.06,10.03,8.2,9,32.74,0.2,2,1.5,0.17,0.017,0.007,0.021,0.03,0.013,0.3,0.1,B,50.15,10.76,8.2,8.7,33.02,0.5,<1,1.9,0.17,0.018,0.007,0.023,0.04,0.016,0.3,0.2
kis,WY24,335552,1344408,WT,2012,2,21,10:30,UC,3805,10,11.5,U,2.05,9.26,8.2,9.3,32.33,0.1,-,-,-,-,-,-,-,-,-,-,B,42.51,10.21,8.2,8.9,32.8,0.2,-,-,-,-,-,-,-,-,-,-
kis,WY26,335132,1345950,WT,2012,2,20,11:29,C,4302,8.3,18,U,2.32,17.28,8.1,7.4,34.63,0.1,-,-,-,-,-,-,-,-,-,-,B,49.98,16.67,8.1,8.9,34.61,0.3,-,-,-,-,-,-,-,-,-,-
kis,WY27,335132,1345436,WT,2012,2,15,11:34,U,4105,10.1,10,U,1.62,16.85,8.1,6.7,34.61,0.1,3,0.4,0.15,0.014,0.004,0.039,<0.01,0.009,<0.1,0.2,B,49.6,16.61,8.1,7.4,34.58,0.3,3,0.8,0.16,0.015,0.005,0.045,<0.01,0.011,0.1,0.2
kis,WY28,335132,1344922,WT,2012,2,22,11:00,UC,3805,10,16,U,1.86,10.68,8.2,8.8,32.93,0.1,-,-,-,-,-,-,-,-,-,-,B,50.59,12.52,8.2,8.5,33.51,0.1,-,-,-,-,-,-,-,-,-,-
kis,WY35,340012,1343854,WT,2012,2,21,11:20,UC,3805,10,9.8,U,2.07,8.42,8.2,9.8,31.79,0.2,-,-,-,-,-,-,-,-,-,-,B,24.66,9.12,8.2,9.2,32.41,0.3,-,-,-,-,-,-,-,-,-,-
kis,WY36,335132,1344408,WT,2012,2,22,11:40,UC,3805,10,10.5,U,2.31,9.29,8.2,9.4,32.28,0.3,3,1.6,0.18,0.018,0.005,0.015,0.03,0.011,0.9,0.3,B,38.03,11.46,8.2,8.8,33.18,0.2,1,1.5,0.15,0.016,0.006,0.024,0.03,0.01,0.4,0.3
osk,KB01,343642,1351532,WT,2012,2,21,9:04,UC,3703,5.5,4,U,2.04,8.169,8.3,11.5,29.854,0.67,1,2.6,0.69,0.039,0.023,0.283,0.09,0.012,9,1.8,B,16.12,8.649,8.2,10.8,31.72,0.97,1,1.8,0.21,0.02,0.007,0.022,0.03,0.009,2.1,0.7
osk,KB02,343222,1351532,WT,2012,2,23,11:42,SR,3505,10.5,6,U,1.72,8.469,8.3,11.3,30.882,0.46,-,-,-,-,-,-,-,-,-,-,B,16.37,8.758,8.2,10,31.795,0.81,-,-,-,-,-,-,-,-,-,-
osk,KB03,342902,1351532,WT,2012,2,21,11:24,UC,3510,6.8,7,U,1.94,8.144,8.3,11.6,31.061,0.32,2,2.1,0.28,0.025,<0.005,0.005,0.04,0.005,7.7,2.3,B,15.94,8.412,8.2,11.1,31.637,0.79,1,1.7,0.18,0.02,<0.005,0.02,0.03,0.009,3,1.1
osk,KB05,343642,1351018,WT,2012,2,21,16:46,UC,3106,8.5,4,U,1.99,7.997,8.3,12.1,30.313,0.58,-,-,-,-,-,-,-,-,-,-,B,15.98,8.72,8.2,10.9,31.771,0.79,-,-,-,-,-,-,-,-,-,-
osk,KB06,343222,1351018,WT,2012,2,21,13:42,UC,3505,7.8,8.5,U,1.79,8.592,8.2,10.2,31.666,0.42,<1,2.1,0.26,0.022,<0.005,0.021,0.03,0.008,2.5,0.8,B,37.96,8.69,8.2,11.1,31.791,0.53,<1,1.9,0.16,0.018,<0.005,0.022,0.02,0.009,1,1.6
osk,KB07,342902,1351018,WT,2012,2,23,9:28,SR,3703,11.5,8,U,1.89,8.566,8.2,10.3,31.447,0.44,-,-,-,-,-,-,-,-,-,-,B,32.5,8.641,8.1,9.8,31.748,1.2,-,-,-,-,-,-,-,-,-,-
osk,KB08,342342,1351018,WT,2012,2,23,10:45,SR,3703,10,7,U,2.04,8.581,8.2,10.2,31.614,0.79,1,1.9,0.17,0.016,<0.005,0.007,0.01,0.004,4.5,0.8,B,15.03,10.278,8.2,9.5,32.447,2.06,5,1.9,0.21,0.025,<0.005,0.031,0.03,0.011,3.7,3.5
osk,KB09,343642,1350504,WT,2012,2,21,16:07,UC,3304,9,6.5,U,1.82,8.821,8.2,9.8,31.826,0.92,1,2.4,0.17,0.019,<0.005,0.023,0.03,0.01,1.5,1.1,B,24,8.822,8.2,11.1,31.834,1.46,1,2.2,0.16,0.017,<0.005,0.021,0.02,0.009,1.4,1.2
osk,KB10,343222,1350504,WT,2012,2,22,14:07,UC,3505,10,6,U,2.1,8.53,8.2,9.7,31.747,0.53,-,-,-,-,-,-,-,-,-,-,B,41.03,8.619,8.2,11.4,31.759,1.02,-,-,-,-,-,-,-,-,-,-
osk,KB11,342802,1350504,WT,2012,2,21,14:27,UC,3510,7.5,7.5,U,2.09,8.84,8.2,9.8,31.779,0.67,<1,2.1,0.18,0.02,<0.005,0.024,0.01,0.008,1.3,1.2,B,40,8.761,8.2,10.9,31.804,2.68,1,2.1,0.16,0.017,<0.005,0.024,0.01,0.007,1.3,1.9
osk,KB12,342342,1350504,WT,2012,2,23,10:13,SR,3505,9.8,8.5,U,2.23,8.639,8.2,9.9,31.738,0.49,-,-,-,-,-,-,-,-,-,-,B,35.65,10.638,8.2,9.1,32.615,7.67,-,-,-,-,-,-,-,-,-,-
osk,KB13,341922,1350504,WT,2012,2,16,13:30,U,3703,8.3,9,U,2.26,9.15,8.1,9.2,31.92,1.2,3,2,0.2,0.026,0.004,0.015,0.01,0.01,1.8,1.4,B,50.33,11.39,8.1,10.1,32.94,1.4,4,1.3,0.22,0.022,0.008,0.021,0.01,0.011,0.3,0.4
osk,KB14,342802,1345950,WT,2012,2,21,15:07,UC,3510,8,7.5,U,2.07,8.459,8.3,10.9,31.558,0.39,-,-,-,-,-,-,-,-,-,-,B,50.15,9.995,8.2,10.6,32.385,2.15,-,-,-,-,-,-,-,-,-,-
osk,KB15,342342,1345950,WT,2012,2,16,12:45,U,3805,7.7,10,U,1.76,8.86,8.2,9.6,31.71,0.8,3,1.9,0.18,0.022,0.004,0.017,0.01,0.009,2.1,0.6,B,44.81,10.35,8.1,11.1,32.54,2.5,4,1.7,0.22,0.023,0.006,0.016,0.01,0.011,1,0.5
osk,KB16,341922,1345950,WT,2012,2,16,11:03,U,4105,5.7,8,U,2.18,9.51,8.2,9.2,32.1,0.8,-,-,-,-,-,-,-,-,-,-,B,50.6,10.61,8.1,10.8,32.65,2.4,-,-,-,-,-,-,-,-,-,-
osk,KB54,344012,1352046,WT,2012,2,21,9:44,UC,3106,5.5,2.5,U,2.17,8.448,8.3,12.3,29.132,1.16,2,2.8,0.56,0.042,0.012,0.156,0.08,0.007,17,2.6,B,10.01,8.606,8.2,9.9,31.32,0.51,1,2.2,0.28,0.027,<0.005,0.053,0.06,0.013,3.4,2.7
osk,KB55,343642,1352046,WT,2012,2,21,10:15,UC,3106,6.5,2.5,U,2.17,8.211,8.3,12.2,29.807,0.76,-,-,-,-,-,-,-,-,-,-,B,13.1,8.578,8.2,10.2,31.546,1.04,-,-,-,-,-,-,-,-,-,-
osk,KB56,343222,1352046,WT,2012,2,21,10:44,UC,3505,7,5,U,2.13,8.035,8.3,12.1,30.705,0.44,1,2.7,0.23,0.02,<0.005,0.01,0.02,<0.003,8.9,2.1,B,12.11,8.34,8.2,11.4,31.256,0.58,2,2.2,0.23,0.022,<0.005,0.012,0.04,0.006,8.3,2.2
osk,KB57,344012,1351532,WT,2012,2,23,12:30,UC,3106,10.8,3,U,1.75,8.879,8.3,11.9,28.395,1.71,-,-,-,-,-,-,-,-,-,-,B,11.8,8.623,8.1,9.6,31.415,1.83,-,-,-,-,-,-,-,-,-,-
osk,KB58,342342,1345436,WT,2012,2,16,12:11,U,3703,5.5,9,U,2.35,8.36,8.2,10.5,31.29,0.8,-,-,-,-,-,-,-,-,-,-,B,30.11,10.13,8.1,11,32.4,6.3,-,-,-,-,-,-,-,-,-,-
osk,KB59,341922,1345556,WT,2012,2,16,11:29,U,3805,5.4,10,U,2.38,9.03,8.2,9.7,31.81,0.7,3,1.8,0.19,0.023,0.006,0.016,0.01,0.011,3.2,0.4,B,39.48,10.27,8.1,11.2,32.53,2.7,2,1.3,0.19,0.029,0.003,0.011,0.04,0.007,0.7,0.1
har,KB17,343642,1345436,WT,2012,2,16,9:56,UC,3505,3.5,7,U,2.26,8.417,8.3,10.1,31.564,0.53,1,2.2,0.16,0.019,<0.005,0.023,0.02,0.011,1.5,1.5,B,32.16,8.399,8.3,10,31.574,0.53,1,1.6,0.19,0.021,<0.005,0.026,0.02,0.01,1.3,1.6
har,KB18,343642,1344922,WT,2012,2,16,10:39,UC,3702,4,9,U,1.95,8.182,8.3,10.2,31.609,0.44,-,-,-,-,-,-,-,-,-,-,B,26.12,8.116,8.3,10.1,31.657,0.53,-,-,-,-,-,-,-,-,-,-
har,KB19,343222,1344922,WT,2012,2,16,16:55,CL,4105,8.3,10,U,2.1,8.381,8.3,9.9,31.614,0.32,<1,2.7,0.17,0.018,<0.005,0.018,0.01,0.009,1.3,1.1,B,35.99,8.245,8.2,11.3,31.639,0.39,<1,1.7,0.16,0.018,<0.005,0.015,0.02,0.011,0.8,2.6
har,KB20,344452,1344408,WT,2012,2,17,11:08,CL,3502,5.8,5,U,1.86,7.813,8.3,11.3,31.531,0.92,2,2.2,0.25,0.024,<0.005,<0.005,0.03,0.007,1.8,5,B,9.96,7.686,8.3,11.9,31.54,0.74,1,2,0.17,0.021,<0.005,<0.005,0.03,0.009,1.2,5.6
har,KB21,344102,1344408,WT,2012,2,22,12:31,UC,3702,9,8,U,2.1,7.762,8.1,10,31.713,0.51,-,-,-,-,-,-,-,-,-,-,B,20.2,7.727,8.1,11.4,31.713,0.69,-,-,-,-,-,-,-,-,-,-
har,KB22,343642,1344408,WT,2012,2,22,11:56,UC,3702,8.8,6,U,1.94,8.039,8.1,9.9,31.711,0.69,1,2.4,0.21,0.023,<0.005,0.01,0.03,0.011,0.9,1.7,B,24,7.98,8.1,11.3,31.727,0.67,<1,2,0.14,0.017,<0.005,0.013,0.01,0.008,0.8,1
har,KB23,343222,1344408,WT,2012,2,22,10:15,UC,3502,8,6,U,2.11,8.039,8.2,10,31.666,0.95,-,-,-,-,-,-,-,-,-,-,B,27.07,8.033,8.2,11.3,31.661,1.85,-,-,-,-,-,-,-,-,-,-
har,KB24,342802,1344408,WT,2012,2,16,16:10,CL,4105,9.3,10.5,U,2.34,8.289,8.3,10,31.63,0.49,1,1.7,0.14,0.019,<0.005,0.016,0.02,0.01,1.1,1.7,B,28.9,8.317,8.2,11.1,31.749,1.2,1,1.5,0.23,0.029,<0.005,0.015,0.06,0.017,0.9,1.7
har,KB25,342342,1344408,WT,2012,2,28,9:10,UC,3501,5,4.5,U,2.18,7.87,8.2,9.5,31.72,0.8,-,-,-,-,-,-,-,-,-,-,B,22.16,8.22,8.2,9.2,31.88,3.6,-,-,-,-,-,-,-,-,-,-
har,KB26,344452,1343854,WT,2012,2,17,11:43,CL,3702,5.7,7,U,2.21,7.769,8.3,11.3,31.543,0.65,-,-,-,-,-,-,-,-,-,-,B,10.99,7.954,8.2,11.5,31.673,0.72,-,-,-,-,-,-,-,-,-,-
har,KB27,344102,1343854,WT,2012,2,20,10:49,CL,3502,3.5,8.5,U,1.86,7.742,8.3,10.1,31.714,0.58,2,2,0.15,0.021,<0.005,0.007,0.01,0.011,1,1.1,B,23.12,7.76,8.3,11.3,31.742,1.62,2,1.8,0.14,0.018,<0.005,0.006,0.02,0.01,0.8,0.9
har,KB28,343642,1343854,WT,2012,2,22,11:23,UC,3702,7.7,8,U,2.12,8.101,8.1,9.7,31.88,0.44,-,-,-,-,-,-,-,-,-,-,B,31.35,8.028,8.1,11.3,31.917,1.62,-,-,-,-,-,-,-,-,-,-
har,KB29,343222,1343854,WT,2012,2,22,10:46,UC,3502,8,5.5,U,2.12,8.156,8.1,9.9,31.712,0.6,1,2.3,0.17,0.02,<0.005,0.013,0.02,0.01,0.9,1.2,B,25.02,8.032,8.1,11.2,31.833,2.45,2,2.3,0.13,0.018,<0.005,0.013,0.03,0.014,0.4,1.3
har,KB30,342802,1343854,WT,2012,2,16,15:38,CL,3802,8.5,6.5,U,2.07,8.268,8.2,10.1,31.761,0.62,-,-,-,-,-,-,-,-,-,-,B,27.2,8.25,8.2,11.1,31.8,2.59,-,-,-,-,-,-,-,-,-,-
har,KB31,342342,1343854,WT,2012,2,28,9:40,UC,3502,5,7.5,U,2.12,7.92,8.2,9.7,31.7,0.4,<1,1.9,0.17,0.02,<0.005,0.002,0.03,0.011,0.8,0.2,B,30.32,8.39,8.2,9.3,31.88,-,6,2.1,0.19,0.038,<0.005,0.007,0.04,0.012,0.3,0.5
har,KB32,341922,1343854,WT,2012,2,28,8:30,UC,3501,5,4,U,2.17,8.01,8.2,9.4,31.8,1.3,-,-,-,-,-,-,-,-,-,-,B,35.01,8.39,8.2,9.4,31.85,1,-,-,-,-,-,-,-,-,-,-
har,KB33,344452,1343340,WT,2012,2,20,11:58,CL,3302,6.2,6,U,2.15,7.438,8.3,10.9,31.358,1.76,2,2.2,0.17,0.021,<0.005,<0.005,0.01,0.007,2.7,3.8,B,10.79,7.351,8.2,11,31.701,0.92,1,2.2,0.15,0.02,<0.005,<0.005,0.01,0.008,1.7,1.8
har,KB34,344102,1343340,WT,2012,2,20,11:27,CL,3504,4.8,8,U,1.99,7.94,8.2,10,31.73,0.67,-,-,-,-,-,-,-,-,-,-,B,28.18,7.919,8.2,11.3,31.817,0.86,-,-,-,-,-,-,-,-,-,-
har,KB35,343642,1343340,WT,2012,2,20,16:43,CL,4105,7.2,11,U,2.33,8.328,8.2,9.8,31.921,0.32,2,1.5,0.23,0.022,<0.005,0.012,0.06,0.016,0.5,0.5,B,36.09,7.867,8.2,11.3,31.931,1.48,2,1.5,0.11,0.016,<0.005,0.006,0.01,0.011,0.2,0.6
har,KB36,343222,1343340,WT,2012,2,16,11:56,CL,3802,4.5,12,U,2.24,8.274,8.2,10.1,31.877,0.37,-,-,-,-,-,-,-,-,-,-,B,37.12,8.28,8.2,9.9,31.906,1.25,-,-,-,-,-,-,-,-,-,-
har,KB37,342802,1343340,WT,2012,2,16,15:00,CL,3802,7,8.5,U,2.1,8.55,8.2,9.9,31.878,0.55,1,1.9,0.14,0.018,<0.005,0.014,0.01,0.012,0.3,0.4,B,37.17,8.422,8.2,10.5,31.932,2.41,1,1.6,0.14,0.017,<0.005,0.014,0.02,0.013,0.2,0.5
har,KB38,342342,1343340,WT,2012,2,28,10:10,UC,3502,7,7.5,U,2.09,8.26,8.2,9.6,31.91,0.4,-,-,-,-,-,-,-,-,-,-,B,37.98,7.7,8.2,9.3,32.02,0.8,-,-,-,-,-,-,-,-,-,-
har,KB39,341922,1343340,WT,2012,2,28,7:50,UC,3802,4,7.5,U,2.43,8.15,8.2,9.5,31.84,0.4,<1,1.9,0.18,0.022,<0.005,0.03,0.01,0.009,0.6,0.2,B,30.48,8.32,8.1,9.4,31.82,0.4,1,1.9,0.16,0.026,<0.005,0.014,<0.01,0.01,0.5,0.2
har,KB40,341502,1343340,WT,2012,2,28,12:25,UC,3502,8,6.5,U,1.94,8.45,8.2,9.4,31.93,0.6,-,-,-,-,-,-,-,-,-,-,B,41.67,8.52,8.2,9.4,31.81,0.7,-,-,-,-,-,-,-,-,-,-
har,KB41,344422,1342826,WT,2012,2,20,13:55,CL,3302,6.5,7,U,2.03,7.25,8.3,10.8,31.614,0.55,-,-,-,-,-,-,-,-,-,-,B,8.25,7.043,8.3,11.3,31.655,0.6,-,-,-,-,-,-,-,-,-,-
har,KB42,344102,1342826,WT,2012,2,20,14:24,CL,3502,6,8,U,1.98,7.294,8.3,10.5,31.7,0.74,<1,1.8,0.17,0.016,<0.005,<0.005,0.01,0.008,1.2,1.3,B,26.16,7.311,8.2,11.6,31.772,2.43,4,1.8,0.13,0.017,<0.005,<0.005,0.02,0.013,1.3,1.8
har,KB43,343712,1342826,WT,2012,2,20,16:10,CL,3505,7.5,8.5,U,2.05,7.876,8.2,9.9,31.862,0.44,-,-,-,-,-,-,-,-,-,-,B,34.17,7.708,8.2,11.4,31.883,0.95,-,-,-,-,-,-,-,-,-,-
har,KB44,343222,1342826,WT,2012,2,16,12:30,CL,3802,5,14,U,2.06,8.363,8.2,10,31.888,0.35,<1,1.5,0.18,0.019,<0.005,0.018,0.04,0.015,0.2,0.5,B,37.99,8.351,8.2,9.7,31.925,1.2,1,1.9,0.13,0.02,<0.005,0.011,0.01,0.015,0.5,0.5
har,KB45,342802,1342826,WT,2012,2,16,14:23,CL,3802,7,13,U,2.09,8.381,8.2,10,31.926,0.35,-,-,-,-,-,-,-,-,-,-,B,38.25,8.255,8.2,9.8,31.946,1.64,-,-,-,-,-,-,-,-,-,-
har,KB46,342342,1342826,WT,2012,2,28,10:40,UC,3505,8,15,U,2.12,7.7,8.2,9.8,31.92,0.1,1,2,0.16,0.019,<0.005,<0.005,0.01,0.012,0.2,0.2,B,37.28,7.78,8.2,9.5,32.01,0.6,<1,1.9,0.16,0.02,<0.005,<0.005,0.02,0.015,0.2,0.1
har,KB47,341922,1342826,WT,2012,2,28,11:15,UC,3505,8,9.3,U,1.96,8.22,8.2,9.6,31.86,0.4,-,-,-,-,-,-,-,-,-,-,B,32.9,8.05,8.2,9.3,31.92,0.9,-,-,-,-,-,-,-,-,-,-
har,KB48,341502,1342826,WT,2012,2,28,11:50,UC,3505,8,8.5,U,1.96,8.17,8.2,9.5,31.93,0.4,2,1.8,0.16,0.02,<0.005,0.007,0.01,0.012,0.5,0.2,B,32.33,8.12,8.2,9.5,31.88,1.1,2,2.1,0.17,0.02,<0.005,<0.005,<0.01,0.012,0.4,0.2
har,KB49,344102,1342312,WT,2012,2,20,15:00,CL,3504,7.5,6,U,1.99,7,8.3,10.7,31.553,1.27,-,-,-,-,-,-,-,-,-,-,B,10.22,6.938,8.2,11.2,31.711,5.74,-,-,-,-,-,-,-,-,-,-
har,KB50,343642,1342312,WT,2012,2,20,15:33,CL,3502,9,7,U,2.1,8.077,8.2,9.8,31.873,0.55,<1,1.7,0.19,0.017,<0.005,0.011,0.02,0.011,0.4,0.7,B,30.96,7.743,8.2,11.4,31.903,1.87,3,1.7,0.15,0.024,<0.005,0.008,0.02,0.014,0.1,1.2
har,KB51,343222,1342312,WT,2012,2,16,13:07,CL,3802,5,10,U,2.25,8.121,8.2,10.1,31.842,0.49,-,-,-,-,-,-,-,-,-,-,B,27.16,8.005,8.2,10.2,31.851,0.76,-,-,-,-,-,-,-,-,-,-
har,KB52,342802,1342312,WT,2012,2,16,13:40,CL,3505,6.5,14,U,2.12,8.078,8.2,10.2,31.911,0.21,<1,1.5,0.12,0.016,<0.005,0.005,0.01,0.013,0.4,0.8,B,28.99,7.916,8.2,10.1,32.026,0.95,1,1.8,0.11,0.016,<0.005,<0.005,0.01,0.013,0.8,0.9
har,KB60,344102,1344922,WT,2012,2,17,10:22,CL,3502,4.8,7,U,2.29,7.909,8.3,10.9,31.594,0.55,1,1.8,0.18,0.019,<0.005,0.007,0.03,0.014,1.1,3,B,12.07,7.878,8.3,11.6,31.598,0.53,1,1.5,0.2,0.021,<0.005,0.008,0.02,0.009,0.8,2.4
bis,SD01,342445,1332539,WT,2012,2,22,13:25,UC,3106,10,4.1,U,2,8.15,8.3,11.2,32.45,1.4,-,-,-,-,-,-,-,-,-,-,B,11,8.12,8.2,11,32.46,1.2,-,-,-,-,-,-,-,-,-,-
bis,SD02,342552,1332951,WT,2012,2,22,10:55,UC,3304,7,4,U,2,8.23,8.2,10.4,32.46,1.9,4,2.4,0.18,0.02,<0.005,<0.005,0.03,0.004,2.7,0.9,B,13,8.34,8.2,10.2,32.55,8.2,6,2.4,0.18,0.024,<0.005,<0.005,0.02,0.01,3.6,0.2
bis,SD03,342132,1332951,WT,2012,2,23,10:10,RN,3805,9,5.3,U,2,8.47,8.2,9.8,32.47,1.4,-,-,-,-,-,-,-,-,-,-,B,23,8.57,8.2,9.9,32.63,2.1,-,-,-,-,-,-,-,-,-,-
bis,SD04,342552,1333505,WT,2012,2,22,9:17,UC,3304,7,3.7,U,2,8,8.3,10.6,32.33,2.9,-,-,-,-,-,-,-,-,-,-,B,11,8.06,8.2,10.5,32.41,7.4,-,-,-,-,-,-,-,-,-,-
bis,SD05,342203,1333509,WT,2012,2,23,9:30,RN,3805,9,5.7,U,2,8.34,8.2,9.9,32.43,1.2,1,1.6,0.13,0.021,<0.005,0.006,<0.01,0.004,0.7,0.3,B,23,8.39,8.1,9.8,32.56,1.9,2,1.9,0.17,0.018,<0.005,0.008,<0.01,0.005,1,0.4
