kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
KIS,WY35,340012,1343854,WT,2009,2,19,8:42,CL,3805,7,6.8,U,1.97,10.41,8.2,9.1,32.9,0.4,-,-,-,-,-,-,-,-,-,-,B,25.49,10.73,8.2,9,33.12,0.8,-,-,-,-,-,-,-,-,-,-
KIS,WY36,335132,1344408,WT,2009,2,18,12:44,CL,3502,9,6.7,U,1.86,11.13,8.3,10.3,32.76,0.6,<1,1.6,0.13,0.02,<0.005,<0.02,<0.05,0.005,4.4,1.9,B,34.41,11.42,8.3,10.1,32.91,0.7,<1,1.3,0.12,0.019,<0.005,<0.02,<0.05,0.006,5.2,1.8
OSK,KB01,343642,1351532,WT,2009,2,24,9:05,SR,3105,9.8,2.5,U,1.94,9.33,8.3,11.4,29.46,1,3,2.8,0.24,0.021,<0.01,0.06,0.02,<0.005,10,4,B,16.09,9.63,8.1,10.9,32.63,2.2,5,1.9,0.08,0.022,<0.01,<0.01,0.01,0.008,1.9,1.5
OSK,KB02,343222,1351532,WT,2009,2,24,13:48,UC,3304,10.8,7.3,U,2.1,9.65,8.2,10.9,31.74,0.3,-,-,-,-,-,-,-,-,-,-,B,15.56,9.63,8.1,10.8,32.77,0.7,-,-,-,-,-,-,-,-,-,-
OSK,KB03,342902,1351532,WT,2009,2,24,11:30,SR,3304,9.8,10,U,1.54,9.62,8.2,10.4,32,0.9,3,2.6,0.09,0.012,<0.01,<0.01,0.01,<0.005,2.4,1.4,B,16.19,9.72,8.1,10.5,32.79,0.9,3,2.3,0.11,0.023,<0.01,0.01,0.02,0.011,1.8,1.3
OSK,KB05,343642,1351018,WT,2009,2,24,9:36,UC,3302,9.5,4,U,2.12,9.34,8.2,11.1,30.07,0.8,-,-,-,-,-,-,-,-,-,-,B,17.3,9.65,8.1,10.8,32.73,1.6,-,-,-,-,-,-,-,-,-,-
OSK,KB06,343222,1351018,WT,2009,2,24,10:15,SR,3304,9.8,7.5,U,1.97,9.54,8.2,10.4,32.15,0.6,3,2,0.08,0.014,<0.01,<0.01,0.01,<0.005,2.3,1.1,B,38.11,9.65,8.1,10.8,32.79,1,3,1.6,0.08,0.02,<0.01,0.01,0.01,0.01,1.7,1.4
OSK,KB07,342902,1351018,WT,2009,2,24,10:58,SR,3304,9.8,9,U,1.91,9.81,8.1,9.9,32.3,0.5,-,-,-,-,-,-,-,-,-,-,B,31.15,9.66,8.1,10.7,32.79,0.7,-,-,-,-,-,-,-,-,-,-
OSK,KB08,342342,1351018,WT,2009,2,23,16:56,UC,3502,11.2,7.3,U,2.34,9.95,8,10.1,32.39,0.5,4,2,0.08,0.021,<0.01,0.01,0.02,0.006,3.2,1.4,B,13.58,9.95,8,10.7,32.51,0.6,4,1.8,0.09,0.022,<0.01,0.01,0.02,0.007,3.7,2.2
OSK,KB09,343642,1350504,WT,2009,2,17,9:02,CL,3302,2.8,8,U,1.94,9.99,8.2,13.1,32.67,0.6,2,1.5,0.11,0.02,<0.01,0.03,0.02,0.013,2.4,0.8,B,24.26,9.99,8.2,-,32.67,0.5,4,1.3,0.12,0.02,<0.01,0.03,0.01,0.012,1.8,0.6
OSK,KB10,343222,1350504,WT,2009,2,23,14:37,UC,3302,12.7,2.5,U,2.07,9.63,8,10.2,32.56,0.4,-,-,-,-,-,-,-,-,-,-,B,27.06,9.6,8,11.2,32.75,0.5,-,-,-,-,-,-,-,-,-,-
OSK,KB11,342802,1350504,WT,2009,2,23,15:09,UC,3304,12,8,U,2.05,9.71,8.1,10.1,32.3,0.4,4,1.9,0.1,0.019,<0.01,<0.01,0.01,0.007,2.5,1.5,B,39.41,9.67,8,10.9,32.82,1,4,1.7,0.09,0.022,<0.01,0.01,0.02,0.013,1.3,1.4
OSK,KB12,342342,1350504,WT,2009,2,23,16:25,UC,3502,11.5,7.5,U,1.99,9.94,8.1,10.2,32.3,0.4,-,-,-,-,-,-,-,-,-,-,B,35.88,10.47,8,10.6,32.77,1.1,-,-,-,-,-,-,-,-,-,-
OSK,KB13,341922,1350504,WT,2009,2,16,8:40,UC,4305,9,7.2,U,2.38,10.38,8.2,9.2,32.69,1.2,4,1.5,0.16,0.023,0.005,0.047,0.04,0.018,2.1,0.6,B,50.68,10.51,8.2,9,32.76,1.3,1,1.5,0.24,0.02,0.007,0.052,0.05,0.015,1.3,0.5
OSK,KB14,342802,1345950,WT,2009,2,23,15:44,UC,3805,10.2,7.5,U,1.83,9.72,8.1,10.1,32.34,0.4,-,-,-,-,-,-,-,-,-,-,B,50.19,9.73,8,10.8,32.78,0.9,-,-,-,-,-,-,-,-,-,-
OSK,KB15,342342,1345950,WT,2009,2,16,9:58,CL,4102,9,6.8,U,2.26,10.6,8.2,8.8,32.78,1,5,1.5,0.17,0.024,0.007,0.047,0.03,0.016,1.6,0.5,B,43.36,10.15,8.2,9.1,32.69,1.9,<1,1.5,0.35,0.024,0.006,0.043,0.02,0.015,1.2,0.7
OSK,KB16,341922,1345950,WT,2009,2,16,9:20,CL,4102,9.5,9.4,U,2.17,10.78,8.2,8.8,32.82,1.5,-,-,-,-,-,-,-,-,-,-,B,49.85,10.78,8.2,9.1,32.81,1.9,-,-,-,-,-,-,-,-,-,-
OSK,KB54,344012,1352046,WT,2009,2,24,15:28,SR,2709,11,2.2,U,2.19,9.58,8.2,11.7,27.41,2.2,4,2.6,0.27,0.024,<0.01,0.07,0.03,<0.005,14,5.5,B,10,10.15,7.9,8.4,32.53,1.3,4,2,0.25,0.027,<0.01,0.03,0.06,0.01,5.3,3.5
OSK,KB55,343642,1352046,WT,2009,2,24,14:59,SR,3103,10.7,3.2,U,2.05,9.57,8.2,11.1,30.24,1,-,-,-,-,-,-,-,-,-,-,B,12.97,9.86,8,10,32.7,2,-,-,-,-,-,-,-,-,-,-
OSK,KB56,343222,1352046,WT,2009,2,24,14:21,UC,3304,10,6.9,U,2.06,9.64,8.2,11,31.51,0.5,3,2.6,0.15,0.018,<0.01,0.01,0.02,<0.005,5.6,2.3,B,13.22,9.88,8,9.8,32.73,1.5,4,1.8,0.12,0.023,<0.01,0.01,0.03,0.009,2.8,1.8
OSK,KB57,344012,1351532,WT,2009,2,24,8:38,SR,3105,10,2,U,1.82,9.12,8.3,11.5,25.4,2.7,-,-,-,-,-,-,-,-,-,-,B,12.06,10.05,8,9.4,32.45,1.6,-,-,-,-,-,-,-,-,-,-
OSK,KB58,342342,1345436,WT,2009,2,16,10:37,CL,4102,10,6.4,U,2.08,10.34,8.2,9.5,32.6,1.4,-,-,-,-,-,-,-,-,-,-,B,28.27,10.44,8.2,9.8,32.68,6.3,-,-,-,-,-,-,-,-,-,-
OSK,KB59,341922,1345556,WT,2009,2,16,11:15,CL,4102,11,5,U,2.14,10.26,8.2,9.2,32.63,2.2,3,1.7,0.15,0.025,<0.005,0.036,0.06,0.022,3.8,0.9,B,36.23,10.21,8.2,9.5,32.63,2.4,1,1.5,0.12,0.025,<0.005,0.036,0.02,0.017,3.1,0.8
HAR,KB17,343642,1345436,WT,2009,2,17,10:10,CL,3302,3.7,7.5,U,2.01,9.5,8.2,13.5,33,1.1,1,1.8,0.09,0.018,<0.01,0.03,0.01,0.012,1.7,0.8,B,26.09,9.82,8.2,-,32.82,0.9,3,1.5,0.09,0.018,<0.01,0.02,0.01,0.011,1.9,0.8
HAR,KB18,343642,1344922,WT,2009,2,17,10:41,CL,3302,3.2,6.3,U,2.04,9.88,8.2,13,32.88,0.7,-,-,-,-,-,-,-,-,-,-,B,21.97,9.77,8.2,-,32.93,0.5,-,-,-,-,-,-,-,-,-,-
HAR,KB19,343222,1344922,WT,2009,2,23,10:27,UC,3304,9.7,3.2,U,2.16,9.48,8,10,32.9,0.7,3,1.8,0.07,0.02,<0.01,0.01,0.02,0.007,1.7,1.2,B,32.15,9.46,8,11.3,32.94,0.9,4,1.7,0.06,0.02,<0.01,<0.01,0.02,0.01,1.3,1
HAR,KB20,344452,1344408,WT,2009,2,17,11:44,CL,3103,4.7,5,U,2.01,9.5,8.2,13.5,33,1.1,3,1.5,0.08,0.02,<0.01,<0.01,<0.01,0.006,2.6,3.5,B,9,9.44,8.2,-,33.01,0.8,3,1.5,0.12,0.024,<0.01,<0.01,<0.01,0.007,2.7,3.7
HAR,KB21,344102,1344408,WT,2009,2,17,17:19,CL,3304,9.2,5,U,1.88,9.61,8.2,13,33.1,0.6,-,-,-,-,-,-,-,-,-,-,B,18.6,9.59,8.2,-,33.1,1.2,-,-,-,-,-,-,-,-,-,-
HAR,KB22,343642,1344408,WT,2009,2,18,10:42,CL,3502,5,6.5,U,2.17,9.69,8.1,10.5,32.95,0.5,2,1.4,0.09,0.021,<0.01,0.02,0.01,0.011,1.4,0.6,B,24.18,9.5,8,12.1,33.16,0.5,2,1.1,0.05,0.018,<0.01,<0.01,0.01,0.012,0.9,0.5
HAR,KB23,343222,1344408,WT,2009,2,23,10:58,UC,3502,10,6.5,U,2.1,9.36,8,10,32.88,1.2,-,-,-,-,-,-,-,-,-,-,B,25.46,9.36,8,11.2,32.91,1,-,-,-,-,-,-,-,-,-,-
HAR,KB24,342802,1344408,WT,2009,2,19,10:50,CL,3502,7,6,U,2.04,9.65,8,10.6,33.05,0.5,2,1.8,0.08,0.02,<0.01,0.01,0.01,0.018,0.9,0.4,B,30.04,9.7,8,11.8,33.26,1.5,5,1.4,0.07,0.023,<0.01,0.01,0.02,0.019,0.9,0.4
HAR,KB25,342342,1344408,WT,2009,2,24,10:51,UC,3802,9,4.6,U,1.86,9.32,8.3,9,33.07,0.9,-,-,-,-,-,-,-,-,-,-,B,23.48,9.47,8.3,8.9,33.17,1.5,-,-,-,-,-,-,-,-,-,-
HAR,KB26,344452,1343854,WT,2009,2,17,13:34,CL,3103,5,3.7,U,2.14,9.5,8.2,13.8,32.99,1.5,-,-,-,-,-,-,-,-,-,-,B,11.05,9.41,8.2,-,33.03,1.9,-,-,-,-,-,-,-,-,-,-
HAR,KB27,344102,1343854,WT,2009,2,17,16:47,CL,3304,9.2,4.5,U,1.89,9.47,8.2,13.7,32.97,0.8,4,1.5,0.07,0.018,<0.01,<0.01,<0.01,0.006,1.7,1.7,B,21.82,9.67,8.2,-,33.22,1,2,1.4,0.07,0.019,<0.01,<0.01,<0.01,0.01,1.4,0.7
HAR,KB28,343642,1343854,WT,2009,2,18,11:15,CL,3502,5.8,5.5,U,2.21,9.46,8.1,10.5,33.19,0.6,-,-,-,-,-,-,-,-,-,-,B,31.05,9.59,8.1,11.8,33.28,1.2,-,-,-,-,-,-,-,-,-,-
HAR,KB29,343222,1343854,WT,2009,2,23,11:28,UC,3502,10,7,U,2.04,9.52,8,9.9,32.93,0.5,2,1.8,0.11,0.025,<0.01,<0.01,0.01,0.012,1.2,0.7,B,25.05,9.45,8,10.9,33.25,2.2,4,1.8,0.06,0.023,<0.01,0.02,0.01,0.014,1.4,1.1
HAR,KB30,342802,1343854,WT,2009,2,19,11:23,UC,3504,7,4.5,U,2.14,9.5,8,10.7,33.26,1,-,-,-,-,-,-,-,-,-,-,B,27.2,9.52,8,11.9,33.28,2,-,-,-,-,-,-,-,-,-,-
HAR,KB31,342342,1343854,WT,2009,2,24,11:19,UC,3802,8.5,4.7,U,1.95,9.49,8.3,9,33.12,0.7,<1,1.9,0.18,0.022,<0.005,<0.02,<0.05,0.009,1,0.3,B,30.94,9.61,8.3,8.8,33.19,2.9,3,1.7,0.16,0.025,<0.005,<0.02,<0.05,0.011,0.8,0.3
HAR,KB32,341922,1343854,WT,2009,2,24,10:07,UC,3302,8,3.5,U,1.92,9.29,8.3,9.1,32.97,1.2,-,-,-,-,-,-,-,-,-,-,B,34.73,9.44,8.3,9,33.17,2.7,-,-,-,-,-,-,-,-,-,-
HAR,KB33,344452,1343340,WT,2009,2,17,14:03,SN,3502,4.2,3.5,U,1.76,9.34,8.2,13.6,33.07,2,3,2.2,0.08,0.02,<0.01,<0.01,<0.01,<0.005,2.2,2.2,B,11.45,9.32,8.2,-,33.07,1.3,3,2.2,0.07,0.02,<0.01,<0.01,<0.01,0.006,2.3,2.3
HAR,KB34,344102,1343340,WT,2009,2,17,16:16,CL,3302,8.2,4,U,1.83,9.66,8.2,13.2,33.11,0.7,-,-,-,-,-,-,-,-,-,-,B,26.72,9.49,8.2,-,33.26,1.1,-,-,-,-,-,-,-,-,-,-
HAR,KB35,343642,1343340,WT,2009,2,18,11:47,CL,3502,6.5,6,U,1.79,9.59,8.1,10.3,33.28,0.6,2,1.5,0.09,0.022,<0.01,<0.01,0.01,0.011,1.2,0.8,B,35.09,9.54,8.1,11.9,33.28,0.6,2,1.1,0.06,0.018,<0.01,<0.01,0.01,0.011,1.2,0.8
HAR,KB36,343222,1343340,WT,2009,2,19,12:03,UC,3504,6.8,4,U,2.24,9.74,8,10.4,33.27,0.9,-,-,-,-,-,-,-,-,-,-,B,37.11,9.6,8,11.9,33.27,1,-,-,-,-,-,-,-,-,-,-
HAR,KB37,342802,1343340,WT,2009,2,18,17:12,CL,3302,9.8,4,U,2.02,9.85,8,9.9,33.23,0.7,2,1.7,0.07,0.021,<0.01,0.02,0.02,0.016,0.9,0.4,B,37.14,9.9,8,10.8,33.3,5.2,5,1.1,0.13,0.032,<0.01,0.02,0.04,0.026,0.6,0.8
HAR,KB38,342342,1343340,WT,2009,2,24,12:07,UC,3805,9,8.3,U,1.87,9.78,8.2,9,33.14,0.3,-,-,-,-,-,-,-,-,-,-,B,39.3,9.64,8.2,8.8,33.27,1.6,-,-,-,-,-,-,-,-,-,-
HAR,KB39,341922,1343340,WT,2009,2,24,9:30,RN,3805,9,5.7,U,2.1,9.71,8.3,9,33.12,0.9,<1,1.5,0.14,0.023,<0.005,<0.02,<0.05,0.012,0.8,0.3,B,30.56,9.7,8.3,8.9,33.25,1.1,<1,1.5,0.14,0.025,<0.005,<0.02,<0.05,0.012,0.9,0.3
HAR,KB40,341502,1343340,WT,2009,2,24,14:27,UC,3805,8,8.9,U,2.01,9.7,8.2,9.1,33.17,0.3,-,-,-,-,-,-,-,-,-,-,B,41.76,9.65,8.2,8.9,33.32,3.8,-,-,-,-,-,-,-,-,-,-
HAR,KB41,344422,1342826,WT,2009,2,17,14:39,CL,3302,4.7,6,U,2.17,9.35,8.3,14.1,32.96,0.6,-,-,-,-,-,-,-,-,-,-,B,7.91,9.31,8.2,-,32.99,0.7,-,-,-,-,-,-,-,-,-,-
HAR,KB42,344102,1342826,WT,2009,2,17,15:44,CL,3304,7,6,U,2.22,9.53,8.2,13.6,33.12,0.6,1,1.7,0.06,0.016,<0.01,<0.01,0.01,0.006,0.9,0.6,B,25.72,9.38,8.2,-,33.14,0.5,3,1.6,0.07,0.018,<0.01,<0.01,0.01,0.008,1.4,0.8
HAR,KB43,343712,1342826,WT,2009,2,18,13:44,CL,3502,8.5,6,U,1.78,9.5,8.1,10.7,33.21,0.5,-,-,-,-,-,-,-,-,-,-,B,33.03,9.39,8.1,12.3,33.24,0.5,-,-,-,-,-,-,-,-,-,-
HAR,KB44,343222,1342826,WT,2009,2,18,15:24,CL,3702,9.3,10,U,1.93,9.71,8.1,10.3,33.16,0.3,2,1.5,0.13,0.022,<0.01,<0.01,0.01,0.011,0.9,0.7,B,38.03,9.86,8,11.3,33.32,0.9,2,1.4,0.08,0.019,<0.01,0.01,0.02,0.016,0.7,0.4
HAR,KB45,342802,1342826,WT,2009,2,18,16:39,CL,3805,9.2,9,U,2.16,9.64,8.1,10.2,33.23,0.7,-,-,-,-,-,-,-,-,-,-,B,38.12,9.57,8.1,11.7,33.26,2.2,-,-,-,-,-,-,-,-,-,-
HAR,KB46,342342,1342826,WT,2009,2,24,12:44,UC,3805,9.5,9.5,U,1.92,9.69,8.2,9,33.25,0.2,<1,1.3,0.09,0.021,<0.005,<0.02,<0.05,0.015,0.7,0.1,B,38.54,9.73,8.2,8.8,33.3,1.5,2,1.3,0.12,0.023,<0.005,<0.02,<0.05,0.009,0.8,0.2
HAR,KB47,341922,1342826,WT,2009,2,24,13:20,UC,3805,10,9.6,U,2.1,9.7,8.2,9,33.29,0.3,-,-,-,-,-,-,-,-,-,-,B,33.82,9.71,8.2,8.9,33.3,6.4,-,-,-,-,-,-,-,-,-,-
HAR,KB48,341502,1342826,WT,2009,2,24,13:52,UC,3304,9.5,6.3,U,1.99,9.81,8.3,9,33.33,0.5,<1,1.5,0.09,0.02,<0.005,<0.02,<0.05,0.01,0.8,0.2,B,33.89,9.78,8.3,8.9,33.33,1.7,2,1.4,0.09,0.019,<0.005,<0.02,<0.05,0.01,0.9,0.3
HAR,KB49,344102,1342312,WT,2009,2,17,15:13,CL,3302,5.5,4,U,2.06,9.43,8.2,13.6,32.73,1.2,-,-,-,-,-,-,-,-,-,-,B,9.63,9.56,8.2,-,33.02,1.7,-,-,-,-,-,-,-,-,-,-
HAR,KB50,343642,1342312,WT,2009,2,18,14:16,CL,3502,9,9.3,U,2.13,9.66,8.1,10.5,33.1,0.4,2,1.9,0.07,0.019,<0.01,<0.01,<0.01,0.008,1.4,1,B,31.01,9.39,8.1,12.2,33.15,0.4,1,1.6,0.05,0.015,<0.01,<0.01,<0.01,0.007,1.3,1.1
HAR,KB51,343222,1342312,WT,2009,2,18,14:51,CL,3502,9,10,U,2.04,10.03,8.1,10.3,33.21,0.4,-,-,-,-,-,-,-,-,-,-,B,26.19,9.76,8,11.7,33.32,0.4,-,-,-,-,-,-,-,-,-,-
HAR,KB52,342802,1342312,WT,2009,2,18,16:05,CL,3805,9,10,U,1.99,9.74,8.1,10.2,33.28,0.3,1,1.3,0.06,0.017,<0.01,<0.01,0.01,0.012,0.7,0.4,B,29.27,9.63,8,11.7,33.28,0.3,1,1.3,0.07,0.02,<0.01,0.01,0.01,0.013,0.7,0.3
HAR,KB60,344102,1344922,WT,2009,2,17,11:08,CL,3302,4.7,6,U,2.13,9.64,8.2,13.3,32.65,0.9,4,1.7,0.08,0.018,<0.01,0.01,0.01,0.009,2.4,1.2,B,11.13,9.63,8.2,-,32.97,0.7,1,1.3,0.07,0.019,<0.01,0.01,0.01,0.011,1.6,0.9
BS1,SD01,342445,1332539,WT,2009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS1,SD02,342552,1332951,WT,2009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS1,SD03,342132,1332951,WT,2009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS1,SD04,342552,1333505,WT,2009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS1,SD05,342203,1333509,WT,2009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
