kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
KIS,WY12,340432,1345436,WT,2017,2,16,10:07,CL,4305,9.8,20,U,2.16,11.79,8.1,8.8,33.24,0.1,-,-,-,-,-,-,-,-,-,-,B,60,14.01,8,7.4,34.08,1.9,-,-,-,-,-,-,-,-,-,-
KIS,WY13,340432,1344922,WT,2017,2,22,9:35,CL,3802,9,9.7,U,2.11,12.45,8.2,9.6,33.45,0.2,2,1.4,0.17,0.016,0.007,0.033,<0.01,0.012,0.5,0.4,B,50.18,12.92,8.2,9.2,33.61,4.9,14,1.7,0.27,0.025,0.006,0.029,<0.01,0.018,0.4,0.5
KIS,WY14,340432,1344408,WT,2017,2,22,9:00,CL,3800,7,12.6,U,1.99,12.01,8.2,9.7,33.25,0.2,-,-,-,-,-,-,-,-,-,-,B,35.65,13.17,8.2,8.9,33.66,1.5,-,-,-,-,-,-,-,-,-,-
KIS,WY15,340432,1343854,WT,2017,2,20,8:40,UC,3805,11,6,U,2.12,9.86,8.3,10.1,32.06,0.3,2,1.9,0.2,0.021,<0.005,<0.005,0.02,0.007,1.2,0.7,B,18.05,9.98,8.3,9.9,32.31,1.1,2,2.2,0.24,0.034,<0.005,<0.005,<0.01,0.015,1.7,1.1
KIS,WY16,340012,1350504,WT,2017,2,22,9:38,CL,3802,6.8,16,U,2.03,12.85,8,8.2,33.67,0.1,1,1.4,0.09,0.02,<0.005,0.024,0.03,0.011,0.2,0.2,B,33,12.51,8,8.1,33.66,0.5,2,1.7,0.1,0.02,<0.005,0.021,0.02,0.011,0.2,0.4
KIS,WY17,340012,1345950,WT,2017,2,22,10:52,CL,3801,7.7,17,U,2,14.66,8,7.5,34.25,0.1,-,-,-,-,-,-,-,-,-,-,B,63,14.66,8,7.5,34.25,0.1,-,-,-,-,-,-,-,-,-,-
KIS,WY18,340012,1345436,WT,2017,2,16,10:41,CL,4305,10.8,20,U,2.22,11.8,8.1,8.8,33.11,0.1,2,1.8,0.11,0.018,<0.005,0.008,0.05,0.011,0.5,0.5,B,60,14.2,8,7.6,34.13,0.1,3,1.3,0.14,0.021,<0.005,0.026,0.03,0.013,0.2,0.2
KIS,WY19,340012,1344922,WT,2017,2,16,10:10,CL,3702,10,6.5,U,2.12,11.31,8.2,9.5,32.96,0.2,-,-,-,-,-,-,-,-,-,-,B,50.45,14.31,8.2,8.3,34.08,2.8,-,-,-,-,-,-,-,-,-,-
KIS,WY20,340012,1344408,WT,2017,2,16,9:29,CL,3702,8,10.8,U,2.13,11.13,8.2,9.4,32.72,0.2,2,1.4,0.22,0.02,0.006,0.014,0.03,0.012,0.4,0.2,B,41.82,11.31,8.2,9.2,32.91,3.7,6,1.7,0.3,0.041,0.005,0.012,0.06,0.029,1.2,0.6
KIS,WY21,335552,1345950,WT,2017,2,22,10:18,CL,3801,8.3,19,U,2.15,13.4,8,8.1,33.68,0.1,2,1.5,0.13,0.033,<0.005,0.02,0.01,0.021,0.1,0.2,B,48,14.49,8,7.5,34.19,0.1,1,1.5,0.09,0.019,<0.005,0.028,<0.01,0.011,0.1,0.2
KIS,WY22,335552,1345436,WT,2017,2,16,11:19,CL,3505,13.3,16,U,2.04,11,8.1,9.1,32.88,0.1,-,-,-,-,-,-,-,-,-,-,B,68,14.52,8,7.4,34.22,0.2,-,-,-,-,-,-,-,-,-,-
KIS,WY23,335552,1344922,WT,2017,2,16,10:45,CL,3702,11,9,U,2.14,11.04,8.2,9.5,32.74,0.4,2,1.5,0.21,0.017,<0.005,0.012,0.02,0.009,0.8,0.4,B,50.19,13.15,8.2,8.8,33.67,0.3,2,1.6,0.2,0.018,0.005,0.026,<0.01,0.012,0.9,0.6
KIS,WY24,335552,1344408,WT,2017,2,16,12:45,CL,3502,14,7.4,U,1.92,10.2,8.3,10.5,32.37,0.3,-,-,-,-,-,-,-,-,-,-,B,40.97,10.61,8.2,9.6,32.64,1,-,-,-,-,-,-,-,-,-,-
KIS,WY26,335132,1345950,WT,2017,2,16,12:36,CL,4105,11.4,17,U,2.14,13.39,8,8.3,33.74,0.1,-,-,-,-,-,-,-,-,-,-,B,48,13.34,8,7.9,33.92,0.3,-,-,-,-,-,-,-,-,-,-
KIS,WY27,335132,1345436,WT,2017,2,16,11:54,CL,4105,14.2,16,U,2.12,11.27,8.1,9,32.95,0.1,2,1.9,0.14,0.025,<0.005,<0.005,0.02,0.007,0.2,1,B,58,14.06,8,7.7,34.16,0.1,1,1.2,0.12,0.015,<0.005,0.025,0.01,0.009,0.1,0.2
KIS,WY28,335132,1344922,WT,2017,2,16,11:25,CL,3702,12,9.1,U,1.84,10.75,8.2,9.9,32.72,0.4,-,-,-,-,-,-,-,-,-,-,B,50.08,11.49,8.2,9.5,33.06,0.7,-,-,-,-,-,-,-,-,-,-
KIS,WY35,340012,1343854,WT,2017,2,16,13:35,CL,3502,15,7.5,U,2.31,9.84,8.3,11.1,32.14,0.7,-,-,-,-,-,-,-,-,-,-,B,13.86,10.07,8.3,-,32.29,3.8,-,-,-,-,-,-,-,-,-,-
KIS,WY36,335132,1344408,WT,2017,2,16,12:05,CL,3502,13,7.6,U,1.9,10.31,8.3,10.3,32.29,0.3,2,1.9,0.17,0.015,<0.005,0.008,<0.01,0.004,1.3,0.6,B,34.67,11.23,8.2,9.4,32.9,1.1,2,2,0.19,0.021,<0.005,0.009,<0.01,0.006,2.1,1.1
OSK,KB01,343642,1351532,WT,2017,2,17,9:19,UC,3106,11,4.5,U,2,10.01,8.3,10.9,29.47,0.5,3,2.6,0.39,0.033,<0.005,0.07,<0.01,<0.003,12,3.6,B,17,10.31,8.1,8.6,31.84,2,5,1.7,0.23,0.03,0.009,0.01,0.01,0.011,2.6,3.5
OSK,KB02,343222,1351532,WT,2017,2,27,12:39,CL,3510,9,6,U,2,10,8.3,10.6,30.21,0.5,-,-,-,-,-,-,-,-,-,-,B,17,10.34,8.1,8.7,31.85,1.3,-,-,-,-,-,-,-,-,-,-
OSK,KB03,342902,1351532,WT,2017,2,17,11:23,UC,3510,10.5,6,U,2,9.58,8.3,11.6,28.93,0.4,2,2.8,0.47,0.028,<0.005,0.11,0.02,<0.003,8.2,3,B,18,10.26,8.1,8.7,31.84,1.3,3,1.8,0.19,0.026,<0.005,0.01,<0.01,0.011,1.2,1.7
OSK,KB05,343642,1351018,WT,2017,2,17,14:20,UC,3510,12.5,4.5,U,2,9.81,8.3,11.7,28.93,0.5,-,-,-,-,-,-,-,-,-,-,B,18,10.22,8.1,8.8,31.84,1.1,-,-,-,-,-,-,-,-,-,-
OSK,KB06,343222,1351018,WT,2017,2,17,11:59,SR,3510,12,6,U,2,9.6,8.2,10.5,30.38,0.2,2,1.8,0.24,0.026,<0.005,0.01,<0.01,0.005,3.6,1.2,B,41,10.21,8.1,8.8,31.84,0.8,3,1.6,0.19,0.025,0.005,<0.01,<0.01,0.011,1.3,1.2
OSK,KB07,342902,1351018,WT,2017,2,27,12:06,CL,3304,8,5.5,U,2,10.08,8.2,9.6,31.12,0.4,-,-,-,-,-,-,-,-,-,-,B,32,10.4,8.1,8.6,31.97,2.5,-,-,-,-,-,-,-,-,-,-
OSK,KB08,342342,1351018,WT,2017,2,27,11:31,CL,3106,9.8,6,U,2,10.31,8.2,9.3,31.24,0.8,3,1.9,0.28,0.027,<0.005,0.01,<0.01,0.004,3.3,1.5,B,15,11.4,8,8.2,32.5,3,6,1.7,0.24,0.031,0.005,0.02,0.01,0.011,2.1,1.1
OSK,KB09,343642,1350504,WT,2017,2,17,13:49,SR,3106,12.5,4.5,U,2,9.55,8.3,11.5,28.28,0.4,2,2.6,0.4,0.033,<0.005,0.08,<0.01,<0.003,11,3.4,B,27,10.27,8.1,8.9,31.83,0.5,1,1.6,0.19,0.023,<0.005,0.01,<0.01,0.01,1.3,1.2
OSK,KB10,343222,1350504,WT,2017,2,27,9:56,CL,3304,8,7,U,2,9.93,8.1,8.8,31.77,0.6,-,-,-,-,-,-,-,-,-,-,B,44,10.33,8.1,8.7,31.96,22.7,-,-,-,-,-,-,-,-,-,-
OSK,KB11,342802,1350504,WT,2017,2,27,10:26,UC,3703,9,7,U,2,10.01,8.2,9.5,31.22,0.4,2,2.2,0.28,0.025,<0.005,<0.01,<0.01,0.005,1.7,1.2,B,42,10.3,8.1,8.6,31.91,9.8,18,2.4,0.28,0.04,<0.005,0.01,0.01,0.011,0.8,5.1
OSK,KB12,342342,1350504,WT,2017,2,27,11:02,CL,3106,9.3,7,U,2,10.7,8.2,9.1,31.67,0.3,-,-,-,-,-,-,-,-,-,-,B,37,11.32,8.1,8.3,32.54,4.9,-,-,-,-,-,-,-,-,-,-
OSK,KB13,341922,1350504,WT,2017,2,24,11:33,CL,3802,10.9,11,U,2.04,11.03,8.1,8.6,32.41,0.2,2,1.8,0.08,0.021,<0.005,0.009,0.02,0.01,0.1,0.2,B,53.96,11.78,8,8,32.84,0.9,3,2,0.09,0.023,<0.005,0.016,0.01,0.012,<0.1,0.4
OSK,KB14,342802,1345950,WT,2017,2,17,12:59,UC,3805,12.5,9,U,2,10.23,8.1,9.7,31.71,0.4,-,-,-,-,-,-,-,-,-,-,B,54,11.04,8,8.5,32.34,0.7,-,-,-,-,-,-,-,-,-,-
OSK,KB15,342342,1345950,WT,2017,2,24,10:51,CL,3805,9.7,9,U,2.3,10.14,8.1,9.1,31.84,0.1,2,2,0.08,0.022,<0.005,<0.005,0.03,0.011,0.1,0.5,B,38,11.29,8,8.2,32.56,0.9,3,1.8,0.09,0.025,<0.005,0.01,0.01,0.012,0.1,0.5
OSK,KB16,341922,1345950,WT,2017,2,24,9:24,CL,3702,8,8,U,2.19,11.39,8,8.5,32.63,0.8,-,-,-,-,-,-,-,-,-,-,B,63.68,11.67,8,8,32.79,2.5,-,-,-,-,-,-,-,-,-,-
OSK,KB54,344012,1352046,WT,2017,2,17,9:53,UC,3106,10,3.5,U,2,10.21,8.2,9.1,29.89,0.6,2,2.3,0.47,0.033,<0.005,0.07,0.02,0.009,7.8,2.9,B,12,10.32,8,7.6,31.7,1.5,4,2,0.38,0.05,<0.005,0.02,0.06,0.023,4.9,10
OSK,KB55,343642,1352046,WT,2017,2,17,10:24,SR,3510,11,4,U,2,10.11,8.2,10.2,29.11,0.7,-,-,-,-,-,-,-,-,-,-,B,16,10.38,8,8.2,31.83,5.4,-,-,-,-,-,-,-,-,-,-
OSK,KB56,343222,1352046,WT,2017,2,17,10:50,SR,3106,11,5.5,U,2,9.91,8.2,10.7,30.25,0.8,3,2.6,0.39,0.028,<0.005,0.04,0.01,<0.003,7.9,2.8,B,14,10.32,8,8.5,31.83,1.7,3,1.7,0.27,0.031,<0.005,0.01,0.01,0.012,1.7,3.1
OSK,KB57,344012,1351532,WT,2017,2,23,9:34,UC,3106,13.5,4,U,2,10.34,8.2,9.7,29.42,0.8,-,-,-,-,-,-,-,-,-,-,B,14,10.39,8,7.5,31.59,3.3,-,-,-,-,-,-,-,-,-,-
OSK,KB58,342342,1345436,WT,2017,2,24,10:23,CL,3805,7.9,14,U,2.03,9.83,8.1,9.1,31.66,0.1,-,-,-,-,-,-,-,-,-,-,B,28,10.69,8,8.3,32.18,1,-,-,-,-,-,-,-,-,-,-
OSK,KB59,341922,1345556,WT,2017,2,24,9:50,CL,3802,6.4,10,U,2.04,11.23,8,8.6,32.57,0.4,2,1.8,0.08,0.02,<0.005,0.01,0.01,0.007,0.1,0.2,B,33,11.24,8,8.3,32.58,0.4,3,2,0.09,0.021,<0.005,0.011,0.03,0.01,<0.1,0.2
HAR,KB17,343642,1345436,WT,2017,2,21,10:04,CL,3504,1.5,9,U,2.1,9.62,-,9.4,31.61,0.4,2,1.7,0.16,0.025,<0.005,0.01,<0.01,0.009,1.1,1.2,B,41.6,9.69,-,9.4,31.63,0.6,3,1.8,0.19,0.025,<0.005,0.01,<0.01,0.011,1.1,1.3
HAR,KB18,343642,1344922,WT,2017,2,21,14:42,CL,3703,6,6,U,2.1,8.99,-,10.1,31.48,1,-,-,-,-,-,-,-,-,-,-,B,27.7,8.97,-,9.9,31.58,0.5,-,-,-,-,-,-,-,-,-,-
HAR,KB19,343222,1344922,WT,2017,2,21,10:51,CL,3504,1.5,7,U,2,9.25,-,9.6,31.56,0.6,3,2,0.18,0.025,<0.005,<0.01,<0.01,0.008,1.2,1.1,B,46.1,9.25,-,9.6,31.58,0.5,2,2,0.17,0.024,<0.005,<0.01,<0.01,0.009,0.9,0.9
HAR,KB20,344452,1344408,WT,2017,2,22,9:25,CL,3106,0,4,U,2.1,8.68,8.6,10,31.41,1.5,3,2.7,0.2,0.027,<0.005,<0.01,<0.01,0.006,3,2.7,B,11.6,8.9,8.5,9.8,31.53,1.2,3,2.5,0.2,0.034,<0.005,<0.01,<0.01,0.01,2,3.4
HAR,KB21,344102,1344408,WT,2017,2,22,14:44,UC,3510,3.5,6,U,2,8.68,8.6,10.4,31.34,0.6,-,-,-,-,-,-,-,-,-,-,B,20.9,9.01,8.6,9.6,31.64,0.9,-,-,-,-,-,-,-,-,-,-
HAR,KB22,343642,1344408,WT,2017,2,21,14:04,CL,3510,5,7,U,2.1,8.91,-,10.1,31.56,0.4,2,2.1,0.17,0.023,<0.005,<0.01,<0.01,0.007,1.3,1.2,B,25.6,8.95,-,9.8,31.64,0.6,3,1.8,0.18,0.025,<0.005,<0.01,<0.01,0.008,0.7,0.9
HAR,KB23,343222,1344408,WT,2017,2,21,11:29,CL,3505,2,8,U,2.1,9.24,-,9.6,31.65,0.8,-,-,-,-,-,-,-,-,-,-,B,29.6,9.23,-,9.6,31.59,0.6,-,-,-,-,-,-,-,-,-,-
HAR,KB24,342802,1344408,WT,2017,2,21,12:02,CL,3504,3,5,U,2,9.25,-,9.6,31.71,1.1,4,2.3,0.21,0.032,<0.005,<0.01,<0.01,0.01,0.4,0.5,B,30.9,9.2,-,9.5,31.71,1.4,3,2.1,0.18,0.027,<0.005,<0.01,<0.01,0.01,2.3,1.5
HAR,KB25,342342,1344408,WT,2017,2,27,11:30,CL,3400,11,6.6,U,1.97,9.35,8.2,9.1,31.63,0.5,-,-,-,-,-,-,-,-,-,-,B,24.33,9.25,8.3,8.9,31.74,0.8,-,-,-,-,-,-,-,-,-,-
HAR,KB26,344452,1343854,WT,2017,2,22,9:58,CL,3304,1,5,U,2,9.06,8.6,10,31.4,0.9,-,-,-,-,-,-,-,-,-,-,B,12.9,8.93,8.6,10.1,31.6,1,-,-,-,-,-,-,-,-,-,-
HAR,KB27,344102,1343854,WT,2017,2,22,13:32,CL,3510,2.5,7,U,2,8.82,8.6,10.2,31.41,0.7,2,2.2,0.17,0.024,<0.005,<0.01,<0.01,0.006,0.7,1,B,23.4,9.12,8.5,9.9,31.75,1.6,2,1.9,0.15,0.024,<0.005,<0.01,<0.01,0.01,0.9,1.3
HAR,KB28,343642,1343854,WT,2017,2,22,14:06,UC,4305,3.5,13,U,2.1,9.1,8.5,9.7,31.72,0.2,-,-,-,-,-,-,-,-,-,-,B,33.3,9.2,8.5,9.5,31.87,0.5,-,-,-,-,-,-,-,-,-,-
HAR,KB29,343222,1343854,WT,2017,2,21,13:22,CL,3504,4,8,U,2.1,9.24,-,9.6,31.78,0.3,3,1.9,0.14,0.025,<0.005,<0.01,<0.01,0.011,2.1,1.5,B,26.2,9.22,-,9.6,31.79,0.3,2,1.8,0.15,0.024,<0.005,<0.01,<0.01,0.01,0.3,0.7
HAR,KB30,342802,1343854,WT,2017,2,21,12:43,CL,3302,3,5,U,1.9,9.25,-,9.6,31.83,0.7,-,-,-,-,-,-,-,-,-,-,B,28.8,9.23,-,9.6,31.84,0.9,-,-,-,-,-,-,-,-,-,-
HAR,KB31,342342,1343854,WT,2017,2,27,12:00,CL,3400,12,7,U,2.21,9.27,8.2,9.2,31.64,0.9,2,1.9,0.14,0.021,<0.005,0.007,<0.01,0.009,0.9,0.5,B,32.69,9.4,8.2,9,32.16,0.9,2,2,0.16,0.02,<0.005,0.008,<0.01,0.01,0.7,0.4
HAR,KB32,341922,1343854,WT,2017,2,27,10:40,CL,3400,10,7,U,2.08,9.26,8.2,9.1,31.83,0.6,-,-,-,-,-,-,-,-,-,-,B,37.38,9.62,8.2,8.8,32.23,3.1,-,-,-,-,-,-,-,-,-,-
HAR,KB33,344452,1343340,WT,2017,2,22,10:28,CL,3106,2,5,U,2.1,8.76,8.6,10,31.51,1.2,3,2.3,0.17,0.028,<0.005,<0.01,<0.01,0.01,1.4,1.8,B,12,9.03,8.5,9.7,31.71,3.1,6,2.2,0.19,0.033,<0.005,<0.01,<0.01,0.011,1.1,1.6
HAR,KB34,344102,1343340,WT,2017,2,22,12:56,CL,3510,3,8,U,2,9.01,8.6,9.9,31.67,0.4,-,-,-,-,-,-,-,-,-,-,B,29.2,9.08,8.5,9.8,31.8,0.5,-,-,-,-,-,-,-,-,-,-
HAR,KB35,343642,1343340,WT,2017,2,27,9:44,CL,3504,3,13,U,2,9.09,8.3,9.9,31.78,0.3,1,1.7,0.2,0.029,<0.005,<0.01,<0.01,0.01,0.3,0.3,B,37.8,9.3,8.3,9.7,32.01,1.1,2,1.7,0.2,0.024,<0.005,<0.01,<0.01,0.011,0.2,0.3
HAR,KB36,343222,1343340,WT,2017,2,27,14:00,CL,4105,6,10,U,2.1,9.38,8.3,9.9,31.89,0.6,-,-,-,-,-,-,-,-,-,-,B,39.1,9.45,8.3,9.6,32.09,2.3,-,-,-,-,-,-,-,-,-,-
HAR,KB37,342802,1343340,WT,2017,2,27,13:28,CL,3505,5.5,8,U,2,9.34,8.3,10,31.8,0.3,1,1.9,0.19,0.026,<0.005,<0.01,<0.01,0.009,0.3,0.3,B,39.2,9.46,8.3,9.8,32.11,1.2,4,1.7,0.21,0.028,<0.005,<0.01,<0.01,0.011,0.8,0.6
HAR,KB38,342342,1343340,WT,2017,2,27,12:35,CL,3400,13,7.7,U,2.12,9.63,8.2,9.1,32.05,0.5,-,-,-,-,-,-,-,-,-,-,B,39.47,9.31,8.2,9,32.15,1.9,-,-,-,-,-,-,-,-,-,-
HAR,KB39,341922,1343340,WT,2017,2,27,10:05,CL,3502,10,10.8,U,2.02,9.23,8.2,9.2,31.91,0.3,2,2,0.19,0.021,<0.005,<0.005,<0.01,0.014,0.5,0.3,B,32.13,9.3,8.2,9.1,32.14,1.5,2,2.3,0.28,0.04,<0.005,0.01,0.01,0.028,0.6,0.3
HAR,KB40,341502,1343340,WT,2017,2,27,15:00,CL,3502,14,6.2,U,1.97,9.57,8.2,9.1,32.1,0.5,-,-,-,-,-,-,-,-,-,-,B,36.87,9.43,8.2,8.9,32.2,1.3,-,-,-,-,-,-,-,-,-,-
HAR,KB41,344422,1342826,WT,2017,2,22,11:04,CL,3106,3,5,U,2,8.77,8.6,10.3,31.56,0.9,-,-,-,-,-,-,-,-,-,-,B,10.1,8.76,8.6,10.4,31.57,2.9,-,-,-,-,-,-,-,-,-,-
HAR,KB42,344102,1342826,WT,2017,2,22,12:16,CL,3805,3,8,U,2.1,8.99,8.6,10.1,31.7,0.5,2,2,0.22,0.038,<0.005,<0.01,<0.01,0.009,0.5,0.6,B,28,8.96,8.6,10,31.73,1.5,4,2,0.18,0.028,<0.005,<0.01,<0.01,0.008,0.9,1.3
HAR,KB43,343712,1342826,WT,2017,2,27,10:20,CL,3504,3,13,U,2,9.09,8.3,10,31.72,1.8,-,-,-,-,-,-,-,-,-,-,B,35.7,9.18,8.3,9.9,31.85,0.6,-,-,-,-,-,-,-,-,-,-
HAR,KB44,343222,1342826,WT,2017,2,27,14:34,CL,4302,6,10.5,U,2,9.35,8.3,10,31.94,0.3,1,1.4,0.21,0.027,<0.005,<0.01,<0.01,0.01,0.2,0.3,B,40.1,9.18,8.3,9.7,31.95,2.5,5,1.6,0.19,0.031,<0.005,<0.01,<0.01,0.009,1.2,1.3
HAR,KB45,342802,1342826,WT,2017,2,27,12:51,CL,3304,7,10,U,2,9.51,8.3,9.9,31.99,0.3,-,-,-,-,-,-,-,-,-,-,B,40.2,9.15,8.3,9.9,32.01,0.8,-,-,-,-,-,-,-,-,-,-
HAR,KB46,342342,1342826,WT,2017,2,27,13:10,CL,3802,13,8.6,U,2.12,9.25,8.2,9.1,31.98,0.3,2,1.9,0.12,0.02,<0.005,<0.005,<0.01,0.012,0.7,0.4,B,38.44,9.04,8.2,8.9,32.17,1.4,4,2.1,0.19,0.022,<0.005,0.005,<0.01,0.011,0.6,0.5
HAR,KB47,341922,1342826,WT,2017,2,27,13:50,CL,3802,12,8.4,U,1.85,9.49,8.2,9.2,32.02,0.3,-,-,-,-,-,-,-,-,-,-,B,34.21,9.09,8.2,9.1,32.19,1.1,-,-,-,-,-,-,-,-,-,-
HAR,KB48,341502,1342826,WT,2017,2,27,14:20,CL,3502,13,7.8,U,1.87,9.52,8.2,9.4,32.08,0.4,2,1.9,0.12,0.018,<0.005,<0.005,<0.01,0.01,0.6,0.6,B,32.08,9.07,8.2,9.3,32.23,0.7,2,2,0.13,0.019,<0.005,<0.005,<0.01,0.009,0.8,0.6
HAR,KB49,344102,1342312,WT,2017,2,22,11:38,CL,3703,3.5,6,U,2,8.46,8.6,10.5,31.36,0.6,-,-,-,-,-,-,-,-,-,-,B,11.8,8.43,8.6,10.4,31.46,0.9,-,-,-,-,-,-,-,-,-,-
HAR,KB50,343642,1342312,WT,2017,2,27,10:54,CL,3805,4,12,U,2,9.03,8.3,10.2,31.72,0.2,1,1.4,0.17,0.022,<0.005,<0.01,<0.01,0.008,0.4,0.3,B,32.9,9.1,8.3,9.9,31.82,0.7,3,1.4,0.2,0.025,<0.005,<0.01,<0.01,0.009,0.8,0.6
HAR,KB51,343222,1342312,WT,2017,2,27,11:31,CL,3504,3.5,13,U,2.1,9.38,8.3,9.9,31.89,0.1,-,-,-,-,-,-,-,-,-,-,B,29.1,9.17,8.3,10.1,31.9,0.3,-,-,-,-,-,-,-,-,-,-
HAR,KB52,342802,1342312,WT,2017,2,27,12:11,CL,3805,5,11,U,2,9.18,8.3,10.1,31.89,0.2,1,1.4,0.17,0.024,<0.005,<0.01,<0.01,0.009,0.5,0.4,B,31.3,9.08,8.3,10.1,32.05,0.6,2,1.4,0.21,0.024,<0.005,<0.01,<0.01,0.01,1.4,0.8
HAR,KB60,344102,1344922,WT,2017,2,22,8:42,CL,3505,0,6,U,2,8.71,8.6,9.6,31.31,0.7,3,1.9,0.18,0.027,<0.005,<0.01,<0.01,0.006,0.9,1.4,B,12.7,8.72,8.6,9.7,31.32,1.2,3,2,0.22,0.024,<0.005,<0.01,<0.01,0.007,0.7,1.5
BS1,SD01,342445,1332539,WT,2017,2,23,13:21,UC,3805,13,3.7,U,2,9.69,8.3,10,32.01,1.5,-,-,-,-,-,-,-,-,-,-,B,8.1,9.68,8.2,9.4,32.49,1.6,-,-,-,-,-,-,-,-,-,-
BS1,SD02,342552,1332951,WT,2017,2,23,11:30,UC,3805,12,5.5,U,2,9.59,8.3,9.8,31.88,1.6,3,1.7,0.17,0.021,<0.005,<0.005,<0.01,0.004,3.8,1.4,B,10.9,9.69,8.2,9.4,32.35,1.5,2,2.1,0.14,0.02,<0.005,<0.005,<0.01,0.007,2.5,1
BS1,SD03,342132,1332951,WT,2017,2,22,9:49,CL,3805,5,8.1,U,2,9.92,8.2,8.8,32.62,0.8,-,-,-,-,-,-,-,-,-,-,B,23,9.9,8.2,8.8,32.62,0.9,-,-,-,-,-,-,-,-,-,-
BS1,SD04,342552,1333505,WT,2017,2,23,10:51,UC,3805,12,3.7,U,2,9.59,8.3,9.8,30.86,1.9,-,-,-,-,-,-,-,-,-,-,B,10.8,9.53,8.3,9.5,32.3,1.8,-,-,-,-,-,-,-,-,-,-
BS1,SD05,342203,1333509,WT,2017,2,22,9:11,CL,3805,4,7.2,U,2,9.78,8.2,8.5,32.61,0.9,1,1.7,0.16,0.017,<0.005,0.006,<0.01,0.009,0.9,0.6,B,21,9.77,8.2,8.5,32.61,1,2,1.6,0.14,0.017,<0.005,0.013,<0.01,0.008,0.7,0.5
