kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
KIS,WY23,335552,1344922,WT,1985,2,7,10:00,CL,3805,9.8,12.5,U,2,11.6,8.2,8.4,33.09,1.1,1,1.6,0.26,0.022,<0.005,0.084,<0.01,0.015,-,-,B,26.2,11.6,-,8.3,33.52,1.1,1,1.7,0.23,0.026,<0.005,0.083,<0.01,0.016,-,-
KIS,WY24,335552,1344408,WT,1985,2,7,11:19,CL,3703,10.8,6,U,2,9.5,8.2,9.1,33.17,0.5,-,-,-,-,-,-,-,-,-,-,B,23,9.9,-,9,33.4,0.4,-,-,-,-,-,-,-,-,-,-
KIS,WY26,335132,1345950,WT,1985,2,6,10:39,UC,4105,10,14.5,U,2,13.5,8.1,-,33.86,0.4,-,-,-,-,-,-,-,-,-,-,B,32.5,13.7,8.1,7.6,34.1,0.3,-,-,-,-,-,-,-,-,-,-
KIS,WY27,335132,1345436,WT,1985,2,6,11:11,UC,4105,10.5,14.5,U,2,14,8.1,-,33.75,0.3,3,1.3,0.28,0.023,<0.005,0.09,<0.01,0.018,-,-,B,35.2,13.8,8.1,7.4,33.97,0.4,2,1.5,0.26,0.025,<0.005,0.088,<0.01,0.016,-,-
KIS,WY28,335132,1344922,WT,1985,2,7,10:28,CL,4105,10.6,15.5,U,2,11.7,-,8.1,33.65,0.8,-,-,-,-,-,-,-,-,-,-,B,30.8,11.3,-,8.3,33.65,0.7,-,-,-,-,-,-,-,-,-,-
KIS,WY35,340012,1343854,WT,1985,2,7,11:54,CL,3703,10.4,7,U,2,9,-,8.5,33.13,1,-,-,-,-,-,-,-,-,-,-,B,10.8,9.1,-,9.2,33.18,1.2,-,-,-,-,-,-,-,-,-,-
KIS,WY36,335132,1344408,WT,1985,2,7,10:50,CL,3805,10.8,9.5,U,2,11.2,-,8.6,-,0.4,1,1.2,0.19,0.024,<0.005,0.077,<0.01,0.013,-,-,B,29.3,11,-,8.6,-,0.5,3,1.5,0.24,0.022,<0.005,0.078,<0.01,0.012,-,-
OSK,KB01,343642,1351532,WT,1985,2,8,14:02,UC,3502,9.5,2.5,U,2,7.7,8,8.6,31.28,2.7,2,2,0.89,0.047,-,-,-,-,-,-,B,19.1,8.1,8,8.7,32.67,3.6,3,1.9,0.41,0.024,-,-,-,-,-,-
OSK,KB02,343222,1351532,WT,1985,2,8,13:33,UC,3502,9.5,3,U,2,7.8,8.1,9,31.86,2.4,-,-,-,-,-,-,-,-,-,-,B,19.5,8.2,8,8.1,32.67,3.2,-,-,-,-,-,-,-,-,-,-
OSK,KB03,342902,1351532,WT,1985,2,8,10:25,UC,3502,10.5,2.8,U,2,7.7,8.3,9.3,32.08,2.5,1,1.9,0.42,0.024,-,-,-,-,-,-,B,20.1,8.2,8.2,9,32.67,5.1,2,1.7,0.31,0.024,-,-,-,-,-,-
OSK,KB05,343642,1351018,WT,1985,2,6,8:50,UC,3502,7,3.5,U,2,7.6,8.2,9,32.01,2,-,-,-,-,-,-,-,-,-,-,B,19.4,8.1,8.1,9.3,32.52,4.7,-,-,-,-,-,-,-,-,-,-
OSK,KB06,343222,1351018,WT,1985,2,6,10:24,UC,3502,8,4,U,2,8,8.2,8.8,32.6,2.5,2,1.9,0.18,0.026,-,-,-,-,-,-,B,40.3,8,8.2,8.7,32.67,12,6,1.8,0.26,0.026,-,-,-,-,-,-
OSK,KB07,342902,1351018,WT,1985,2,6,10:58,UC,3702,7.5,3,U,2,8,8.4,9.3,32.67,2.4,-,-,-,-,-,-,-,-,-,-,B,30.4,8.5,8.3,8.8,33.18,2.4,-,-,-,-,-,-,-,-,-,-
OSK,KB08,342342,1351018,WT,1985,2,8,11:05,UC,3302,10,1.3,U,2,9,8.2,8.5,32.67,5.6,3,1.4,0.3,0.029,-,-,-,-,-,-,B,18.3,9,8.2,8.6,32.82,13.6,9,1.4,0.36,0.032,-,-,-,-,-,-
OSK,KB09,343642,1350504,WT,1985,2,6,9:19,UC,3304,7,2,U,2,7.5,8.2,8.9,31.06,2.5,1,2.7,0.83,0.053,-,-,-,-,-,-,B,28.1,8,8.1,9.7,32.52,2.4,1,1.6,0.16,0.021,-,-,-,-,-,-
OSK,KB10,343222,1350504,WT,1985,2,6,9:52,UC,3600,9.5,1.8,U,2,8,8.2,8.8,32.6,4.5,-,-,-,-,-,-,-,-,-,-,B,37.8,8,8.2,8.7,32.6,14.2,-,-,-,-,-,-,-,-,-,-
OSK,KB11,342802,1350504,WT,1985,2,6,12:57,UC,3702,8,3,U,2,8.3,8.1,9,32.74,2.7,2,1.5,0.19,0.023,-,-,-,-,-,-,B,43.4,8.5,8.1,9.4,33.33,4.3,1,1.3,0.15,0.023,-,-,-,-,-,-
OSK,KB12,342342,1350504,WT,1985,2,6,14:17,UC,3800,8.5,2.5,U,2,9.1,-,8.6,33.18,3.3,-,-,-,-,-,-,-,-,-,-,B,39,8.6,-,9.2,33.18,7.2,-,-,-,-,-,-,-,-,-,-
OSK,KB13,341922,1350504,WT,1985,2,6,14:53,UC,3802,10,4.5,U,2,9.1,-,8.6,33.04,2.9,1,1.6,0.22,0.024,-,-,-,-,-,-,B,60.1,9,-,8.9,33.11,2.7,2,1.4,0.21,0.022,-,-,-,-,-,-
OSK,KB14,342802,1345950,WT,1985,2,6,13:38,UC,4102,8,3.5,U,2,9.6,-,8.5,33.26,2.5,-,-,-,-,-,-,-,-,-,-,B,57.3,8.9,8.1,8.5,33.26,4.6,-,-,-,-,-,-,-,-,-,-
OSK,KB15,342342,1345950,WT,1985,2,5,13:58,RN,3502,8,2.3,U,2,9.5,8,8.5,-,2.9,3,1.3,0.21,0.025,-,-,-,-,-,-,B,47.7,9.5,8,8.5,-,4,2,1.2,0.2,0.024,-,-,-,-,-,-
OSK,KB16,341922,1345950,WT,1985,2,5,13:23,RN,3502,9.5,2,U,2,9,8,8.6,32.82,3.3,-,-,-,-,-,-,-,-,-,-,B,75.2,9,8,8.4,32.82,3.6,-,-,-,-,-,-,-,-,-,-
OSK,KB54,344012,1352046,WT,1985,2,8,8:50,UC,3105,7,1.3,U,2,7.8,8.1,8.5,29.82,3.9,6,3.4,1.9,0.098,-,-,-,-,-,-,B,13.5,7.9,8.1,-,32.23,4.1,2,1.9,0.49,0.044,-,-,-,-,-,-
OSK,KB55,343642,1352046,WT,1985,2,8,9:17,CL,3302,8,2,U,2,7.8,8.2,8.3,31.35,3.1,-,-,-,-,-,-,-,-,-,-,B,16.5,8.3,8.1,8,32.74,4.1,-,-,-,-,-,-,-,-,-,-
OSK,KB56,343222,1352046,WT,1985,2,8,9:48,UC,3502,8,3,U,2,7.9,8.2,8.3,31.94,2.6,2,1.5,0.86,0.033,-,-,-,-,-,-,B,16,8.4,8.2,8.2,32.82,3.1,2,1.4,0.34,0.028,-,-,-,-,-,-
OSK,KB57,344012,1351532,WT,1985,2,8,8:17,UC,3105,7,1.3,U,2,7.9,8.1,9,31.2,3.2,-,-,-,-,-,-,-,-,-,-,B,15.8,7.9,8.1,9.6,31.35,3.8,-,-,-,-,-,-,-,-,-,-
OSK,KB58,342342,1345436,WT,1985,2,5,14:28,RN,3502,7.5,2.5,U,2,9.1,8,8.6,32.74,2.6,-,-,-,-,-,-,-,-,-,-,B,34.4,9.2,8,10,32.96,3.8,-,-,-,-,-,-,-,-,-,-
OSK,KB59,341922,1345556,WT,1985,2,5,11:08,UC,3800,8,2,U,2,9.3,8.1,8.4,32.96,3.2,2,1.7,0.2,0.027,-,-,-,-,-,-,B,48,9.3,8.1,8.3,32.96,11.3,3,1.5,0.18,0.028,-,-,-,-,-,-
HAR,KB17,343642,1345436,WT,1985,2,13,10:58,CL,3802,8,5,U,2,8.6,8.4,9.2,32.45,2.5,2,1.7,0.21,0.024,-,-,-,-,-,-,B,46.3,8.6,8.4,9.2,32.6,3.4,1,1.6,0.21,0.02,-,-,-,-,-,-
HAR,KB18,343642,1344922,WT,1985,2,13,10:26,UC,3802,8,6.5,U,2,8.5,8.4,9.5,32.89,2.4,-,-,-,-,-,-,-,-,-,-,B,26.5,8.4,8.3,9.4,32.89,2.4,-,-,-,-,-,-,-,-,-,-
HAR,KB19,343222,1344922,WT,1985,2,12,10:03,UC,3802,7,4.5,U,2,8.2,8.3,9,-,2.5,1,2.1,0.24,0.019,-,-,-,-,-,-,B,33.4,8.3,8.3,9.1,-,3.1,3,1.7,0.23,0.021,-,-,-,-,-,-
HAR,KB20,344452,1344408,WT,1985,2,14,10:28,CL,3304,5,3.5,U,2,7.8,8.2,10.3,-,2.6,2,1.7,0.2,0.018,-,-,-,-,-,-,B,11.5,7.7,8.1,10.2,-,2.6,2,1.5,0.17,0.015,-,-,-,-,-,-
HAR,KB21,344102,1344408,WT,1985,2,14,10:00,CL,3304,5,4,U,2,7.8,8.1,10,32.16,2.5,-,-,-,-,-,-,-,-,-,-,B,22,8,8.1,9.8,32.3,2.6,-,-,-,-,-,-,-,-,-,-
HAR,KB22,343642,1344408,WT,1985,2,16,15:32,UC,3802,5.5,5.5,U,2,8.4,-,9.2,32.82,2.5,2,1.7,0.19,0.018,-,-,-,-,-,-,B,27.8,8.4,-,9,32.96,2.8,2,1.5,0.18,0.024,-,-,-,-,-,-
HAR,KB23,343222,1344408,WT,1985,2,16,16:49,UC,3802,6,4,U,2,8.3,-,9.3,32.82,2.6,-,-,-,-,-,-,-,-,-,-,B,31,8.3,-,9.3,32.82,2.3,-,-,-,-,-,-,-,-,-,-
HAR,KB24,342802,1344408,WT,1985,2,12,10:45,UC,3802,7,4.5,U,2,-,-,-,-,4,2,2.1,0.21,0.02,-,-,-,-,-,-,B,32.5,-,-,-,-,2.5,1,2.1,0.26,0.02,-,-,-,-,-,-
HAR,KB25,342342,1344408,WT,1985,2,12,11:15,UC,3802,7.5,5,U,2,8.5,8.4,9.2,32.16,2.3,-,-,-,-,-,-,-,-,-,-,B,23.4,8.4,8.4,9.1,32.23,2.4,-,-,-,-,-,-,-,-,-,-
HAR,KB26,344452,1343854,WT,1985,2,14,10:58,UC,3304,6,3.5,U,2,7.7,8.1,10.2,32.08,2.5,-,-,-,-,-,-,-,-,-,-,B,14,7.9,8.1,10.3,32.23,3.5,-,-,-,-,-,-,-,-,-,-
HAR,KB27,344102,1343854,WT,1985,2,14,11:25,UC,3502,6,4,U,2,7.9,8.1,9.8,32.16,2.6,2,1.4,0.15,0.019,-,-,-,-,-,-,B,25.3,7.9,8.1,9.8,32.23,3.2,1,1.3,0.17,0.021,-,-,-,-,-,-
HAR,KB28,343642,1343854,WT,1985,2,16,15:01,UC,3802,6,4,U,2,8.5,-,9,33.04,3,-,-,-,-,-,-,-,-,-,-,B,35.1,8.5,-,8.8,33.04,4,-,-,-,-,-,-,-,-,-,-
HAR,KB29,343222,1343854,WT,1985,2,16,16:11,UC,3702,5.5,6,U,2,8.5,-,9.1,32.96,2.4,1,1.4,0.19,0.02,-,-,-,-,-,-,B,28.1,8.5,-,9.5,33.04,2.7,1,1.4,0.18,0.033,-,-,-,-,-,-
HAR,KB30,342802,1343854,WT,1985,2,12,14:38,CL,3702,8.5,4,U,2,8.6,8.1,9.5,32.08,2.7,-,-,-,-,-,-,-,-,-,-,B,31.1,8.6,8.1,8.9,32.16,3.5,-,-,-,-,-,-,-,-,-,-
HAR,KB31,342342,1343854,WT,1985,2,12,14:06,CL,3802,8,5.5,U,2,8.5,8.1,9.4,32.01,2.4,2,2,0.19,0.019,-,-,-,-,-,-,B,34.2,8.5,8.1,8.7,32.23,5.7,4,1.8,0.22,0.031,-,-,-,-,-,-
HAR,KB32,341922,1343854,WT,1985,2,12,13:34,CL,3800,8.5,6,U,2,8.6,8.1,9.4,31.86,2.5,-,-,-,-,-,-,-,-,-,-,B,30,8.6,-,8.4,32.23,4.7,-,-,-,-,-,-,-,-,-,-
HAR,KB33,344452,1343340,WT,1985,2,14,13:58,UC,3304,5,3,U,2,7.9,-,10.2,32.23,2.9,2,2,0.18,0.018,-,-,-,-,-,-,B,13.5,8,-,10.1,32.52,3.5,3,1.6,0.18,0.019,-,-,-,-,-,-
HAR,KB34,344102,1343340,WT,1985,2,14,13:30,UC,3702,5,3,U,2,8.5,-,9.2,32.38,2.6,-,-,-,-,-,-,-,-,-,-,B,29,8.4,-,9.1,32.6,3.4,-,-,-,-,-,-,-,-,-,-
HAR,KB35,343642,1343340,WT,1985,2,16,14:28,UC,3702,6.5,7,U,2,-,-,-,-,2.3,2,1.5,0.17,0.02,-,-,-,-,-,-,B,39.5,-,-,-,-,2.8,2,1.6,0.19,0.023,-,-,-,-,-,-
HAR,KB36,343222,1343340,WT,1985,2,16,12:30,RN,3802,6,3.5,U,2,8.4,8.4,9.1,33.11,3.2,-,-,-,-,-,-,-,-,-,-,B,41.9,8.5,8.3,9.1,33.18,2.9,-,-,-,-,-,-,-,-,-,-
HAR,KB37,342802,1343340,WT,1985,2,16,11:58,RN,3802,5,4,U,2,8.7,8.4,9.2,32.96,2.7,1,1.6,0.19,0.022,-,-,-,-,-,-,B,41.8,8.6,8.3,9.7,33.04,3.2,2,1.7,0.17,0.024,-,-,-,-,-,-
HAR,KB38,342342,1343340,WT,1985,2,16,11:27,RN,3802,5,5.5,U,2,8.6,8.3,9,33.04,2.4,-,-,-,-,-,-,-,-,-,-,B,41.2,8.5,8.3,8.9,33.11,3.4,-,-,-,-,-,-,-,-,-,-
HAR,KB39,341922,1343340,WT,1985,2,16,10:53,RN,3802,5.5,5.5,U,2,8.6,8.3,9.2,33.11,2.5,2,1.8,0.24,0.027,-,-,-,-,-,-,B,36.2,8.5,8.3,9.1,33.33,4.5,4,1.8,0.23,0.03,-,-,-,-,-,-
HAR,KB40,341502,1343340,WT,1985,2,15,15:43,UC,3702,10,5.5,U,2,8.7,8.3,9.8,32.6,2.1,-,-,-,-,-,-,-,-,-,-,B,36.8,8.4,8.3,9.4,32.82,2.5,-,-,-,-,-,-,-,-,-,-
HAR,KB41,344422,1342826,WT,1985,2,14,14:33,UC,3702,5,2.5,U,2,8.2,8.1,10.3,32.23,3.5,-,-,-,-,-,-,-,-,-,-,B,9.3,7.9,8.1,10.3,32.38,3.4,-,-,-,-,-,-,-,-,-,-
HAR,KB42,344102,1342826,WT,1985,2,14,14:59,UC,3502,6,4,U,2,8.2,-,9.9,32.16,2.3,2,1.8,0.14,0.015,-,-,-,-,-,-,B,28.5,8.3,-,9.8,32.52,2.2,2,1.6,0.18,0.019,-,-,-,-,-,-
HAR,KB43,343712,1342826,WT,1985,2,15,8:30,CL,3502,3,8,U,2,8.3,8.3,10,33.26,2.1,-,-,-,-,-,-,-,-,-,-,B,36.8,8.3,8.2,10.9,33.33,3.8,-,-,-,-,-,-,-,-,-,-
HAR,KB44,343222,1342826,WT,1985,2,15,9:07,UC,3502,5,4.5,U,2,8.5,8.2,9.6,-,2.3,1,1.2,0.17,0.02,-,-,-,-,-,-,B,42.2,8.5,8.2,9.6,-,3.2,2,1.2,0.2,0.017,-,-,-,-,-,-
HAR,KB45,342802,1342826,WT,1985,2,15,9:40,UC,3702,4,6,U,2,8.6,8.2,9.6,32.96,2.5,-,-,-,-,-,-,-,-,-,-,B,42.4,8.5,8.2,9.5,33.04,4.2,-,-,-,-,-,-,-,-,-,-
HAR,KB46,342342,1342826,WT,1985,2,15,14:16,UC,3502,5,4.5,U,2,8.7,8.3,9.7,32.6,2.3,1,1.2,0.15,0.026,-,-,-,-,-,-,B,30.9,8.8,8.2,9.3,32.89,13.9,4,1.1,0.19,0.031,-,-,-,-,-,-
HAR,KB47,341922,1342826,WT,1985,2,15,14:46,CL,3702,6,6,U,2,8.6,8.3,10,32.67,2.6,-,-,-,-,-,-,-,-,-,-,B,36.2,8.4,8.4,9.5,32.74,4.6,-,-,-,-,-,-,-,-,-,-
HAR,KB48,341502,1342826,WT,1985,2,15,15:15,CL,3702,5.5,5.5,U,2,8.9,8.3,9.8,32.52,2.1,1,1.2,0.19,0.022,-,-,-,-,-,-,B,33.9,8.5,8.2,9.4,32.89,2.8,1,1,0.21,0.025,-,-,-,-,-,-
HAR,KB49,344102,1342312,WT,1985,2,14,15:33,UC,3702,7,4,U,2,8.1,8.2,10,32.38,2.6,-,-,-,-,-,-,-,-,-,-,B,12.6,8.1,8.1,10.1,32.38,2.9,-,-,-,-,-,-,-,-,-,-
HAR,KB50,343642,1342312,WT,1985,2,14,16:00,UC,3702,5,4,U,2,8.5,8.1,9.4,32.52,2.8,2,1.6,0.16,0.02,-,-,-,-,-,-,B,33.6,8.5,8.1,9.4,32.74,2.9,2,1.1,0.19,0.017,-,-,-,-,-,-
HAR,KB51,343222,1342312,WT,1985,2,15,10:44,UC,3502,5,4.5,U,2,8.4,8.3,9.7,32.67,3.1,-,-,-,-,-,-,-,-,-,-,B,30.9,8.4,8.3,9.7,32.74,2.3,-,-,-,-,-,-,-,-,-,-
HAR,KB52,342802,1342312,WT,1985,2,15,10:14,UC,3702,5,6,U,2,8.5,8.2,9.7,32.67,2.2,1,1.2,0.17,0.021,-,-,-,-,-,-,B,32.5,8.5,8.2,9.5,32.67,2.8,2,1.3,0.19,0.026,-,-,-,-,-,-
HAR,KB60,344102,1344922,WT,1985,2,13,9:59,UC,3702,8,4,U,2,8.3,8.4,9.8,32.82,2.8,2,1.7,0.21,0.019,-,-,-,-,-,-,B,15.1,8.3,8.4,9.6,32.89,3.3,2,1.6,0.17,0.02,-,-,-,-,-,-
BS1,SD01,342445,1332539,WT,1985,2,13,13:29,UC,3802,9,4.6,U,2,8.9,8.2,9.8,33.71,5.3,-,-,-,-,-,-,-,-,-,-,B,5,8.8,-,9.7,33.83,6.3,-,-,-,-,-,-,-,-,-,-
BS1,SD02,342552,1332951,WT,1985,2,13,13:59,RN,4105,7,4.6,U,2,8.2,8.3,9.7,33.9,4,1,-,0.14,0.019,<0.005,0.009,<0.01,0.013,-,-,B,13,8.7,8.2,9.9,34,4.1,1,-,0.23,0.022,<0.005,0.011,<0.01,0.013,-,-
BS1,SD04,342552,1333505,WT,1985,2,16,14:26,UC,3505,5.5,3.9,U,2,8,8.3,9.8,33.78,3.8,-,-,-,-,-,-,-,-,-,-,B,9,8,-,9.7,33.85,3.7,-,-,-,-,-,-,-,-,-,-
BS1,SD07,343012,1333955,WT,1985,2,16,10:52,SR,3703,4,3.1,U,2,7.9,8.2,9.7,33.22,6.2,-,-,-,-,-,-,-,-,-,-,B,4,7.9,8.2,10,33.67,8.3,-,-,-,-,-,-,-,-,-,-
BS1,SD08,342552,1334019,WT,1985,2,16,10:13,SR,3504,5,6.5,U,2,8.2,8.3,9.4,-,3.5,<1,1.4,0.13,0.018,<0.005,0.007,<0.01,0.012,-,-,B,4,8.1,-,9.5,-,10.5,2,1.3,0.18,0.018,<0.005,0.008,<0.01,0.016,-,-
BS1,SD11,342552,1334532,WT,1985,2,16,9:35,SR,3505,5,6.5,U,2,8.2,8.2,9.1,-,3.5,-,-,-,-,-,-,-,-,-,-,B,9,7.8,8.2,9,-,3.8,-,-,-,-,-,-,-,-,-,-
BS2,SD18,343432,1340628,WT,1985,2,15,10:12,UC,3505,4,5.5,U,2,8.1,-,8.7,-,4,-,-,-,-,-,-,-,-,-,-,B,20,8.1,-,10.3,-,20,-,-,-,-,-,-,-,-,-,-
BS2,SD21,343852,1341142,WT,1985,2,15,13:35,UC,3504,7,4.1,U,2,7.3,-,10,33.41,5,-,-,-,-,-,-,-,-,-,-,B,4,7.2,-,10.2,33.75,8,-,-,-,-,-,-,-,-,-,-
BS2,SD22,343432,1341142,WT,1985,2,15,14:17,UC,3504,7,4.5,U,2,8.2,-,9.8,33.71,4.4,3,1.2,0.13,0.022,<0.005,0.03,<0.01,0.015,-,-,B,19,7.9,-,9.8,33.98,5.9,3,1.4,0.18,0.022,<0.005,0.039,<0.01,0.015,-,-
BS2,SD23,342552,1341142,WT,1985,2,18,15:20,UC,3702,7,6,U,2,8,-,9.7,-,4.2,2,1,0.17,0.019,<0.005,0.016,<0.01,0.015,-,-,B,16,8,-,9.6,-,3.8,1,1.4,0.09,0.019,<0.005,0.017,0.01,0.014,-,-
BS2,SD24,343852,1341656,WT,1985,2,15,12:52,CL,3703,7,4.1,U,2,7.6,8.1,10.1,-,4.9,2,1.5,0.11,0.025,<0.005,0.018,<0.01,0.014,-,-,B,8,7.5,8.1,10.2,-,5.5,5,1.7,0.14,0.025,<0.005,0.021,<0.01,0.016,-,-
BS2,SD25,343432,1341656,WT,1985,2,15,11:03,UC,3504,5,6,U,2,7.8,-,9.4,33.65,3.7,-,-,-,-,-,-,-,-,-,-,B,26,7.9,-,9.1,33.82,4.5,-,-,-,-,-,-,-,-,-,-
BS1,SD48,341712,1331923,WT,1985,2,19,11:01,UC,3505,8,3.4,U,2,9,-,9.6,-,-,3,1.3,0.19,0.028,<0.005,0.026,<0.01,0.013,-,-,B,15,9,-,9.7,-,-,3,1.3,0.24,0.025,<0.005,0.007,<0.01,0.013,-,-
HIU,SD54,341312,1332437,WT,1985,2,25,11:45,CL,3702,6,7.5,U,2,8.3,-,10.2,-,0.8,4,0.8,0.17,0.015,<0.005,<0.005,<0.01,0.007,-,-,B,17,7.7,-,10,-,0.5,2,1.3,0.16,0.014,<0.005,<0.005,<0.01,0.007,-,-
