kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
OSK,KB12,342342,1350504,WT,2013,2,21,12:43,CL,3703,6.5,8,U,2.09,8.71,8.2,10.5,31.42,0.5,-,-,-,-,-,-,-,-,-,-,B,35.86,11.4,8.1,9.2,32.91,1.7,-,-,-,-,-,-,-,-,-,-
OSK,KB13,341922,1350504,WT,2013,2,19,12:57,UC,3505,5.9,8,U,2.06,10.27,8.3,8.2,32.23,-,2,1.6,0.22,0.024,0.007,0.047,0.01,0.012,1.2,0.1,B,50.04,11.38,8.3,8.7,32.88,-,1,1.4,0.22,0.022,0.007,0.047,0.02,0.012,0.2,0.2
OSK,KB14,342802,1345950,WT,2013,2,21,11:27,CL,3805,5,11,U,2.07,8.74,8.2,10.2,31.64,0.3,-,-,-,-,-,-,-,-,-,-,B,48.12,10.57,8.2,9.3,32.6,0.8,-,-,-,-,-,-,-,-,-,-
OSK,KB15,342342,1345950,WT,2013,2,19,11:39,UC,3505,4.8,11,U,1.97,9.25,8.3,8.7,31.79,-,1,1.7,0.22,0.026,0.005,0.038,0.01,0.009,2.1,0.1,B,45.28,11.11,8.3,8.9,32.82,-,1,1.5,0.17,0.017,0.007,0.044,0.01,0.012,0.3,0.2
OSK,KB16,341922,1345950,WT,2013,2,19,12:19,UC,3505,5.8,11,U,2.23,10.45,8.3,8.4,32.43,-,-,-,-,-,-,-,-,-,-,-,B,50.13,11.18,8.3,8.9,32.86,-,-,-,-,-,-,-,-,-,-,-
OSK,KB54,344012,1352046,WT,2013,2,22,12:14,UC,3106,8,3,U,1.92,8.53,8.2,11,28.68,1.1,2,2.7,0.51,0.046,0.01,0.187,0.05,0.01,10,1.5,B,10.09,9.33,8.1,9.2,31.64,0.7,2,1.9,0.24,0.026,<0.005,0.043,0.03,0.005,2.6,0.7
OSK,KB55,343642,1352046,WT,2013,2,22,11:42,UC,3106,7,3,U,1.94,8.06,8.3,11.4,28.94,1.1,-,-,-,-,-,-,-,-,-,-,B,12.81,9.03,8.2,10,31.7,2,-,-,-,-,-,-,-,-,-,-
OSK,KB56,343222,1352046,WT,2013,2,21,15:46,UC,3106,9,3,U,1.89,8.32,8.2,11.3,30.23,0.9,2,2.6,0.29,0.027,<0.005,0.053,0.01,<0.003,13,0.3,B,12.2,9.13,8.1,9.8,31.7,1.3,1,2.4,0.27,0.027,<0.005,0.049,0.03,<0.003,7.4,0.9
OSK,KB57,344012,1351532,WT,2013,2,22,12:55,UC,3106,7.5,5,U,2.03,9.05,8.2,10.9,30.53,0.9,-,-,-,-,-,-,-,-,-,-,B,11.9,9.19,8.1,9.4,31.83,0.9,-,-,-,-,-,-,-,-,-,-
OSK,KB58,342342,1345436,WT,2013,2,19,11:07,SN,3505,3.5,9,U,2.03,8.98,8.3,9.1,31.79,-,-,-,-,-,-,-,-,-,-,-,B,30.02,9.99,8.3,9.5,32.2,-,-,-,-,-,-,-,-,-,-,-
OSK,KB59,341922,1345556,WT,2013,2,19,10:28,SN,3505,3.5,10,U,2.06,9.86,8.3,8.7,32.2,-,<1,1.7,0.2,0.023,0.006,0.036,0.01,0.01,1.5,0.2,B,40.34,11.04,8.3,8.9,32.83,-,<1,1.4,0.19,0.023,0.007,0.042,0.01,0.012,0.5,0.2
HAR,KB17,343642,1345436,WT,2013,2,19,9:46,SN,3505,2.8,6.5,U,2.16,8.68,8.2,9.8,31.87,1.1,1,2,0.2,0.02,<0.005,0.019,0.01,<0.003,2.2,1.7,B,36.99,8.66,8.2,9.8,31.87,0.6,1,1.7,0.21,0.02,<0.005,0.018,0.01,<0.003,2.1,1.7
HAR,KB18,343642,1344922,WT,2013,2,19,10:21,SN,3510,2.5,7,U,2.18,8.45,8.2,9.9,31.93,0.6,-,-,-,-,-,-,-,-,-,-,B,24.77,8.33,8.2,10.2,31.96,0.5,-,-,-,-,-,-,-,-,-,-
HAR,KB19,343222,1344922,WT,2013,2,19,14:42,UC,3510,7,9,U,2.27,8.5,8.2,9.8,31.93,0.2,1,2,0.16,0.02,<0.005,0.007,<0.01,<0.003,2,2.6,B,36.47,8.45,8.2,10.3,31.96,0.4,1,1.9,0.16,0.017,<0.005,<0.005,<0.01,<0.003,2.4,3.1
HAR,KB20,344452,1344408,WT,2013,2,20,10:54,CL,3703,6.2,7,U,1.65,7.9,8.3,10.7,31.8,0.3,1,2.7,0.14,0.014,<0.005,<0.005,<0.01,<0.003,2,4.1,B,10.11,8.1,8.2,10.1,32.07,0.7,2,2.7,0.17,0.021,<0.005,<0.005,<0.01,<0.003,2.8,8.2
HAR,KB21,344102,1344408,WT,2013,2,25,10:25,CL,3304,2.5,6,U,2.25,7.56,8.3,10.5,31.96,0.6,-,-,-,-,-,-,-,-,-,-,B,19.86,7.58,8.2,11,31.99,0.6,-,-,-,-,-,-,-,-,-,-
HAR,KB22,343642,1344408,WT,2013,2,19,11:01,SN,3510,3,7,U,2.1,8.25,8.2,10.1,31.96,0.9,1,1.9,0.16,0.019,<0.005,<0.005,<0.01,<0.003,2.3,2.9,B,24.01,8.2,8.2,10.2,32.2,0.6,1,1.8,0.15,0.021,<0.005,<0.005,0.02,<0.003,2.8,2.9
HAR,KB23,343222,1344408,WT,2013,2,19,11:40,UC,3510,4,8,U,2.03,8.48,8.2,9.8,31.92,0.3,-,-,-,-,-,-,-,-,-,-,B,27.04,8.48,8.2,10.1,31.92,1.7,-,-,-,-,-,-,-,-,-,-
HAR,KB24,342802,1344408,WT,2013,2,19,13:56,UC,3510,6,6.5,U,2.57,8.35,8.2,10,31.96,0.4,<1,1.9,0.19,0.018,<0.005,0.006,<0.01,0.005,2.6,2.7,B,29.17,8.37,8.1,9.8,32.21,1.7,1,1.8,0.23,0.027,<0.005,0.013,0.04,0.004,1.4,3.7
HAR,KB25,342342,1344408,WT,2013,2,25,10:10,CL,3502,7,8,U,1.87,8.18,8.3,10.2,31.97,0.3,-,-,-,-,-,-,-,-,-,-,B,24.11,8.12,8.3,10,31.93,0.3,-,-,-,-,-,-,-,-,-,-
HAR,KB26,344452,1343854,WT,2013,2,20,11:28,CL,3304,6.5,5,U,2.31,7.78,8.3,10.7,31.27,0.6,-,-,-,-,-,-,-,-,-,-,B,11.09,7.79,8.3,10.5,32.04,0.5,-,-,-,-,-,-,-,-,-,-
HAR,KB27,344102,1343854,WT,2013,2,25,16:24,CL,3805,6,7,U,1.97,7.78,8.2,10.5,32.09,0.4,<1,2.1,0.13,0.018,<0.005,<0.005,<0.01,<0.003,1.4,2.5,B,21.97,7.67,8.2,11.2,32.12,0.4,1,1.9,0.14,0.017,<0.005,<0.005,0.01,<0.003,1.9,2.9
HAR,KB28,343642,1343854,WT,2013,2,25,11:08,CL,3304,3,7,U,2,7.82,8.2,10.4,32.16,0.3,-,-,-,-,-,-,-,-,-,-,B,32.02,7.82,8.2,10.9,32.23,0.4,-,-,-,-,-,-,-,-,-,-
HAR,KB29,343222,1343854,WT,2013,2,19,12:14,UC,3510,3.5,9,U,2.21,8.23,8.2,10.1,31.97,0.4,<1,1.7,0.14,0.017,<0.005,0.005,0.02,<0.003,1.8,2.1,B,23.9,8.36,8.1,10.1,32.29,0.8,1,1.6,0.15,0.019,<0.005,0.009,0.01,<0.003,3.2,1.8
HAR,KB30,342802,1343854,WT,2013,2,18,14:27,RN,3510,8,9,U,1.91,8.48,8.2,9.9,31.98,0.6,-,-,-,-,-,-,-,-,-,-,B,27.56,8.37,8.2,10,32.27,0.8,-,-,-,-,-,-,-,-,-,-
HAR,KB31,342342,1343854,WT,2013,2,25,10:35,CL,3502,7,9,U,1.99,8.22,8.3,10.1,32.07,0.3,1,1.2,0.15,0.017,<0.005,0.009,0.02,0.008,1,0.8,B,30.6,8.9,8.2,9.6,32.66,0.5,2,1.2,0.15,0.019,<0.005,0.013,0.02,0.009,0.9,1
HAR,KB32,341922,1343854,WT,2013,2,25,9:20,CL,3502,7,7.4,U,2.14,7.94,8.2,10.1,32.06,0.6,-,-,-,-,-,-,-,-,-,-,B,35.64,9,8.2,9.6,32.61,0.8,-,-,-,-,-,-,-,-,-,-
HAR,KB33,344452,1343340,WT,2013,2,25,15:15,CL,3703,5,6,U,2.1,7.91,8.3,10.5,31.83,0.6,1,2.2,0.14,0.019,<0.005,<0.005,0.01,<0.003,1.8,2.5,B,10.08,7.54,8.3,11.2,31.97,0.6,2,2.3,0.17,0.022,<0.005,<0.005,<0.01,<0.003,2.7,3.6
HAR,KB34,344102,1343340,WT,2013,2,25,15:48,CL,3703,7,8,U,1.8,7.81,8.2,10.4,32.16,0.4,-,-,-,-,-,-,-,-,-,-,B,27.11,7.69,8.2,11.2,32.18,0.4,-,-,-,-,-,-,-,-,-,-
HAR,KB35,343642,1343340,WT,2013,2,25,11:43,CL,3703,4,10,U,2.08,7.9,8.2,10.4,32.27,0.4,1,1.7,0.14,0.017,<0.005,<0.005,<0.01,<0.003,1.3,2.3,B,36,7.85,8.2,11.1,32.27,0.5,1,2,0.13,0.018,<0.005,<0.005,0.02,<0.003,1.2,2.6
HAR,KB36,343222,1343340,WT,2013,2,18,11:07,SR,3510,7,7.5,U,1.9,8.17,8.2,10,32.17,0.3,-,-,-,-,-,-,-,-,-,-,B,37.28,8.24,8.2,9.8,32.32,0.9,-,-,-,-,-,-,-,-,-,-
HAR,KB37,342802,1343340,WT,2013,2,19,12:59,UC,3703,3.5,9,U,2.04,8.45,8.2,10.1,32.26,0.3,<1,1.9,0.15,0.019,<0.005,0.007,0.03,<0.003,2.2,2.2,B,37.18,8.17,8.2,10.3,32.33,0.5,1,1.6,0.12,0.014,<0.005,<0.005,0.01,<0.003,2.9,2.8
HAR,KB38,342342,1343340,WT,2013,2,25,11:10,CL,3502,9,9.7,U,2.27,8.58,8.2,10.1,32.25,0.3,-,-,-,-,-,-,-,-,-,-,B,38.32,8.65,8.2,9.9,32.3,0.5,-,-,-,-,-,-,-,-,-,-
HAR,KB39,341922,1343340,WT,2013,2,25,8:45,CL,3502,7,9.9,U,2.04,8.71,8.2,9.8,32.26,0.3,2,1.4,0.18,0.022,<0.005,<0.005,0.02,0.007,1.2,1.9,B,29.83,8.94,8.2,9.6,32.62,0.4,2,1.2,0.19,0.021,<0.005,0.01,0.02,0.01,0.9,1.9
HAR,KB40,341502,1343340,WT,2013,2,25,13:35,CL,3502,8,8.9,U,2.07,8.43,8.3,10.3,32.28,0.3,-,-,-,-,-,-,-,-,-,-,B,42.26,8.64,8.2,9.9,32.4,0.7,-,-,-,-,-,-,-,-,-,-
HAR,KB41,344422,1342826,WT,2013,2,25,14:42,CL,3505,6,5,U,2.01,7.77,8.2,10.5,32.04,0.9,-,-,-,-,-,-,-,-,-,-,B,8.02,7.34,8.2,10.9,32.03,1.3,-,-,-,-,-,-,-,-,-,-
HAR,KB42,344102,1342826,WT,2013,2,25,14:12,CL,3805,5,6.5,U,2.16,7.71,8.2,10.4,32.13,0.7,1,1.8,0.11,0.016,<0.005,<0.005,<0.01,<0.003,1.6,2,B,26.26,7.62,8.2,11.3,32.16,0.9,2,2,0.12,0.015,<0.005,<0.005,<0.01,<0.003,1.7,2.1
HAR,KB43,343712,1342826,WT,2013,2,25,12:21,CL,3505,5,7,U,2.12,7.84,8.2,10.2,32.21,0.9,-,-,-,-,-,-,-,-,-,-,B,35.03,7.77,8.2,11.2,32.23,0.4,-,-,-,-,-,-,-,-,-,-
HAR,KB44,343222,1342826,WT,2013,2,18,11:42,RN,3510,7,6,U,1.99,8.17,8.2,9.9,32.32,0.5,<1,1.8,0.13,0.017,<0.005,<0.005,<0.01,<0.003,3,2.9,B,38.45,8.18,8.2,10,32.33,0.4,1,1.8,0.16,0.018,<0.005,<0.005,<0.01,0.004,4,3.2
HAR,KB45,342802,1342826,WT,2013,2,18,13:33,RN,3505,7.5,9,U,2.07,8.32,8.2,10.2,32.27,0.2,-,-,-,-,-,-,-,-,-,-,B,38.08,8.11,8.2,10.3,32.35,0.5,-,-,-,-,-,-,-,-,-,-
HAR,KB46,342342,1342826,WT,2013,2,25,11:45,CL,3502,10,8.4,U,2.04,8.4,8.3,10.3,32.27,0.3,2,1.5,0.14,0.015,<0.005,<0.005,0.01,0.006,1.3,1.2,B,38.26,8.11,8.2,9.7,32.27,0.7,4,1.5,0.25,0.019,<0.005,<0.005,0.01,0.008,1.6,2.6
HAR,KB47,341922,1342826,WT,2013,2,25,12:20,CL,3502,9,10.7,U,1.85,8.36,8.3,10.2,32.28,0.2,-,-,-,-,-,-,-,-,-,-,B,33.8,7.8,8.2,10,32.27,0.5,-,-,-,-,-,-,-,-,-,-
HAR,KB48,341502,1342826,WT,2013,2,25,13:00,CL,3502,9,9.4,U,1.84,8.8,8.2,10.2,32.37,0.3,2,1.4,0.15,0.016,<0.005,<0.005,0.01,0.007,1.1,1.4,B,32.36,7.91,8.2,9.9,32.25,2,3,1.4,0.15,0.019,<0.005,<0.005,0.01,0.005,1.6,1.3
HAR,KB49,344102,1342312,WT,2013,2,25,13:39,CL,3703,5.5,5,U,1.88,7.82,8.2,10.6,31.93,1.1,-,-,-,-,-,-,-,-,-,-,B,10.05,7.61,8.2,11,32.04,2.7,-,-,-,-,-,-,-,-,-,-
HAR,KB50,343642,1342312,WT,2013,2,25,12:58,CL,3703,5.7,9,U,1.89,8.02,8.2,10.4,32.25,0.3,1,1.7,0.12,0.015,<0.005,<0.005,<0.01,<0.003,1,1.9,B,32.11,7.73,8.2,11.1,32.24,0.3,1,1.9,0.13,0.015,<0.005,<0.005,<0.01,<0.003,1.7,3
HAR,KB51,343222,1342312,WT,2013,2,18,12:18,SR,3510,7.5,6,U,2.21,8.03,8.2,10.2,32.2,1.2,-,-,-,-,-,-,-,-,-,-,B,28.46,8.07,8.2,10.5,32.22,0.6,-,-,-,-,-,-,-,-,-,-
HAR,KB52,342802,1342312,WT,2013,2,18,12:56,SR,3505,7.2,7,U,1.8,8.09,8.2,10.3,32.26,0.4,<1,2.5,0.15,0.015,<0.005,<0.005,0.03,<0.003,1.4,2.4,B,29.29,8.13,8.2,10.5,32.35,0.4,<1,2.4,0.17,0.017,<0.005,<0.005,<0.01,<0.003,1.9,2.2
HAR,KB60,344102,1344922,WT,2013,2,20,12:20,CL,3304,8,4,U,1.85,8.11,8.3,10.2,31.6,0.8,2,2.3,0.19,0.021,<0.005,0.01,<0.01,<0.003,2.2,3.9,B,11.51,8.01,8.2,10.3,31.98,0.4,1,1.7,0.18,0.019,<0.005,<0.005,0.01,<0.003,1.8,4.9
BS1,SD01,342445,1332539,WT,2013,2,20,13:21,CL,3805,7,5,U,2,8.36,8.2,11.2,31.8,1,-,-,-,-,-,-,-,-,-,-,B,8,9.09,8.1,10.4,32.71,1.1,-,-,-,-,-,-,-,-,-,-
BS1,SD02,342552,1332951,WT,2013,2,20,11:14,CL,3805,6,7.1,U,2,8.54,8.1,10.5,32.53,0.6,5,1.7,0.12,0.013,<0.005,0.008,<0.01,0.004,2.3,8.6,B,11,8.83,8.1,10.3,32.59,2,2,1.6,0.12,0.013,<0.005,<0.005,<0.01,0.006,3.2,11
BS1,SD03,342132,1332951,WT,2013,2,19,10:02,RN,3703,4,7.1,U,2,9.01,8.1,10.1,32.7,1.1,-,-,-,-,-,-,-,-,-,-,B,23,9.16,8.1,10.1,32.75,1.3,-,-,-,-,-,-,-,-,-,-
BS1,SD04,342552,1333505,WT,2013,2,20,10:33,CL,3703,6,6.6,U,2,8.09,8.2,10.8,32.14,1.1,-,-,-,-,-,-,-,-,-,-,B,11,8.72,8.1,10.2,32.5,2.3,-,-,-,-,-,-,-,-,-,-
