kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
KIS,WY01,341312,1350504,WT,1998,2,21,9:20,UC,4105,9,9,U,2,11.7,8.3,8.2,33.01,1,-,-,-,-,-,-,-,-,-,-,B,32,12.6,8.2,7.6,33.37,2.3,-,-,-,-,-,-,-,-,-,-
KIS,WY02,341312,1345950,WT,1998,2,21,9:50,UC,4105,10,8,U,2,11.5,8.3,8.3,33.03,1,<1,1.6,-,-,-,-,-,-,-,-,B,50,12.8,8.2,7.8,33.48,1,7,1.3,-,-,-,-,-,-,-,-
KIS,WY03,341312,1345436,WT,1998,2,21,10:20,UC,4105,10,9,U,2,11.7,8.3,8.4,33.02,1.1,-,-,-,-,-,-,-,-,-,-,B,50,13.1,8.2,7.8,33.6,1.5,-,-,-,-,-,-,-,-,-,-
KIS,WY05,340852,1350504,WT,1998,2,21,9:00,UC,4105,9,8,U,2,11.9,8.3,8.3,33.06,1,<1,1.7,-,-,-,-,-,-,-,-,B,33.8,13,8.2,7.8,33.59,1.6,<1,1.2,-,-,-,-,-,-,-,-
KIS,WY06,340852,1345950,WT,1998,2,21,8:40,UC,4105,8,10,U,2,11.5,8.3,8.5,32.87,0.6,-,-,-,-,-,-,-,-,-,-,B,50,12.2,8.2,8.2,33.23,0.4,-,-,-,-,-,-,-,-,-,-
KIS,WY07,340852,1345436,WT,1998,2,21,8:15,UC,4105,8,8,U,2,12.5,8.3,8.1,33.48,0.7,1,1.5,0.17,0.019,0.02,0.024,<0.01,0.013,-,-,B,50,13,8.2,8.1,33.69,0.9,<1,1.3,0.15,0.019,0.02,0.017,<0.01,0.017,-,-
KIS,WY08,340852,1344922,WT,1998,2,21,7:50,UC,4105,8,8,U,2,12.8,8.2,8.1,33.55,0.5,-,-,-,-,-,-,-,-,-,-,B,26,13.2,8.2,8.1,33.71,0.6,-,-,-,-,-,-,-,-,-,-
KIS,WY09,340852,1344408,WT,1998,2,21,7:30,UC,4105,7,9,U,2,-,-,-,-,1,5,2.3,-,-,-,-,-,-,-,-,B,26.8,-,-,-,-,0.9,3,2,-,-,-,-,-,-,-,-
KIS,WY10,340852,1343854,WT,1998,2,21,7:00,UC,3505,6,4,U,2,10,8.3,9.1,32.45,1.5,-,-,-,-,-,-,-,-,-,-,B,12,9.9,8.2,9,32.57,3.5,-,-,-,-,-,-,-,-,-,-
KIS,WY11,340432,1345950,WT,1998,2,19,12:30,UC,4105,13,9,U,2,11.8,8.3,8.4,33.03,0.7,<1,2,-,-,-,-,-,-,-,-,B,50,13.5,8.3,7.9,33.84,0.7,<1,1.7,-,-,-,-,-,-,-,-
KIS,WY12,340432,1345436,WT,1998,2,19,10:50,UC,4105,9,9,U,2,12.2,8.3,7.9,33.54,0.8,-,-,-,-,-,-,-,-,-,-,B,50,13.2,8.2,7.6,33.82,1.3,-,-,-,-,-,-,-,-,-,-
KIS,WY13,340432,1344922,WT,1998,2,19,10:20,UC,4105,8,8,U,2,12.6,8.3,8,33.6,0.9,1,1.7,-,-,-,-,-,-,-,-,B,50,13,8.3,8,33.74,3.1,<1,1.6,-,-,-,-,-,-,-,-
KIS,WY14,340432,1344408,WT,1998,2,19,9:00,UC,4105,8,8,U,2,12.7,8.2,8.2,33.6,1.6,-,-,-,-,-,-,-,-,-,-,B,34,12.6,8.2,8,33.61,2.4,-,-,-,-,-,-,-,-,-,-
KIS,WY15,340432,1343854,WT,1998,2,19,8:30,UC,3703,8,6,U,2,10,8.3,8.9,32.6,1.4,5,2,0.18,0.025,0.023,0.032,0.02,0.015,-,-,B,16.7,10,8.2,8.8,32.6,1.7,7,1.7,0.19,0.023,0.024,0.037,<0.01,0.014,-,-
KIS,WY16,340012,1350504,WT,1998,2,19,13:20,UC,4105,12,8,U,2,13.7,8.3,7.7,33.82,0.9,<1,1.7,-,-,-,-,-,-,-,-,B,44,14.1,8.2,7.4,34.11,1.3,<1,1.4,-,-,-,-,-,-,-,-
KIS,WY17,340012,1345950,WT,1998,2,19,11:50,UC,4105,11,9,U,2,13.5,8.3,7.9,34.07,0.6,-,-,-,-,-,-,-,-,-,-,B,50,14.4,8.2,7.4,34.28,0.9,-,-,-,-,-,-,-,-,-,-
KIS,WY18,340012,1345436,WT,1998,2,19,11:20,UC,4102,11,12,U,2,14.5,8.3,7.7,34.15,0.7,<1,1.8,-,-,-,-,-,-,-,-,B,50,15,8.2,7.5,34.32,0.7,<1,1.4,-,-,-,-,-,-,-,-
KIS,WY19,340012,1344922,WT,1998,2,19,9:50,UC,4102,10,10,U,2,14.3,8.3,7.8,34.13,0.6,-,-,-,-,-,-,-,-,-,-,B,50,14.8,8.2,7.5,34.37,0.9,-,-,-,-,-,-,-,-,-,-
KIS,WY20,340012,1344408,WT,1998,2,19,9:20,UC,4105,9,9,U,2,12.6,8.3,8.1,33.54,1.2,1,1.5,-,-,-,-,-,-,-,-,B,36,12.6,8.2,8.1,33.58,1.4,1,1.3,-,-,-,-,-,-,-,-
KIS,WY21,335552,1345950,WT,1998,2,18,12:05,UC,4105,11,10,U,2,14.5,8.3,7.6,34.16,0.9,<1,1.4,0.09,0.014,0.014,0.015,0.02,0.01,-,-,B,50,14.8,8.2,7.5,34.27,0.7,<1,1.3,0.1,0.014,0.018,0.015,<0.01,0.01,-,-
KIS,WY22,335552,1345436,WT,1998,2,18,13:20,UC,4102,10,9,U,2,15.8,8.3,8.4,34.21,0.4,-,-,-,-,-,-,-,-,-,-,B,50,15.3,8.2,7.6,34.46,0.6,-,-,-,-,-,-,-,-,-,-
KIS,WY23,335552,1344922,WT,1998,2,18,13:50,UC,4102,10,10,U,2,11.6,8.3,8.6,33.13,0.7,<1,1.8,-,-,-,-,-,-,-,-,B,50,15,8.2,7.3,34.26,1.8,2,1.4,-,-,-,-,-,-,-,-
KIS,WY24,335552,1344408,WT,1998,2,18,16:20,UC,4102,10,10,U,2,12.4,8.3,8.6,33.21,0.6,-,-,-,-,-,-,-,-,-,-,B,39,12.3,8.2,7.2,34.36,1.6,-,-,-,-,-,-,-,-,-,-
KIS,WY26,335132,1345950,WT,1998,2,18,12:30,UC,4102,10,10,U,2,16,8.3,7.6,34.23,0.3,-,-,-,-,-,-,-,-,-,-,B,50,15.5,8.2,8,34.41,0.5,-,-,-,-,-,-,-,-,-,-
KIS,WY27,335132,1345436,WT,1998,2,18,13:00,UC,4102,11,12,U,2,16.7,8.3,6.8,34.54,0.2,<1,1.3,-,-,-,-,-,-,-,-,B,50,16,8.2,7.2,34.64,0.4,<1,1.1,-,-,-,-,-,-,-,-
