kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
KIS,WY01,341312,1350504,WT,1992,2,5,13:51,CL,3505,8.2,3.5,U,2,12.3,-,7.6,32.8,4.6,-,-,-,-,-,-,-,-,-,-,B,30.2,13.2,-,-,33.43,5.4,-,-,-,-,-,-,-,-,-,-
KIS,WY02,341312,1345950,WT,1992,2,5,14:37,CL,3505,7.5,3,U,2,11.7,-,7.8,32.66,4.5,1,1.8,-,-,-,-,-,-,-,-,B,46.2,12.6,-,7.3,33.36,7.1,3,1.4,-,-,-,-,-,-,-,-
KIS,WY03,341312,1345436,WT,1992,2,5,15:05,CL,3802,7.5,7,U,1.9,12.1,-,7.7,33.1,4.1,-,-,-,-,-,-,-,-,-,-,B,49.9,12.3,-,7.4,33.3,4.7,-,-,-,-,-,-,-,-,-,-
KIS,WY05,340852,1350504,WT,1992,2,5,11:37,CL,3302,8,4.5,U,1.9,12.3,-,-,32.96,4.2,<1,1.6,-,-,-,-,-,-,-,-,B,41,13.9,-,-,33.73,5.1,2,1.4,-,-,-,-,-,-,-,-
KIS,WY06,340852,1345950,WT,1992,2,5,11:10,CL,3703,9.2,4.5,U,2.1,12.2,-,7.6,32.86,3.9,-,-,-,-,-,-,-,-,-,-,B,49.8,14,-,-,33.9,4.6,-,-,-,-,-,-,-,-,-,-
KIS,WY07,340852,1345436,WT,1992,2,5,10:38,CL,3703,7.2,7,U,1.9,12.3,-,-,33.1,3.9,3,1.4,0.72,0.024,0.018,0.158,<0.01,0.02,-,-,B,50.1,13.6,-,7,33.7,3.7,<1,0.8,0.62,0.016,0.017,0.11,<0.01,0.015,-,-
KIS,WY08,340852,1344922,WT,1992,2,5,10:12,CL,3802,7,6,U,1.9,12.3,-,7.6,33.1,4,1,-,-,-,-,-,-,-,-,-,B,49.9,13.7,-,7,33.8,6.4,-,-,-,-,-,-,-,-,-,-
KIS,WY09,340852,1344408,WT,1992,2,4,13:23,UC,3702,12,5,U,2.1,11.4,-,7.8,32.56,4.4,<1,1.8,-,-,-,-,-,-,-,-,B,19.9,11.8,-,7.7,32.83,4.1,2,1,-,-,-,-,-,-,-,-
KIS,WY10,340852,1343854,WT,1992,2,4,13:50,UC,3702,11,5,U,1.9,11,-,7.9,32.43,4.3,-,-,-,-,-,-,-,-,-,-,B,17.8,11,-,7.8,32.5,4.2,-,-,-,-,-,-,-,-,-,-
KIS,WY11,340432,1345950,WT,1992,2,6,12:10,CL,3802,8,5,U,1.8,13.6,-,-,33.63,4.2,<1,0.8,-,-,-,-,-,-,-,-,B,49.8,14,-,-,33.93,4.4,2,0.8,-,-,-,-,-,-,-,-
KIS,WY12,340432,1345436,WT,1992,2,6,12:40,CL,3802,6.8,6.5,U,1.9,13.5,-,-,33.56,4.1,-,-,-,-,-,-,-,-,-,-,B,49.9,13.9,-,-,34,4.6,-,-,-,-,-,-,-,-,-,-
KIS,WY13,340432,1344922,WT,1992,2,5,9:42,CL,3802,8,6,U,1.8,13.3,-,-,33.5,4,3,1.4,-,-,-,-,-,-,-,-,B,50,13.8,-,7,33.83,5.8,<1,1.4,-,-,-,-,-,-,-,-
KIS,WY14,340432,1344408,WT,1992,2,4,12:04,UC,3702,11,6.5,U,2.1,11.8,-,7.8,32.73,3.8,-,-,-,-,-,-,-,-,-,-,B,33,12.4,-,7.6,33.06,5.9,-,-,-,-,-,-,-,-,-,-
KIS,WY15,340432,1343854,WT,1992,2,4,14:19,UC,3702,9,3.5,U,1.9,10.8,-,8,32.36,4.6,1,2,0.7,0.025,0.017,0.159,0.05,0.024,-,-,B,15.9,11,-,7.9,32.63,4.7,2,1.2,0.67,0.024,0.017,0.161,0.02,0.022,-,-
KIS,WY16,340012,1350504,WT,1992,2,6,11:33,CL,3802,7,5,U,1.9,13.8,-,-,33.8,3.9,1,1,-,-,-,-,-,-,-,-,B,41.2,13.6,-,7,33.9,3.8,<1,1.4,-,-,-,-,-,-,-,-
KIS,WY17,340012,1345950,WT,1992,2,6,11:00,CL,4102,7.8,7,U,1.7,14.2,-,-,33.93,3.8,-,-,-,-,-,-,-,-,-,-,B,50,14.2,-,-,34,3.6,-,-,-,-,-,-,-,-,-,-
KIS,WY18,340012,1345436,WT,1992,2,6,13:09,CL,3802,7,5,U,2.1,13,-,-,33.53,4.2,<1,1.4,-,-,-,-,-,-,-,-,B,50,13.4,-,7.1,33.86,4.2,<1,1.8,-,-,-,-,-,-,-,-
KIS,WY19,340012,1344922,WT,1992,2,5,9:13,UC,3702,7,4.5,U,2,13.3,-,-,33.5,4.6,-,-,-,-,-,-,-,-,-,-,B,50.1,13.5,-,7.2,33.96,4.7,-,-,-,-,-,-,-,-,-,-
