kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
KIS,WY20,340012,1344408,WT,2018,2,19,9:00,UC,3703,8,6.17,U,2.33,8.27,,9.65,32.47,1.1,4,1.8,0.29,0.022,0.005,0.022,0.04,<0.003,2.5,5.7,B,42.2,8.29,8.27,9.4,32.49,2.2,4,1.2,0.16,0.019,0.006,0.028,0.01,0.008,1.8,3.3
KIS,WY21,335552,1345950,WT,2018,2,21,11:50,UC,3805,11.7,16,U,1.91,11.85,7.99,8.44,33.35,0.1,1,1.6,0.06,0.035,<0.005,0.03,0.02,0.019,0.4,0.2,B,53,13.16,7.93,7.91,33.85,0.2,1,1.3,0.08,0.03,<0.005,0.072,<0.01,0.023,0.2,1.1
KIS,WY22,335552,1345436,WT,2018,2,21,10:16,UC,4305,11.1,20,U,2.18,12.06,8,8.43,33.45,0.1,-,-,-,-,-,-,-,-,-,-,B,63,13.25,7.95,8.04,33.85,0.1,-,-,-,-,-,-,-,-,-,-
KIS,WY23,335552,1344922,WT,2018,2,19,10:15,UC,4305,10,9.4,U,2.05,9.71,8.26,8.97,32.94,0.5,1,1.3,0.19,0.017,0.009,0.049,0.02,0.007,0.7,0.8,B,50.46,10.48,8.26,8.71,33.17,3.2,5,1.6,0.14,0.016,0.009,0.047,<0.01,0.011,0.6,1.9
KIS,WY24,335552,1344408,WT,2018,2,19,12:30,UC,3505,10,5.33,U,2.32,8.39,8.36,10.44,32.26,1.2,-,-,-,-,-,-,-,-,-,-,B,39.03,9.13,8.27,9.33,32.68,1.3,-,-,-,-,-,-,-,-,-,-
KIS,WY26,335132,1345950,WT,2018,2,21,11:21,UC,4302,13.2,21,U,2.85,13.55,7.98,8.01,33.99,0.1,-,-,-,-,-,-,-,-,-,-,B,53,14.06,7.94,7.62,34.13,0.1,-,-,-,-,-,-,-,-,-,-
KIS,WY27,335132,1345436,WT,2018,2,21,10:49,UC,3805,11.5,20,U,1.89,10.87,8.01,8.64,32.97,0.1,2,1.7,0.06,0.026,<0.005,0.039,0.01,0.019,0.5,0.2,B,58,13.78,7.92,7.65,34.04,0.5,2,1.3,0.07,0.028,<0.005,0.047,0.01,0.025,0.1,0.2
KIS,WY28,335132,1344922,WT,2018,2,19,11:04,UC,4305,10,8.87,U,2.32,10.47,8.28,9,33.19,0.5,-,-,-,-,-,-,-,-,-,-,B,50.15,10.93,8.26,8.75,33.34,0.4,-,-,-,-,-,-,-,-,-,-
KIS,WY35,340012,1343854,WT,2018,2,19,13:22,UC,3505,12,5.32,U,2.4,8.01,8.4,11.09,31.87,1,-,-,-,-,-,-,-,-,-,-,B,16.65,8.6,8.29,9.94,32.41,1.7,-,-,-,-,-,-,-,-,-,-
KIS,WY36,335132,1344408,WT,2018,2,19,11:45,UC,3505,9,6.57,U,2.24,8.64,8.37,10.38,32.33,2.1,3,1.9,0.12,0.015,<0.005,0.021,<0.01,0.003,2.7,10.6,B,35.25,10.47,8.29,9.04,33.21,1,3,2.4,0.14,0.014,<0.005,<0.005,0.01,<0.003,2.8,9.2
OSK,KB01,343642,1351532,WT,2018,2,22,9:32,CL,3106,6.5,3,U,2,9.57,8.29,11.64,28.74,1.8,2,3.3,0.31,0.026,0.005,0.02,<0.01,0.004,12,2,B,17,9.87,8.01,9.15,30.85,3.2,5,2,0.25,0.027,<0.005,0.02,0.01,0.013,3,0.8
OSK,KB02,343222,1351532,WT,2018,2,23,12:23,CL,3106,9.5,3,U,2,9.76,8.43,12.37,28.93,1.9,-,-,-,-,-,-,-,-,-,-,B,18,9.91,8.1,9.09,30.82,3.9,-,-,-,-,-,-,-,-,-,-
OSK,KB03,342902,1351532,WT,2018,2,22,11:47,CL,3505,7,6,U,2,9.87,8.3,11.07,29.88,1.8,1,2.5,0.22,0.016,<0.005,<0.01,<0.01,<0.003,4.6,1.2,B,18,9.73,8.09,9.07,30.8,3.3,4,2.1,0.2,0.025,<0.005,0.02,<0.01,0.012,3.7,1.3
OSK,KB05,343642,1351018,WT,2018,2,22,15:02,CL,3510,7,5,U,2,9.97,8.3,10.99,30.04,1.5,-,-,-,-,-,-,-,-,-,-,B,17,9.87,8.11,9.24,30.8,3.4,-,-,-,-,-,-,-,-,-,-
OSK,KB06,343222,1351018,WT,2018,2,22,12:25,CL,3505,7,6.5,U,2,9.79,8.2,10.05,30.54,1.5,1,1.9,0.21,0.021,<0.005,<0.01,<0.01,0.005,4,0.9,B,41,9.81,8.11,9.24,30.87,2.6,3,1.7,0.2,0.023,<0.005,0.02,<0.01,0.012,1.4,0.9
OSK,KB07,342902,1351018,WT,2018,2,23,11:44,CL,3304,7,8.5,U,2,9.92,8.22,10.25,30.39,1.3,-,-,-,-,-,-,-,-,-,-,B,32,9.89,8.09,9.1,30.86,2.3,-,-,-,-,-,-,-,-,-,-
OSK,KB08,342342,1351018,WT,2018,2,23,11:07,CL,3304,7,8,U,2,9.89,8.21,10.21,30.37,1.3,1,1.8,0.29,0.013,<0.005,<0.01,<0.01,<0.003,1.8,0.4,B,16,10.69,8.08,8.75,31.17,4.2,4,1.7,0.2,0.021,<0.005,0.02,0.01,0.011,2.5,1
OSK,KB09,343642,1350504,WT,2018,2,22,14:31,CL,3106,7,3,U,2,10.15,8.42,12.3,29.16,1.7,3,3.4,0.29,0.026,<0.005,<0.01,<0.01,<0.003,10,2.1,B,27,9.91,8.12,9.4,30.79,1.8,2,1.7,0.17,0.023,<0.005,0.02,<0.01,0.011,2.3,0.7
OSK,KB10,343222,1350504,WT,2018,2,23,9:52,CL,3304,5,4,U,2,9.86,8.08,9.52,30.75,1.5,-,-,-,-,-,-,-,-,-,-,B,41,9.79,8.03,9.33,30.84,1.9,-,-,-,-,-,-,-,-,-,-
OSK,KB11,342802,1350504,WT,2018,2,22,13:04,CL,3304,7,7.5,U,2,9.93,8.14,9.5,30.82,1.3,2,2.1,0.17,0.025,<0.005,0.01,<0.01,0.009,2.7,0.4,B,42,10.87,8.1,8.74,31.29,7.9,11,2,0.2,0.037,0.007,0.03,0.01,0.016,1.7,2.7
OSK,KB12,342342,1350504,WT,2018,2,23,10:38,CL,3505,6,7,U,2,9.84,8.17,9.79,30.68,1.2,-,-,-,-,-,-,-,-,-,-,B,37,12.03,8.09,8.46,31.77,3.5,-,-,-,-,-,-,-,-,-,-
OSK,KB13,341922,1350504,WT,2018,2,20,9:05,CL,3802,9.1,6,U,2.37,9.87,8.14,8.82,32.33,0.8,3,1.7,0.06,0.031,<0.005,0.036,0.02,0.025,0.7,0.6,B,48,9.94,8.12,8.77,32.37,0.7,2,1.8,0.09,0.036,<0.005,0.036,0.02,0.022,0.5,0.5
OSK,KB14,342802,1345950,WT,2018,2,22,13:40,CL,3703,7,8,U,2,9.89,8.21,10.05,30.62,1.2,-,-,-,-,-,-,-,-,-,-,B,55,11.73,8.1,8.52,31.65,4.5,-,-,-,-,-,-,-,-,-,-
OSK,KB15,342342,1345950,WT,2018,2,20,10:11,CL,3802,7.3,8,U,1.89,7.64,7.95,9.9,31.41,0.3,1,2,<0.05,0.024,<0.005,<0.005,0.01,0.014,2.7,0.6,B,38,10.05,7.86,8.79,32.42,2.1,5,1.6,0.06,0.036,<0.005,0.038,0.01,0.027,1,0.6
OSK,KB16,341922,1345950,WT,2018,2,20,9:42,CL,3802,7.5,7,U,1.99,8.72,8.01,9.26,31.88,0.4,-,-,-,-,-,-,-,-,-,-,B,58,9.9,7.99,8.81,32.36,3.6,-,-,-,-,-,-,-,-,-,-
OSK,KB54,344012,1352046,WT,2018,2,22,10:14,CL,1307,7,2,U,2,9.61,8.36,11.62,28.4,1.9,3,3.4,0.32,0.036,0.005,<0.01,<0.01,<0.003,22,2.8,B,12,9.99,8,8,30.69,1.7,2,1.9,0.24,0.032,<0.005,0.02,0.05,0.02,1.3,2.2
OSK,KB55,343642,1352046,WT,2018,2,22,10:43,CL,3106,7,2,U,2,9.67,8.36,11.7,28.3,2.2,-,-,-,-,-,-,-,-,-,-,B,16,9.81,8.08,9.05,30.79,3.1,-,-,-,-,-,-,-,-,-,-
OSK,KB56,343222,1352046,WT,2018,2,22,11:13,CL,3106,7.5,3,U,2,9.85,8.33,11.47,29.54,1.7,3,2.9,0.24,0.021,<0.005,0.01,<0.01,<0.003,9.8,2,B,15,9.78,8.05,8.66,30.74,1.9,2,1.8,0.2,0.027,<0.005,0.01,<0.01,0.011,2.8,1.2
OSK,KB57,344012,1351532,WT,2018,2,23,13:18,CL,2506,10,2,U,2,10.01,8.51,13.43,28.39,2.5,-,-,-,-,-,-,-,-,-,-,B,14,9.85,8.09,9.06,30.55,2.3,-,-,-,-,-,-,-,-,-,-
OSK,KB58,342342,1345436,WT,2018,2,20,10:39,CL,3702,8,9,U,1.8,8.02,7.91,9.68,31.63,0.3,-,-,-,-,-,-,-,-,-,-,B,28,9.21,7.88,9.07,32.05,1,-,-,-,-,-,-,-,-,-,-
OSK,KB59,341922,1345556,WT,2018,2,20,11:06,CL,3501,10.1,10,U,2.11,8.48,7.97,9.42,31.8,0.4,1,1.6,0.06,0.03,<0.005,0.019,0.02,0.018,0.7,1,B,43,9.56,8.03,8.96,32.23,1.4,4,1.7,0.08,0.031,<0.005,0.032,0.03,0.021,0.6,0.6
HAR,KB17,343642,1345436,WT,2018,2,21,13:28,CL,3502,6,7.5,U,2.1,7.88,7.92,9.73,31.97,1.13,4,1.6,0.15,0.022,<0.005,0.02,<0.01,0.012,1.7,0.9,B,22.2,7.86,7.9,9.7,31.98,1.17,3,1.6,0.16,0.022,<0.005,0.02,<0.01,0.011,1.6,0.8
HAR,KB18,343642,1344922,WT,2018,2,21,13:53,CL,3502,4,8,U,2.3,7.53,7.9,9.82,32.05,1.39,-,-,-,-,-,-,-,-,-,-,B,27.3,7.49,7.89,9.92,32.05,1.51,-,-,-,-,-,-,-,-,-,-
HAR,KB19,343222,1344922,WT,2018,2,21,12:43,CL,3502,5,7.5,U,2,7.54,7.91,9.81,32.03,1.16,3,1.6,0.16,0.02,<0.005,0.01,<0.01,0.012,1.3,0.9,B,38,7.51,7.9,9.8,32.03,1.32,3,1.5,0.16,0.021,<0.005,0.01,<0.01,0.012,1.1,0.8
HAR,KB20,344452,1344408,WT,2018,2,20,9:19,CL,3702,2,5.5,U,2.2,7.13,7.95,10.75,32.02,1.01,4,2.3,0.18,0.022,<0.005,<0.01,<0.01,0.004,3.4,1.6,B,11.2,7.11,7.91,10.59,32.06,1.33,5,2.1,0.15,0.023,<0.005,<0.01,<0.01,0.007,4.4,1.2
HAR,KB21,344102,1344408,WT,2018,2,20,14:22,CL,3502,4,7.5,U,2.1,7.42,7.9,10.08,32.12,0.71,-,-,-,-,-,-,-,-,-,-,B,21,7.26,7.88,10,32.16,0.65,-,-,-,-,-,-,-,-,-,-
HAR,KB22,343642,1344408,WT,2018,2,21,9:22,UC,3702,2,9,U,2.1,7.27,7.89,9.86,32.14,0.44,2,1.5,0.16,0.022,<0.005,0.01,<0.01,0.012,0.5,0.3,B,25,7.44,7.87,9.59,32.26,0.95,2,1.4,0.16,0.022,<0.005,0.02,<0.01,0.014,0.4,0.3
HAR,KB23,343222,1344408,WT,2018,2,21,11:53,UC,3702,3,8,U,2.2,7.37,7.9,9.83,32.04,0.79,-,-,-,-,-,-,-,-,-,-,B,28,7.35,7.88,9.8,32.04,1.3,-,-,-,-,-,-,-,-,-,-
HAR,KB24,342802,1344408,WT,2018,2,21,11:20,UC,3702,4,9,U,2,7.5,7.9,9.86,32.02,0.51,2,1.5,0.14,0.021,<0.005,0.01,<0.01,0.011,1,0.4,B,30.3,7.29,7.88,9.69,32.04,3.54,9,1.5,0.16,0.026,<0.005,0.01,<0.01,0.014,0.9,0.6
HAR,KB25,342342,1344408,WT,2018,2,23,10:35,CL,3802,11,4.58,U,2.24,7.28,8.21,9.85,32.03,1.3,-,-,-,-,-,-,-,-,-,-,B,23.86,7.4,8.18,9.39,32.21,4.1,-,-,-,-,-,-,-,-,-,-
HAR,KB26,344452,1343854,WT,2018,2,20,9:52,CL,3702,2,5.5,U,2.2,7.39,8,11.26,31.65,0.74,-,-,-,-,-,-,-,-,-,-,B,12.2,6.92,7.92,10.33,32.13,2.25,-,-,-,-,-,-,-,-,-,-
HAR,KB27,344102,1343854,WT,2018,2,20,13:11,CL,3502,4,7,U,2,7.33,7.91,10.13,32.23,0.74,3,1.8,0.13,0.023,<0.005,<0.01,<0.01,0.009,1.9,0.6,B,23.2,7.15,7.89,10.02,32.2,0.7,2,1.6,0.13,0.021,<0.005,<0.01,<0.01,0.011,1.5,0.5
HAR,KB28,343642,1343854,WT,2018,2,20,13:45,CL,3502,4,7.5,U,2.2,7.51,7.87,9.65,32.27,1.16,-,-,-,-,-,-,-,-,-,-,B,33.1,7.39,7.86,9.64,32.27,0.95,-,-,-,-,-,-,-,-,-,-
HAR,KB29,343222,1343854,WT,2018,2,21,10:00,UC,3702,3,9,U,2,7.46,7.88,9.73,32.2,0.44,1,1.4,0.17,0.025,<0.005,0.02,<0.01,0.013,0.3,0.3,B,25.1,7.42,7.86,9.76,32.24,1.05,4,1.4,0.2,0.032,<0.005,0.02,<0.01,0.015,0.3,0.4
HAR,KB30,342802,1343854,WT,2018,2,21,10:47,UC,3702,4,8,U,1.9,7.58,7.87,9.68,32.22,0.1,-,-,-,-,-,-,-,-,-,-,B,28.1,7.41,7.85,9.45,32.26,1.46,-,-,-,-,-,-,-,-,-,-
HAR,KB31,342342,1343854,WT,2018,2,23,11:05,CL,3702,11,8.08,U,2.37,7.48,8.2,9.74,32.14,0.6,1,1.9,0.14,0.015,<0.005,0.039,<0.01,0.008,0.6,0.5,B,32.14,7.65,8.18,9.42,32.42,2.5,5,1.8,0.13,0.016,<0.005,0.035,<0.01,0.008,0.5,0.7
HAR,KB32,341922,1343854,WT,2018,2,23,9:55,CL,3802,10,5.18,U,2.34,7.37,8.23,9.48,32.08,0.9,-,-,-,-,-,-,-,-,-,-,B,36.65,7.89,8.21,9.42,32.39,2.3,-,-,-,-,-,-,-,-,-,-
HAR,KB33,344452,1343340,WT,2018,2,20,10:20,CL,3702,2,4.5,U,2.2,7.01,7.98,11.11,31.91,1.47,4,2.6,0.16,0.028,<0.005,<0.01,<0.01,0.005,4.7,1.7,B,11.2,7.06,7.91,10.32,32.2,2.5,6,2.3,0.15,0.028,<0.005,<0.01,<0.01,0.01,5,1.5
HAR,KB34,344102,1343340,WT,2018,2,20,12:37,CL,3502,4,8,U,2.1,7.38,7.88,9.81,32.26,0.55,-,-,-,-,-,-,-,-,-,-,B,29.2,7.28,7.87,9.79,32.26,0.55,-,-,-,-,-,-,-,-,-,-
HAR,KB35,343642,1343340,WT,2018,2,19,11:23,UC,3702,0,9,U,2.4,7.41,7.87,9.64,32.27,0.49,1,1.7,0.16,0.024,<0.005,0.02,0.01,0.015,0.4,0.3,B,37.1,7.55,7.85,9.2,32.41,2.95,5,1.6,0.15,0.025,<0.005,0.01,0.02,0.019,0.3,0.5
HAR,KB36,343222,1343340,WT,2018,2,19,15:17,UC,3802,2,9.5,U,2.1,7.37,7.89,9.7,32.22,1.16,-,-,-,-,-,-,-,-,-,-,B,39.3,7.43,7.88,9.12,32.49,2.93,-,-,-,-,-,-,-,-,-,-
HAR,KB37,342802,1343340,WT,2018,2,19,14:43,UC,3802,2,7.5,U,2.1,7.39,7.87,9.7,32.25,0.49,1,1.7,0.14,0.023,<0.005,0.02,0.01,0.016,0.4,0.2,B,39.2,7.45,7.87,9.2,32.5,5.9,10,1.7,0.16,0.025,<0.005,0.01,0.02,0.019,0.3,0.9
HAR,KB38,342342,1343340,WT,2018,2,23,11:40,CL,3702,12,7.91,U,2.19,7.89,8.2,9.83,32.28,0.9,-,-,-,-,-,-,-,-,-,-,B,38.35,7.41,8.2,9.21,32.62,3.9,-,-,-,-,-,-,-,-,-,-
HAR,KB39,341922,1343340,WT,2018,2,23,9:25,CL,3702,10,6.81,U,2.72,7.9,8.23,9.92,32.35,0.9,2,1.6,0.15,0.016,0.005,0.037,<0.01,0.011,0.7,0.6,B,31.73,8.02,8.22,9.8,32.41,1.4,2,1.6,0.13,0.015,0.005,0.039,<0.01,0.012,0.6,0.7
HAR,KB40,341502,1343340,WT,2018,2,23,13:55,CL,3702,12,5.9,U,2.3,7.92,8.2,9.52,32.35,0.7,-,-,-,-,-,-,-,-,-,-,B,36.75,7.42,8.2,9.25,32.5,1.9,-,-,-,-,-,-,-,-,-,-
HAR,KB41,344422,1342826,WT,2018,2,20,10:53,CL,3502,3,5,U,1.9,7.09,7.97,10.88,32.13,1.05,-,-,-,-,-,-,-,-,-,-,B,10,7.08,7.92,10.44,32.2,1.43,-,-,-,-,-,-,-,-,-,-
HAR,KB42,344102,1342826,WT,2018,2,20,11:57,CL,3502,3,9,U,2,7.29,7.91,9.99,32.32,0.38,1,1.9,0.15,0.023,<0.005,<0.01,<0.01,0.01,1.2,0.4,B,28.2,7.19,7.9,9.99,32.33,0.51,1,1.7,0.12,0.02,<0.005,<0.01,<0.01,0.01,1.5,0.5
HAR,KB43,343712,1342826,WT,2018,2,19,11:57,UC,3702,2,9,U,2.2,7.39,7.88,9.69,32.31,1.57,-,-,-,-,-,-,-,-,-,-,B,36.2,7.3,7.87,10.27,32.33,0.82,-,-,-,-,-,-,-,-,-,-
HAR,KB44,343222,1342826,WT,2018,2,19,15:49,UC,3802,3,10.5,U,2.2,7.42,7.89,9.77,32.28,0.28,1,1.6,0.16,0.024,<0.005,0.02,0.01,0.015,0.3,0.2,B,40.3,7.54,7.88,9.03,32.51,3.98,5,1.5,0.14,0.028,<0.005,<0.01,0.02,0.018,0.3,0.5
HAR,KB45,342802,1342826,WT,2018,2,19,14:01,UC,3802,2,11,U,2,7.4,7.89,9.77,32.31,0.25,-,-,-,-,-,-,-,-,-,-,B,39.1,7.4,7.89,9.32,32.51,4.11,-,-,-,-,-,-,-,-,-,-
HAR,KB46,342342,1342826,WT,2018,2,23,12:10,CL,3702,12,10.21,U,2.34,7.74,8.2,9.68,32.38,0.4,1,1.7,0.13,0.015,<0.005,0.033,<0.01,0.008,0.6,0.4,B,37.36,7.32,8.22,9.44,32.6,1.5,2,1.8,0.1,0.014,<0.005,0.019,<0.01,0.008,0.4,0.5
HAR,KB47,341922,1342826,WT,2018,2,23,12:45,CL,3702,12,5.64,U,2.17,7.89,8.2,9.51,32.34,0.9,-,-,-,-,-,-,-,-,-,-,B,33.58,7.43,8.2,9.25,32.5,2.3,-,-,-,-,-,-,-,-,-,-
HAR,KB48,341502,1342826,WT,2018,2,23,13:15,CL,3702,11,7.48,U,2.35,8.02,8.2,9.58,32.36,0.6,1,1.5,0.14,0.015,<0.005,0.037,<0.01,0.009,0.6,0.4,B,32.23,7.29,8.21,9.2,32.57,1.9,3,1.5,0.12,0.015,<0.005,0.024,<0.01,0.01,0.4,0.5
HAR,KB49,344102,1342312,WT,2018,2,20,11:26,CL,3502,3,5.5,U,2,7.2,7.92,10.35,32.27,0.84,-,-,-,-,-,-,-,-,-,-,B,11.2,7.18,7.9,10.22,32.37,0.74,-,-,-,-,-,-,-,-,-,-
HAR,KB50,343642,1342312,WT,2018,2,19,12:26,UC,3702,2,9,U,2.1,7.13,7.92,9.94,32.37,0.32,1,1.8,0.13,0.02,<0.005,<0.01,<0.01,0.009,1,0.5,B,32.2,7.07,7.9,9.88,32.39,0.38,2,1.5,0.13,0.017,<0.005,<0.01,<0.01,0.009,1.4,0.5
HAR,KB51,343222,1342312,WT,2018,2,19,13:00,UC,3802,2,9.5,U,2.1,7.37,7.88,9.69,32.3,0.28,-,-,-,-,-,-,-,-,-,-,B,29,7.25,7.89,10.1,32.36,0.65,-,-,-,-,-,-,-,-,-,-
HAR,KB52,342802,1342312,WT,2018,2,19,13:31,UC,3802,2,11,U,2.2,7.33,7.89,9.73,32.35,0.28,1,2.1,0.15,0.018,<0.005,0.01,0.01,0.014,0.3,0.3,B,30.3,7.32,7.88,9.6,32.51,0.7,2,1.8,0.14,0.02,<0.005,<0.01,0.01,0.011,0.5,0.4
HAR,KB60,344102,1344922,WT,2018,2,21,14:30,CL,3502,4,6,U,2,7.3,7.91,10.06,32,0.92,4,1.7,0.15,0.021,<0.005,0.01,<0.01,0.011,1,1.3,B,13.1,7.27,7.89,9.9,32.04,0.81,2,1.6,0.15,0.023,<0.005,0.01,<0.01,0.011,0.7,1.1
BS1,SD01,342445,1332539,WT,2018,2,13,11:07,CL,3805,4,6.8,U,2,8.13,8.35,9.28,33.05,0.5,-,-,-,-,-,-,-,-,-,-,B,9,8.12,8.34,9.28,33.05,0.7,-,-,-,-,-,-,-,-,-,-
BS1,SD02,342552,1332951,WT,2018,2,13,10:40,CL,3805,4,5.2,U,2,7.76,8.37,9.43,32.93,1.2,5,2.1,0.16,0.019,<0.005,<0.005,0.08,0.007,2.4,0.7,B,12,8.02,8.32,9.2,33.02,1,2,2,0.12,0.016,<0.005,0.007,0.02,0.007,1.4,0.4
BS1,SD03,342132,1332951,WT,2018,2,8,9:44,CL,3805,2,7,U,2,7.96,8.32,8.92,32.91,1.6,-,-,-,-,-,-,-,-,-,-,B,20.9,8.37,8.34,9.09,33.03,1.2,-,-,-,-,-,-,-,-,-,-
BS1,SD04,342552,1333505,WT,2018,2,13,10:04,CL,3805,3,4.4,U,2,7.42,8.37,9.38,32.87,2.9,-,-,-,-,-,-,-,-,-,-,B,11,7.41,8.36,9.34,32.87,2,-,-,-,-,-,-,-,-,-,-
