kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
KIS,WY23,335552,1344922,WT,1987,1,28,13:50,CL,3703,10,7,U,2,11.6,-,8.4,-,1.2,1,1.3,0.26,0.029,0.008,0.133,<0.01,0.022,-,-,B,25.2,11.7,-,8.5,-,1.2,1,1.4,0.24,0.029,0.008,0.133,<0.01,0.021,-,-
KIS,WY24,335552,1344408,WT,1987,1,28,13:18,CL,3702,9,6.9,U,2,-,-,-,-,1.4,-,-,-,-,-,-,-,-,-,-,B,24.4,-,-,-,-,2.3,-,-,-,-,-,-,-,-,-,-
KIS,WY26,335132,1345950,WT,1987,1,28,11:04,CL,4105,7,12.5,U,2,16.2,-,-,34,0.2,-,-,-,-,-,-,-,-,-,-,B,33.2,15.8,-,-,34.3,0.4,-,-,-,-,-,-,-,-,-,-
KIS,WY27,335132,1345436,WT,1987,1,28,11:35,CL,4105,7,10.9,U,2,14.8,-,-,34.1,0.4,<1,1.2,0.26,0.029,0.008,0.133,<0.01,0.022,-,-,B,34.3,14.6,-,7.5,34.2,0.3,<1,1.1,0.24,0.029,0.008,0.133,<0.01,0.021,-,-
KIS,WY28,335132,1344922,WT,1987,1,28,12:07,CL,3702,7,7.8,U,2,12.6,-,8.1,-,0.8,-,-,-,-,-,-,-,-,-,-,B,35,12.5,-,8.4,-,1.1,-,-,-,-,-,-,-,-,-,-
KIS,WY35,340012,1343854,WT,1987,1,29,10:32,CL,3505,7,4.6,U,2,8.9,-,9.2,31.8,1.9,-,-,-,-,-,-,-,-,-,-,B,15.5,10,-,8.9,32.8,2,-,-,-,-,-,-,-,-,-,-
KIS,WY36,335132,1344408,WT,1987,1,28,12:45,CL,3703,8,7,U,2,-,-,-,-,1.2,1,1.3,0.3,0.027,0.009,0.113,<0.01,0.018,-,-,B,30,-,-,-,-,1.6,1,1.5,0.22,0.023,0.007,0.101,<0.01,0.017,-,-
OSK,KB01,343642,1351532,WT,1987,1,26,13:56,CL,2307,6,2,U,2,9.1,8,9.9,30.69,0.9,6,3.1,0.86,0.052,-,-,-,-,-,-,B,20,10.4,-,8.4,31.28,2.1,5,3.1,0.84,0.047,-,-,-,-,-,-
OSK,KB02,343222,1351532,WT,1987,1,26,13:28,CL,2307,5,1.8,U,2,8.7,8.1,10,29.89,0.8,-,-,-,-,-,-,-,-,-,-,B,20,10.6,-,8.3,31.29,1.9,-,-,-,-,-,-,-,-,-,-
OSK,KB03,342902,1351532,WT,1987,1,26,11:00,CL,2706,4,1.8,U,2,8.9,-,8.4,30.48,1.3,7,3.3,1.06,0.065,-,-,-,-,-,-,B,20,10.4,-,8.9,31.72,2.8,8,2,0.88,0.066,-,-,-,-,-,-
OSK,KB05,343642,1351018,WT,1987,1,28,8:30,CL,3502,6,3.5,U,2,10.4,-,-,32.52,1.4,-,-,-,-,-,-,-,-,-,-,B,19,10.4,-,7.9,32.52,1.5,-,-,-,-,-,-,-,-,-,-
OSK,KB06,343222,1351018,WT,1987,1,28,13:59,CL,3502,9,3,U,2,10.2,-,8.7,31.35,0.6,2,2.3,0.74,0.041,-,-,-,-,-,-,B,40.7,10.1,-,8.1,31.64,2.3,6,1.8,0.53,0.042,-,-,-,-,-,-
OSK,KB07,342902,1351018,WT,1987,1,26,11:26,CL,3106,4,2,U,2,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,B,30,-,-,-,-,1.2,-,-,-,-,-,-,-,-,-,-
OSK,KB08,342342,1351018,WT,1987,1,27,13:22,CL,2706,9,1.8,U,2,9.3,8.1,8.8,31.35,1.1,6,3.1,1.03,0.064,-,-,-,-,-,-,B,18.5,10,8,9.7,32.38,2.2,6,2.3,0.92,0.045,-,-,-,-,-,-
OSK,KB09,343642,1350504,WT,1987,1,28,8:57,CL,3502,6,3,U,2,10.1,-,-,32.02,1,3,2.9,0.47,0.031,-,-,-,-,-,-,B,27,10.2,-,-,32.08,1.2,3,3.1,0.45,0.034,-,-,-,-,-,-
OSK,KB10,343222,1350504,WT,1987,1,28,9:27,CL,3502,7,3,U,2,10.5,-,-,32.52,1,-,-,-,-,-,-,-,-,-,-,B,41,10,-,-,32.6,1.6,-,-,-,-,-,-,-,-,-,-
OSK,KB11,342802,1350504,WT,1987,1,28,9:59,CL,2307,8,1.6,U,2,9.5,8,9,31.79,0.8,6,3.1,0.72,0.039,-,-,-,-,-,-,B,44,11,-,-,32.6,3.6,11,3.1,0.6,0.052,-,-,-,-,-,-
OSK,KB12,342342,1350504,WT,1987,1,27,11:36,CL,3304,8,2,U,2,10,-,8.2,31.72,0.8,-,-,-,-,-,-,-,-,-,-,B,38.7,11.2,-,-,32.3,3.2,-,-,-,-,-,-,-,-,-,-
OSK,KB13,341922,1350504,WT,1987,1,27,11:03,CL,3802,8,3,U,2,11.2,-,-,32.74,0.9,3,2.5,0.58,0.026,-,-,-,-,-,-,B,67,11.1,-,-,32.74,1.1,3,2.3,0.48,0.041,-,-,-,-,-,-
OSK,KB14,342802,1345950,WT,1987,1,28,10:32,CL,3304,10,2,U,2,10.1,-,-,32.38,0.6,-,-,-,-,-,-,-,-,-,-,B,57,11.3,-,-,33.11,2.8,-,-,-,-,-,-,-,-,-,-
OSK,KB15,342342,1345950,WT,1987,1,27,9:22,CL,3702,8,3.5,U,2,11.4,-,-,32.74,1.1,3,2,0.52,0.026,-,-,-,-,-,-,B,47,11.5,-,-,32.96,2.9,3,2,0.57,0.032,-,-,-,-,-,-
OSK,KB16,341922,1345950,WT,1987,1,27,10:28,CL,3802,9,2.8,U,2,11.3,-,-,32.74,1.2,-,-,-,-,-,-,-,-,-,-,B,71,11.3,-,-,32.82,5.4,-,-,-,-,-,-,-,-,-,-
OSK,KB54,344012,1352046,WT,1987,1,26,9:29,CL,3304,3,1.5,U,2,9.9,-,-,31.42,1.6,6,3.9,1.04,0.062,-,-,-,-,-,-,B,12,10.1,-,-,31.69,1.8,5,3.5,1.12,0.09,-,-,-,-,-,-
OSK,KB55,343642,1352046,WT,1987,1,26,10:01,CL,3706,3,1.8,U,2,8.9,-,8.2,30.69,1.1,-,-,-,-,-,-,-,-,-,-,B,16.5,10.7,-,-,31.94,1.9,-,-,-,-,-,-,-,-,-,-
OSK,KB56,343222,1352046,WT,1987,1,26,10:26,CL,2706,4,1.6,U,2,9.2,-,8,30.33,1,5,6.6,1.14,0.73,-,-,-,-,-,-,B,16,10.3,-,8.2,31.79,1.5,6,2.7,0.7,0.297,-,-,-,-,-,-
OSK,KB57,344012,1351532,WT,1987,1,26,9:00,CL,2506,3,2.5,U,2,9.4,-,8.3,31.57,1.1,-,-,-,-,-,-,-,-,-,-,B,12,10.3,-,9.1,32.23,2.7,-,-,-,-,-,-,-,-,-,-
OSK,KB58,342342,1345436,WT,1987,1,28,11:11,CL,3502,9,2,U,2,11.3,-,-,32.23,1.9,-,-,-,-,-,-,-,-,-,-,B,35,11.3,-,-,32.3,3.4,-,-,-,-,-,-,-,-,-,-
OSK,KB59,341922,1345556,WT,1987,1,27,10:00,CL,3802,8,3.5,U,2,-,-,-,-,0.8,2,2.5,0.61,0.034,-,-,-,-,-,-,B,47,-,-,-,-,2.5,2,3.1,0.64,0.039,-,-,-,-,-,-
HAR,KB17,343642,1345436,WT,1987,2,6,9:17,CL,3505,8,3.5,U,2,9.5,-,8.5,32.08,1.8,4,1.8,0.63,0.041,-,-,-,-,-,-,B,46,9.4,-,8.4,32.23,2.8,4,2.7,0.65,0.044,-,-,-,-,-,-
HAR,KB18,343642,1344922,WT,1987,2,6,9:56,CL,3502,8,2.5,U,2,9.1,-,8.9,31.68,1.4,-,-,-,-,-,-,-,-,-,-,B,26,9.4,-,8.5,32.16,1.2,-,-,-,-,-,-,-,-,-,-
HAR,KB19,343222,1344922,WT,1987,2,6,10:37,CL,3505,8,3.5,U,2,9.4,-,8.5,32.08,1.3,3,2.7,0.49,0.03,-,-,-,-,-,-,B,39.8,9.4,-,8.5,32.62,1.3,3,2.7,0.51,0.037,-,-,-,-,-,-
HAR,KB20,344452,1344408,WT,1987,1,20,10:40,CL,3305,4,2,U,2,8.9,-,9.1,32.16,1.8,3,2.5,0.5,0.031,-,-,-,-,-,-,B,17.3,9.1,-,8.5,32.3,2.1,3,2.3,0.5,0.032,-,-,-,-,-,-
HAR,KB21,344102,1344408,WT,1987,1,20,10:18,CL,3502,5,2.5,U,2,9.4,-,8.5,32.38,1.6,-,-,-,-,-,-,-,-,-,-,B,23.3,9.6,-,8.7,32.52,2.2,-,-,-,-,-,-,-,-,-,-
HAR,KB22,343642,1344408,WT,1987,1,30,13:49,CL,3302,14,2,U,2,9.7,-,8.8,31.35,1.6,6,2.7,0.62,0.039,-,-,-,-,-,-,B,28,9.8,-,8.3,31.5,4.3,8,2.1,0.67,0.051,-,-,-,-,-,-
HAR,KB23,343222,1344408,WT,1987,1,29,9:39,CL,3502,9,1.3,U,2,10,-,8.2,32.16,2.7,-,-,-,-,-,-,-,-,-,-,B,29,9.9,-,8.2,32.16,4.5,-,-,-,-,-,-,-,-,-,-
HAR,KB24,342802,1344408,WT,1987,1,29,13:47,CL,3502,11,2.5,U,2,9.8,-,8.6,31.28,1.3,4,2.1,0.58,0.031,-,-,-,-,-,-,B,33,9.8,-,8.1,31.42,4.9,7,2.5,0.72,0.049,-,-,-,-,-,-
HAR,KB25,342342,1344408,WT,1987,1,29,13:17,CL,3702,12,4.5,U,2,10.1,-,8.5,-,0.6,-,-,-,-,-,-,-,-,-,-,B,23,9.8,-,7.9,-,2.3,-,-,-,-,-,-,-,-,-,-
HAR,KB26,344452,1343854,WT,1987,1,20,11:09,UC,3304,5,1.8,U,2,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,B,14.6,-,-,-,-,3.7,-,-,-,-,-,-,-,-,-,-
HAR,KB27,344102,1343854,WT,1987,1,23,10:07,UC,3802,8,3,U,2,9.9,-,-,32.23,0.9,3,2.7,0.66,0.032,-,-,-,-,-,-,B,25,10.1,-,-,32.3,0.8,2,3.7,0.51,0.029,-,-,-,-,-,-
HAR,KB28,343642,1343854,WT,1987,1,30,13:02,CL,3702,13,2.7,U,2,9.8,-,10.4,-,1,-,-,-,-,-,-,-,-,-,-,B,34,10.1,-,8.5,-,1.7,-,-,-,-,-,-,-,-,-,-
HAR,KB29,343222,1343854,WT,1987,1,30,11:08,CL,3702,10,3,U,2,10,-,9.1,-,1.3,4,3.7,0.67,0.044,-,-,-,-,-,-,B,28,9.9,-,8.3,34.29,2.8,5,4.7,0.55,0.044,-,-,-,-,-,-
HAR,KB30,342802,1343854,WT,1987,1,29,10:13,CL,3802,10,3.5,U,2,10.1,-,8.1,32.16,1,-,-,-,-,-,-,-,-,-,-,B,31,10.1,-,8,32.23,2.7,-,-,-,-,-,-,-,-,-,-
HAR,KB31,342342,1343854,WT,1987,1,29,10:42,CL,3802,10,3,U,2,10.2,-,8.1,32.3,1.9,3,3.5,0.47,0.042,-,-,-,-,-,-,B,44.5,10.3,-,8.1,32.45,3.4,6,3.7,0.65,0.042,-,-,-,-,-,-
HAR,KB32,341922,1343854,WT,1987,1,29,11:11,CL,3502,10,2.5,U,2,10.3,-,8.1,-,1.1,-,-,-,-,-,-,-,-,-,-,B,37,10.2,-,8,-,4,-,-,-,-,-,-,-,-,-,-
HAR,KB33,344452,1343340,WT,1987,1,23,10:41,UC,3304,8,1.5,U,2,8.1,-,-,31.28,1.8,5,2.7,0.66,0.039,-,-,-,-,-,-,B,14,8.2,-,-,31.5,2.8,6,4.1,0.51,0.041,-,-,-,-,-,-
HAR,KB34,344102,1343340,WT,1987,1,23,11:05,UC,3502,10,3.5,U,2,10.1,-,-,31.64,0.8,-,-,-,-,-,-,-,-,-,-,B,29,10,-,-,31.79,0.8,-,-,-,-,-,-,-,-,-,-
HAR,KB35,343642,1343340,WT,1987,1,23,11:35,UC,3802,10,3,U,2,10.4,-,-,-,0.8,3,3.1,0.61,0.029,-,-,-,-,-,-,B,38.8,10.5,-,-,-,1.6,3,2.7,0.91,0.028,-,-,-,-,-,-
HAR,KB36,343222,1343340,WT,1987,1,30,10:39,UC,3502,11,3,U,2,10.2,-,8.3,-,1.2,-,-,-,-,-,-,-,-,-,-,B,41,10.2,-,8.2,-,2,-,-,-,-,-,-,-,-,-,-
HAR,KB37,342802,1343340,WT,1987,1,30,10:09,UC,3802,11,2.5,U,2,10.3,-,8.3,33.77,1,2,3.9,0.6,0.04,-,-,-,-,-,-,B,41.4,10.3,-,8.2,34.07,4,7,3.3,0.86,0.055,-,-,-,-,-,-
HAR,KB38,342342,1343340,WT,1987,1,21,15:31,CL,3802,8,4,U,2,11,-,8.2,33.18,0.9,-,-,-,-,-,-,-,-,-,-,B,41.3,11,-,9.3,33.41,3.1,-,-,-,-,-,-,-,-,-,-
HAR,KB39,341922,1343340,WT,1987,1,21,15:03,CL,3502,6,2.5,U,2,10.9,-,8.4,32.89,1.7,3,1.8,0.52,0.034,-,-,-,-,-,-,B,35,10.9,-,-,32.96,6.4,18,2.5,0.63,0.086,-,-,-,-,-,-
HAR,KB40,341502,1343340,WT,1987,1,21,14:29,CL,3802,7,4.5,U,2,10.8,-,8.3,33.18,0.9,-,-,-,-,-,-,-,-,-,-,B,37,10.8,-,10.4,33.41,4.4,-,-,-,-,-,-,-,-,-,-
HAR,KB41,344422,1342826,WT,1987,1,21,11:16,CL,3302,7,1,U,2,8.2,-,8.3,31.06,2.2,-,-,-,-,-,-,-,-,-,-,B,10.6,8.2,-,8.3,31.2,2.3,-,-,-,-,-,-,-,-,-,-
HAR,KB42,344102,1342826,WT,1987,1,22,10:48,CL,3802,6,3,U,2,10.1,-,-,31.13,1.1,2,2.7,0.53,0.033,-,-,-,-,-,-,B,28.5,10,-,-,31.35,1.3,5,3.3,0.58,0.041,-,-,-,-,-,-
HAR,KB43,343712,1342826,WT,1987,1,22,9:15,CL,3502,5,2.5,U,2,10.2,-,-,31.35,1.6,-,-,-,-,-,-,-,-,-,-,B,36.3,10.2,-,-,31.5,2.3,-,-,-,-,-,-,-,-,-,-
HAR,KB44,343222,1342826,WT,1987,1,22,8:40,CL,3502,6,2.5,U,2,10.9,-,-,31.71,1.5,4,2.7,0.5,0.039,-,-,-,-,-,-,B,41,10.9,-,-,31.72,1.5,3,2,0.5,0.027,-,-,-,-,-,-
HAR,KB45,342802,1342826,WT,1987,1,21,16:03,CL,3802,7,3,U,2,11,-,8.4,33.11,1.1,-,-,-,-,-,-,-,-,-,-,B,41.8,10.9,-,8.1,33.18,6.6,-,-,-,-,-,-,-,-,-,-
HAR,KB46,342342,1342826,WT,1987,1,21,15:31,CL,3802,7,4,U,2,11.1,-,8.3,33.11,1,2,3.1,0.63,0.04,-,-,-,-,-,-,B,41.3,11,-,8.2,33.26,6.2,12,3.1,0.73,0.057,-,-,-,-,-,-
HAR,KB47,341922,1342826,WT,1987,1,21,13:30,CL,3502,8,3.5,U,2,10.2,-,8.4,33.18,1.1,-,-,-,-,-,-,-,-,-,-,B,36.5,10.1,-,8.4,33.33,3.7,-,-,-,-,-,-,-,-,-,-
HAR,KB48,341502,1342826,WT,1987,1,21,14:00,CL,3702,8,6.5,U,2,10.2,-,8.3,33.26,0.8,1,2.7,0.66,0.032,-,-,-,-,-,-,B,32.9,10.1,-,8.9,33.26,2.5,5,2.3,0.84,0.035,-,-,-,-,-,-
HAR,KB49,344102,1342312,WT,1987,1,22,10:21,CL,3302,7,2,U,2,8.5,-,7.9,31.06,2.3,-,-,-,-,-,-,-,-,-,-,B,13.2,8.5,-,-,31.13,3.1,-,-,-,-,-,-,-,-,-,-
HAR,KB50,343642,1342312,WT,1987,1,22,9:51,CL,3702,6,2,U,2,10.6,-,-,31.42,1.8,4,2.3,0.71,0.041,-,-,-,-,-,-,B,33.5,10.6,-,-,31.57,2.5,4,2.7,0.61,0.041,-,-,-,-,-,-
HAR,KB51,343222,1342312,WT,1987,1,22,8:11,CL,3702,6,2.5,U,2,10.6,-,-,32.08,1.6,-,-,-,-,-,-,-,-,-,-,B,31.3,10.6,-,-,32.16,1.6,-,-,-,-,-,-,-,-,-,-
HAR,KB52,342802,1342312,WT,1987,1,21,17:01,CL,3902,8,3.5,U,2,10.9,-,8.9,-,1,2,4.3,0.76,0.038,-,-,-,-,-,-,B,32,10.7,-,8.3,-,1.7,6,1.6,0.65,0.042,-,-,-,-,-,-
HAR,KB60,344102,1344922,WT,1987,1,30,14:23,CL,3502,12,2,U,2,9.7,-,9.1,31.5,2,4,1.8,0.48,0.038,-,-,-,-,-,-,B,14.8,9.6,-,8.9,31.64,3.4,4,1.4,0.65,0.044,-,-,-,-,-,-
BS1,SD01,342445,1332539,WT,1987,1,19,13:55,CL,3106,6.3,3.5,U,2,9.1,-,9.1,-,4.5,-,-,-,-,-,-,-,-,-,-,B,5,9.1,-,9.1,-,3.8,-,-,-,-,-,-,-,-,-,-
BS1,SD02,342552,1332951,WT,1987,1,19,13:27,UC,3304,6.8,4.8,U,2,9.7,-,8.6,31.7,3.7,3,1.4,0.25,0.029,0.01,0.056,0.03,0.023,-,-,B,13,9.7,-,8.4,31.9,3.7,4,1.3,0.47,0.029,0.009,0.077,0.01,0.022,-,-
BS1,SD04,342552,1333505,WT,1987,1,19,11:07,CL,3304,5.8,1.7,U,2,9.8,8,8.3,32.3,7.3,-,-,-,-,-,-,-,-,-,-,B,9,9.8,8,8.3,32.3,7.6,-,-,-,-,-,-,-,-,-,-
BS1,SD07,343012,1333955,WT,1987,1,19,10:24,CL,3106,4.5,1.5,U,2,7.9,8,8.7,31.3,10.7,-,-,-,-,-,-,-,-,-,-,B,4,7.9,8,8.7,31.3,11.3,-,-,-,-,-,-,-,-,-,-
BS1,SD08,342552,1334019,WT,1987,1,19,9:50,CL,3304,3.8,2,U,2,9.9,8,8.3,32.2,7.9,8,1.2,0.18,0.041,0.008,0.049,<0.01,0.033,-,-,B,4,9.8,8,8.3,32.3,10.2,9,1.1,0.15,0.042,0.008,0.046,<0.01,0.032,-,-
BS1,SD11,342552,1334532,WT,1987,1,19,9:20,CL,3304,5.2,3.7,U,2,9.5,8.1,8.4,-,7.5,-,-,-,-,-,-,-,-,-,-,B,9,9.5,8,8.4,-,7.8,-,-,-,-,-,-,-,-,-,-
BS2,SD18,343432,1340628,WT,1987,1,23,10:13,SR,3304,7.2,1.7,U,2,9.1,8,8.8,31.4,8.6,-,-,-,-,-,-,-,-,-,-,B,20,9.4,8,8.7,31.5,13,-,-,-,-,-,-,-,-,-,-
BS2,SD21,343852,1341142,WT,1987,1,23,13:32,UC,3304,9.5,1.8,U,2,9.6,-,8.9,-,9.2,-,-,-,-,-,-,-,-,-,-,B,4,9.6,-,8.9,-,11.9,-,-,-,-,-,-,-,-,-,-
BS2,SD22,343432,1341142,WT,1987,1,23,14:10,SR,3304,9.6,2,U,2,9.2,-,8.9,31,6.8,6,1.4,0.14,0.038,0.01,0.077,0.03,0.031,-,-,B,19,9.1,-,8.8,31,14.6,14,1.8,0.14,0.064,0.01,0.07,0.01,0.05,-,-
BS2,SD23,342552,1341142,WT,1987,1,21,15:50,CL,3505,7,5,U,2,9.5,-,8.9,31.3,3.1,4,1.8,0.14,0.03,0.01,0.062,<0.01,0.022,-,-,B,16,9.4,-,8.8,31.4,4,3,1.5,0.17,0.024,0.01,0.058,<0.01,0.022,-,-
BS2,SD24,343852,1341656,WT,1987,1,23,11:45,UC,3304,7.5,2,U,2,8.7,8,9,31.4,6.6,7,1.8,0.19,0.038,0.01,0.083,0.02,0.033,-,-,B,8,8.7,8,8.9,31.4,8.4,9,1.7,0.36,0.041,0.011,0.073,<0.01,0.034,-,-
BS2,SD25,343432,1341656,WT,1987,1,23,11:12,UC,3304,7.5,2.5,U,2,9.1,8,8.8,31.5,5.5,-,-,-,-,-,-,-,-,-,-,B,26,9.1,8,8.7,31.5,8.2,-,-,-,-,-,-,-,-,-,-
BS1,SD48,341712,1331923,WT,1987,1,22,13:38,CL,3502,8.5,3.5,U,2,11.1,-,8.6,31.5,3.5,3,1.6,0.11,0.029,<0.005,0.055,0.01,0.024,-,-,B,15,11,-,8.6,31.5,4.2,4,1.5,0.09,0.032,<0.005,0.048,<0.01,0.024,-,-
HIU,SD54,341312,1332437,WT,1987,1,22,14:43,CL,3502,7.6,3.6,U,2,11.2,-,8.6,31.5,3.2,3,1.5,0.09,0.024,<0.005,0.045,<0.01,0.02,-,-,B,17,-,-,-,-,6.5,6,1.4,0.14,0.039,0.005,0.055,<0.01,0.032,-,-
HIU,SD55,340852,1332437,WT,1987,1,20,13:20,CL,3302,5.3,3.5,U,2,11.1,-,9.5,32,3.2,-,-,-,-,-,-,-,-,-,-,B,14,10.7,-,-,32,4.3,-,-,-,-,-,-,-,-,-,-
HIU,SD58,341312,1332951,WT,1987,1,20,10:17,CL,3502,6,3.5,U,2,10.5,-,8.4,-,3.8,-,-,-,-,-,-,-,-,-,-,B,19,10.5,-,8.4,-,4.2,-,-,-,-,-,-,-,-,-,-
HIU,SD59,340852,1332951,WT,1987,1,20,13:57,CL,3502,6,4.5,U,2,10.7,-,8.4,31.5,3.2,3,1.4,0.08,0.029,0.006,0.054,<0.01,0.023,-,-,B,16,10.4,-,8.3,31.7,7.1,6,1.2,0.1,0.026,0.006,0.05,<0.01,0.022,-,-
