kai,stn,lat,lon,se,year,mon,day,time,We,Wc,Ta,Tr,Lay,Dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo,Lay,dep,Tem,pH,DO,Sal,Dak,SS,COD,T-N,T-P,NO2-N,NO3-N,NH4-N,PO4-P,Chl.a,Phaeo
KIS,WY18,340012,1345436,WT,2020,1,16,10:10,UC,4105,10.5,12,U,1.88,16.16,8.18,7.92,34.33,0.4,<1,1.2,0.14,0.015,0.008,0.031,<0.01,0.008,0.8,1,B,63,16.89,8.16,7.03,34.69,1.3,2,1.2,0.19,0.019,0.006,0.079,<0.01,0.014,0.8,0.8
KIS,WY19,340012,1344922,WT,2020,2,4,9:25,CL,3802,8,10.6,U,2.37,14.34,8.3,8.26,33.7,0.8,-,-,-,-,-,-,-,-,-,-,B,50.66,14.3,8.29,8.19,33.7,1.8,-,-,-,-,-,-,-,-,-,-
KIS,WY20,340012,1344408,WT,2020,2,4,8:50,CL,3802,8,8.7,U,2.15,14.08,8.3,8.29,33.67,1,2,1.5,0.23,0.017,0.015,0.036,0.02,0.01,0.5,1,B,41.01,14.09,8.29,8.27,33.67,1.2,2,0.8,0.17,0.018,0.015,0.03,<0.01,0.01,0.6,1
KIS,WY21,335552,1345950,WT,2020,1,16,12:21,UC,4105,10.5,10,U,1.97,15.82,8.19,7.93,34.18,0.4,<1,1.5,0.16,0.015,0.009,0.033,<0.01,0.009,0.5,0.6,B,53,17,8.19,6.98,34.7,0.8,1,1.2,0.19,0.019,0.006,0.071,0.01,0.012,0.4,0.6
KIS,WY22,335552,1345436,WT,2020,1,16,10:46,UC,4105,10,12,U,2.01,15.54,8.18,8.01,34.1,0.4,-,-,-,-,-,-,-,-,-,-,B,63,16.8,8.15,6.7,34.76,0.6,-,-,-,-,-,-,-,-,-,-
KIS,WY23,335552,1344922,WT,2020,2,4,10:00,CL,3802,8,9.5,U,1.99,13.17,8.3,8.55,33.07,1,1,1.3,0.15,0.019,0.015,0.027,0.01,0.011,0.8,1.3,B,50.21,14.08,8.29,8.3,33.66,1,1,1.3,0.16,0.021,0.015,0.033,0.01,0.011,0.5,1
KIS,WY24,335552,1344408,WT,2020,2,4,12:00,CL,3304,11,10.2,U,2.39,12.3,8.31,8.96,32.75,0.8,-,-,-,-,-,-,-,-,-,-,B,38.86,14.21,8.29,8.18,33.68,1.8,-,-,-,-,-,-,-,-,-,-
KIS,WY26,335132,1345950,WT,2020,1,16,11:51,UC,3805,13.6,12,U,2.04,15.84,8.2,7.92,34.24,0.4,-,-,-,-,-,-,-,-,-,-,B,53,16.65,8.19,7.16,34.6,0.5,-,-,-,-,-,-,-,-,-,-
KIS,WY27,335132,1345436,WT,2020,1,16,11:19,UC,4105,11.6,11,U,1.93,15.33,8.18,8.05,33.99,0.3,<1,1.4,0.16,0.016,0.008,0.034,<0.01,0.01,0.8,0.8,B,58,16.98,8.17,6.71,34.72,0.6,<1,1.1,0.19,0.019,0.005,0.089,<0.01,0.014,0.4,0.6
KIS,WY28,335132,1344922,WT,2020,2,4,10:30,CL,3802,9,11.6,U,2.36,14.08,8.3,8.34,33.5,0.6,-,-,-,-,-,-,-,-,-,-,B,48.85,16.23,8.29,7.72,34.24,0.6,-,-,-,-,-,-,-,-,-,-
KIS,WY35,340012,1343854,WT,2020,2,4,12:50,CL,3304,10,8.4,U,2.21,11.78,8.31,9.25,31.99,1,-,-,-,-,-,-,-,-,-,-,B,20.38,12.21,8.3,8.91,32.57,1,-,-,-,-,-,-,-,-,-,-
KIS,WY36,335132,1344408,WT,2020,2,4,11:15,CL,3802,10,8.9,U,2.13,12.64,8.3,8.86,32.6,0.8,1,1.5,0.16,0.02,0.012,0.034,0.02,0.012,1.2,1.4,B,38.35,14.5,8.29,8.16,33.54,0.6,1,1.2,0.15,0.018,0.014,0.027,<0.01,0.012,0.6,1.1
OSK,KB01,343642,1351532,WT,2020,2,20,10:05,UC,3703,8,3.5,U,2,10.75,8.3,10.23,30.57,1.1,2,2.2,0.29,0.02,0.005,0.062,<0.01,0.008,10.2,1.9,B,17,11.33,8.11,8.1,32.5,2.6,4,2,0.26,0.036,0.006,0.03,0.02,0.017,16.4,5.6
OSK,KB02,343222,1351532,WT,2020,2,20,12:39,UC,3510,10,3.5,U,2,10.82,8.31,10.77,31.58,0.9,-,-,-,-,-,-,-,-,-,-,B,17,11.42,8.12,8.44,32.3,0.8,-,-,-,-,-,-,-,-,-,-
OSK,KB03,342902,1351532,WT,2020,2,20,14:05,CL,3805,11,7,U,2,11.2,-,9.64,32.36,0.7,2,1.7,0.18,0.018,<0.005,<0.005,0.02,0.01,2,1.5,B,18,11.2,-,8.54,32.74,2.4,4,2.1,0.19,0.027,0.005,0.02,0.01,0.013,6.8,2.8
OSK,KB05,343642,1351018,WT,2020,2,20,9:33,CL,3510,8,5,U,2,10.87,8.22,9.51,32.41,0.8,-,-,-,-,-,-,-,-,-,-,B,17,11.25,8.11,8.38,32.71,0.7,-,-,-,-,-,-,-,-,-,-
OSK,KB06,343222,1351018,WT,2020,2,20,13:14,UC,3805,10,7,U,2,11.13,8.15,8.95,32.38,0.4,<1,1.4,0.18,0.022,<0.005,0.014,0.01,0.014,2.9,1.6,B,40,11.14,8.11,8.28,32.64,0.6,<1,1.6,0.18,0.022,0.005,0.024,0.01,0.016,0.1,0.5
OSK,KB07,342902,1351018,WT,2020,2,20,13:39,CL,3805,10,8,U,2,11.18,8.19,9.54,32.43,0.4,-,-,-,-,-,-,-,-,-,-,B,32,12.03,8.04,7.91,33,1.4,-,-,-,-,-,-,-,-,-,-
OSK,KB08,342342,1351018,WT,2020,2,21,12:53,CL,3304,12.5,7,U,2,11.6,-,9.19,32.55,1,1,2.1,0.16,0.019,<0.005,0.005,0.01,0.01,4.2,1.2,B,15,11.69,-,8.46,32.82,4.7,6,2,0.19,0.026,0.005,0.017,0.01,0.013,4.6,3
OSK,KB09,343642,1350504,WT,2020,2,21,9:45,CL,3510,8,3,U,2,10.56,8.36,10.83,30.64,1.1,1,2.4,0.29,0.02,0.006,0.054,0.02,0.007,10.8,4.3,B,27,11.26,8.15,8.38,32.65,1.2,1,1.8,0.21,0.026,0.005,0.027,0.01,0.014,1,1.6
OSK,KB10,343222,1350504,WT,2020,2,21,10:22,CL,3805,9,10.5,U,2,11.27,8.14,8.56,32.71,0.4,-,-,-,-,-,-,-,-,-,-,B,44,11.38,8.12,8.23,32.76,2,-,-,-,-,-,-,-,-,-,-
OSK,KB11,342802,1350504,WT,2020,2,21,11:39,CL,3805,10,9,U,2,11.4,-,9.2,32.6,0.2,3,1.6,0.17,0.02,<0.005,0.005,0.02,0.012,1.1,1.7,B,42,11.78,-,8.01,32.91,2.4,1,1.5,0.18,0.024,0.007,0.033,0.02,0.016,0.8,1.8
OSK,KB12,342342,1350504,WT,2020,2,21,12:16,CL,3304,10.5,5,U,2,11.84,-,9.08,32.88,0.9,-,-,-,-,-,-,-,-,-,-,B,37,12.24,-,8.08,33.19,2.1,-,-,-,-,-,-,-,-,-,-
OSK,KB13,341922,1350504,WT,2020,1,15,11:18,UC,3304,9.9,8,U,2.08,13.96,-,8.36,32.97,1.2,2,1.7,0.18,0.022,0.01,0.031,0.03,0.012,0.6,0.6,B,58,14.51,-,8.05,33.23,1.3,2,1.6,0.2,0.021,0.012,0.039,0.02,0.012,0.5,0.7
OSK,KB14,342802,1345950,WT,2020,2,21,11:05,CL,3805,9.5,8.5,U,2,11.64,-,8.86,32.73,0.4,-,-,-,-,-,-,-,-,-,-,B,55,11.55,-,8.25,32.8,2.2,-,-,-,-,-,-,-,-,-,-
OSK,KB15,342342,1345950,WT,2020,1,15,10:36,UC,3805,10.8,8,U,1.97,13.21,-,8.51,32.58,0.6,1,1.7,0.19,0.023,0.01,0.036,0.02,0.016,0.9,0.9,B,38,13.92,-,8.28,32.92,2.4,5,1.7,0.21,0.025,0.011,0.038,0.02,0.014,0.8,1.3
OSK,KB16,341922,1345950,WT,2020,1,15,9:19,UC,3805,11.5,9,U,1.99,13.32,-,8.49,32.6,0.8,-,-,-,-,-,-,-,-,-,-,B,58,14.07,-,8.2,32.97,9.8,-,-,-,-,-,-,-,-,-,-
OSK,KB54,344012,1352046,WT,2020,2,20,10:45,UC,3106,8,3,U,2,11.35,8.32,10.37,30.12,1.4,2,2,0.39,0.033,0.01,0.104,0.03,0.01,10.5,7.5,B,11,11.22,8.15,8.05,32.02,1.2,1,1.6,0.23,0.021,0.006,0.029,0.03,0.011,4.6,2.2
OSK,KB55,343642,1352046,WT,2020,2,20,11:19,UC,3106,9,2.5,U,2,10.85,8.25,9.67,31.04,1.3,-,-,-,-,-,-,-,-,-,-,B,14,11.35,8.11,8.13,32.67,3.5,-,-,-,-,-,-,-,-,-,-
OSK,KB56,343222,1352046,WT,2020,2,20,12:07,UC,3703,9.5,4,U,2,11.12,8.21,9.44,31.34,1.2,1,1.7,0.28,0.023,0.007,0.079,0.01,0.011,2.6,1.1,B,14,11.23,8.17,8.82,32.58,0.7,<1,1.5,0.19,0.02,<0.005,0.006,0.01,0.011,2.8,1.6
OSK,KB57,344012,1351532,WT,2020,2,20,8:53,CL,3106,7.5,2.5,U,2,10.67,8.32,10.33,28.65,1.3,-,-,-,-,-,-,-,-,-,-,B,14,11.38,8.13,7.8,32.19,2.7,-,-,-,-,-,-,-,-,-,-
OSK,KB58,342342,1345436,WT,2020,1,15,10:09,UC,3805,11.5,8,U,1.89,13.99,-,8.31,32.95,1,-,-,-,-,-,-,-,-,-,-,B,28,14,-,8.28,32.97,2.2,-,-,-,-,-,-,-,-,-,-
OSK,KB59,341922,1345556,WT,2020,1,15,9:44,UC,3805,10.1,6,U,2,13.89,-,8.31,32.89,1.7,4,1.8,0.26,0.029,0.011,0.04,0.02,0.015,0.6,0.8,B,33,14.01,-,8.27,32.97,3.7,7,1.6,0.22,0.027,0.011,0.039,0.01,0.015,0.8,1.5
HAR,KB17,343642,1345436,WT,2020,2,20,13:08,CL,3505,7,5.5,U,2.4,11.04,8.25,8.9,32.42,0.4,1,1.5,0.18,0.025,0.005,0.023,0.01,0.016,1,1.2,B,35.8,11.05,8.23,8.9,32.44,0.6,<1,1.6,0.16,0.022,<0.005,0.021,0.01,0.016,1.1,1.2
HAR,KB18,343642,1344922,WT,2020,2,20,12:41,CL,3703,7,6.5,U,2.4,10.66,8.24,9.05,32.23,0.5,-,-,-,-,-,-,-,-,-,-,B,26.3,10.69,8.23,8.99,32.27,0.8,-,-,-,-,-,-,-,-,-,-
HAR,KB19,343222,1344922,WT,2020,2,20,12:09,CL,3703,7,8.5,U,2.4,10.52,8.25,9.19,32.22,0.4,<1,1.5,0.18,0.024,<0.005,0.009,0.01,0.016,1.4,1,B,41.3,10.91,8.22,8.9,32.42,0.3,1,1.4,0.18,0.025,<0.005,0.021,<0.01,0.016,1.2,1.2
HAR,KB20,344452,1344408,WT,2020,2,18,9:54,CL,3105,0,4,U,2.1,9.98,8.23,9.51,31.77,1.1,2,2,0.2,0.029,<0.005,0.013,0.01,0.015,3.9,1.8,B,11.1,9.97,8.22,9.47,31.79,1.4,3,2.1,0.2,0.029,<0.005,0.014,0.01,0.014,4.1,2.2
HAR,KB21,344102,1344408,WT,2020,2,18,14:59,UC,3505,3,8,U,2.4,10.29,8.23,9.55,32.23,0.3,-,-,-,-,-,-,-,-,-,-,B,21.4,10.3,8.22,9.55,32.24,0.4,-,-,-,-,-,-,-,-,-,-
HAR,KB22,343642,1344408,WT,2020,2,20,9:18,CL,3505,4,9,U,2.5,10.67,8.24,9.01,32.4,0.5,<1,1.6,0.16,0.024,<0.005,0.018,0.02,0.018,1.1,1,B,26.4,10.66,8.24,8.99,32.4,0.5,<1,1.6,0.16,0.022,0.005,0.018,0.01,0.016,0.9,0.9
HAR,KB23,343222,1344408,WT,2020,2,20,11:39,CL,3505,6,8.5,U,2.2,10.72,8.24,8.96,32.27,0.5,-,-,-,-,-,-,-,-,-,-,B,28.1,10.65,8.23,8.97,32.3,0.7,-,-,-,-,-,-,-,-,-,-
HAR,KB24,342802,1344408,WT,2020,2,20,11:07,CL,3505,6,10,U,2.1,10.91,8.23,8.93,32.37,0.3,<1,1.4,0.18,0.024,0.005,0.018,0.01,0.016,1,1,B,31.2,11.1,8.22,8.72,32.54,0.4,<1,1.4,0.19,0.024,0.006,0.029,0.01,0.016,0.6,0.9
HAR,KB25,342342,1344408,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB26,344452,1343854,WT,2020,2,18,10:32,CL,3105,1,4,U,2,9.48,8.24,9.67,31.66,1.1,-,-,-,-,-,-,-,-,-,-,B,12.2,9.55,8.24,9.63,31.97,4.8,-,-,-,-,-,-,-,-,-,-
HAR,KB27,344102,1343854,WT,2020,2,18,13:45,UC,3505,3,10,U,2,10.58,8.24,9.5,32.3,0.3,<1,1.8,0.15,0.024,<0.005,0.011,<0.01,0.015,1.7,0.9,B,23.1,10.59,8.24,9.52,32.31,0.2,<1,1.6,0.15,0.025,<0.005,0.01,<0.01,0.015,1.4,0.8
HAR,KB28,343642,1343854,WT,2020,2,18,14:21,UC,4105,3,10,U,2.6,10.91,8.23,9.37,32.51,0.1,-,-,-,-,-,-,-,-,-,-,B,32.4,10.91,8.22,9.37,32.52,0.2,-,-,-,-,-,-,-,-,-,-
HAR,KB29,343222,1343854,WT,2020,2,20,9:57,CL,4305,4,14.5,U,2.4,10.86,8.24,8.87,32.48,0.3,<1,1.3,0.2,0.026,0.005,0.023,0.01,0.017,0.7,0.8,B,26.3,10.83,8.22,8.86,32.48,0.3,<1,1.2,0.18,0.023,0.005,0.023,0.01,0.017,0.7,0.7
HAR,KB30,342802,1343854,WT,2020,2,20,10:32,CL,4305,5,14.5,U,2.2,11.03,8.23,8.74,32.53,0.1,-,-,-,-,-,-,-,-,-,-,B,29.4,11.01,8.22,8.78,32.53,0.3,-,-,-,-,-,-,-,-,-,-
HAR,KB31,342342,1343854,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB32,341922,1343854,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB33,344452,1343340,WT,2020,2,18,11:03,CL,3105,2,5,U,2.5,9.53,8.23,9.74,31.95,1,2,2.2,0.16,0.024,<0.005,0.005,<0.01,0.014,2.7,1.7,B,11.4,9.55,8.22,9.74,31.97,0.9,3,2,0.16,0.024,<0.005,0.008,<0.01,0.013,2.4,1.5
HAR,KB34,344102,1343340,WT,2020,2,18,13:12,UC,3505,3,10,U,2.1,10.3,8.24,9.59,32.2,0.2,-,-,-,-,-,-,-,-,-,-,B,28.1,10.81,8.21,9.58,32.42,0.2,-,-,-,-,-,-,-,-,-,-
HAR,KB35,343642,1343340,WT,2020,2,19,9:46,CL,3703,2,11,U,2.3,10.65,8.38,9.19,32.42,0.2,<1,1.6,0.15,0.022,<0.005,0.01,0.02,0.018,1.1,0.6,B,38.4,10.64,8.36,9.18,32.42,0.2,<1,1.6,0.17,0.024,<0.005,0.011,0.01,0.016,1.6,0.8
HAR,KB36,343222,1343340,WT,2020,2,19,13:46,CL,4105,6,13,U,2.5,10.98,8.36,9.24,32.57,0.2,-,-,-,-,-,-,-,-,-,-,B,38.2,11.12,8.33,8.96,32.65,1.3,-,-,-,-,-,-,-,-,-,-
HAR,KB37,342802,1343340,WT,2020,2,19,13:12,CL,3103,6,11,U,2.4,11.17,8.37,9.16,32.58,0.2,<1,2,0.16,0.023,0.006,0.024,0.01,0.016,0.8,0.9,B,39.6,11.3,8.34,8.9,32.69,0.5,9,1.6,0.36,0.098,0.005,0.027,0.01,0.016,1.6,8.2
HAR,KB38,342342,1343340,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB39,341922,1343340,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB40,341502,1343340,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB41,344422,1342826,WT,2020,2,18,11:42,CL,3703,2,4,U,2,9.13,8.22,9.95,31.64,1.2,-,-,-,-,-,-,-,-,-,-,B,9.2,9.11,8.22,10.06,31.65,1.5,-,-,-,-,-,-,-,-,-,-
HAR,KB42,344102,1342826,WT,2020,2,18,12:40,UC,3105,2,5,U,2.3,9.92,8.23,9.67,32.09,0.6,1,1.8,0.14,0.021,<0.005,0.007,0.01,0.015,2,1.2,B,26.3,10.31,8.21,9.51,32.25,0.4,<1,1.8,0.15,0.022,<0.005,0.014,0.01,0.015,0.9,1
HAR,KB43,343712,1342826,WT,2020,2,19,10:20,CL,3703,2,13,U,2.3,10.48,8.37,9.22,32.35,0.2,-,-,-,-,-,-,-,-,-,-,B,35.4,10.53,8.35,9.25,32.38,0.2,-,-,-,-,-,-,-,-,-,-
HAR,KB44,343222,1342826,WT,2020,2,19,14:22,CL,3805,7,12,U,2.3,10.83,8.37,9.36,32.46,0.2,<1,1.6,0.16,0.023,<0.005,0.012,0.02,0.017,0.7,0.6,B,38.2,11.06,8.35,9.09,32.62,0.5,1,1.6,0.2,0.026,0.005,0.019,0.01,0.017,1.8,0.8
HAR,KB45,342802,1342826,WT,2020,2,19,12:40,CL,3103,5,13,U,2.3,11.01,8.37,9.31,32.51,0.2,-,-,-,-,-,-,-,-,-,-,B,40.5,11.1,8.33,8.96,32.64,9.4,-,-,-,-,-,-,-,-,-,-
HAR,KB46,342342,1342826,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB47,341922,1342826,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB48,341502,1342826,WT,-,-,-,-,-,-,-,-,U,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HAR,KB49,344102,1342312,WT,2020,2,18,12:14,UC,3105,2,3,U,2,9.63,8.19,9.57,31.65,2.7,-,-,-,-,-,-,-,-,-,-,B,11.2,9.62,8.18,9.67,31.65,3.6,-,-,-,-,-,-,-,-,-,-
HAR,KB50,343642,1342312,WT,2020,2,19,10:55,CL,3702,2,11,U,2.2,10.44,8.37,9.32,32.28,0.2,<1,1.8,0.22,0.03,<0.005,0.013,<0.01,0.017,1.7,1.1,B,33.1,11,8.36,9.01,32.55,0.3,<1,1.8,0.21,0.026,<0.005,0.017,0.01,0.017,2.6,1
HAR,KB51,343222,1342312,WT,2020,2,19,11:27,CL,3702,3,11,U,2.2,10.29,8.36,9.39,32.21,0.6,-,-,-,-,-,-,-,-,-,-,B,29,11.05,8.34,8.99,32.58,0.2,-,-,-,-,-,-,-,-,-,-
HAR,KB52,342802,1342312,WT,2020,2,19,12:01,CL,3502,4,10,U,2.3,10.92,8.38,9.27,32.52,0.2,<1,1.6,0.2,0.026,<0.005,0.013,0.01,0.017,2.3,1,B,30.6,10.94,8.36,9.1,32.58,0.3,<1,1.6,0.17,0.021,0.005,0.016,0.01,0.016,1.6,0.7
HAR,KB60,344102,1344922,WT,2020,2,20,14:01,CL,3703,7,8,U,2.5,10.42,8.26,9.33,31.92,0.4,<1,1.4,0.21,0.026,<0.005,0.012,0.01,0.014,1.1,1.2,B,12.3,10.19,8.25,9.3,32.08,0.5,1,1.2,0.16,0.022,<0.005,<0.005,0.01,0.014,1.7,1.7
BS1,SD01,342445,1332539,WT,2020,2,19,11:10,CL,3805,7,6,U,2,9.81,8.27,8.4,32.47,1.7,-,-,-,-,-,-,-,-,-,-,B,9,10,8.21,7.94,32.61,1.4,-,-,-,-,-,-,-,-,-,-
BS1,SD02,342552,1332951,WT,2020,2,19,10:43,CL,3805,6,5.7,U,2,9.92,8.27,8.53,32.39,0.9,2,1.6,0.18,0.019,<0.005,<0.005,<0.01,0.005,5.6,1.6,B,9.9,10.14,8.23,8.2,32.53,0.7,2,1.5,0.18,0.02,<0.005,<0.005,<0.01,0.007,4,1.3
BS1,SD03,342132,1332951,WT,2020,2,25,9:29,UC,3805,9,7,U,2,10.35,8.19,8.79,32.62,0.4,-,-,-,-,-,-,-,-,-,-,B,20.9,10.41,8.17,8.56,32.69,2.2,-,-,-,-,-,-,-,-,-,-
BS1,SD04,342552,1333505,WT,2020,2,19,10:06,CL,3805,6,7.7,U,2,9.95,8.23,8.04,32.55,1.2,-,-,-,-,-,-,-,-,-,-,B,10.9,9.92,8.22,8.03,32.56,1.3,-,-,-,-,-,-,-,-,-,-
BS1,SD05,342203,1333509,WT,2020,2,25,8:57,UC,3805,9,6.6,U,2,10.4,8.16,8.52,32.69,0.9,2,1.3,0.13,0.023,<0.005,<0.005,<0.01,0.011,1.1,0.7,B,19.9,10.46,8.15,8.44,32.72,1.7,3,1.5,0.17,0.023,<0.005,<0.005,0.03,0.011,1.1,0.7
BS1,SD06,341712,1333505,WT,2020,2,21,8:56,CL,3805,7,7,U,2,10.44,8.15,8.38,32.72,1.3,-,-,-,-,-,-,-,-,-,-,B,22,10.43,8.15,8.34,32.72,1.6,-,-,-,-,-,-,-,-,-,-
BS1,SD07,343012,1333955,WT,2020,2,19,9:36,CL,3703,6,-,U,2,9.39,8.26,8.42,31.46,2.3,-,-,-,-,-,-,-,-,-,-,B,9,9.87,8.23,8.12,32.44,2.6,-,-,-,-,-,-,-,-,-,-
BS1,SD08,342552,1334019,WT,2020,2,19,9:16,CL,3805,5,5.4,U,2,9.7,8.25,8.22,32.3,1.7,2,1.9,0.17,0.02,<0.005,<0.005,<0.01,0.007,3.9,1.2,B,8,9.92,8.22,7.95,32.5,1.6,2,2,0.15,0.021,<0.005,<0.005,<0.01,0.005,2.4,1.1
