,date,u,v,uv,u_sabunn_m,v_sabunn_m,delta_lat,delta_lng
51,2016/08/03 03:00,7.21,-10.24,12.524,259.56,-368.64,0.040741,-0.05791
52,2016/08/03 04:00,-5.62,1.05,5.717,-202.32,37.8,-0.031756,0.005936
53,2016/08/03 05:00,-18.53,15.35,24.062,-667.08,552.6,-0.104706,0.087214
54,2016/08/03 06:00,-25.15,22.59,33.806,-905.4,813.24,-0.142113,0.128947
55,2016/08/03 07:00,-23.78,21.73,32.213,-856.08,782.28,-0.134371,0.123905
56,2016/08/03 08:00,-17.71,16.72,24.356,-637.56,601.92,-0.100072,0.094953
57,2016/08/03 09:00,-6.62,7.41,9.936,-238.32,266.76,-0.037407,0.0419
58,2016/08/03 10:00,12.83,-8.61,15.451,461.88,-309.96,0.072497,-0.04878
59,2016/08/03 11:00,19.9,-22.09,29.732,716.4,-795.24,0.112447,-0.125615
60,2016/08/03 12:00,22.27,-25.13,33.578,801.72,-904.68,0.125839,-0.143131
61,2016/08/03 13:00,21.26,-23.68,31.823,765.36,-852.48,0.120132,-0.134778
62,2016/08/03 14:00,15.89,-17.99,24.003,572.04,-647.64,0.089788,-0.102066
63,2016/08/03 15:00,8.06,-10.35,13.118,290.16,-372.6,0.045544,-0.058544
64,2016/08/03 16:00,-6.33,1.84,6.592,-227.88,66.24,-0.035768,0.010404
65,2016/08/03 17:00,-21.58,17.5,27.784,-776.88,630.0,-0.12194,0.099625
66,2016/08/03 18:00,-28.92,24.65,38.0,-1041.12,887.4,-0.163415,0.141168
67,2016/08/03 19:00,-27.83,24.63,37.164,-1001.88,886.68,-0.157256,0.140913
68,2016/08/03 20:00,-22.78,20.6,30.713,-820.08,741.6,-0.128721,0.117373
69,2016/08/03 21:00,-12.33,12.34,17.444,-443.88,444.24,-0.069672,0.069898
70,2016/08/03 22:00,6.62,-1.59,6.808,238.32,-57.24,0.037407,-0.008991
71,2016/08/03 23:00,18.22,-18.38,25.88,655.92,-661.68,0.102954,-0.104411
72,2016/08/04 00:00,19.79,-24.48,31.479,712.44,-881.28,0.111825,-0.139196
73,2016/08/04 01:00,21.0,-24.87,32.55,756.0,-895.32,0.118663,-0.141526
74,2016/08/04 02:00,19.07,-22.25,29.304,686.52,-801.0,0.107757,-0.126459
75,2016/08/04 03:00,13.39,-16.29,21.087,482.04,-586.44,0.075662,-0.092312
76,2016/08/04 04:00,3.29,-6.93,7.671,118.44,-249.48,0.01859,-0.039165
77,2016/08/04 05:00,-11.49,6.22,13.066,-413.64,223.92,-0.064925,0.035221
78,2016/08/04 06:00,-22.5,19.67,29.886,-810.0,708.12,-0.127139,0.112052
79,2016/08/04 07:00,-26.32,23.54,35.311,-947.52,847.44,-0.148724,0.1345
80,2016/08/04 08:00,-22.29,20.36,30.189,-802.44,732.96,-0.125952,0.115965
81,2016/08/04 09:00,-15.03,14.23,20.698,-541.08,512.28,-0.084929,0.080699
82,2016/08/04 10:00,-0.09,2.51,2.512,-3.24,90.36,-0.000509,0.014183
83,2016/08/04 11:00,18.06,-15.5,23.799,650.16,-558.0,0.10205,-0.088042
84,2016/08/04 12:00,21.05,-24.41,32.233,757.8,-878.76,0.118945,-0.138913
85,2016/08/04 13:00,22.9,-25.62,34.363,824.4,-922.32,0.129399,-0.145989
86,2016/08/04 14:00,19.78,-22.26,29.778,712.08,-801.36,0.111769,-0.126572
87,2016/08/04 15:00,14.03,-16.08,21.34,505.08,-578.88,0.079278,-0.091148
88,2016/08/04 16:00,3.71,-6.56,7.536,133.56,-236.16,0.020964,-0.037076
89,2016/08/04 17:00,-13.5,8.5,15.953,-486.0,306.0,-0.076283,0.04817
90,2016/08/04 18:00,-26.42,22.22,34.522,-951.12,799.92,-0.149289,0.126969
91,2016/08/04 19:00,-29.76,25.61,39.262,-1071.36,921.96,-0.168162,0.146782
92,2016/08/04 20:00,-26.62,23.85,35.741,-958.32,858.6,-0.150419,0.136306
93,2016/08/04 21:00,-20.91,19.0,28.253,-752.76,684.0,-0.118154,0.108115
94,2016/08/04 22:00,-6.26,7.67,9.9,-225.36,276.12,-0.035373,0.043367
95,2016/08/04 23:00,14.47,-9.18,17.136,520.92,-330.48,0.081764,-0.052046
96,2016/08/05 00:00,19.34,-22.46,29.639,696.24,-808.56,0.109283,-0.127674
97,2016/08/05 01:00,21.26,-25.69,33.346,765.36,-924.84,0.120132,-0.146218
98,2016/08/05 02:00,20.81,-24.27,31.97,749.16,-873.72,0.117589,-0.138094
99,2016/08/05 03:00,17.94,-20.67,27.37,645.84,-744.12,0.101372,-0.117401
100,2016/08/05 04:00,10.73,-13.34,17.12,386.28,-480.24,0.060631,-0.075518
101,2016/08/05 05:00,-1.3,-2.57,2.88,-46.8,-92.52,-0.007346,-0.014522
102,2016/08/05 06:00,-16.19,12.17,20.254,-582.84,438.12,-0.091483,0.069057
103,2016/08/05 07:00,-24.69,21.97,33.05,-888.84,790.92,-0.139513,0.125362
104,2016/08/05 08:00,-25.38,22.72,34.064,-913.68,817.92,-0.143412,0.129713
105,2016/08/05 09:00,-19.78,18.25,26.913,-712.08,657.0,-0.111769,0.103771
106,2016/08/05 10:00,-10.1,10.36,14.469,-363.6,372.96,-0.057071,0.058636
107,2016/08/05 11:00,8.89,-4.21,9.836,320.04,-151.56,0.050234,-0.023819
108,2016/08/05 12:00,19.86,-20.62,28.629,714.96,-742.32,0.112221,-0.117253
109,2016/08/05 13:00,21.9,-25.26,33.432,788.4,-909.36,0.123748,-0.143834
110,2016/08/05 14:00,21.88,-24.64,32.952,787.68,-887.04,0.123635,-0.140302
111,2016/08/05 15:00,17.72,-20.16,26.841,637.92,-725.76,0.100129,-0.11449
112,2016/08/05 16:00,11.03,-13.31,17.286,397.08,-479.16,0.062326,-0.075356
113,2016/08/05 17:00,-1.77,-2.21,2.831,-63.72,-79.56,-0.010002,-0.012488
114,2016/08/05 18:00,-18.31,13.47,22.731,-659.16,484.92,-0.103463,0.076523
115,2016/08/05 19:00,-28.16,23.86,36.909,-1013.76,858.96,-0.159121,0.136548
116,2016/08/05 20:00,-28.49,24.93,37.857,-1025.64,897.48,-0.160986,0.142715
117,2016/08/05 21:00,-23.71,21.46,31.98,-853.56,772.56,-0.133976,0.122358
118,2016/08/05 22:00,-15.37,14.57,21.178,-553.32,524.52,-0.08685,0.082641
119,2016/08/05 23:00,2.46,1.41,2.835,88.56,50.76,0.0139,0.007968
120,2016/08/06 00:00,18.73,-16.61,25.034,674.28,-597.96,0.105836,-0.094385
121,2016/08/06 01:00,20.38,-24.57,31.922,733.68,-884.52,0.115159,-0.139761
122,2016/08/06 02:00,21.92,-25.52,33.642,789.12,-918.72,0.123861,-0.145317
123,2016/08/06 03:00,19.71,-22.66,30.033,709.56,-815.76,0.111373,-0.128841
124,2016/08/06 04:00,15.06,-17.56,23.133,542.16,-632.16,0.085098,-0.099585
125,2016/08/06 05:00,6.02,-8.83,10.687,216.72,-317.88,0.034017,-0.049924
126,2016/08/06 06:00,-8.13,3.52,8.859,-292.68,126.72,-0.045939,0.019911
127,2016/08/06 07:00,-20.44,17.52,26.921,-735.84,630.72,-0.115498,0.099663
128,2016/08/06 08:00,-26.21,23.23,35.023,-943.56,836.28,-0.148102,0.132716
129,2016/08/06 09:00,-23.49,21.25,31.676,-845.64,765.0,-0.132733,0.121141
130,2016/08/06 10:00,-16.73,15.71,22.95,-602.28,565.56,-0.094535,0.089169
131,2016/08/06 11:00,-3.57,5.24,6.341,-128.52,188.64,-0.020173,0.029615
132,2016/08/06 12:00,16.22,-12.22,20.308,583.92,-439.92,0.091653,-0.069341
133,2016/08/06 13:00,20.4,-23.43,31.066,734.4,-843.48,0.115272,-0.133278
134,2016/08/06 14:00,21.96,-24.9,33.2,790.56,-896.4,0.124087,-0.14179
135,2016/08/06 15:00,19.98,-22.59,30.158,719.28,-813.24,0.112899,-0.128465
136,2016/08/06 16:00,14.87,-17.09,22.654,535.32,-615.24,0.084024,-0.096911
137,2016/08/06 17:00,6.66,-9.3,11.439,239.76,-334.8,0.037633,-0.052588
138,2016/08/06 18:00,-8.42,3.32,9.051,-303.12,119.52,-0.047578,0.018781
139,2016/08/06 19:00,-22.38,18.34,28.935,-805.68,660.24,-0.126461,0.104466
140,2016/08/06 20:00,-28.13,24.12,37.055,-1012.68,868.32,-0.158951,0.138033
141,2016/08/06 21:00,-25.76,22.97,34.514,-927.36,826.92,-0.14556,0.131182
142,2016/08/06 22:00,-19.86,18.08,26.857,-714.96,650.88,-0.112221,0.10281
143,2016/08/06 23:00,-8.29,8.7,12.017,-298.44,313.2,-0.046844,0.049214
144,2016/08/07 00:00,11.64,-6.74,13.451,419.04,-242.64,0.065773,-0.038168
145,2016/08/07 01:00,18.96,-20.82,28.159,682.56,-749.52,0.107135,-0.118324
146,2016/08/07 02:00,20.61,-24.59,32.085,741.96,-885.24,0.116459,-0.139896
147,2016/08/07 03:00,19.91,-23.23,30.595,716.76,-836.28,0.112504,-0.132099
148,2016/08/07 04:00,16.74,-19.42,25.639,602.64,-699.12,0.094591,-0.110227
149,2016/08/07 05:00,10.01,-12.57,16.069,360.36,-452.52,0.056563,-0.071142
150,2016/08/07 06:00,-1.92,-1.86,2.673,-69.12,-66.96,-0.010849,-0.010511
151,2016/08/07 07:00,-16.31,12.48,20.537,-587.16,449.28,-0.092161,0.07082
152,2016/08/07 08:00,-24.72,21.69,32.887,-889.92,780.84,-0.139683,0.123767
153,2016/08/07 09:00,-25.46,22.34,33.872,-916.56,804.24,-0.143864,0.127552
154,2016/08/07 10:00,-20.9,18.82,28.125,-752.4,677.52,-0.118098,0.10709
155,2016/08/07 11:00,-12.46,11.59,17.017,-448.56,417.24,-0.070407,0.065653
156,2016/08/07 12:00,3.33,-0.77,3.418,119.88,-27.72,0.018817,-0.004352
157,2016/08/07 13:00,18.03,-17.0,24.781,649.08,-612.0,0.10188,-0.096561
158,2016/08/07 14:00,19.56,-22.79,30.033,704.16,-820.44,0.110526,-0.129568
159,2016/08/07 15:00,19.68,-22.61,29.975,708.48,-813.96,0.111204,-0.128554
160,2016/08/07 16:00,16.35,-18.87,24.968,588.6,-679.32,0.092387,-0.107084
161,2016/08/07 17:00,10.47,-12.84,16.568,376.92,-462.24,0.059162,-0.072681
162,2016/08/07 18:00,0.17,-3.67,3.674,6.12,-132.12,0.000961,-0.020738
163,2016/08/07 19:00,-14.64,9.96,17.707,-527.04,358.56,-0.082725,0.056473
164,2016/08/07 20:00,-23.88,20.57,31.518,-859.68,740.52,-0.134936,0.117299
165,2016/08/07 21:00,-25.64,22.54,34.139,-923.04,811.44,-0.144881,0.128713
166,2016/08/07 22:00,-21.97,20.12,29.791,-790.92,724.32,-0.124144,0.114572
167,2016/08/07 23:00,-14.18,13.63,19.668,-510.48,490.68,-0.080126,0.077266
168,2016/08/08 00:00,0.98,1.88,2.12,35.28,67.68,0.005538,0.010623
169,2016/08/08 01:00,17.69,-15.33,23.408,636.84,-551.88,0.099959,-0.087058
170,2016/08/08 02:00,19.33,-22.85,29.929,695.88,-822.6,0.109226,-0.12989
171,2016/08/08 03:00,20.61,-23.86,31.529,741.96,-858.96,0.116459,-0.135743
172,2016/08/08 04:00,18.52,-21.25,28.188,666.72,-765.0,0.104649,-0.120736
173,2016/08/08 05:00,14.2,-16.5,21.769,511.2,-594.0,0.080239,-0.093536
174,2016/08/08 06:00,5.99,-8.59,10.472,215.64,-309.24,0.033847,-0.048567
175,2016/08/08 07:00,-6.5,2.25,6.878,-234.0,81.0,-0.036729,0.012722
176,2016/08/08 08:00,-18.04,15.16,23.564,-649.44,545.76,-0.101937,0.08611
177,2016/08/08 09:00,-24.1,21.31,32.17,-867.6,767.16,-0.13618,0.12154
178,2016/08/08 10:00,-22.1,19.98,29.793,-795.6,719.28,-0.124878,0.113785
179,2016/08/08 11:00,-14.92,14.5,20.805,-537.12,522.0,-0.084307,0.082226
180,2016/08/08 12:00,-1.91,4.39,4.788,-68.76,158.04,-0.010793,0.024808
181,2016/08/08 13:00,15.78,-11.68,19.632,568.08,-420.48,0.089167,-0.066262
182,2016/08/08 14:00,19.35,-21.37,28.829,696.6,-769.32,0.109339,-0.121479
183,2016/08/08 15:00,20.44,-22.81,30.628,735.84,-821.16,0.115498,-0.129755
184,2016/08/08 16:00,18.51,-20.6,27.694,666.36,-741.6,0.104593,-0.117042
185,2016/08/08 17:00,14.51,-16.0,21.6,522.36,-576.0,0.08199,-0.090714
186,2016/08/08 18:00,7.7,-9.33,12.097,277.2,-335.88,0.04351,-0.05277
187,2016/08/08 19:00,-3.83,0.64,3.883,-137.88,23.04,-0.021642,0.003617
188,2016/08/08 20:00,-15.66,12.81,20.232,-563.76,461.16,-0.088488,0.072669
189,2016/08/08 21:00,-22.14,19.79,29.696,-797.04,712.44,-0.125104,0.112706
190,2016/08/08 22:00,-22.48,20.31,30.296,-809.28,731.16,-0.127026,0.115696
191,2016/08/08 23:00,-16.9,15.88,23.19,-608.4,571.68,-0.095495,0.090142
192,2016/08/09 00:00,-5.49,6.57,8.562,-197.64,236.52,-0.031022,0.037142
193,2016/08/09 01:00,11.53,-7.68,13.854,415.08,-276.48,0.065151,-0.043489
194,2016/08/09 02:00,17.74,-19.98,26.719,638.64,-719.28,0.100242,-0.113469
195,2016/08/09 03:00,19.57,-23.03,30.222,704.52,-829.08,0.110582,-0.130933
196,2016/08/09 04:00,18.95,-21.77,28.862,682.2,-783.72,0.107079,-0.123722
197,2016/08/09 05:00,15.37,-17.76,23.487,553.32,-639.36,0.08685,-0.100734
198,2016/08/09 06:00,9.31,-11.63,14.897,335.16,-418.68,0.052607,-0.065808
199,2016/08/09 07:00,-0.1,-3.01,3.012,-3.6,-108.36,-0.000565,-0.017008
200,2016/08/09 08:00,-12.19,8.22,14.703,-438.84,295.92,-0.068881,0.046558
201,2016/08/09 09:00,-20.23,17.68,26.867,-728.28,636.48,-0.114312,0.100559
202,2016/08/09 10:00,-22.73,20.01,30.283,-818.28,720.36,-0.128438,0.114008
203,2016/08/09 11:00,-19.32,17.54,26.094,-695.52,631.44,-0.10917,0.099705
204,2016/08/09 12:00,-10.88,10.74,15.288,-391.68,386.64,-0.061479,0.060802
205,2016/08/09 13:00,2.94,0.14,2.943,105.84,5.04,0.016613,0.000791
206,2016/08/09 14:00,15.8,-13.85,21.011,568.8,-498.6,0.08928,-0.078574
207,2016/08/09 15:00,17.05,-19.54,25.933,613.8,-703.44,0.096343,-0.110927
208,2016/08/09 16:00,17.59,-20.28,26.846,633.24,-730.08,0.099394,-0.115163
209,2016/08/09 17:00,15.25,-17.52,23.227,549.0,-630.72,0.086172,-0.099367
210,2016/08/09 18:00,10.75,-12.61,16.57,387.0,-453.96,0.060744,-0.071386
211,2016/08/09 19:00,2.6,-5.15,5.769,93.6,-185.4,0.014692,-0.029104
212,2016/08/09 20:00,-8.31,3.78,9.129,-299.16,136.08,-0.046957,0.021383
213,2016/08/09 21:00,-16.83,13.83,21.783,-605.88,497.88,-0.0951,0.078503
214,2016/08/09 22:00,-20.51,18.03,27.308,-738.36,649.08,-0.115894,0.102568
215,2016/08/09 23:00,-19.4,17.49,26.12,-698.4,629.64,-0.109622,0.099426
216,2016/08/10 00:00,-12.44,11.75,17.112,-447.84,423.0,-0.070294,0.066559
217,2016/08/10 01:00,0.05,1.67,1.671,1.8,60.12,0.000283,0.009437
218,2016/08/10 02:00,13.91,-12.25,18.535,500.76,-441.0,0.0786,-0.069434
219,2016/08/10 03:00,16.65,-19.61,25.725,599.4,-705.96,0.094083,-0.111301
220,2016/08/10 04:00,17.72,-20.8,27.325,637.92,-748.8,0.100129,-0.118124
221,2016/08/10 05:00,16.09,-18.69,24.662,579.24,-672.84,0.090918,-0.106048
222,2016/08/10 06:00,11.49,-13.94,18.065,413.64,-501.84,0.064925,-0.078936
223,2016/08/10 07:00,4.28,-7.12,8.307,154.08,-256.32,0.024185,-0.040244
224,2016/08/10 08:00,-6.26,1.93,6.551,-225.36,69.48,-0.035373,0.010912
225,2016/08/10 09:00,-15.51,12.25,19.764,-558.36,441.0,-0.087641,0.069487
226,2016/08/10 10:00,-20.36,17.66,26.952,-732.96,635.76,-0.115046,0.100454
227,2016/08/10 11:00,-20.39,17.92,27.146,-734.04,645.12,-0.115216,0.101935
228,2016/08/10 12:00,-16.07,14.72,21.793,-578.52,529.92,-0.090805,0.083521
229,2016/08/10 13:00,-7.18,7.51,10.39,-258.48,270.36,-0.040571,0.042471
230,2016/08/10 14:00,5.96,-2.87,6.615,214.56,-103.32,0.033678,-0.016226
231,2016/08/10 15:00,14.21,-13.35,19.497,511.56,-480.6,0.080295,-0.075679
232,2016/08/10 16:00,14.91,-17.15,22.725,536.76,-617.4,0.084251,-0.097253
233,2016/08/10 17:00,14.78,-17.42,22.845,532.08,-627.12,0.083516,-0.098778
234,2016/08/10 18:00,12.38,-14.74,19.249,445.68,-530.64,0.069954,-0.083494
235,2016/08/10 19:00,7.68,-9.91,12.538,276.48,-356.76,0.043397,-0.05605
236,2016/08/10 20:00,-0.74,-2.36,2.473,-26.64,-84.96,-0.004181,-0.013336
237,2016/08/10 21:00,-9.97,6.3,11.794,-358.92,226.8,-0.056337,0.035655
238,2016/08/10 22:00,-15.55,13.6,20.658,-559.8,489.6,-0.087867,0.077146
239,2016/08/10 23:00,-17.7,15.9,23.793,-637.2,572.4,-0.100016,0.090296
240,2016/08/11 00:00,-15.64,14.35,21.226,-563.04,516.6,-0.088375,0.081404
241,2016/08/11 01:00,-8.19,8.14,11.547,-294.84,293.04,-0.046278,0.046045
242,2016/08/11 02:00,3.85,-1.71,4.213,138.6,-61.56,0.021755,-0.009665
243,2016/08/11 03:00,12.9,-12.74,18.131,464.4,-458.64,0.072893,-0.07218
244,2016/08/11 04:00,14.46,-17.05,22.356,520.56,-613.8,0.081708,-0.096665
245,2016/08/11 05:00,14.63,-17.54,22.841,526.68,-631.44,0.082668,-0.099451
246,2016/08/11 06:00,12.81,-15.35,19.993,461.16,-552.6,0.072384,-0.086964
247,2016/08/11 07:00,8.34,-10.8,13.645,300.24,-388.8,0.047126,-0.061094
248,2016/08/11 08:00,1.5,-4.53,4.772,54.0,-163.08,0.008476,-0.025598
249,2016/08/11 09:00,-8.07,3.88,8.954,-290.52,139.68,-0.0456,0.021947
250,2016/08/11 10:00,-15.1,12.2,19.413,-543.6,439.2,-0.085324,0.069189
251,2016/08/11 11:00,-18.57,16.06,24.551,-668.52,578.16,-0.104932,0.091251
252,2016/08/11 12:00,-18.13,16.05,24.214,-652.68,577.8,-0.102445,0.09117
253,2016/08/11 13:00,-13.52,12.64,18.508,-486.72,455.04,-0.076396,0.071633
254,2016/08/11 14:00,-4.77,5.63,7.379,-171.72,202.68,-0.026953,0.031824
255,2016/08/11 15:00,6.7,-3.85,7.727,241.2,-138.6,0.037859,-0.02177
256,2016/08/11 16:00,12.73,-12.42,17.785,458.28,-447.12,0.071932,-0.070362
257,2016/08/11 17:00,13.52,-15.69,20.712,486.72,-564.84,0.076396,-0.088917
258,2016/08/11 18:00,13.56,-16.06,21.019,488.16,-578.16,0.076622,-0.091016
259,2016/08/11 19:00,11.65,-13.93,18.159,419.4,-501.48,0.06583,-0.078884
260,2016/08/11 20:00,7.52,-9.52,12.132,270.72,-342.72,0.042493,-0.053842
261,2016/08/11 21:00,1.1,-3.34,3.516,39.6,-120.24,0.006216,-0.018873
262,2016/08/11 22:00,-6.03,3.19,6.822,-217.08,114.84,-0.034073,0.018036
263,2016/08/11 23:00,-11.73,9.75,15.253,-422.28,351.0,-0.066282,0.055215
264,2016/08/12 00:00,-15.09,13.36,20.154,-543.24,480.96,-0.085268,0.075767
265,2016/08/12 01:00,-14.74,13.19,19.78,-530.64,474.84,-0.08329,0.074791
266,2016/08/12 02:00,-9.31,8.73,12.763,-335.16,314.28,-0.052607,0.049398
267,2016/08/12 03:00,-0.32,1.24,1.281,-11.52,44.64,-0.001808,0.007007
268,2016/08/12 04:00,9.07,-8.38,12.349,326.52,-301.68,0.051251,-0.047414
269,2016/08/12 05:00,11.8,-13.45,17.893,424.8,-484.2,0.066677,-0.07617
270,2016/08/12 06:00,12.28,-14.97,19.362,442.08,-538.92,0.069389,-0.084794
271,2016/08/12 07:00,10.6,-13.36,17.054,381.6,-480.96,0.059896,-0.075628
272,2016/08/12 08:00,6.94,-9.74,11.96,249.84,-350.64,0.039215,-0.055079
273,2016/08/12 09:00,1.19,-4.29,4.452,42.84,-154.44,0.006724,-0.024242
274,2016/08/12 10:00,-6.13,2.37,6.572,-220.68,85.32,-0.034638,0.0134
275,2016/08/12 11:00,-12.52,9.52,15.728,-450.72,342.72,-0.070746,0.053929
276,2016/08/12 12:00,-16.35,13.95,21.492,-588.6,502.2,-0.092387,0.079164
277,2016/08/12 13:00,-17.05,15.04,22.736,-613.8,541.44,-0.096343,0.085381
278,2016/08/12 14:00,-14.17,13.14,19.325,-510.12,473.04,-0.080069,0.074488
279,2016/08/12 15:00,-7.64,7.95,11.026,-275.04,286.2,-0.043171,0.044964
280,2016/08/12 16:00,1.13,0.82,1.396,40.68,29.52,0.006385,0.004634
281,2016/08/12 17:00,8.86,-7.29,11.474,318.96,-262.44,0.050064,-0.041245
282,2016/08/12 18:00,11.36,-12.34,16.773,408.96,-444.24,0.064191,-0.069872
283,2016/08/12 19:00,12.27,-14.62,19.087,441.72,-526.32,0.069333,-0.082811
284,2016/08/12 20:00,11.65,-14.08,18.275,419.4,-506.88,0.06583,-0.079733
285,2016/08/12 21:00,9.25,-11.5,14.758,333.0,-414.0,0.052268,-0.065071
286,2016/08/12 22:00,4.56,-6.76,8.154,164.16,-243.36,0.025767,-0.038211
287,2016/08/12 23:00,-0.95,-1.51,1.784,-34.2,-54.36,-0.005368,-0.008533
288,2016/08/13 00:00,-6.82,4.41,8.122,-245.52,158.76,-0.038537,0.024938
289,2016/08/13 01:00,-10.17,9.39,13.842,-366.12,338.04,-0.057467,0.053147
290,2016/08/13 02:00,-10.9,11.01,15.493,-392.4,396.36,-0.061592,0.062331
291,2016/08/13 03:00,-8.47,8.97,12.337,-304.92,322.92,-0.047861,0.050744
292,2016/08/13 04:00,-2.53,3.95,4.691,-91.08,142.2,-0.014296,0.022322
293,2016/08/13 05:00,6.63,-4.19,7.843,238.68,-150.84,0.037464,-0.023693
294,2016/08/13 06:00,11.77,-11.54,16.483,423.72,-415.44,0.066508,-0.065352
295,2016/08/13 07:00,13.24,-14.61,19.717,476.64,-525.96,0.074814,-0.082787
296,2016/08/13 08:00,12.89,-14.81,19.634,464.04,-533.16,0.072836,-0.083908
297,2016/08/13 09:00,10.45,-12.42,16.231,376.2,-447.12,0.059049,-0.070303
298,2016/08/13 10:00,5.82,-7.73,9.676,209.52,-278.28,0.032887,-0.043703
299,2016/08/13 11:00,-0.57,-1.81,1.898,-20.52,-65.16,-0.003221,-0.010228
300,2016/08/13 12:00,-8.02,5.13,9.52,-288.72,184.68,-0.045318,0.029017
301,2016/08/13 13:00,-14.15,12.39,18.808,-509.4,446.04,-0.079956,0.070235
