,date,u,v,uv,u_sabunn_m,v_sabunn_m,delta_lat,delta_lng
42,2016/06/02 18:00,-15.79,14.11,21.176,-568.44,507.96,-0.089223,0.080048
43,2016/06/02 19:00,-1.45,3.14,3.459,-52.2,113.04,-0.008193,0.017743
44,2016/06/02 20:00,13.89,-12.54,18.713,500.04,-451.44,0.078487,-0.071077
45,2016/06/02 21:00,17.64,-21.84,28.074,635.04,-786.24,0.099677,-0.124025
46,2016/06/02 22:00,19.94,-24.09,31.272,717.84,-867.24,0.112673,-0.136992
47,2016/06/02 23:00,19.02,-22.26,29.279,684.72,-801.36,0.107474,-0.126512
48,2016/06/03 00:00,15.37,-18.1,23.745,553.32,-651.6,0.08685,-0.102663
49,2016/06/03 01:00,6.77,-9.85,11.952,243.72,-354.6,0.038255,-0.055699
50,2016/06/03 02:00,-6.61,1.58,6.796,-237.96,56.88,-0.03735,0.008934
51,2016/06/03 03:00,-19.69,16.22,25.51,-708.84,583.92,-0.11126,0.092223
52,2016/06/03 04:00,-25.4,22.35,33.833,-914.4,804.6,-0.143525,0.127603
53,2016/06/03 05:00,-23.87,21.41,32.065,-859.32,770.76,-0.13488,0.122088
54,2016/06/03 06:00,-18.38,16.87,24.948,-661.68,607.32,-0.103858,0.095842
55,2016/06/03 07:00,-8.42,8.69,12.1,-303.12,312.84,-0.047578,0.049159
56,2016/06/03 08:00,9.57,-5.39,10.983,344.52,-194.04,0.054076,-0.030501
57,2016/06/03 09:00,18.81,-19.96,27.427,677.16,-718.56,0.106288,-0.113426
58,2016/06/03 10:00,20.98,-24.24,32.058,755.28,-872.64,0.11855,-0.137939
59,2016/06/03 11:00,21.31,-23.9,32.021,767.16,-860.4,0.120414,-0.136034
60,2016/06/03 12:00,16.84,-19.05,25.426,606.24,-685.8,0.095156,-0.108133
61,2016/06/03 13:00,9.17,-11.43,14.654,330.12,-411.48,0.051816,-0.064673
62,2016/06/03 14:00,-4.98,0.52,5.007,-179.28,18.72,-0.02814,0.002939
63,2016/06/03 15:00,-20.75,15.93,26.16,-747.0,573.48,-0.11725,0.090636
64,2016/06/03 16:00,-29.85,24.44,38.579,-1074.6,879.84,-0.168671,0.140089
65,2016/06/03 17:00,-29.43,25.07,38.66,-1059.48,902.52,-0.166297,0.143642
66,2016/06/03 18:00,-25.91,22.69,34.441,-932.76,816.84,-0.146407,0.129599
67,2016/06/03 19:00,-18.03,16.04,24.132,-649.08,577.44,-0.10188,0.091108
68,2016/06/03 20:00,-1.34,3.44,3.692,-48.24,123.84,-0.007572,0.019439
69,2016/06/03 21:00,17.72,-13.81,22.466,637.92,-497.16,0.100129,-0.078428
70,2016/06/03 22:00,19.64,-23.02,30.26,707.04,-828.72,0.110978,-0.130882
71,2016/06/03 23:00,21.38,-24.98,32.88,769.68,-899.28,0.12081,-0.142188
72,2016/06/04 00:00,19.68,-22.53,29.915,708.48,-811.08,0.111204,-0.128099
73,2016/06/04 01:00,15.4,-17.78,23.522,554.4,-640.08,0.087019,-0.100849
74,2016/06/04 02:00,5.87,-8.53,10.355,211.32,-307.08,0.033169,-0.048226
75,2016/06/04 03:00,-8.51,3.89,9.357,-306.36,140.04,-0.048087,0.022006
76,2016/06/04 04:00,-20.7,17.9,27.366,-745.2,644.4,-0.116968,0.101842
77,2016/06/04 05:00,-25.72,22.93,34.457,-925.92,825.48,-0.145334,0.130949
78,2016/06/04 06:00,-23.31,21.15,31.475,-839.16,761.4,-0.131716,0.120555
79,2016/06/04 07:00,-16.79,15.83,23.076,-604.44,569.88,-0.094874,0.089853
80,2016/06/04 08:00,-4.24,5.8,7.185,-152.64,208.8,-0.023959,0.032783
81,2016/06/04 09:00,15.49,-11.41,19.239,557.64,-410.76,0.087528,-0.064721
82,2016/06/04 10:00,20.51,-23.53,31.214,738.36,-847.08,0.115894,-0.133857
83,2016/06/04 11:00,22.76,-25.72,34.344,819.36,-925.92,0.128608,-0.146544
84,2016/06/04 12:00,20.63,-23.41,31.203,742.68,-842.76,0.116572,-0.133185
85,2016/06/04 13:00,14.13,-16.86,21.998,508.68,-606.96,0.079843,-0.095574
86,2016/06/04 14:00,4.1,-7.36,8.425,147.6,-264.96,0.023167,-0.0416
87,2016/06/04 15:00,-12.63,7.23,14.553,-454.68,260.28,-0.071367,0.040958
88,2016/06/04 16:00,-27.19,22.1,35.039,-978.84,795.6,-0.15364,0.126367
89,2016/06/04 17:00,-32.53,26.89,42.205,-1171.08,968.04,-0.183814,0.154548
90,2016/06/04 18:00,-31.32,26.63,41.111,-1127.52,958.68,-0.176977,0.152863
91,2016/06/04 19:00,-28.15,23.95,36.96,-1013.4,862.2,-0.159065,0.137062
92,2016/06/04 20:00,-20.15,17.12,26.441,-725.4,616.32,-0.11386,0.097369
93,2016/06/04 21:00,-4.25,4.83,6.434,-153.0,173.88,-0.024015,0.0273
94,2016/06/04 22:00,14.2,-11.11,18.03,511.2,-399.96,0.080239,-0.062981
95,2016/06/04 23:00,17.14,-20.45,26.683,617.04,-736.2,0.096851,-0.116099
96,2016/06/05 00:00,17.82,-22.3,28.545,641.52,-802.8,0.100694,-0.12665
97,2016/06/05 01:00,15.82,-20.04,25.532,569.52,-721.44,0.089393,-0.113692
98,2016/06/05 02:00,8.49,-13.11,15.619,305.64,-471.96,0.047974,-0.074165
99,2016/06/05 03:00,-6.02,-1.15,6.129,-216.72,-41.4,-0.034017,-0.006502
100,2016/06/05 04:00,-22.81,16.58,28.199,-821.16,596.88,-0.12889,0.094471
101,2016/06/05 05:00,-31.45,26.1,40.869,-1132.2,939.6,-0.177712,0.149841
102,2016/06/05 06:00,-31.85,26.4,41.369,-1146.6,950.4,-0.179972,0.151625
103,2016/06/05 07:00,-27.03,22.41,35.112,-973.08,806.76,-0.152736,0.128122
104,2016/06/05 08:00,-21.27,17.69,27.665,-765.72,636.84,-0.120188,0.100686
105,2016/06/05 09:00,-10.12,9.05,13.576,-364.32,325.8,-0.057184,0.051222
106,2016/06/05 10:00,9.18,-5.89,10.907,330.48,-212.04,0.051873,-0.033327
107,2016/06/05 11:00,17.8,-20.01,26.781,640.8,-720.36,0.100581,-0.113643
108,2016/06/05 12:00,20.32,-24.11,31.531,731.52,-867.96,0.11482,-0.137139
109,2016/06/05 13:00,19.29,-22.51,29.645,694.44,-810.36,0.109,-0.127954
110,2016/06/05 14:00,12.56,-15.47,19.927,452.16,-556.92,0.070972,-0.087635
111,2016/06/05 15:00,1.6,-5.9,6.113,57.6,-212.4,0.009041,-0.03334
112,2016/06/05 16:00,-16.45,9.99,19.246,-592.2,359.64,-0.092952,0.056694
113,2016/06/05 17:00,-28.71,23.08,36.837,-1033.56,830.88,-0.162229,0.132151
114,2016/06/05 18:00,-30.92,25.75,40.238,-1113.12,927.0,-0.174717,0.147752
115,2016/06/05 19:00,-28.03,24.31,37.103,-1009.08,875.16,-0.158386,0.139107
116,2016/06/05 20:00,-22.8,20.22,30.474,-820.8,727.92,-0.128834,0.11521
117,2016/06/05 21:00,-10.26,10.78,14.882,-369.36,388.08,-0.057975,0.061016
118,2016/06/05 22:00,9.75,-3.83,10.475,351.0,-137.88,0.055093,-0.021675
119,2016/06/05 23:00,19.23,-20.13,27.839,692.28,-724.68,0.108661,-0.114421
120,2016/06/06 00:00,20.63,-24.97,32.39,742.68,-898.92,0.116572,-0.14206
121,2016/06/06 01:00,20.89,-24.63,32.296,752.04,-886.68,0.118041,-0.14015
122,2016/06/06 02:00,18.39,-21.53,28.315,662.04,-775.08,0.103915,-0.122317
123,2016/06/06 03:00,11.61,-14.56,18.622,417.96,-524.16,0.065604,-0.08245
124,2016/06/06 04:00,-0.51,-3.62,3.656,-18.36,-130.32,-0.002882,-0.020455
125,2016/06/06 05:00,-15.92,11.39,19.575,-573.12,410.04,-0.089958,0.064622
126,2016/06/06 06:00,-24.81,21.96,33.133,-893.16,790.56,-0.140191,0.125317
127,2016/06/06 07:00,-26.43,23.45,35.333,-951.48,844.2,-0.149345,0.133998
128,2016/06/06 08:00,-22.07,19.9,29.717,-794.52,716.4,-0.124709,0.113327
129,2016/06/06 09:00,-14.07,13.02,19.17,-506.52,468.72,-0.079504,0.073804
130,2016/06/06 10:00,2.23,0.3,2.25,80.28,10.8,0.012601,0.001695
131,2016/06/06 11:00,18.52,-17.64,25.577,666.72,-635.04,0.104649,-0.100225
132,2016/06/06 12:00,21.47,-25.07,33.007,772.92,-902.52,0.121318,-0.14271
133,2016/06/06 13:00,22.78,-25.75,34.38,820.08,-927.0,0.128721,-0.146717
134,2016/06/06 14:00,18.33,-21.16,27.995,659.88,-761.76,0.103576,-0.120211
135,2016/06/06 15:00,11.5,-14.05,18.156,414.0,-505.8,0.064982,-0.079559
136,2016/06/06 16:00,-0.65,-3.65,3.707,-23.4,-131.4,-0.003673,-0.020625
137,2016/06/06 17:00,-18.24,12.39,22.05,-656.64,446.04,-0.103067,0.070384
138,2016/06/06 18:00,-29.87,24.35,38.538,-1075.32,876.6,-0.168784,0.139576
139,2016/06/06 19:00,-30.68,25.89,40.144,-1104.48,932.04,-0.173361,0.14852
140,2016/06/06 20:00,-27.6,24.12,36.654,-993.6,868.32,-0.155957,0.137967
141,2016/06/06 21:00,-20.81,18.54,27.871,-749.16,667.44,-0.117589,0.105491
142,2016/06/06 22:00,-5.29,7.11,8.862,-190.44,255.96,-0.029892,0.040194
143,2016/06/06 23:00,15.25,-9.52,17.978,549.0,-342.72,0.086172,-0.053994
144,2016/06/07 00:00,19.65,-22.04,29.528,707.4,-793.44,0.111034,-0.125311
145,2016/06/07 01:00,20.65,-24.86,32.318,743.4,-894.96,0.116685,-0.141436
146,2016/06/07 02:00,19.37,-22.9,29.993,697.32,-824.4,0.109452,-0.130178
147,2016/06/07 03:00,16.54,-19.48,25.555,595.44,-701.28,0.093461,-0.110556
148,2016/06/07 04:00,8.38,-11.31,14.076,301.68,-407.16,0.047352,-0.06398
149,2016/06/07 05:00,-5.17,0.68,5.215,-186.12,24.48,-0.029214,0.003844
150,2016/06/07 06:00,-19.83,16.14,25.568,-713.88,581.04,-0.112051,0.091776
151,2016/06/07 07:00,-26.89,23.53,35.731,-968.04,847.08,-0.151945,0.134508
152,2016/06/07 08:00,-26.71,23.47,35.557,-961.56,844.92,-0.150928,0.134145
153,2016/06/07 09:00,-21.7,19.21,28.981,-781.2,691.56,-0.122618,0.109369
154,2016/06/07 10:00,-12.47,11.16,16.735,-448.92,401.76,-0.070463,0.063218
155,2016/06/07 11:00,4.64,-2.25,5.157,167.04,-81.0,0.026219,-0.012718
156,2016/06/07 12:00,17.92,-17.49,25.04,645.12,-629.64,0.101259,-0.099338
157,2016/06/07 13:00,19.89,-23.09,30.476,716.04,-831.24,0.112391,-0.131301
158,2016/06/07 14:00,19.69,-22.87,30.178,708.84,-823.32,0.11126,-0.130033
159,2016/06/07 15:00,14.42,-17.26,22.491,519.12,-621.36,0.081482,-0.097854
160,2016/06/07 16:00,5.06,-8.43,9.832,182.16,-303.48,0.028592,-0.047654
161,2016/06/07 17:00,-12.5,6.34,14.016,-450.0,228.24,-0.070633,0.035914
162,2016/06/07 18:00,-25.99,20.08,32.843,-935.64,722.88,-0.146859,0.114699
163,2016/06/07 19:00,-31.36,25.21,40.237,-1128.96,907.56,-0.177203,0.144718
164,2016/06/07 20:00,-30.82,25.99,40.316,-1109.52,935.64,-0.174152,0.149115
165,2016/06/07 21:00,-27.02,23.11,35.555,-972.72,831.96,-0.152679,0.132122
166,2016/06/07 22:00,-18.25,16.32,24.483,-657.0,587.52,-0.103124,0.09271
167,2016/06/07 23:00,-3.02,4.98,5.824,-108.72,179.28,-0.017065,0.028144
168,2016/06/08 00:00,15.85,-11.63,19.659,570.6,-418.68,0.089562,-0.065981
169,2016/06/08 01:00,18.79,-22.0,28.932,676.44,-792.0,0.106175,-0.125017
170,2016/06/08 02:00,20.08,-24.3,31.523,722.88,-874.8,0.113464,-0.138198
171,2016/06/08 03:00,18.66,-22.13,28.947,671.76,-796.68,0.10544,-0.125746
172,2016/06/08 04:00,14.87,-17.82,23.209,535.32,-641.52,0.084024,-0.10105
173,2016/06/08 05:00,5.58,-8.7,10.336,200.88,-313.2,0.03153,-0.049185
174,2016/06/08 06:00,-8.71,3.87,9.531,-313.56,139.32,-0.049217,0.021894
175,2016/06/08 07:00,-21.21,18.24,27.974,-763.56,656.64,-0.119849,0.103812
176,2016/06/08 08:00,-25.83,22.93,34.539,-929.88,825.48,-0.145955,0.130961
177,2016/06/08 09:00,-23.54,21.05,31.579,-847.44,757.8,-0.133015,0.120005
178,2016/06/08 10:00,-17.41,15.83,23.531,-626.76,569.88,-0.098377,0.089884
179,2016/06/08 11:00,-6.06,6.3,8.741,-218.16,226.8,-0.034243,0.03562
180,2016/06/08 12:00,13.41,-10.06,16.764,482.76,-362.16,0.075775,-0.057009
181,2016/06/08 13:00,19.69,-21.9,29.45,708.84,-788.4,0.11126,-0.124518
182,2016/06/08 14:00,21.42,-24.34,32.423,771.12,-876.24,0.121036,-0.138549
183,2016/06/08 15:00,19.3,-21.83,29.138,694.8,-785.88,0.109057,-0.12409
184,2016/06/08 16:00,13.44,-15.7,20.667,483.84,-565.2,0.075944,-0.088971
185,2016/06/08 17:00,4.94,-7.63,9.09,177.84,-274.68,0.027914,-0.043131
186,2016/06/08 18:00,-10.13,4.92,11.262,-364.68,177.12,-0.057241,0.027847
187,2016/06/08 19:00,-23.58,19.28,30.459,-848.88,694.08,-0.133241,0.109918
188,2016/06/08 20:00,-28.27,23.81,36.961,-1017.72,857.16,-0.159743,0.136276
189,2016/06/08 21:00,-26.47,23.26,35.238,-952.92,837.36,-0.149571,0.132917
190,2016/06/08 22:00,-20.95,18.94,28.242,-754.2,681.84,-0.11838,0.107777
191,2016/06/08 23:00,-10.28,10.46,14.666,-370.08,376.56,-0.058088,0.059205
192,2016/06/09 00:00,8.31,-3.31,8.945,299.16,-119.16,0.046957,-0.018724
193,2016/06/09 01:00,18.08,-18.6,25.939,650.88,-669.6,0.102163,-0.105652
194,2016/06/09 02:00,19.32,-23.63,30.523,695.52,-850.68,0.10917,-0.134323
195,2016/06/09 03:00,20.21,-23.71,31.155,727.56,-853.56,0.114199,-0.134854
196,2016/06/09 04:00,18.2,-21.05,27.827,655.2,-757.8,0.102841,-0.119577
197,2016/06/09 05:00,12.81,-15.38,20.016,461.16,-553.68,0.072384,-0.087134
198,2016/06/09 06:00,2.91,-6.0,6.668,104.76,-216.0,0.016443,-0.033908
199,2016/06/09 07:00,-9.97,5.68,11.474,-358.92,204.48,-0.056337,0.032146
200,2016/06/09 08:00,-19.23,17.04,25.693,-692.28,613.44,-0.108661,0.096858
201,2016/06/09 09:00,-22.97,20.72,30.934,-826.92,745.92,-0.129794,0.118074
202,2016/06/09 10:00,-20.3,18.52,27.479,-730.8,666.72,-0.114707,0.105341
203,2016/06/09 11:00,-12.37,12.09,17.297,-445.32,435.24,-0.069898,0.068483
204,2016/06/09 12:00,2.04,0.82,2.199,73.44,29.52,0.011527,0.004634
205,2016/06/09 13:00,17.36,-15.41,23.213,624.96,-554.76,0.098094,-0.087496
206,2016/06/09 14:00,19.85,-22.59,30.072,714.6,-813.24,0.112164,-0.128454
207,2016/06/09 15:00,20.73,-23.23,31.135,746.28,-836.28,0.117137,-0.132169
208,2016/06/09 16:00,17.67,-19.9,26.613,636.12,-716.4,0.099846,-0.11301
209,2016/06/09 17:00,11.79,-13.63,18.022,424.44,-490.68,0.066621,-0.077189
210,2016/06/09 18:00,2.27,-4.79,5.301,81.72,-172.44,0.012827,-0.027069
211,2016/06/09 19:00,-11.94,7.46,14.079,-429.84,268.56,-0.067468,0.04225
212,2016/06/09 20:00,-23.24,19.64,30.427,-836.64,707.04,-0.13132,0.111942
213,2016/06/09 21:00,-26.56,22.73,34.958,-956.16,818.28,-0.15008,0.129898
214,2016/06/09 22:00,-24.03,21.44,32.204,-865.08,771.84,-0.135784,0.122274
215,2016/06/09 23:00,-17.14,15.88,23.366,-617.04,571.68,-0.096851,0.090154
216,2016/06/10 00:00,-4.96,6.36,8.065,-178.56,228.96,-0.028027,0.035952
217,2016/06/10 01:00,13.02,-8.38,15.484,468.72,-301.68,0.073571,-0.047481
218,2016/06/10 02:00,17.91,-20.01,26.855,644.76,-720.36,0.101202,-0.11365
219,2016/06/10 03:00,19.33,-23.26,30.244,695.88,-837.36,0.109226,-0.132221
220,2016/06/10 04:00,18.95,-22.08,29.097,682.2,-794.88,0.107079,-0.125484
221,2016/06/10 05:00,16.02,-18.66,24.593,576.72,-671.76,0.090523,-0.105874
222,2016/06/10 06:00,9.36,-11.95,15.179,336.96,-430.2,0.05289,-0.067619
223,2016/06/10 07:00,-0.75,-2.67,2.773,-27.0,-96.12,-0.004238,-0.015087
224,2016/06/10 08:00,-12.83,9.07,15.712,-461.88,326.52,-0.072497,0.051386
225,2016/06/10 09:00,-20.27,17.93,27.062,-729.72,645.48,-0.114538,0.101984
226,2016/06/10 10:00,-22.5,19.98,30.091,-810.0,719.28,-0.127139,0.113818
227,2016/06/10 11:00,-18.46,16.76,24.933,-664.56,603.36,-0.10431,0.095222
228,2016/06/10 12:00,-10.18,10.11,14.347,-366.48,363.96,-0.057523,0.057222
229,2016/06/10 13:00,4.54,-1.57,4.804,163.44,-56.52,0.025654,-0.008874
230,2016/06/10 14:00,16.41,-15.18,22.354,590.76,-546.48,0.092726,-0.086146
231,2016/06/10 15:00,18.19,-20.41,27.339,654.84,-734.76,0.102784,-0.115941
232,2016/06/10 16:00,17.73,-20.25,26.915,638.28,-729.0,0.100185,-0.115001
233,2016/06/10 17:00,14.52,-16.72,22.145,522.72,-601.92,0.082047,-0.094797
234,2016/06/10 18:00,8.17,-10.17,13.045,294.12,-366.12,0.046165,-0.057528
235,2016/06/10 19:00,-1.77,-1.28,2.184,-63.72,-46.08,-0.010002,-0.007233
236,2016/06/10 20:00,-14.69,10.84,18.257,-528.84,390.24,-0.083007,0.061464
237,2016/06/10 21:00,-22.97,19.51,30.137,-826.92,702.36,-0.129794,0.111178
238,2016/06/10 22:00,-24.16,21.04,32.037,-869.76,757.44,-0.136519,0.120005
239,2016/06/10 23:00,-20.94,18.97,28.255,-753.84,682.92,-0.118324,0.107947
240,2016/06/11 00:00,-13.49,12.8,18.596,-485.64,460.8,-0.076227,0.072538
241,2016/06/11 01:00,-0.89,2.93,3.062,-32.04,105.48,-0.005029,0.016556
242,2016/06/11 02:00,14.9,-11.69,18.938,536.4,-420.84,0.084194,-0.06629
243,2016/06/11 03:00,17.26,-19.93,26.365,621.36,-717.48,0.097529,-0.113154
244,2016/06/11 04:00,18.39,-21.97,28.651,662.04,-790.92,0.103915,-0.124817
245,2016/06/11 05:00,17.31,-20.06,26.496,623.16,-722.16,0.097812,-0.113896
246,2016/06/11 06:00,13.79,-16.13,21.221,496.44,-580.68,0.077922,-0.091422
247,2016/06/11 07:00,6.77,-9.21,11.431,243.72,-331.56,0.038255,-0.05208
248,2016/06/11 08:00,-3.5,-0.11,3.502,-126.0,-3.96,-0.019777,-0.000622
249,2016/06/11 09:00,-14.17,10.76,17.792,-510.12,387.36,-0.080069,0.060996
250,2016/06/11 10:00,-20.49,17.95,27.24,-737.64,646.2,-0.115781,0.102112
251,2016/06/11 11:00,-21.41,18.78,28.479,-770.76,676.08,-0.120979,0.1069
252,2016/06/11 12:00,-17.19,15.33,23.033,-618.84,551.88,-0.097134,0.087034
253,2016/06/11 13:00,-9.04,8.58,12.463,-325.44,308.88,-0.051081,0.048546
254,2016/06/11 14:00,3.47,-1.36,3.727,124.92,-48.96,0.019608,-0.007686
255,2016/06/11 15:00,13.74,-12.85,18.812,494.64,-462.6,0.077639,-0.07283
256,2016/06/11 16:00,15.32,-17.85,23.523,551.52,-642.6,0.086567,-0.101242
257,2016/06/11 17:00,15.56,-18.27,23.998,560.16,-657.72,0.087923,-0.103637
258,2016/06/11 18:00,12.97,-15.35,20.096,466.92,-552.6,0.073288,-0.08697
259,2016/06/11 19:00,6.57,-8.96,11.111,236.52,-322.56,0.037124,-0.050664
260,2016/06/11 20:00,-3.33,-0.3,3.343,-119.88,-10.8,-0.018817,-0.001695
261,2016/06/11 21:00,-14.29,10.86,17.948,-514.44,390.96,-0.080747,0.061566
262,2016/06/11 22:00,-20.24,17.89,27.013,-728.64,644.04,-0.114368,0.101754
263,2016/06/11 23:00,-21.0,18.77,28.166,-756.0,675.72,-0.118663,0.106813
264,2016/06/12 00:00,-16.68,15.58,22.825,-600.48,560.88,-0.094252,0.088429
265,2016/06/12 01:00,-8.56,9.07,12.472,-308.16,326.52,-0.048369,0.051311
266,2016/06/12 02:00,3.87,-0.39,3.89,139.32,-14.04,0.021868,-0.002204
267,2016/06/12 03:00,15.11,-13.17,20.044,543.96,-474.12,0.085381,-0.074691
268,2016/06/12 04:00,16.08,-19.1,24.968,578.88,-687.6,0.090862,-0.108374
269,2016/06/12 05:00,16.42,-20.15,25.993,591.12,-725.4,0.092783,-0.114352
270,2016/06/12 06:00,14.98,-17.87,23.318,539.28,-643.32,0.084646,-0.101339
271,2016/06/12 07:00,10.99,-13.61,17.493,395.64,-489.96,0.0621,-0.077053
272,2016/06/12 08:00,3.22,-6.18,6.969,115.92,-222.48,0.018195,-0.034927
273,2016/06/12 09:00,-7.38,3.03,7.978,-265.68,109.08,-0.041701,0.017136
274,2016/06/12 10:00,-17.18,13.65,21.943,-618.48,491.4,-0.097077,0.077496
275,2016/06/12 11:00,-21.98,18.38,28.652,-791.28,661.68,-0.1242,0.104664
276,2016/06/12 12:00,-21.7,18.36,28.425,-781.2,660.96,-0.122618,0.10453
277,2016/06/12 13:00,-17.94,15.44,23.669,-645.84,555.84,-0.101372,0.087696
278,2016/06/12 14:00,-11.71,10.22,15.543,-421.56,367.92,-0.066169,0.057876
279,2016/06/12 15:00,-2.88,2.9,4.087,-103.68,104.4,-0.016274,0.016389
280,2016/06/12 16:00,5.21,-3.77,6.431,187.56,-135.72,0.02944,-0.021312
281,2016/06/12 17:00,7.29,-7.88,10.735,262.44,-283.68,0.041193,-0.044565
282,2016/06/12 18:00,6.84,-9.68,11.853,246.24,-348.48,0.03865,-0.054739
283,2016/06/12 19:00,5.28,-9.57,10.93,190.08,-344.52,0.029835,-0.0541
284,2016/06/12 20:00,-1.15,-4.86,4.994,-41.4,-174.96,-0.006498,-0.027463
285,2016/06/12 21:00,-12.76,6.0,14.1,-459.36,216.0,-0.072102,0.033992
286,2016/06/12 22:00,-20.52,15.66,25.813,-738.72,563.76,-0.11595,0.089087
287,2016/06/12 23:00,-24.91,19.9,31.883,-896.76,716.4,-0.140757,0.11357
288,2016/06/13 00:00,-25.1,20.37,32.326,-903.6,733.32,-0.14183,0.11627
289,2016/06/13 01:00,-20.49,17.17,26.733,-737.64,618.12,-0.115781,0.097675
290,2016/06/13 02:00,-12.77,11.01,16.861,-459.72,396.36,-0.072158,0.062375
291,2016/06/13 03:00,-2.82,3.26,4.31,-101.52,117.36,-0.015935,0.018423
292,2016/06/13 04:00,10.17,-7.67,12.738,366.12,-276.12,0.057467,-0.043412
293,2016/06/13 05:00,14.97,-16.45,22.242,538.92,-592.2,0.08459,-0.093286
294,2016/06/13 06:00,16.12,-19.28,25.131,580.32,-694.08,0.091088,-0.109397
295,2016/06/13 07:00,15.52,-17.91,23.699,558.72,-644.76,0.087697,-0.101593
296,2016/06/13 08:00,11.69,-13.43,17.805,420.84,-483.48,0.066056,-0.076053
297,2016/06/13 09:00,4.46,-6.16,7.605,160.56,-221.76,0.025202,-0.034819
298,2016/06/13 10:00,-4.83,1.91,5.194,-173.88,68.76,-0.027292,0.010797
299,2016/06/13 11:00,-12.82,10.46,16.546,-461.52,376.56,-0.072441,0.059261
300,2016/06/13 12:00,-17.22,15.53,23.189,-619.92,559.08,-0.097303,0.088171
