,date,u,v,uv,u_sabunn_m,v_sabunn_m,delta_lat,delta_lng
23,2016/01/01 23:00,-18.2,16.28,24.419,-655.2,586.08,-0.102841,0.09248
24,2016/01/02 00:00,-15.47,14.18,20.986,-556.92,510.48,-0.087415,0.080433
25,2016/01/02 01:00,-8.16,8.34,11.668,-293.76,300.24,-0.046109,0.047176
26,2016/01/02 02:00,5.07,-2.48,5.644,182.52,-89.28,0.028649,-0.014019
27,2016/01/02 03:00,14.95,-14.58,20.883,538.2,-524.88,0.084477,-0.082681
28,2016/01/02 04:00,17.06,-18.57,25.217,614.16,-668.52,0.096399,-0.105421
29,2016/01/02 05:00,17.07,-18.3,25.025,614.52,-658.8,0.096456,-0.103889
30,2016/01/02 06:00,14.41,-15.41,21.098,518.76,-554.76,0.081425,-0.087365
31,2016/01/02 07:00,9.79,-10.69,14.496,352.44,-384.84,0.055319,-0.060498
32,2016/01/02 08:00,2.38,-4.09,4.732,85.68,-147.24,0.013448,-0.023113
33,2016/01/02 09:00,-6.63,3.58,7.535,-238.68,128.88,-0.037464,0.020243
34,2016/01/02 10:00,-13.69,11.68,17.996,-492.84,420.48,-0.077357,0.066197
35,2016/01/02 11:00,-16.65,15.17,22.524,-599.4,546.12,-0.094083,0.0861
36,2016/01/02 12:00,-14.57,14.2,20.345,-524.52,511.2,-0.082329,0.080511
37,2016/01/02 13:00,-5.61,7.9,9.689,-201.96,284.4,-0.0317,0.044662
38,2016/01/02 14:00,9.33,-4.12,10.199,335.88,-148.32,0.05272,-0.023313
39,2016/01/02 15:00,17.02,-15.86,23.264,612.72,-570.96,0.096173,-0.090035
40,2016/01/02 16:00,17.73,-18.94,25.944,638.28,-681.84,0.100185,-0.107562
41,2016/01/02 17:00,17.53,-18.9,25.778,631.08,-680.4,0.099055,-0.107323
42,2016/01/02 18:00,15.23,-16.57,22.506,548.28,-596.52,0.086059,-0.093978
43,2016/01/02 19:00,11.78,-12.85,17.432,424.08,-462.6,0.066564,-0.072771
44,2016/01/02 20:00,5.87,-7.01,9.143,211.32,-252.36,0.033169,-0.039633
45,2016/01/02 21:00,-2.06,-0.07,2.061,-74.16,-2.52,-0.01164,-0.000396
46,2016/01/02 22:00,-9.82,7.52,12.369,-353.52,270.72,-0.055489,0.042558
47,2016/01/02 23:00,-15.12,13.42,20.217,-544.32,483.12,-0.085437,0.076109
48,2016/01/03 00:00,-17.26,15.39,23.125,-621.36,554.04,-0.097529,0.087378
49,2016/01/03 01:00,-14.48,13.29,19.654,-521.28,478.44,-0.081821,0.075349
50,2016/01/03 02:00,-7.71,7.79,10.96,-277.56,280.44,-0.043566,0.04406
51,2016/01/03 03:00,3.21,-1.35,3.482,115.56,-48.6,0.018138,-0.00763
52,2016/01/03 04:00,11.49,-11.36,16.158,413.64,-408.96,0.064925,-0.064326
53,2016/01/03 05:00,13.41,-15.9,20.8,482.76,-572.4,0.075775,-0.090103
54,2016/01/03 06:00,13.73,-16.35,21.35,494.28,-588.6,0.077583,-0.092666
55,2016/01/03 07:00,12.38,-14.57,19.119,445.68,-524.52,0.069954,-0.082531
56,2016/01/03 08:00,8.77,-10.73,13.858,315.72,-386.28,0.049556,-0.060706
57,2016/01/03 09:00,2.86,-5.27,5.996,102.96,-189.72,0.016161,-0.029783
58,2016/01/03 10:00,-4.82,1.42,5.025,-173.52,51.12,-0.027236,0.008027
59,2016/01/03 11:00,-11.21,8.69,14.184,-403.56,312.84,-0.063343,0.049202
60,2016/01/03 12:00,-14.48,13.15,19.56,-521.28,473.4,-0.081821,0.074555
61,2016/01/03 13:00,-13.68,12.87,18.782,-492.48,463.32,-0.0773,0.072941
62,2016/01/03 14:00,-8.48,8.73,12.171,-305.28,314.28,-0.047917,0.049386
63,2016/01/03 15:00,1.56,0.56,1.657,56.16,20.16,0.008815,0.003164
64,2016/01/03 16:00,11.88,-10.13,15.613,427.68,-364.68,0.067129,-0.05737
65,2016/01/03 17:00,14.64,-15.74,21.496,527.04,-566.64,0.082725,-0.089246
66,2016/01/03 18:00,15.09,-16.9,22.657,543.24,-608.4,0.085268,-0.095843
67,2016/01/03 19:00,13.98,-15.57,20.925,503.28,-560.52,0.078995,-0.088255
68,2016/01/03 20:00,10.63,-11.92,15.971,382.68,-429.12,0.060066,-0.067477
69,2016/01/03 21:00,5.44,-6.8,8.708,195.84,-244.8,0.030739,-0.038442
70,2016/01/03 22:00,-1.42,-0.73,1.597,-51.12,-26.28,-0.008024,-0.004125
71,2016/01/03 23:00,-8.57,5.92,10.416,-308.52,213.12,-0.048426,0.033491
72,2016/01/04 00:00,-13.53,11.65,17.855,-487.08,419.4,-0.076453,0.066022
73,2016/01/04 01:00,-16.31,14.39,21.751,-587.16,518.04,-0.092161,0.081659
74,2016/01/04 02:00,-14.51,13.24,19.643,-522.36,476.64,-0.08199,0.075066
75,2016/01/04 03:00,-9.14,9.03,12.848,-329.04,325.08,-0.051647,0.051093
76,2016/01/04 04:00,0.24,1.34,1.361,8.64,48.24,0.001356,0.007572
77,2016/01/04 05:00,10.29,-8.54,13.372,370.44,-307.44,0.058145,-0.048338
78,2016/01/04 06:00,13.64,-15.11,20.356,491.04,-543.96,0.077074,-0.085635
79,2016/01/04 07:00,14.59,-16.87,22.304,525.24,-607.32,0.082442,-0.095651
80,2016/01/04 08:00,14.2,-16.14,21.497,511.2,-581.04,0.080239,-0.091495
81,2016/01/04 09:00,11.42,-13.07,17.356,411.12,-470.52,0.06453,-0.074007
82,2016/01/04 10:00,7.63,-8.94,11.753,274.68,-321.84,0.043114,-0.050563
83,2016/01/04 11:00,4.18,-4.37,6.047,150.48,-157.32,0.02362,-0.0247
84,2016/01/04 12:00,-0.16,-0.38,0.412,-5.76,-13.68,-0.000904,-0.002147
85,2016/01/04 13:00,-4.43,4.57,6.365,-159.48,164.52,-0.025032,0.025831
86,2016/01/04 14:00,-5.17,7.01,8.71,-186.12,252.36,-0.029214,0.039628
87,2016/01/04 15:00,-0.92,4.94,5.025,-33.12,177.84,-0.005199,0.027914
88,2016/01/04 16:00,7.76,-2.25,8.08,279.36,-81.0,0.043849,-0.012726
89,2016/01/04 17:00,13.36,-11.33,17.517,480.96,-407.88,0.075492,-0.064204
90,2016/01/04 18:00,14.88,-15.63,21.58,535.68,-562.68,0.084081,-0.088632
91,2016/01/04 19:00,15.22,-16.76,22.639,547.92,-603.36,0.086002,-0.095055
92,2016/01/04 20:00,14.55,-16.53,22.021,523.8,-595.08,0.082216,-0.093721
93,2016/01/04 21:00,12.52,-14.34,19.036,450.72,-516.24,0.070746,-0.081233
94,2016/01/04 22:00,8.49,-10.2,13.271,305.64,-367.2,0.047974,-0.057703
95,2016/01/04 23:00,2.97,-5.31,6.084,106.92,-191.16,0.016782,-0.030009
96,2016/01/05 00:00,-4.22,0.48,4.247,-151.92,17.28,-0.023846,0.002713
97,2016/01/05 01:00,-11.1,8.25,13.83,-399.6,297.0,-0.062722,0.046709
98,2016/01/05 02:00,-15.03,13.57,20.25,-541.08,488.52,-0.084929,0.076956
99,2016/01/05 03:00,-14.06,13.52,19.506,-506.16,486.72,-0.079447,0.076638
100,2016/01/05 04:00,-9.09,9.69,13.286,-327.24,348.84,-0.051364,0.054827
101,2016/01/05 05:00,0.62,1.89,1.989,22.32,68.04,0.003503,0.01068
102,2016/01/05 06:00,10.69,-8.83,13.865,384.84,-317.88,0.060405,-0.049986
103,2016/01/05 07:00,14.35,-16.39,21.784,516.6,-590.04,0.081086,-0.092919
104,2016/01/05 08:00,15.78,-18.42,24.255,568.08,-663.12,0.089167,-0.104499
105,2016/01/05 09:00,15.82,-17.94,23.919,569.52,-645.84,0.089393,-0.101778
106,2016/01/05 10:00,13.63,-15.36,20.535,490.68,-552.96,0.077018,-0.087051
107,2016/01/05 11:00,9.33,-10.95,14.386,335.88,-394.2,0.05272,-0.06196
108,2016/01/05 12:00,3.31,-5.12,6.097,119.16,-184.32,0.018704,-0.028936
109,2016/01/05 13:00,-3.86,1.1,4.014,-138.96,39.6,-0.021811,0.006217
110,2016/01/05 14:00,-9.5,7.86,12.33,-342.0,282.96,-0.053681,0.044478
111,2016/01/05 15:00,-12.07,11.79,16.873,-434.52,424.44,-0.068203,0.066776
112,2016/01/05 16:00,-10.64,10.99,15.297,-383.04,395.64,-0.060122,0.062213
113,2016/01/05 17:00,-4.8,6.16,7.809,-172.8,221.76,-0.027123,0.034821
114,2016/01/05 18:00,5.59,-2.69,6.204,201.24,-96.84,0.031587,-0.015208
115,2016/01/05 19:00,13.1,-13.16,18.569,471.6,-473.76,0.074023,-0.074566
116,2016/01/05 20:00,15.9,-17.82,23.882,572.4,-641.52,0.089845,-0.101102
117,2016/01/05 21:00,16.69,-18.33,24.79,600.84,-659.88,0.094309,-0.104038
118,2016/01/05 22:00,14.41,-15.99,21.525,518.76,-575.64,0.081425,-0.090654
119,2016/01/05 23:00,9.39,-10.98,14.448,338.04,-395.28,0.053059,-0.062131
120,2016/01/06 00:00,2.88,-5.0,5.77,103.68,-180.0,0.016274,-0.028257
121,2016/01/06 01:00,-6.31,2.31,6.72,-227.16,83.16,-0.035655,0.013061
122,2016/01/06 02:00,-15.18,12.06,19.388,-546.48,434.16,-0.085776,0.068398
123,2016/01/06 03:00,-19.55,16.92,25.855,-703.8,609.12,-0.110469,0.096195
124,2016/01/06 04:00,-18.75,16.72,25.122,-675.0,601.92,-0.105949,0.095011
125,2016/01/06 05:00,-12.59,12.0,17.393,-453.24,432.0,-0.071141,0.067979
126,2016/01/06 06:00,-2.22,3.67,4.289,-79.92,132.12,-0.012544,0.020739
127,2016/01/06 07:00,10.71,-8.21,13.495,385.56,-295.56,0.060518,-0.046477
128,2016/01/06 08:00,15.27,-17.38,23.135,549.72,-625.68,0.086285,-0.098574
129,2016/01/06 09:00,17.05,-20.12,26.373,613.8,-724.32,0.096343,-0.11422
130,2016/01/06 10:00,17.07,-19.57,25.969,614.52,-704.52,0.096456,-0.111099
131,2016/01/06 11:00,14.66,-16.86,22.342,527.76,-606.96,0.082838,-0.095597
132,2016/01/06 12:00,10.12,-12.28,15.913,364.32,-442.08,0.057184,-0.069503
133,2016/01/06 13:00,2.49,-4.95,5.541,89.64,-178.2,0.01407,-0.027973
134,2016/01/06 14:00,-6.77,3.28,7.523,-243.72,118.08,-0.038255,0.018548
135,2016/01/06 15:00,-13.86,12.13,18.418,-498.96,436.68,-0.078317,0.068753
136,2016/01/06 16:00,-16.51,15.57,22.694,-594.36,560.52,-0.093291,0.088364
137,2016/01/06 17:00,-15.03,14.4,20.815,-541.08,518.4,-0.084929,0.081663
138,2016/01/06 18:00,-7.06,8.09,10.737,-254.16,291.24,-0.039893,0.04575
139,2016/01/06 19:00,7.3,-3.55,8.117,262.8,-127.8,0.041249,-0.020077
140,2016/01/06 20:00,16.92,-16.63,23.724,609.12,-598.68,0.095608,-0.094401
141,2016/01/06 21:00,19.49,-21.09,28.717,701.64,-759.24,0.11013,-0.119898
142,2016/01/06 22:00,19.57,-21.24,28.881,704.52,-764.64,0.110582,-0.120756
143,2016/01/06 23:00,16.61,-18.27,24.692,597.96,-657.72,0.093857,-0.103693
144,2016/01/07 00:00,11.78,-13.51,17.925,424.08,-486.36,0.066564,-0.076509
145,2016/01/07 01:00,4.5,-7.46,8.712,162.0,-268.56,0.025428,-0.042167
146,2016/01/07 02:00,-5.79,0.15,5.792,-208.44,5.4,-0.032717,0.000848
147,2016/01/07 03:00,-14.92,11.45,18.807,-537.12,412.2,-0.084307,0.06493
148,2016/01/07 04:00,-19.04,17.34,25.753,-685.44,624.24,-0.107588,0.098551
149,2016/01/07 05:00,-17.67,16.82,24.396,-636.12,605.52,-0.099846,0.095519
150,2016/01/07 06:00,-10.04,10.78,14.731,-361.44,388.08,-0.056732,0.061012
151,2016/01/07 07:00,2.93,0.71,3.015,105.48,25.56,0.016556,0.004012
152,2016/01/07 08:00,14.78,-13.9,20.289,532.08,-500.4,0.083516,-0.078818
153,2016/01/07 09:00,17.94,-21.29,27.841,645.84,-766.44,0.101372,-0.120922
154,2016/01/07 10:00,19.95,-22.79,30.288,718.2,-820.44,0.11273,-0.1296
155,2016/01/07 11:00,18.82,-21.12,28.289,677.52,-760.32,0.106344,-0.120019
156,2016/01/07 12:00,16.52,-18.18,24.565,594.72,-654.48,0.093348,-0.103177
157,2016/01/07 13:00,11.79,-12.86,17.447,424.44,-462.96,0.066621,-0.072828
158,2016/01/07 14:00,4.87,-5.79,7.566,175.32,-208.44,0.027518,-0.032729
159,2016/01/07 15:00,-4.03,1.59,4.332,-145.08,57.24,-0.022772,0.008987
160,2016/01/07 16:00,-11.73,10.49,15.736,-422.28,377.64,-0.066282,0.059405
161,2016/01/07 17:00,-14.37,14.6,20.486,-517.32,525.6,-0.081199,0.082772
162,2016/01/07 18:00,-11.0,11.96,16.249,-396.0,430.56,-0.062157,0.067712
163,2016/01/07 19:00,0.34,2.53,2.553,12.24,91.08,0.001921,0.014296
164,2016/01/07 20:00,14.48,-14.39,20.414,521.28,-518.04,0.081821,-0.081585
165,2016/01/07 21:00,20.2,-23.28,30.822,727.2,-838.08,0.114142,-0.132408
166,2016/01/07 22:00,23.27,-24.73,33.957,837.72,-890.28,0.13149,-0.140956
167,2016/01/07 23:00,21.79,-23.03,31.705,784.44,-829.08,0.123127,-0.131126
168,2016/01/08 00:00,17.61,-18.93,25.855,633.96,-681.48,0.099507,-0.107498
169,2016/01/08 01:00,11.64,-12.84,17.331,419.04,-462.24,0.065773,-0.072711
170,2016/01/08 02:00,1.94,-4.79,5.168,69.84,-172.44,0.010962,-0.027068
171,2016/01/08 03:00,-11.52,6.4,13.178,-414.72,230.4,-0.065095,0.036241
172,2016/01/08 04:00,-21.6,18.37,28.355,-777.6,661.32,-0.122053,0.10458
173,2016/01/08 05:00,-24.14,21.19,32.121,-869.04,762.84,-0.136406,0.120859
174,2016/01/08 06:00,-19.79,17.98,26.738,-712.44,647.28,-0.111825,0.102236
175,2016/01/08 07:00,-9.84,10.23,14.194,-354.24,368.28,-0.055602,0.057895
176,2016/01/08 08:00,5.06,-0.96,5.15,182.16,-34.56,0.028592,-0.005427
177,2016/01/08 09:00,17.74,-17.4,24.849,638.64,-626.4,0.100242,-0.098817
178,2016/01/08 10:00,21.51,-24.6,32.678,774.36,-885.6,0.121544,-0.140038
179,2016/01/08 11:00,23.63,-25.74,34.942,850.68,-926.64,0.133524,-0.146753
180,2016/01/08 12:00,21.28,-22.9,31.261,766.08,-824.4,0.120245,-0.13034
181,2016/01/08 13:00,18.19,-19.66,26.784,654.84,-707.76,0.102784,-0.11168
182,2016/01/08 14:00,11.07,-12.53,16.72,398.52,-451.08,0.062552,-0.070941
183,2016/01/08 15:00,1.49,-3.77,4.054,53.64,-135.72,0.008419,-0.021304
184,2016/01/08 16:00,-8.8,5.66,10.463,-316.8,203.76,-0.049725,0.032022
185,2016/01/08 17:00,-15.59,14.52,21.304,-561.24,522.72,-0.088093,0.082366
186,2016/01/08 18:00,-16.48,16.39,23.243,-593.28,590.04,-0.093122,0.093016
187,2016/01/08 19:00,-9.8,11.03,14.755,-352.8,397.08,-0.055376,0.062422
188,2016/01/08 20:00,6.43,-2.22,6.802,231.48,-79.92,0.036333,-0.012553
189,2016/01/08 21:00,18.23,-19.99,27.054,656.28,-719.64,0.103011,-0.113558
190,2016/01/08 22:00,23.36,-25.58,34.641,840.96,-920.88,0.131998,-0.145811
191,2016/01/08 23:00,24.64,-25.88,35.734,887.04,-931.68,0.139231,-0.147667
192,2016/01/09 00:00,21.89,-23.26,31.941,788.04,-837.36,0.123692,-0.132445
193,2016/01/09 01:00,17.1,-18.15,24.937,615.6,-653.4,0.096625,-0.103039
194,2016/01/09 02:00,10.34,-11.23,15.265,372.24,-404.28,0.058427,-0.063565
195,2016/01/09 03:00,-1.48,-1.69,2.246,-53.28,-60.84,-0.008363,-0.00955
196,2016/01/09 04:00,-15.65,11.76,19.576,-563.4,423.36,-0.088432,0.066712
197,2016/01/09 05:00,-24.03,20.95,31.88,-865.08,754.2,-0.135784,0.11948
198,2016/01/09 06:00,-24.41,21.73,32.681,-878.76,782.28,-0.137931,0.123965
199,2016/01/09 07:00,-17.51,16.61,24.135,-630.36,597.96,-0.098942,0.094318
200,2016/01/09 08:00,-5.76,7.84,9.728,-207.36,282.24,-0.032547,0.044324
201,2016/01/09 09:00,11.72,-6.3,13.306,421.92,-226.8,0.066225,-0.035677
202,2016/01/09 10:00,19.08,-21.11,28.455,686.88,-759.96,0.107814,-0.119981
203,2016/01/09 11:00,21.56,-24.9,32.937,776.16,-896.4,0.121827,-0.141751
204,2016/01/09 12:00,22.26,-24.87,33.377,801.36,-895.32,0.125782,-0.14165
205,2016/01/09 13:00,19.95,-22.05,29.736,718.2,-793.8,0.11273,-0.125392
206,2016/01/09 14:00,15.54,-16.98,23.018,559.44,-611.28,0.08781,-0.096318
207,2016/01/09 15:00,6.84,-8.0,10.525,246.24,-288.0,0.03865,-0.045239
208,2016/01/09 16:00,-5.11,2.61,5.738,-183.96,93.96,-0.028875,0.014754
209,2016/01/09 17:00,-15.89,14.68,21.633,-572.04,528.48,-0.089788,0.083286
210,2016/01/09 18:00,-20.46,19.53,28.285,-736.56,703.08,-0.115611,0.111098
211,2016/01/09 19:00,-17.87,17.55,25.047,-643.32,631.8,-0.100976,0.099676
212,2016/01/09 20:00,-8.19,9.63,12.642,-294.84,346.68,-0.046278,0.054474
213,2016/01/09 21:00,10.8,-6.25,12.478,388.8,-225.0,0.061027,-0.035382
214,2016/01/09 22:00,21.14,-22.94,31.195,761.04,-825.84,0.119454,-0.130555
215,2016/01/09 23:00,25.26,-26.96,36.945,909.36,-970.56,0.142734,-0.153905
216,2016/01/10 00:00,24.84,-26.19,36.096,894.24,-942.84,0.140361,-0.149459
217,2016/01/10 01:00,21.16,-22.51,30.894,761.76,-810.36,0.119567,-0.12811
218,2016/01/10 02:00,16.29,-16.87,23.451,586.44,-607.32,0.092048,-0.095731
219,2016/01/10 03:00,7.33,-8.54,11.254,263.88,-307.44,0.041419,-0.048298
220,2016/01/10 04:00,-6.9,2.35,7.289,-248.4,84.6,-0.038989,0.013289
221,2016/01/10 05:00,-19.85,16.71,25.947,-714.6,601.56,-0.112164,0.095019
222,2016/01/10 06:00,-24.94,22.02,33.27,-897.84,792.72,-0.140926,0.125672
223,2016/01/10 07:00,-23.26,21.06,31.378,-837.36,758.16,-0.131433,0.120037
224,2016/01/10 08:00,-13.52,13.93,19.412,-486.72,501.48,-0.076396,0.078943
225,2016/01/10 09:00,3.07,1.87,3.595,110.52,67.32,0.017347,0.010568
226,2016/01/10 10:00,19.06,-17.26,25.714,686.16,-621.36,0.107701,-0.098098
227,2016/01/10 11:00,22.53,-25.79,34.245,811.08,-928.44,0.127308,-0.146918
228,2016/01/10 12:00,24.53,-26.92,36.42,883.08,-969.12,0.138609,-0.153587
229,2016/01/10 13:00,22.22,-24.54,33.105,799.92,-883.44,0.125556,-0.139766
230,2016/01/10 14:00,20.0,-21.74,29.54,720.0,-782.64,0.113012,-0.123633
231,2016/01/10 15:00,13.58,-15.03,20.256,488.88,-541.08,0.076735,-0.085179
232,2016/01/10 16:00,2.66,-4.83,5.514,95.76,-173.88,0.015031,-0.027296
233,2016/01/10 17:00,-10.78,7.01,12.859,-388.08,252.36,-0.060914,0.039684
234,2016/01/10 18:00,-19.68,17.94,26.63,-708.48,645.84,-0.111204,0.102002
235,2016/01/10 19:00,-21.21,19.86,29.057,-763.56,714.96,-0.119849,0.113032
236,2016/01/10 20:00,-15.74,15.31,21.958,-566.64,551.16,-0.088941,0.086854
237,2016/01/10 21:00,-2.26,4.47,5.009,-81.36,160.92,-0.01277,0.02526
238,2016/01/10 22:00,15.13,-13.96,20.586,544.68,-502.56,0.085494,-0.079172
239,2016/01/10 23:00,22.82,-26.38,34.881,821.52,-949.68,0.128947,-0.150311
240,2016/01/11 00:00,26.42,-28.35,38.752,951.12,-1020.6,0.149289,-0.161997
241,2016/01/11 01:00,24.4,-26.42,35.964,878.4,-951.12,0.137875,-0.150719
242,2016/01/11 02:00,19.38,-21.25,28.76,697.68,-765.0,0.109509,-0.120799
243,2016/01/11 03:00,12.48,-14.06,18.8,449.28,-506.16,0.07052,-0.079645
244,2016/01/11 04:00,-0.53,-3.63,3.668,-19.08,-130.68,-0.002995,-0.020512
245,2016/01/11 05:00,-17.71,11.73,21.242,-637.56,422.28,-0.100072,0.066615
246,2016/01/11 06:00,-28.11,23.06,36.358,-1011.96,830.16,-0.158838,0.131964
247,2016/01/11 07:00,-29.07,24.38,37.94,-1046.52,877.68,-0.164263,0.139641
248,2016/01/11 08:00,-23.51,20.57,31.239,-846.36,740.52,-0.132846,0.117266
249,2016/01/11 09:00,-14.1,13.67,19.639,-507.6,492.12,-0.079674,0.07749
250,2016/01/11 10:00,3.46,1.03,3.61,124.56,37.08,0.019551,0.005821
251,2016/01/11 11:00,19.01,-17.44,25.798,684.36,-627.84,0.107418,-0.099118
252,2016/01/11 12:00,21.21,-24.83,32.656,763.56,-893.88,0.119849,-0.141318
253,2016/01/11 13:00,23.83,-26.76,35.832,857.88,-963.36,0.134654,-0.152591
254,2016/01/11 14:00,21.68,-24.11,32.424,780.48,-867.96,0.122505,-0.137265
255,2016/01/11 15:00,18.1,-19.99,26.967,651.6,-719.64,0.102276,-0.113549
256,2016/01/11 16:00,8.91,-10.75,13.962,320.76,-387.0,0.050347,-0.060821
257,2016/01/11 17:00,-4.64,0.92,4.73,-167.04,33.12,-0.026219,0.0052
258,2016/01/11 18:00,-17.39,14.74,22.796,-626.04,530.64,-0.098264,0.083694
259,2016/01/11 19:00,-23.06,20.89,31.115,-830.16,752.04,-0.130303,0.11905
260,2016/01/11 20:00,-22.05,20.18,29.89,-793.8,726.48,-0.124596,0.11492
261,2016/01/11 21:00,-13.83,13.39,19.25,-497.88,482.04,-0.078148,0.075893
262,2016/01/11 22:00,2.44,0.57,2.506,87.84,20.52,0.013787,0.003221
263,2016/01/11 23:00,18.23,-19.04,26.36,656.28,-685.44,0.103011,-0.108161
264,2016/01/12 00:00,23.59,-26.97,35.831,849.24,-970.92,0.133298,-0.153761
265,2016/01/12 01:00,25.46,-27.61,37.557,916.56,-993.96,0.143864,-0.157642
266,2016/01/12 02:00,21.96,-24.42,32.842,790.56,-879.12,0.124087,-0.139057
267,2016/01/12 03:00,16.67,-18.62,24.992,600.12,-670.32,0.094196,-0.105683
268,2016/01/12 04:00,8.17,-10.5,13.304,294.12,-378.0,0.046165,-0.059395
269,2016/01/12 05:00,-7.55,1.09,7.628,-271.8,39.24,-0.042662,0.006165
270,2016/01/12 06:00,-22.03,17.08,27.876,-793.08,614.88,-0.124483,0.097265
271,2016/01/12 07:00,-27.55,23.09,35.946,-991.8,831.24,-0.155674,0.13207
272,2016/01/12 08:00,-26.68,22.83,35.115,-960.48,821.88,-0.150758,0.130483
273,2016/01/12 09:00,-19.67,15.09,24.791,-708.12,543.24,-0.111147,0.085797
274,2016/01/12 10:00,-7.93,9.24,12.176,-285.48,332.64,-0.044809,0.052264
275,2016/01/12 11:00,11.38,-5.84,12.791,409.68,-210.24,0.064304,-0.033068
276,2016/01/12 12:00,19.5,-21.72,29.189,702.0,-781.92,0.110187,-0.12348
277,2016/01/12 13:00,22.46,-26.34,34.616,808.56,-948.24,0.126913,-0.150044
278,2016/01/12 14:00,23.12,-26.2,34.942,832.32,-943.2,0.130642,-0.149318
279,2016/01/12 15:00,20.94,-23.83,31.723,753.84,-857.88,0.118324,-0.135602
280,2016/01/12 16:00,14.8,-17.86,23.195,532.8,-642.96,0.083629,-0.101274
281,2016/01/12 17:00,3.59,-8.31,9.052,129.24,-299.16,0.020286,-0.046966
282,2016/01/12 18:00,-12.21,4.84,13.134,-439.56,174.24,-0.068994,0.027414
283,2016/01/12 19:00,-22.02,18.5,28.76,-792.72,666.0,-0.124426,0.105351
284,2016/01/12 20:00,-26.13,22.84,34.705,-940.68,822.24,-0.14765,0.130479
285,2016/01/12 21:00,-22.1,19.43,29.427,-795.6,699.48,-0.124878,0.110653
286,2016/01/12 22:00,-12.4,11.59,16.973,-446.4,417.24,-0.070067,0.065652
287,2016/01/12 23:00,5.47,-2.38,5.965,196.92,-85.68,0.030909,-0.013455
288,2016/01/13 00:00,19.53,-21.0,28.678,703.08,-756.0,0.110356,-0.119389
289,2016/01/13 01:00,23.72,-26.88,35.849,853.92,-967.68,0.134032,-0.153263
290,2016/01/13 02:00,24.22,-26.59,35.967,871.92,-957.24,0.136858,-0.151668
291,2016/01/13 03:00,19.88,-22.17,29.778,715.68,-798.12,0.112334,-0.126068
292,2016/01/13 04:00,13.29,-15.11,20.123,478.44,-543.96,0.075097,-0.085622
293,2016/01/13 05:00,2.04,-5.17,5.558,73.44,-186.12,0.011527,-0.029216
294,2016/01/13 06:00,-14.89,9.39,17.604,-536.04,338.04,-0.084137,0.053248
295,2016/01/13 07:00,-26.47,22.03,34.438,-952.92,793.08,-0.149571,0.125888
296,2016/01/13 08:00,-28.22,24.06,37.084,-1015.92,866.16,-0.15946,0.137701
297,2016/01/13 09:00,-23.39,21.17,31.548,-842.04,762.12,-0.132168,0.120676
298,2016/01/13 10:00,-13.65,14.34,19.798,-491.4,516.24,-0.077131,0.081271
299,2016/01/13 11:00,4.62,1.21,4.776,166.32,43.56,0.026106,0.00684
300,2016/01/13 12:00,21.32,-19.48,28.879,767.52,-701.28,0.120471,-0.110877
301,2016/01/13 13:00,24.24,-26.75,36.099,872.64,-963.0,0.136971,-0.152583
