,date,u,v,uv,u_sabunn_m,v_sabunn_m,delta_lat,delta_lng
50,2016/05/03 02:00,-21.49,18.93,28.639,-773.64,681.48,-0.121431,0.107759
51,2016/05/03 03:00,-23.56,20.99,31.554,-848.16,755.64,-0.133128,0.119665
52,2016/05/03 04:00,-20.57,18.61,27.739,-740.52,669.96,-0.116233,0.105872
53,2016/05/03 05:00,-13.74,12.95,18.881,-494.64,466.2,-0.077639,0.073396
54,2016/05/03 06:00,-3.53,5.01,6.129,-127.08,180.36,-0.019947,0.028315
55,2016/05/03 07:00,10.01,-6.5,11.935,360.36,-234.0,0.056563,-0.036788
56,2016/05/03 08:00,15.25,-15.98,22.089,549.0,-575.28,0.086172,-0.090633
57,2016/05/03 09:00,16.03,-19.03,24.882,577.08,-685.08,0.090579,-0.107974
58,2016/05/03 10:00,15.69,-18.99,24.633,564.84,-683.64,0.088658,-0.107728
59,2016/05/03 11:00,11.93,-14.81,19.017,429.48,-533.16,0.067412,-0.083876
60,2016/05/03 12:00,3.8,-6.74,7.737,136.8,-242.64,0.021472,-0.038094
61,2016/05/03 13:00,-9.08,5.14,10.434,-326.88,185.04,-0.051307,0.029082
62,2016/05/03 14:00,-21.18,18.13,27.88,-762.48,652.68,-0.11968,0.103184
63,2016/05/03 15:00,-27.24,23.5,35.976,-980.64,846.0,-0.153922,0.134378
64,2016/05/03 16:00,-26.32,22.87,34.868,-947.52,823.32,-0.148724,0.130672
65,2016/05/03 17:00,-22.3,19.5,29.623,-802.8,702.0,-0.126008,0.111067
66,2016/05/03 18:00,-16.27,14.51,21.8,-585.72,522.36,-0.091935,0.082338
67,2016/05/03 19:00,-3.89,5.15,6.454,-140.04,185.4,-0.021981,0.029108
68,2016/05/03 20:00,15.55,-12.14,19.728,559.8,-437.04,0.087867,-0.068864
69,2016/05/03 21:00,19.97,-21.91,29.645,718.92,-788.76,0.112843,-0.124597
70,2016/05/03 22:00,22.76,-24.13,33.17,819.36,-868.68,0.128608,-0.137485
71,2016/05/03 23:00,21.55,-20.81,29.958,775.8,-749.16,0.121771,-0.118466
72,2016/05/04 00:00,13.91,-12.24,18.529,500.76,-440.64,0.0786,-0.069378
73,2016/05/04 01:00,6.12,-3.48,7.04,220.32,-125.28,0.034582,-0.019676
74,2016/05/04 02:00,-0.88,4.43,4.517,-31.68,159.48,-0.004973,0.025032
75,2016/05/04 03:00,-7.56,10.85,13.224,-272.16,390.6,-0.042719,0.061365
76,2016/05/04 04:00,-8.93,13.42,16.12,-321.48,483.12,-0.05046,0.075928
77,2016/05/04 05:00,-6.32,12.01,13.571,-227.52,432.36,-0.035712,0.067907
78,2016/05/04 06:00,6.06,2.25,6.464,218.16,81.0,0.034243,0.012721
79,2016/05/04 07:00,20.24,-15.84,25.701,728.64,-570.24,0.114368,-0.090094
80,2016/05/04 08:00,24.03,-24.2,34.104,865.08,-871.2,0.135784,-0.138015
81,2016/05/04 09:00,24.6,-24.66,34.832,885.6,-887.76,0.139005,-0.140701
82,2016/05/04 10:00,23.84,-23.98,33.814,858.24,-863.28,0.13471,-0.13674
83,2016/05/04 11:00,22.54,-22.02,31.511,811.44,-792.72,0.127365,-0.125442
84,2016/05/04 12:00,18.08,-17.11,24.893,650.88,-615.96,0.102163,-0.097189
85,2016/05/04 13:00,10.72,-8.51,13.687,385.92,-306.36,0.060574,-0.048175
86,2016/05/04 14:00,2.51,1.62,2.987,90.36,58.32,0.014183,0.009155
87,2016/05/04 15:00,-6.96,13.11,14.843,-250.56,471.96,-0.039328,0.074137
88,2016/05/04 16:00,-14.75,18.55,23.699,-531.0,667.8,-0.083346,0.105184
89,2016/05/04 17:00,-15.46,18.87,24.394,-556.56,679.32,-0.087358,0.107035
90,2016/05/04 18:00,-13.32,16.64,21.315,-479.52,599.04,-0.075266,0.094293
91,2016/05/04 19:00,-2.62,7.49,7.935,-94.32,269.64,-0.014805,0.042328
92,2016/05/04 20:00,15.63,-9.4,18.239,562.68,-338.4,0.088319,-0.053324
93,2016/05/04 21:00,20.74,-20.99,29.508,746.64,-755.64,0.117194,-0.119425
94,2016/05/04 22:00,22.94,-24.57,33.614,825.84,-884.52,0.129625,-0.14001
95,2016/05/04 23:00,22.39,-23.74,32.633,806.04,-854.64,0.126517,-0.135226
96,2016/05/05 00:00,21.38,-21.33,30.201,769.68,-767.88,0.12081,-0.121412
97,2016/05/05 01:00,17.67,-16.11,23.912,636.12,-579.96,0.099846,-0.091487
98,2016/05/05 02:00,9.99,-7.89,12.73,359.64,-284.04,0.05645,-0.044654
99,2016/05/05 03:00,1.01,0.83,1.307,36.36,29.88,0.005707,0.00469
100,2016/05/05 04:00,-10.04,11.79,15.486,-361.44,424.44,-0.056732,0.066728
101,2016/05/05 05:00,-15.45,17.08,23.031,-556.2,614.88,-0.087302,0.096881
102,2016/05/05 06:00,-14.63,16.88,22.338,-526.68,607.68,-0.082668,0.095709
103,2016/05/05 07:00,-4.2,8.47,9.454,-151.2,304.92,-0.023733,0.047874
104,2016/05/05 08:00,15.31,-9.11,17.815,551.16,-327.96,0.086511,-0.05167
105,2016/05/05 09:00,21.44,-23.07,31.494,771.84,-830.52,0.121149,-0.131322
106,2016/05/05 10:00,24.33,-25.81,35.47,875.88,-929.16,0.137479,-0.147231
107,2016/05/05 11:00,24.35,-25.57,35.309,876.6,-920.52,0.137592,-0.145864
108,2016/05/05 12:00,21.55,-22.55,31.191,775.8,-811.8,0.121771,-0.128372
109,2016/05/05 13:00,16.11,-16.2,22.847,579.96,-583.2,0.091031,-0.09192
110,2016/05/05 14:00,7.2,-6.64,9.794,259.2,-239.04,0.040684,-0.037551
111,2016/05/05 15:00,-7.76,6.25,9.964,-279.36,225.0,-0.043849,0.03535
112,2016/05/05 16:00,-21.96,20.03,29.723,-790.56,721.08,-0.124087,0.114059
113,2016/05/05 17:00,-26.49,23.9,35.678,-953.64,860.4,-0.149685,0.136577
114,2016/05/05 18:00,-25.44,22.9,34.229,-915.84,824.4,-0.143751,0.130747
115,2016/05/05 19:00,-18.23,17.16,25.036,-656.28,617.76,-0.103011,0.097481
116,2016/05/05 20:00,-4.23,6.57,7.814,-152.28,236.52,-0.023902,0.037135
117,2016/05/05 21:00,16.21,-10.99,19.584,583.56,-395.64,0.091596,-0.062362
118,2016/05/05 22:00,20.57,-23.37,31.133,740.52,-841.32,0.116233,-0.132952
119,2016/05/05 23:00,23.28,-26.46,35.243,838.08,-952.56,0.131546,-0.150818
120,2016/05/06 00:00,21.99,-24.74,33.1,791.64,-890.64,0.124257,-0.140882
121,2016/05/06 01:00,18.04,-20.35,27.195,649.44,-732.6,0.101937,-0.11559
122,2016/05/06 02:00,9.24,-11.66,14.877,332.64,-419.76,0.052212,-0.065976
123,2016/05/06 03:00,-5.19,0.53,5.217,-186.84,19.08,-0.029327,0.002996
124,2016/05/06 04:00,-20.16,16.33,25.944,-725.76,587.88,-0.113916,0.092876
125,2016/05/06 05:00,-27.88,24.05,36.82,-1003.68,865.8,-0.157539,0.137601
126,2016/05/06 06:00,-26.76,23.41,35.555,-963.36,842.76,-0.15121,0.133807
127,2016/05/06 07:00,-20.86,18.81,28.088,-750.96,677.16,-0.117872,0.107031
128,2016/05/06 08:00,-9.9,10.25,14.25,-356.4,369.0,-0.055941,0.058009
129,2016/05/06 09:00,11.48,-6.14,13.019,413.28,-221.04,0.064869,-0.034768
130,2016/05/06 10:00,21.55,-22.91,31.453,775.8,-824.76,0.121771,-0.130421
131,2016/05/06 11:00,24.14,-27.2,36.367,869.04,-979.2,0.136406,-0.155137
132,2016/05/06 12:00,24.33,-26.92,36.285,875.88,-969.12,0.137479,-0.153563
133,2016/05/06 13:00,20.5,-22.68,30.572,738.0,-816.48,0.115837,-0.12902
134,2016/05/06 14:00,13.31,-15.14,20.159,479.16,-545.04,0.07521,-0.085793
135,2016/05/06 15:00,-0.5,-3.12,3.16,-18.0,-112.32,-0.002825,-0.01763
136,2016/05/06 16:00,-18.35,13.06,22.523,-660.6,470.16,-0.103689,0.074195
137,2016/05/06 17:00,-29.75,24.55,38.572,-1071.0,883.8,-0.168105,0.140706
138,2016/05/06 18:00,-30.06,25.6,39.484,-1082.16,921.6,-0.169857,0.146768
139,2016/05/06 19:00,-24.95,22.1,33.33,-898.2,795.6,-0.140983,0.12613
140,2016/05/06 20:00,-18.26,16.97,24.928,-657.36,610.92,-0.10318,0.096403
141,2016/05/06 21:00,-0.4,3.57,3.592,-14.4,128.52,-0.00226,0.020173
142,2016/05/06 22:00,19.67,-15.51,25.049,708.12,-558.36,0.111147,-0.088185
143,2016/05/06 23:00,21.65,-25.29,33.291,779.4,-910.44,0.122336,-0.14398
144,2016/05/07 00:00,23.05,-26.72,35.288,829.8,-961.92,0.130246,-0.152274
145,2016/05/07 01:00,21.46,-24.58,32.63,772.56,-884.88,0.121262,-0.139919
146,2016/05/07 02:00,17.11,-19.64,26.048,615.96,-707.04,0.096682,-0.111499
147,2016/05/07 03:00,7.14,-9.82,12.141,257.04,-353.52,0.040345,-0.055534
148,2016/05/07 04:00,-8.53,3.76,9.322,-307.08,135.36,-0.0482,0.021271
149,2016/05/07 05:00,-22.47,19.14,29.517,-808.92,689.04,-0.126969,0.10903
150,2016/05/07 06:00,-27.66,24.16,36.726,-995.76,869.76,-0.156296,0.138203
151,2016/05/07 07:00,-24.93,22.19,33.375,-897.48,798.84,-0.14087,0.126641
152,2016/05/07 08:00,-17.42,16.21,23.795,-627.12,583.56,-0.098434,0.092042
153,2016/05/07 09:00,-4.04,5.84,7.101,-145.44,210.24,-0.022828,0.033008
154,2016/05/07 10:00,18.34,-13.9,23.012,660.24,-500.4,0.103632,-0.078967
155,2016/05/07 11:00,22.99,-26.22,34.872,827.64,-943.92,0.129907,-0.149418
156,2016/05/07 12:00,25.9,-28.37,38.414,932.4,-1021.32,0.146351,-0.16204
157,2016/05/07 13:00,23.65,-25.98,35.132,851.4,-935.28,0.133637,-0.148123
158,2016/05/07 14:00,18.86,-20.31,27.716,678.96,-731.16,0.10657,-0.115419
159,2016/05/07 15:00,11.05,-11.7,16.093,397.8,-421.2,0.062439,-0.066241
160,2016/05/07 16:00,-3.35,1.46,3.654,-120.6,52.56,-0.01893,0.008251
161,2016/05/07 17:00,-18.67,16.25,24.751,-672.12,585.0,-0.105497,0.092336
162,2016/05/07 18:00,-28.25,24.23,37.218,-1017.0,872.28,-0.15963,0.138677
163,2016/05/07 19:00,-28.34,24.69,37.587,-1020.24,888.84,-0.160138,0.141322
164,2016/05/07 20:00,-23.48,20.91,31.441,-845.28,752.76,-0.132676,0.119202
165,2016/05/07 21:00,-13.2,13.07,18.576,-475.2,470.52,-0.074588,0.074059
166,2016/05/07 22:00,7.86,-2.77,8.334,282.96,-99.72,0.044414,-0.015668
167,2016/05/07 23:00,19.59,-21.56,29.131,705.24,-776.16,0.110695,-0.122577
168,2016/05/08 00:00,22.81,-26.89,35.261,821.16,-968.04,0.12889,-0.153216
169,2016/05/08 01:00,24.12,-27.01,36.212,868.32,-972.36,0.136293,-0.154051
170,2016/05/08 02:00,21.77,-24.31,32.633,783.72,-875.16,0.123014,-0.138412
171,2016/05/08 03:00,15.45,-17.7,23.495,556.2,-637.2,0.087302,-0.100398
172,2016/05/08 04:00,3.87,-7.18,8.157,139.32,-258.48,0.021868,-0.040581
173,2016/05/08 05:00,-13.69,7.61,15.663,-492.84,273.96,-0.077357,0.04313
174,2016/05/08 06:00,-24.98,21.2,32.763,-899.28,763.2,-0.141152,0.120996
175,2016/05/08 07:00,-28.42,24.27,37.373,-1023.12,873.72,-0.16059,0.138928
176,2016/05/08 08:00,-24.55,21.22,32.45,-883.8,763.92,-0.138722,0.121069
177,2016/05/08 09:00,-16.95,15.24,22.794,-610.2,548.64,-0.095778,0.086512
178,2016/05/08 10:00,-1.45,3.49,3.779,-52.2,125.64,-0.008193,0.019721
179,2016/05/08 11:00,18.91,-16.07,24.816,680.76,-578.52,0.106853,-0.091326
180,2016/05/08 12:00,22.84,-26.05,34.645,822.24,-937.8,0.12906,-0.148433
181,2016/05/08 13:00,25.23,-27.45,37.283,908.28,-988.2,0.142565,-0.156699
182,2016/05/08 14:00,21.92,-24.12,32.592,789.12,-868.32,0.123861,-0.137345
183,2016/05/08 15:00,15.19,-16.94,22.753,546.84,-609.84,0.085833,-0.096075
184,2016/05/08 16:00,4.39,-6.99,8.254,158.04,-251.64,0.024806,-0.03951
185,2016/05/08 17:00,-14.43,8.45,16.722,-519.48,304.2,-0.081538,0.047907
186,2016/05/08 18:00,-28.42,22.45,36.217,-1023.12,808.2,-0.16059,0.12851
187,2016/05/08 19:00,-31.87,25.64,40.904,-1147.32,923.04,-0.180085,0.147263
188,2016/05/08 20:00,-29.47,24.84,38.542,-1060.92,894.24,-0.166523,0.14233
189,2016/05/08 21:00,-23.7,20.68,31.454,-853.2,744.48,-0.133919,0.11791
190,2016/05/08 22:00,-10.43,10.63,14.892,-375.48,382.68,-0.058936,0.06017
191,2016/05/08 23:00,12.03,-5.97,13.43,433.08,-214.92,0.067977,-0.033812
192,2016/05/09 00:00,20.44,-22.26,30.221,735.84,-801.36,0.115498,-0.126626
193,2016/05/09 01:00,22.43,-26.38,34.627,807.48,-949.68,0.126743,-0.150268
194,2016/05/09 02:00,22.08,-25.35,33.618,794.88,-912.6,0.124765,-0.144365
195,2016/05/09 03:00,19.21,-21.98,29.192,691.56,-791.28,0.108548,-0.124936
196,2016/05/09 04:00,11.56,-14.19,18.303,416.16,-510.84,0.065321,-0.080353
197,2016/05/09 05:00,-1.83,-2.38,3.002,-65.88,-85.68,-0.010341,-0.013449
198,2016/05/09 06:00,-18.36,13.96,23.065,-660.96,502.56,-0.103745,0.079309
199,2016/05/09 07:00,-27.48,23.84,36.38,-989.28,858.24,-0.155279,0.136351
200,2016/05/09 08:00,-28.41,24.43,37.469,-1022.76,879.48,-0.160534,0.139842
201,2016/05/09 09:00,-24.88,21.41,32.824,-895.68,770.76,-0.140587,0.122185
202,2016/05/09 10:00,-18.4,15.81,24.259,-662.4,569.16,-0.103971,0.089821
203,2016/05/09 11:00,-3.78,4.33,5.748,-136.08,155.88,-0.021359,0.024473
204,2016/05/09 12:00,15.93,-13.4,20.816,573.48,-482.4,0.090014,-0.076026
205,2016/05/09 13:00,19.41,-22.33,29.587,698.76,-803.88,0.109678,-0.126941
206,2016/05/09 14:00,19.97,-23.66,30.961,718.92,-851.76,0.112843,-0.134549
207,2016/05/09 15:00,15.67,-19.06,24.675,564.12,-686.16,0.088545,-0.108124
208,2016/05/09 16:00,7.08,-10.67,12.805,254.88,-384.12,0.040006,-0.06034
209,2016/05/09 17:00,-8.55,2.45,8.894,-307.8,88.2,-0.048313,0.01386
210,2016/05/09 18:00,-24.9,18.4,30.961,-896.4,662.4,-0.1407,0.105009
211,2016/05/09 19:00,-32.59,25.37,41.301,-1173.24,913.32,-0.184153,0.145821
212,2016/05/09 20:00,-31.67,25.84,40.874,-1140.12,930.24,-0.178955,0.148381
213,2016/05/09 21:00,-28.86,24.22,37.676,-1038.96,871.92,-0.163076,0.138698
214,2016/05/09 22:00,-21.74,18.78,28.728,-782.64,676.08,-0.122844,0.106924
215,2016/05/09 23:00,-6.92,7.78,10.412,-249.12,280.08,-0.039102,0.043995
216,2016/05/10 00:00,13.7,-8.53,16.138,493.2,-307.08,0.077413,-0.048344
217,2016/05/10 01:00,19.34,-21.4,28.844,696.24,-770.4,0.109283,-0.121649
218,2016/05/10 02:00,21.05,-24.75,32.491,757.8,-891.0,0.118945,-0.140848
219,2016/05/10 03:00,19.92,-23.0,30.427,717.12,-828.0,0.11256,-0.130792
220,2016/05/10 04:00,16.56,-19.14,25.31,596.16,-689.04,0.093574,-0.108628
221,2016/05/10 05:00,7.74,-10.33,12.908,278.64,-371.88,0.043736,-0.058427
222,2016/05/10 06:00,-6.31,1.7,6.535,-227.16,61.2,-0.035655,0.009612
223,2016/05/10 07:00,-19.42,16.25,25.322,-699.12,585.0,-0.109735,0.092378
224,2016/05/10 08:00,-25.12,22.19,33.517,-904.32,798.84,-0.141943,0.126661
225,2016/05/10 09:00,-24.1,21.33,32.184,-867.6,767.88,-0.13618,0.121654
226,2016/05/10 10:00,-18.45,16.69,24.879,-664.2,600.84,-0.104254,0.094823
227,2016/05/10 11:00,-8.39,8.59,12.008,-302.04,309.24,-0.047409,0.048593
228,2016/05/10 12:00,11.12,-6.9,13.087,400.32,-248.4,0.062835,-0.039066
229,2016/05/10 13:00,19.96,-21.43,29.286,718.56,-771.48,0.112786,-0.121867
230,2016/05/10 14:00,21.87,-24.7,32.991,787.32,-889.2,0.123579,-0.140642
231,2016/05/10 15:00,20.87,-23.16,31.176,751.32,-833.76,0.117928,-0.131783
232,2016/05/10 16:00,15.5,-17.56,23.422,558.0,-632.16,0.087584,-0.099606
233,2016/05/10 17:00,7.25,-9.34,11.824,261.0,-336.24,0.040967,-0.052821
234,2016/05/10 18:00,-7.31,2.64,7.772,-263.16,95.04,-0.041306,0.01493
235,2016/05/10 19:00,-22.46,17.85,28.689,-808.56,642.6,-0.126913,0.101681
236,2016/05/10 20:00,-29.02,23.85,37.563,-1044.72,858.6,-0.163981,0.136599
237,2016/05/10 21:00,-27.88,23.7,36.592,-1003.68,853.2,-0.157539,0.135599
238,2016/05/10 22:00,-24.22,21.12,32.135,-871.92,760.32,-0.136858,0.120467
239,2016/05/10 23:00,-16.79,15.1,22.581,-604.44,543.6,-0.094874,0.08571
240,2016/05/11 00:00,-1.33,3.8,4.026,-47.88,136.8,-0.007515,0.021473
241,2016/05/11 01:00,17.36,-13.03,21.706,624.96,-469.08,0.098094,-0.073983
242,2016/05/11 02:00,19.07,-22.12,29.205,686.52,-796.32,0.107757,-0.125721
243,2016/05/11 03:00,19.85,-23.6,30.838,714.6,-849.6,0.112164,-0.134198
244,2016/05/11 04:00,18.56,-21.25,28.214,668.16,-765.0,0.104875,-0.120739
245,2016/05/11 05:00,17.03,-17.54,24.447,613.08,-631.44,0.09623,-0.099572
246,2016/05/11 06:00,9.6,-9.36,13.408,345.6,-336.96,0.054246,-0.052968
247,2016/05/11 07:00,-2.07,0.89,2.253,-74.52,32.04,-0.011697,0.005029
248,2016/05/11 08:00,-13.69,12.96,18.851,-492.84,466.56,-0.077357,0.073451
249,2016/05/11 09:00,-17.48,17.7,24.877,-629.28,637.2,-0.098773,0.100506
250,2016/05/11 10:00,-16.72,16.92,23.787,-601.92,609.12,-0.094478,0.096037
251,2016/05/11 11:00,-10.49,11.58,15.625,-377.64,416.88,-0.059275,0.065549
252,2016/05/11 12:00,4.04,0.72,4.104,145.44,25.92,0.022828,0.004069
253,2016/05/11 13:00,18.6,-16.95,25.165,669.6,-610.2,0.105101,-0.096309
254,2016/05/11 14:00,21.81,-24.1,32.504,785.16,-867.6,0.12324,-0.13722
255,2016/05/11 15:00,22.3,-23.57,32.447,802.8,-848.52,0.126008,-0.134249
256,2016/05/11 16:00,18.62,-19.89,27.245,670.32,-716.04,0.105214,-0.113015
257,2016/05/11 17:00,13.28,-14.43,19.611,478.08,-519.48,0.07504,-0.081768
258,2016/05/11 18:00,5.0,-6.48,8.185,180.0,-233.28,0.028253,-0.036631
259,2016/05/11 19:00,-8.68,3.83,9.487,-312.48,137.88,-0.049047,0.021668
260,2016/05/11 20:00,-19.97,15.99,25.583,-718.92,575.64,-0.112843,0.090931
261,2016/05/11 21:00,-24.15,20.51,31.684,-869.4,738.36,-0.136462,0.116981
262,2016/05/11 22:00,-22.86,19.96,30.348,-822.96,718.56,-0.129173,0.113734
263,2016/05/11 23:00,-16.44,15.32,22.472,-591.84,551.52,-0.092896,0.086942
264,2016/05/12 00:00,-6.4,7.84,10.121,-230.4,282.24,-0.036164,0.04433
265,2016/05/12 01:00,9.87,-5.06,11.091,355.32,-182.16,0.055771,-0.028637
266,2016/05/12 02:00,17.05,-18.56,25.203,613.8,-668.16,0.096343,-0.105364
267,2016/05/12 03:00,18.25,-22.12,28.677,657.0,-796.32,0.103124,-0.125659
268,2016/05/12 04:00,19.05,-22.08,29.162,685.8,-794.88,0.107644,-0.125492
269,2016/05/12 05:00,16.72,-19.21,25.467,601.92,-691.56,0.094478,-0.109034
270,2016/05/12 06:00,11.38,-13.82,17.902,409.68,-497.52,0.064304,-0.078253
271,2016/05/12 07:00,1.58,-4.79,5.044,56.88,-172.44,0.008928,-0.027067
272,2016/05/12 08:00,-10.51,6.09,12.147,-378.36,219.24,-0.059388,0.034473
273,2016/05/12 09:00,-18.77,16.34,24.886,-675.72,588.24,-0.106062,0.092853
274,2016/05/12 10:00,-21.44,18.97,28.628,-771.84,682.92,-0.121149,0.107983
275,2016/05/12 11:00,-19.16,17.04,25.641,-689.76,613.44,-0.108266,0.096853
276,2016/05/12 12:00,-11.99,11.3,16.476,-431.64,406.8,-0.067751,0.063999
277,2016/05/12 13:00,0.02,2.03,2.03,0.72,73.08,0.000113,0.011471
278,2016/05/12 14:00,14.35,-11.69,18.509,516.6,-420.84,0.081086,-0.066273
279,2016/05/12 15:00,17.2,-18.67,25.385,619.2,-672.12,0.09719,-0.105997
280,2016/05/12 16:00,17.34,-19.67,26.222,624.24,-708.12,0.097981,-0.111683
281,2016/05/12 17:00,15.0,-17.14,22.777,540.0,-617.04,0.084759,-0.0972
282,2016/05/12 18:00,9.72,-11.57,15.111,349.92,-416.52,0.054924,-0.065476
283,2016/05/12 19:00,0.76,-3.38,3.464,27.36,-121.68,0.004294,-0.019099
284,2016/05/12 20:00,-11.87,7.58,14.084,-427.32,272.88,-0.067073,0.042928
285,2016/05/12 21:00,-20.89,17.57,27.296,-752.04,632.52,-0.118041,0.099977
286,2016/05/12 22:00,-23.82,20.15,31.2,-857.52,725.4,-0.134597,0.114899
287,2016/05/12 23:00,-21.97,19.34,29.27,-790.92,696.24,-0.124144,0.11013
288,2016/05/13 00:00,-15.79,14.58,21.492,-568.44,524.88,-0.089223,0.082715
289,2016/05/13 01:00,-6.01,6.85,9.113,-216.36,246.6,-0.03396,0.038729
290,2016/05/13 02:00,8.78,-4.89,10.05,316.08,-176.04,0.049612,-0.027665
291,2016/05/13 03:00,15.74,-16.23,22.609,566.64,-584.28,0.088941,-0.092073
292,2016/05/13 04:00,16.73,-20.22,26.244,602.28,-727.92,0.094535,-0.114768
293,2016/05/13 05:00,17.17,-20.14,26.466,618.12,-725.04,0.097021,-0.114341
294,2016/05/13 06:00,14.94,-17.3,22.858,537.84,-622.8,0.08442,-0.098105
295,2016/05/13 07:00,9.24,-11.5,14.752,332.64,-414.0,0.052212,-0.065071
296,2016/05/13 08:00,0.51,-3.5,3.537,18.36,-126.0,0.002882,-0.019777
297,2016/05/13 09:00,-9.76,5.91,11.41,-351.36,212.76,-0.05515,0.033446
298,2016/05/13 10:00,-16.32,14.19,21.626,-587.52,510.84,-0.092218,0.080524
299,2016/05/13 11:00,-18.87,16.96,25.372,-679.32,610.56,-0.106627,0.096382
300,2016/05/13 12:00,-17.41,15.7,23.444,-626.76,565.2,-0.098377,0.089146
301,2016/05/13 13:00,-10.88,10.64,15.218,-391.68,383.04,-0.061479,0.060236
