,date,u,v,uv,u_sabunn_m,v_sabunn_m,delta_lat,delta_lng
54,2016/02/03 06:00,8.7,-10.8,13.868,313.2,-388.8,0.04916,-0.0611
55,2016/02/03 07:00,11.59,-14.63,18.665,417.24,-526.68,0.065491,-0.082846
56,2016/02/03 08:00,12.37,-15.27,19.652,445.32,-549.72,0.069898,-0.086496
57,2016/02/03 09:00,11.21,-13.56,17.594,403.56,-488.16,0.063343,-0.076776
58,2016/02/03 10:00,7.24,-9.69,12.096,260.64,-348.84,0.04091,-0.0548
59,2016/02/03 11:00,0.71,-3.96,4.023,25.56,-142.56,0.004012,-0.022377
60,2016/02/03 12:00,-6.71,2.87,7.298,-241.56,103.32,-0.037916,0.016229
61,2016/02/03 13:00,-11.59,9.44,14.948,-417.24,339.84,-0.065491,0.053456
62,2016/02/03 14:00,-13.04,12.01,17.728,-469.44,432.36,-0.073684,0.068048
63,2016/02/03 15:00,-11.39,10.81,15.703,-410.04,389.16,-0.06436,0.06121
64,2016/02/03 16:00,-5.79,6.3,8.557,-208.44,226.8,-0.032717,0.035618
65,2016/02/03 17:00,3.27,-0.95,3.405,117.72,-34.2,0.018477,-0.005369
66,2016/02/03 18:00,11.29,-9.99,15.075,406.44,-359.64,0.063795,-0.056565
67,2016/02/03 19:00,13.82,-14.67,20.154,497.52,-528.12,0.078091,-0.083148
68,2016/02/03 20:00,14.15,-15.69,21.128,509.4,-564.84,0.079956,-0.088942
69,2016/02/03 21:00,11.92,-13.45,17.972,429.12,-484.2,0.067355,-0.076173
70,2016/02/03 22:00,7.74,-9.28,12.084,278.64,-334.08,0.043736,-0.052488
71,2016/02/03 23:00,1.73,-3.96,4.321,62.28,-142.56,0.009776,-0.022377
72,2016/02/04 00:00,-6.29,2.63,6.818,-226.44,94.68,-0.035542,0.01487
73,2016/02/04 01:00,-13.4,10.53,17.042,-482.4,379.08,-0.075718,0.059672
74,2016/02/04 02:00,-17.47,15.03,23.046,-628.92,541.08,-0.098716,0.085344
75,2016/02/04 03:00,-17.08,15.15,22.831,-614.88,545.4,-0.096512,0.086007
76,2016/02/04 04:00,-12.81,12.1,17.621,-461.16,435.6,-0.072384,0.068552
77,2016/02/04 05:00,-3.22,4.44,5.485,-115.92,159.84,-0.018195,0.025093
78,2016/02/04 06:00,8.63,-6.08,10.557,310.68,-218.88,0.048765,-0.034397
79,2016/02/04 07:00,14.35,-15.52,21.137,516.6,-558.72,0.081086,-0.087986
80,2016/02/04 08:00,15.62,-18.27,24.037,562.32,-657.72,0.088262,-0.10364
81,2016/02/04 09:00,16.5,-18.52,24.804,594.0,-666.72,0.093235,-0.105106
82,2016/02/04 10:00,14.64,-16.14,21.791,527.04,-581.04,0.082725,-0.091514
83,2016/02/04 11:00,11.63,-12.62,17.162,418.68,-454.32,0.065717,-0.071465
84,2016/02/04 12:00,5.88,-6.87,9.043,211.68,-247.32,0.033226,-0.038841
85,2016/02/04 13:00,-0.28,-1.17,1.203,-10.08,-42.12,-0.001582,-0.006611
86,2016/02/04 14:00,-5.07,4.69,6.907,-182.52,168.84,-0.028649,0.026512
87,2016/02/04 15:00,-8.38,9.68,12.803,-301.68,348.48,-0.047352,0.054759
88,2016/02/04 16:00,-8.77,10.54,13.711,-315.72,379.44,-0.049556,0.059631
89,2016/02/04 17:00,-4.55,7.41,8.695,-163.8,266.76,-0.02571,0.041885
90,2016/02/04 18:00,4.02,0.37,4.037,144.72,13.32,0.022715,0.002091
91,2016/02/04 19:00,12.39,-9.56,15.649,446.04,-344.16,0.070011,-0.054152
92,2016/02/04 20:00,15.4,-15.82,22.078,554.4,-569.52,0.087019,-0.089732
93,2016/02/04 21:00,16.71,-17.75,24.378,601.56,-639.0,0.094422,-0.100747
94,2016/02/04 22:00,16.08,-17.28,23.604,578.88,-622.08,0.090862,-0.098047
95,2016/02/04 23:00,12.8,-13.94,18.925,460.8,-501.84,0.072328,-0.078976
96,2016/02/05 00:00,7.1,-8.75,11.268,255.6,-315.0,0.040119,-0.049483
97,2016/02/05 01:00,-1.38,-2.08,2.496,-49.68,-74.88,-0.007798,-0.011754
98,2016/02/05 02:00,-11.19,7.26,13.339,-402.84,261.36,-0.06323,0.041106
99,2016/02/05 03:00,-17.97,15.74,23.889,-646.92,566.64,-0.101541,0.089401
100,2016/02/05 04:00,-19.57,17.77,26.434,-704.52,639.72,-0.110582,0.101028
101,2016/02/05 05:00,-15.99,14.99,21.918,-575.64,539.64,-0.090353,0.085049
102,2016/02/05 06:00,-6.37,7.03,9.487,-229.32,253.08,-0.035994,0.039749
103,2016/02/05 07:00,6.52,-3.38,7.344,234.72,-121.68,0.036842,-0.019112
104,2016/02/05 08:00,14.62,-15.24,21.119,526.32,-548.64,0.082612,-0.08641
105,2016/02/05 09:00,16.73,-19.86,25.968,602.28,-714.96,0.094535,-0.112724
106,2016/02/05 10:00,18.37,-21.1,27.976,661.32,-759.6,0.103802,-0.119873
107,2016/02/05 11:00,16.36,-18.57,24.749,588.96,-668.52,0.092444,-0.105382
108,2016/02/05 12:00,12.5,-14.5,19.144,450.0,-522.0,0.070633,-0.082139
109,2016/02/05 13:00,5.39,-7.47,9.212,194.04,-268.92,0.030457,-0.04223
110,2016/02/05 14:00,-3.76,0.66,3.817,-135.36,23.76,-0.021246,0.00373
111,2016/02/05 15:00,-12.11,9.91,15.648,-435.96,356.76,-0.068429,0.056129
112,2016/02/05 16:00,-16.2,15.51,22.428,-583.2,558.36,-0.09154,0.088009
113,2016/02/05 17:00,-15.74,15.54,22.119,-566.64,559.44,-0.088941,0.088159
114,2016/02/05 18:00,-10.53,11.28,15.431,-379.08,406.08,-0.059501,0.063852
115,2016/02/05 19:00,1.25,1.61,2.038,45.0,57.96,0.007063,0.009098
116,2016/02/05 20:00,14.87,-12.84,19.646,535.32,-462.24,0.084024,-0.072811
117,2016/02/05 21:00,18.91,-20.58,27.949,680.76,-740.88,0.106853,-0.116956
118,2016/02/05 22:00,19.98,-21.84,29.6,719.28,-786.24,0.112899,-0.1242
119,2016/02/05 23:00,18.04,-19.94,26.889,649.44,-717.84,0.101937,-0.113261
120,2016/02/06 00:00,13.75,-15.55,20.757,495.0,-559.8,0.077696,-0.088133
121,2016/02/06 01:00,7.39,-9.48,12.02,266.04,-341.28,0.041758,-0.053614
122,2016/02/06 02:00,-3.01,-1.61,3.414,-108.36,-57.96,-0.017008,-0.009099
123,2016/02/06 03:00,-14.46,10.34,17.777,-520.56,372.24,-0.081708,0.058623
124,2016/02/06 04:00,-19.78,17.8,26.61,-712.08,640.8,-0.111769,0.101212
125,2016/02/06 05:00,-21.0,19.27,28.501,-756.0,693.72,-0.118663,0.109658
126,2016/02/06 06:00,-15.19,14.55,21.034,-546.84,523.8,-0.085833,0.08252
127,2016/02/06 07:00,-3.89,5.85,7.025,-140.04,210.6,-0.021981,0.033064
128,2016/02/06 08:00,11.0,-7.04,13.06,396.0,-253.44,0.062157,-0.039857
129,2016/02/06 09:00,17.46,-19.48,26.16,628.56,-701.28,0.09866,-0.110612
130,2016/02/06 10:00,20.08,-23.37,30.812,722.88,-841.32,0.113464,-0.132909
131,2016/02/06 11:00,20.58,-23.16,30.983,740.88,-833.76,0.116289,-0.131758
132,2016/02/06 12:00,18.17,-20.24,27.199,654.12,-728.64,0.102671,-0.114974
133,2016/02/06 13:00,13.82,-15.33,20.64,497.52,-551.88,0.078091,-0.086889
134,2016/02/06 14:00,5.9,-7.18,9.293,212.4,-258.48,0.033339,-0.040594
135,2016/02/06 15:00,-4.31,1.41,4.535,-155.16,50.76,-0.024354,0.00797
136,2016/02/06 16:00,-13.31,11.64,17.682,-479.16,419.04,-0.07521,0.065959
137,2016/02/06 17:00,-17.03,16.48,23.698,-613.08,593.28,-0.09623,0.093555
138,2016/02/06 18:00,-15.1,15.13,21.376,-543.6,544.68,-0.085324,0.085806
139,2016/02/06 19:00,-6.33,7.91,10.131,-227.88,284.76,-0.035768,0.044725
140,2016/02/06 20:00,9.65,-6.63,11.708,347.4,-238.68,0.054528,-0.037519
141,2016/02/06 21:00,18.34,-20.97,27.859,660.24,-754.92,0.103632,-0.119132
142,2016/02/06 22:00,22.59,-24.62,33.413,813.24,-886.32,0.127647,-0.140259
143,2016/02/06 23:00,23.61,-24.74,34.198,849.96,-890.64,0.133411,-0.141049
144,2016/02/07 00:00,20.9,-21.86,30.244,752.4,-786.96,0.118098,-0.124389
145,2016/02/07 01:00,15.25,-16.62,22.556,549.0,-598.32,0.086172,-0.094263
146,2016/02/07 02:00,6.02,-8.97,10.803,216.72,-322.92,0.034017,-0.050715
147,2016/02/07 03:00,-8.23,1.72,8.408,-296.28,61.92,-0.046504,0.00973
148,2016/02/07 04:00,-20.54,15.63,25.811,-739.44,562.68,-0.116063,0.088917
149,2016/02/07 05:00,-25.79,21.6,33.641,-928.44,777.6,-0.145729,0.123361
150,2016/02/07 06:00,-23.82,20.22,31.245,-857.52,727.92,-0.134597,0.115298
151,2016/02/07 07:00,-15.96,14.23,21.383,-574.56,512.28,-0.090184,0.080736
152,2016/02/07 08:00,-4.22,5.39,6.845,-151.92,194.04,-0.023846,0.030465
153,2016/02/07 09:00,11.68,-8.79,14.618,420.48,-316.44,0.065999,-0.049777
154,2016/02/07 10:00,18.03,-21.17,27.807,649.08,-762.12,0.10188,-0.120247
155,2016/02/07 11:00,21.0,-24.71,32.428,756.0,-889.56,0.118663,-0.140615
156,2016/02/07 12:00,21.03,-23.81,31.768,757.08,-857.16,0.118832,-0.135496
157,2016/02/07 13:00,18.27,-20.73,27.632,657.72,-746.28,0.103237,-0.117764
158,2016/02/07 14:00,11.46,-13.87,17.992,412.56,-499.32,0.064756,-0.078538
159,2016/02/07 15:00,0.25,-3.71,3.718,9.0,-133.56,0.001413,-0.020964
160,2016/02/07 16:00,-13.94,9.5,16.869,-501.84,342.0,-0.078769,0.053848
161,2016/02/07 17:00,-22.49,19.92,30.043,-809.64,717.12,-0.127082,0.113475
162,2016/02/07 18:00,-24.51,21.81,32.809,-882.36,785.16,-0.138496,0.124431
163,2016/02/07 19:00,-19.74,17.97,26.694,-710.64,646.92,-0.111543,0.102176
164,2016/02/07 20:00,-9.14,9.23,12.99,-329.04,332.28,-0.051647,0.052225
165,2016/02/07 21:00,8.82,-5.61,10.453,317.52,-201.96,0.049838,-0.031739
166,2016/02/07 22:00,19.9,-21.54,29.325,716.4,-775.44,0.112447,-0.122488
167,2016/02/07 23:00,22.99,-25.93,34.654,827.64,-933.48,0.129907,-0.147765
168,2016/02/08 00:00,22.42,-24.9,33.506,807.12,-896.4,0.126687,-0.141837
169,2016/02/08 01:00,17.5,-20.04,26.605,630.0,-721.44,0.098886,-0.113794
170,2016/02/08 02:00,10.17,-12.65,16.231,366.12,-455.4,0.057467,-0.071598
171,2016/02/08 03:00,-2.56,-2.53,3.599,-92.16,-91.08,-0.014466,-0.014298
172,2016/02/08 04:00,-19.15,13.05,23.174,-689.4,469.8,-0.108209,0.074174
173,2016/02/08 05:00,-28.6,23.15,36.795,-1029.6,833.4,-0.161607,0.132538
174,2016/02/08 06:00,-29.63,24.49,38.441,-1066.68,881.64,-0.167427,0.140346
175,2016/02/08 07:00,-25.06,21.46,32.993,-902.16,772.56,-0.141604,0.122488
176,2016/02/08 08:00,-16.47,15.01,22.284,-592.92,540.36,-0.093065,0.085184
177,2016/02/08 09:00,-0.52,3.21,3.252,-18.72,115.56,-0.002938,0.018139
178,2016/02/08 10:00,17.5,-14.07,22.455,630.0,-506.52,0.098886,-0.079894
179,2016/02/08 11:00,19.8,-22.99,30.341,712.8,-827.64,0.111882,-0.130725
180,2016/02/08 12:00,22.7,-25.78,34.35,817.2,-928.08,0.128269,-0.146879
181,2016/02/08 13:00,21.3,-23.65,31.828,766.8,-851.4,0.120358,-0.134611
182,2016/02/08 14:00,18.37,-19.72,26.951,661.32,-709.92,0.103802,-0.112033
183,2016/02/08 15:00,11.0,-11.43,15.863,396.0,-411.48,0.062157,-0.064711
184,2016/02/08 16:00,0.11,-0.97,0.976,3.96,-34.92,0.000622,-0.005481
185,2016/02/08 17:00,-9.82,10.34,14.26,-353.52,372.24,-0.055489,0.058517
186,2016/02/08 18:00,-16.97,17.8,24.593,-610.92,640.8,-0.095891,0.101045
187,2016/02/08 19:00,-17.53,18.82,25.72,-631.08,677.52,-0.099055,0.106868
188,2016/02/08 20:00,-10.82,13.65,17.418,-389.52,491.4,-0.06114,0.077275
189,2016/02/08 21:00,6.79,-0.54,6.811,244.44,-19.44,0.038368,-0.003054
190,2016/02/08 22:00,20.67,-19.56,28.458,744.12,-704.16,0.116798,-0.111284
191,2016/02/08 23:00,24.4,-26.21,35.81,878.4,-943.56,0.137875,-0.149521
192,2016/02/09 00:00,26.37,-27.65,38.209,949.32,-995.4,0.149006,-0.15799
193,2016/02/09 01:00,24.02,-25.29,34.879,864.72,-910.44,0.135728,-0.14423
194,2016/02/09 02:00,19.88,-20.25,28.377,715.68,-729.0,0.112334,-0.115151
195,2016/02/09 03:00,14.11,-13.27,19.37,507.96,-477.72,0.07973,-0.075222
196,2016/02/09 04:00,3.32,-2.91,4.415,119.52,-104.76,0.01876,-0.016446
197,2016/02/09 05:00,-8.22,9.55,12.6,-295.92,343.8,-0.046448,0.054022
198,2016/02/09 06:00,-16.73,18.12,24.662,-602.28,652.32,-0.094535,0.102848
199,2016/02/09 07:00,-13.48,17.33,21.955,-485.28,623.88,-0.07617,0.09821
200,2016/02/09 08:00,-2.71,10.27,10.622,-97.56,369.72,-0.015313,0.058039
201,2016/02/09 09:00,16.13,-6.84,17.52,580.68,-246.24,0.091144,-0.038811
202,2016/02/09 10:00,24.0,-25.38,34.931,864.0,-913.68,0.135615,-0.144741
203,2016/02/09 11:00,25.38,-27.68,37.554,913.68,-996.48,0.143412,-0.158031
204,2016/02/09 12:00,26.82,-28.36,39.033,965.52,-1020.96,0.151549,-0.162109
205,2016/02/09 13:00,25.23,-26.48,36.575,908.28,-953.28,0.142565,-0.151162
206,2016/02/09 14:00,25.53,-26.46,36.768,919.08,-952.56,0.14426,-0.151084
207,2016/02/09 15:00,20.87,-21.33,29.842,751.32,-767.88,0.117928,-0.12137
208,2016/02/09 16:00,12.09,-13.35,18.011,435.24,-480.6,0.068316,-0.075612
209,2016/02/09 17:00,0.41,-4.81,4.827,14.76,-173.16,0.002317,-0.027179
210,2016/02/09 18:00,-11.23,6.12,12.789,-404.28,220.32,-0.063456,0.034651
211,2016/02/09 19:00,-17.12,17.4,24.41,-616.32,626.4,-0.096738,0.098782
212,2016/02/09 20:00,-16.48,17.64,24.14,-593.28,635.04,-0.093122,0.10011
213,2016/02/09 21:00,-6.21,9.33,11.208,-223.56,335.88,-0.03509,0.052753
214,2016/02/09 22:00,12.05,-6.66,13.768,433.8,-239.76,0.06809,-0.03772
215,2016/02/09 23:00,21.63,-23.63,32.035,778.68,-850.68,0.122223,-0.134527
216,2016/02/10 00:00,26.21,-28.46,38.69,943.56,-1024.56,0.148102,-0.162596
217,2016/02/10 01:00,27.21,-28.81,39.628,979.56,-1037.16,0.153753,-0.164737
218,2016/02/10 02:00,24.01,-25.65,35.134,864.36,-923.4,0.135671,-0.146282
219,2016/02/10 03:00,18.23,-19.23,26.498,656.28,-692.28,0.103011,-0.10924
220,2016/02/10 04:00,8.55,-10.34,13.417,307.8,-372.24,0.048313,-0.058496
221,2016/02/10 05:00,-7.54,1.87,7.768,-271.44,67.32,-0.042606,0.010576
222,2016/02/10 06:00,-22.8,18.46,29.336,-820.8,664.56,-0.128834,0.105182
223,2016/02/10 07:00,-28.83,24.4,37.769,-1037.88,878.4,-0.162907,0.139725
224,2016/02/10 08:00,-26.7,23.08,35.293,-961.2,830.88,-0.150871,0.131914
225,2016/02/10 09:00,-19.04,17.53,25.881,-685.44,631.08,-0.107588,0.099631
226,2016/02/10 10:00,-5.23,7.19,8.891,-188.28,258.84,-0.029553,0.040646
227,2016/02/10 11:00,15.23,-10.14,18.297,548.28,-365.04,0.086059,-0.05751
228,2016/02/10 12:00,20.87,-24.0,31.805,751.32,-864.0,0.117928,-0.136563
229,2016/02/10 13:00,24.51,-27.73,37.009,882.36,-998.28,0.138496,-0.158206
230,2016/02/10 14:00,23.76,-26.59,35.659,855.36,-957.24,0.134258,-0.151614
231,2016/02/10 15:00,20.7,-23.08,31.003,745.2,-830.88,0.116968,-0.131313
232,2016/02/10 16:00,12.91,-15.1,19.867,464.76,-543.6,0.072949,-0.085552
233,2016/02/10 17:00,-0.67,-3.1,3.172,-24.12,-111.6,-0.003786,-0.017517
234,2016/02/10 18:00,-17.22,12.41,21.226,-619.92,446.76,-0.097303,0.070457
235,2016/02/10 19:00,-26.83,22.96,35.313,-965.88,826.56,-0.151606,0.131243
236,2016/02/10 20:00,-28.44,24.3,37.408,-1023.84,874.8,-0.160703,0.139102
237,2016/02/10 21:00,-23.56,20.45,31.197,-848.16,736.2,-0.133128,0.116586
238,2016/02/10 22:00,-13.33,12.22,18.084,-479.88,439.92,-0.075323,0.069247
239,2016/02/10 23:00,6.18,-2.84,6.801,222.48,-102.24,0.034921,-0.016058
240,2016/02/11 00:00,20.5,-21.81,29.932,738.0,-785.16,0.115837,-0.124071
241,2016/02/11 01:00,24.26,-27.53,36.694,873.36,-991.08,0.137084,-0.157034
242,2016/02/11 02:00,24.8,-27.5,37.031,892.8,-990.0,0.140135,-0.15693
243,2016/02/11 03:00,19.97,-22.59,30.151,718.92,-813.24,0.112843,-0.128464
244,2016/02/11 04:00,12.19,-14.78,19.158,438.84,-532.08,0.068881,-0.083714
245,2016/02/11 05:00,-1.33,-3.5,3.744,-47.88,-126.0,-0.007515,-0.019778
246,2016/02/11 06:00,-19.75,13.28,23.8,-711.0,478.08,-0.111599,0.07551
247,2016/02/11 07:00,-30.74,24.47,39.29,-1106.64,880.92,-0.1737,0.140383
248,2016/02/11 08:00,-31.76,25.99,41.039,-1143.36,935.64,-0.179463,0.149256
249,2016/02/11 09:00,-27.5,23.14,35.94,-990.0,833.04,-0.155392,0.13235
250,2016/02/11 10:00,-19.81,17.27,26.281,-713.16,621.72,-0.111938,0.098201
251,2016/02/11 11:00,-3.27,5.03,5.999,-117.72,181.08,-0.018477,0.028427
252,2016/02/11 12:00,17.39,-13.35,21.923,626.04,-480.6,0.098264,-0.075801
253,2016/02/11 13:00,20.97,-24.27,32.075,754.92,-873.72,0.118493,-0.138109
254,2016/02/11 14:00,24.0,-27.19,36.267,864.0,-978.84,0.135615,-0.155064
255,2016/02/11 15:00,22.26,-25.08,33.534,801.36,-902.88,0.125782,-0.142846
256,2016/02/11 16:00,17.79,-20.22,26.932,640.44,-727.92,0.100524,-0.114835
257,2016/02/11 17:00,7.72,-10.47,13.008,277.92,-376.92,0.043623,-0.059218
258,2016/02/11 18:00,-9.18,3.73,9.909,-330.48,134.28,-0.051873,0.021105
259,2016/02/11 19:00,-23.39,19.45,30.42,-842.04,700.2,-0.132168,0.110871
260,2016/02/11 20:00,-29.52,25.15,38.781,-1062.72,905.4,-0.166806,0.144113
261,2016/02/11 21:00,-28.14,24.47,37.291,-1013.04,880.92,-0.159008,0.140037
262,2016/02/11 22:00,-22.15,19.62,29.59,-797.4,706.32,-0.125161,0.111739
263,2016/02/11 23:00,-10.43,10.07,14.498,-375.48,362.52,-0.058936,0.057001
264,2016/02/12 00:00,11.37,-6.94,13.321,409.32,-249.84,0.064247,-0.039296
265,2016/02/12 01:00,21.03,-22.47,30.776,757.08,-808.92,0.118832,-0.127871
266,2016/02/12 02:00,23.32,-26.34,35.18,839.52,-948.24,0.131772,-0.150139
267,2016/02/12 03:00,22.01,-24.93,33.256,792.36,-897.48,0.12437,-0.141966
268,2016/02/12 04:00,16.89,-19.25,25.609,608.04,-693.0,0.095439,-0.109271
269,2016/02/12 05:00,8.41,-10.68,13.594,302.76,-384.48,0.047522,-0.060417
270,2016/02/12 06:00,-8.96,4.21,9.9,-322.56,151.56,-0.050629,0.02382
271,2016/02/12 07:00,-25.59,20.8,32.977,-921.24,748.8,-0.144599,0.118772
272,2016/02/12 08:00,-31.82,26.22,41.231,-1145.52,943.92,-0.179802,0.150586
273,2016/02/12 09:00,-29.68,25.04,38.832,-1068.48,901.44,-0.16771,0.143505
274,2016/02/12 10:00,-25.31,21.81,33.411,-911.16,785.16,-0.143017,0.124511
275,2016/02/12 11:00,-16.38,14.39,21.803,-589.68,518.04,-0.092557,0.081662
276,2016/02/12 12:00,1.17,0.97,1.52,42.12,34.92,0.006611,0.005481
277,2016/02/12 13:00,19.07,-17.41,25.822,686.52,-626.76,0.107757,-0.098951
278,2016/02/12 14:00,21.21,-24.83,32.656,763.56,-893.88,0.119849,-0.141318
279,2016/02/12 15:00,22.54,-25.85,34.297,811.44,-930.6,0.127365,-0.147261
280,2016/02/12 16:00,20.42,-22.93,30.704,735.12,-825.48,0.115385,-0.130436
281,2016/02/12 17:00,14.4,-16.55,21.938,518.4,-595.8,0.081369,-0.093828
282,2016/02/12 18:00,3.0,-6.09,6.789,108.0,-219.24,0.016952,-0.034417
283,2016/02/12 19:00,-13.56,8.23,15.862,-488.16,296.28,-0.076622,0.046641
284,2016/02/12 20:00,-24.74,21.3,32.646,-890.64,766.8,-0.139796,0.121544
285,2016/02/12 21:00,-27.84,24.1,36.822,-1002.24,867.6,-0.157313,0.137882
286,2016/02/12 22:00,-23.92,21.18,31.949,-861.12,762.48,-0.135162,0.120781
287,2016/02/12 23:00,-16.4,15.26,22.402,-590.4,549.36,-0.09267,0.0866
288,2016/02/13 00:00,-1.51,3.8,4.089,-54.36,136.8,-0.008532,0.021473
289,2016/02/13 01:00,18.52,-14.93,23.789,666.72,-537.48,0.104649,-0.084828
290,2016/02/13 02:00,21.2,-24.22,32.188,763.2,-871.92,0.119793,-0.137846
291,2016/02/13 03:00,22.58,-25.43,34.008,812.88,-915.48,0.127591,-0.144872
292,2016/02/13 04:00,19.63,-22.38,29.769,706.68,-805.68,0.110921,-0.127242
293,2016/02/13 05:00,13.91,-16.29,21.421,500.76,-586.44,0.0786,-0.092333
294,2016/02/13 06:00,3.56,-6.81,7.684,128.16,-245.16,0.020116,-0.038488
295,2016/02/13 07:00,-13.84,8.07,16.021,-498.24,290.52,-0.078204,0.04574
296,2016/02/13 08:00,-25.26,21.17,32.958,-909.36,762.12,-0.142734,0.120852
297,2016/02/13 09:00,-28.71,24.32,37.626,-1033.56,875.52,-0.162229,0.139251
298,2016/02/13 10:00,-25.52,22.29,33.884,-918.72,802.44,-0.144203,0.127273
299,2016/02/13 11:00,-19.77,17.66,26.509,-711.72,635.76,-0.111712,0.100416
300,2016/02/13 12:00,-8.17,8.34,11.675,-294.12,300.24,-0.046165,0.047176
