,date,u,v,uv,u_sabunn_m,v_sabunn_m,delta_lat,delta_lng
58,2016/07/03 10:00,21.44,-24.28,32.391,771.84,-874.08,0.121149,-0.13821
59,2016/07/03 11:00,23.01,-25.0,33.977,828.36,-900.0,0.13002,-0.142468
60,2016/07/03 12:00,19.87,-21.31,29.136,715.32,-767.16,0.112278,-0.121177
61,2016/07/03 13:00,15.1,-15.6,21.711,543.6,-561.6,0.085324,-0.088471
62,2016/07/03 14:00,7.03,-7.21,10.07,253.08,-259.56,0.039724,-0.040773
63,2016/07/03 15:00,-6.84,4.69,8.293,-246.24,168.84,-0.03865,0.026521
64,2016/07/03 16:00,-21.68,18.95,28.795,-780.48,682.2,-0.122505,0.107887
65,2016/07/03 17:00,-27.34,23.7,36.182,-984.24,853.2,-0.154488,0.135533
66,2016/07/03 18:00,-27.18,23.8,36.127,-978.48,856.8,-0.153583,0.136086
67,2016/07/03 19:00,-20.38,18.56,27.565,-733.68,668.16,-0.115159,0.105574
68,2016/07/03 20:00,-7.87,9.05,11.993,-283.32,325.8,-0.04447,0.051189
69,2016/07/03 21:00,11.72,-6.06,13.194,421.92,-218.16,0.066225,-0.034318
70,2016/07/03 22:00,19.08,-20.71,28.159,686.88,-745.56,0.107814,-0.117707
71,2016/07/03 23:00,20.9,-25.05,32.624,752.4,-901.8,0.118098,-0.14254
72,2016/07/04 00:00,20.99,-24.31,32.118,755.64,-875.16,0.118606,-0.138338
73,2016/07/04 01:00,18.37,-21.04,27.931,661.32,-757.44,0.103802,-0.119532
74,2016/07/04 02:00,12.44,-14.87,19.387,447.84,-535.32,0.070294,-0.084233
75,2016/07/04 03:00,2.45,-5.5,6.021,88.2,-198.0,0.013844,-0.031081
76,2016/07/04 04:00,-11.44,7.11,13.469,-411.84,255.96,-0.064643,0.04026
77,2016/07/04 05:00,-21.64,19.23,28.95,-779.04,692.28,-0.122279,0.109479
78,2016/07/04 06:00,-24.89,22.36,33.459,-896.04,804.96,-0.140644,0.127608
79,2016/07/04 07:00,-20.81,19.05,28.213,-749.16,685.8,-0.117589,0.108393
80,2016/07/04 08:00,-11.36,11.25,15.988,-408.96,405.0,-0.064191,0.0637
81,2016/07/04 09:00,5.34,-1.81,5.638,192.24,-65.16,0.030174,-0.010232
82,2016/07/04 10:00,19.71,-19.29,27.579,709.56,-694.44,0.111373,-0.10968
83,2016/07/04 11:00,22.43,-25.43,33.909,807.48,-915.48,0.126743,-0.144857
84,2016/07/04 12:00,23.05,-25.42,34.314,829.8,-915.12,0.130246,-0.144865
85,2016/07/04 13:00,19.09,-21.22,28.543,687.24,-763.92,0.10787,-0.120607
86,2016/07/04 14:00,13.46,-15.23,20.325,484.56,-548.28,0.076057,-0.086308
87,2016/07/04 15:00,2.8,-5.63,6.288,100.8,-202.68,0.015822,-0.031817
88,2016/07/04 16:00,-13.71,8.55,16.158,-493.56,307.8,-0.07747,0.048458
89,2016/07/04 17:00,-26.9,22.29,34.935,-968.4,802.44,-0.152001,0.127421
90,2016/07/04 18:00,-30.19,25.3,39.389,-1086.84,910.8,-0.170592,0.145066
91,2016/07/04 19:00,-27.12,23.65,35.984,-976.32,851.4,-0.153244,0.135221
92,2016/07/04 20:00,-19.42,17.69,26.269,-699.12,636.84,-0.109735,0.100564
93,2016/07/04 21:00,-4.46,6.42,7.817,-160.56,231.12,-0.025202,0.036288
94,2016/07/04 22:00,15.85,-10.72,19.135,570.6,-385.92,0.089562,-0.060818
95,2016/07/04 23:00,19.62,-22.73,30.027,706.32,-818.28,0.110865,-0.129232
96,2016/07/05 00:00,21.81,-25.84,33.814,785.16,-930.24,0.12324,-0.147127
97,2016/07/05 01:00,20.78,-23.98,31.731,748.08,-863.28,0.11742,-0.136441
98,2016/07/05 02:00,18.07,-20.76,27.523,650.52,-747.36,0.102106,-0.117921
99,2016/07/05 03:00,10.83,-13.53,17.331,389.88,-487.08,0.061196,-0.076596
100,2016/07/05 04:00,-0.88,-3.08,3.203,-31.68,-110.88,-0.004973,-0.017404
101,2016/07/05 05:00,-15.23,11.1,18.846,-548.28,399.6,-0.086059,0.062955
102,2016/07/05 06:00,-23.46,21.03,31.506,-844.56,757.08,-0.132563,0.119884
103,2016/07/05 07:00,-24.91,22.38,33.487,-896.76,805.68,-0.140757,0.127724
104,2016/07/05 08:00,-19.26,17.7,26.158,-693.36,637.2,-0.108831,0.100611
105,2016/07/05 09:00,-8.32,8.66,12.009,-299.52,311.76,-0.047013,0.048988
106,2016/07/05 10:00,11.08,-7.0,13.106,398.88,-252.0,0.062609,-0.039632
107,2016/07/05 11:00,20.52,-22.09,30.15,738.72,-795.24,0.11595,-0.125666
108,2016/07/05 12:00,23.13,-26.01,34.807,832.68,-936.36,0.130698,-0.148237
109,2016/07/05 13:00,22.18,-24.69,33.19,798.48,-888.84,0.12533,-0.140616
110,2016/07/05 14:00,17.68,-19.91,26.627,636.48,-716.76,0.099903,-0.113067
111,2016/07/05 15:00,11.15,-13.14,17.233,401.4,-473.04,0.063004,-0.074397
112,2016/07/05 16:00,-1.59,-2.2,2.714,-57.24,-79.2,-0.008984,-0.012432
113,2016/07/05 17:00,-18.61,13.52,23.003,-669.96,486.72,-0.105158,0.076821
114,2016/07/05 18:00,-29.28,24.21,37.993,-1054.08,871.56,-0.16545,0.138695
115,2016/07/05 19:00,-29.84,25.41,39.193,-1074.24,914.76,-0.168614,0.145647
116,2016/07/05 20:00,-24.87,22.08,33.257,-895.32,794.88,-0.140531,0.126008
117,2016/07/05 21:00,-16.33,15.3,22.378,-587.88,550.8,-0.092274,0.086824
118,2016/07/05 22:00,1.51,2.15,2.627,54.36,77.4,0.008532,0.012149
119,2016/07/05 23:00,18.39,-15.59,24.109,662.04,-561.24,0.103915,-0.088571
120,2016/07/06 00:00,19.94,-24.1,31.28,717.84,-867.6,0.112673,-0.137049
121,2016/07/06 01:00,22.02,-25.8,33.919,792.72,-928.8,0.124426,-0.146921
122,2016/07/06 02:00,20.22,-23.26,30.82,727.92,-837.36,0.114255,-0.132296
123,2016/07/06 03:00,16.68,-19.3,25.509,600.48,-694.8,0.094252,-0.109543
124,2016/07/06 04:00,8.12,-10.84,13.544,292.32,-390.24,0.045883,-0.061317
125,2016/07/06 05:00,-4.23,0.2,4.235,-152.28,7.2,-0.023902,0.00113
126,2016/07/06 06:00,-17.58,14.58,22.839,-632.88,524.88,-0.099338,0.082794
127,2016/07/06 07:00,-24.4,22.12,32.934,-878.4,796.32,-0.137875,0.126189
128,2016/07/06 08:00,-23.52,21.32,31.745,-846.72,767.52,-0.132902,0.121543
129,2016/07/06 09:00,-16.19,15.29,22.269,-582.84,550.44,-0.091483,0.086761
130,2016/07/06 10:00,-3.01,4.81,5.674,-108.36,173.16,-0.017008,0.027183
131,2016/07/06 11:00,16.52,-12.76,20.874,594.72,-459.36,0.093348,-0.072417
132,2016/07/06 12:00,21.28,-23.98,32.061,766.08,-863.28,0.120245,-0.136487
133,2016/07/06 13:00,23.25,-25.88,34.79,837.0,-931.68,0.131377,-0.147509
134,2016/07/06 14:00,20.68,-23.12,31.019,744.48,-832.32,0.116854,-0.131539
135,2016/07/06 15:00,15.64,-17.67,23.597,563.04,-636.12,0.088375,-0.100237
136,2016/07/06 16:00,7.61,-9.79,12.4,273.96,-352.44,0.043001,-0.055371
137,2016/07/06 17:00,-6.88,2.47,7.31,-247.68,88.92,-0.038876,0.013968
138,2016/07/06 18:00,-22.04,17.94,28.418,-793.44,645.84,-0.124539,0.102163
139,2016/07/06 19:00,-28.77,24.41,37.73,-1035.72,878.76,-0.162568,0.139774
140,2016/07/06 20:00,-27.12,24.07,36.261,-976.32,866.52,-0.153244,0.137623
141,2016/07/06 21:00,-20.68,19.21,28.226,-744.48,691.56,-0.116854,0.109293
142,2016/07/06 22:00,-9.78,10.82,14.585,-352.08,389.52,-0.055263,0.061233
143,2016/07/06 23:00,11.29,-4.99,12.344,406.44,-179.64,0.063795,-0.028254
144,2016/07/07 00:00,20.01,-20.68,28.776,720.36,-744.48,0.113069,-0.117605
145,2016/07/07 01:00,21.07,-25.11,32.779,758.52,-903.96,0.119058,-0.142898
146,2016/07/07 02:00,21.38,-24.66,32.638,769.68,-887.76,0.12081,-0.140367
147,2016/07/07 03:00,19.03,-21.71,28.87,685.08,-781.56,0.107531,-0.123387
148,2016/07/07 04:00,13.74,-16.08,21.151,494.64,-578.88,0.077639,-0.091136
149,2016/07/07 05:00,4.11,-6.76,7.911,147.96,-243.36,0.023224,-0.038208
150,2016/07/07 06:00,-9.72,5.59,11.213,-349.92,201.24,-0.054924,0.031635
151,2016/07/07 07:00,-20.53,18.26,27.476,-739.08,657.36,-0.116007,0.103878
152,2016/07/07 08:00,-24.83,22.42,33.454,-893.88,807.12,-0.140305,0.127944
153,2016/07/07 09:00,-21.2,19.45,28.771,-763.2,700.2,-0.119793,0.110698
154,2016/07/07 10:00,-11.92,11.99,16.907,-429.12,431.64,-0.067355,0.067905
155,2016/07/07 11:00,4.48,-0.74,4.541,161.28,-26.64,0.025315,-0.004183
156,2016/07/07 12:00,19.57,-18.36,26.834,704.52,-660.96,0.110582,-0.104383
157,2016/07/07 13:00,22.26,-25.14,33.579,801.36,-905.04,0.125782,-0.143187
158,2016/07/07 14:00,22.47,-24.98,33.599,808.92,-899.28,0.126969,-0.142298
159,2016/07/07 15:00,18.89,-21.18,28.38,680.04,-762.48,0.10674,-0.120365
160,2016/07/07 16:00,13.54,-15.32,20.446,487.44,-551.52,0.076509,-0.086821
161,2016/07/07 17:00,4.3,-6.53,7.819,154.8,-235.08,0.024298,-0.036909
162,2016/07/07 18:00,-11.15,6.89,13.107,-401.4,248.04,-0.063004,0.03901
163,2016/07/07 19:00,-24.01,20.57,31.617,-864.36,740.52,-0.135671,0.117311
164,2016/07/07 20:00,-28.28,24.38,37.338,-1018.08,877.68,-0.159799,0.13954
165,2016/07/07 21:00,-25.42,22.62,34.027,-915.12,814.32,-0.143638,0.129147
166,2016/07/07 22:00,-17.96,16.76,24.565,-646.56,603.36,-0.101485,0.095194
167,2016/07/07 23:00,-4.11,6.02,7.289,-147.96,216.72,-0.023224,0.034026
168,2016/07/08 00:00,15.68,-10.87,19.079,564.48,-391.32,0.088601,-0.061664
169,2016/07/08 01:00,19.42,-22.53,29.745,699.12,-811.08,0.109735,-0.128078
170,2016/07/08 02:00,21.54,-25.39,33.296,775.44,-914.04,0.121714,-0.144538
171,2016/07/08 03:00,20.32,-23.45,31.029,731.52,-844.2,0.11482,-0.133385
172,2016/07/08 04:00,17.61,-20.11,26.731,633.96,-723.96,0.099507,-0.114199
173,2016/07/08 05:00,10.83,-13.13,17.02,389.88,-472.68,0.061196,-0.074332
174,2016/07/08 06:00,-0.27,-2.99,3.002,-9.72,-107.64,-0.001526,-0.016895
175,2016/07/08 07:00,-14.04,10.42,17.484,-505.44,375.12,-0.079334,0.059065
176,2016/07/08 08:00,-22.47,20.17,30.195,-808.92,726.12,-0.126969,0.114898
177,2016/07/08 09:00,-24.27,21.77,32.603,-873.72,783.72,-0.13714,0.12418
178,2016/07/08 10:00,-19.1,17.63,25.993,-687.6,634.68,-0.107927,0.100203
179,2016/07/08 11:00,-8.76,8.99,12.552,-315.36,323.64,-0.049499,0.050861
180,2016/07/08 12:00,9.45,-5.76,11.067,340.2,-207.36,0.053398,-0.032594
181,2016/07/08 13:00,19.5,-20.13,28.026,702.0,-724.68,0.110187,-0.114441
182,2016/07/08 14:00,21.35,-24.22,32.287,768.6,-871.92,0.12064,-0.13786
183,2016/07/08 15:00,20.18,-22.79,30.44,726.48,-820.44,0.114029,-0.129619
184,2016/07/08 16:00,15.91,-18.32,24.264,572.76,-659.52,0.089901,-0.103939
185,2016/07/08 17:00,8.92,-11.26,14.365,321.12,-405.36,0.050403,-0.063707
186,2016/07/08 18:00,-3.75,-0.11,3.752,-135.0,-3.96,-0.02119,-0.000622
187,2016/07/08 19:00,-19.71,15.34,24.976,-709.56,552.24,-0.111373,0.087221
188,2016/07/08 20:00,-29.0,24.15,37.739,-1044.0,869.4,-0.163868,0.138315
189,2016/07/08 21:00,-29.94,25.37,39.243,-1077.84,913.32,-0.169179,0.145432
190,2016/07/08 22:00,-26.75,22.99,35.272,-963.0,827.64,-0.151154,0.131406
191,2016/07/08 23:00,-18.87,16.18,24.857,-679.32,582.48,-0.106627,0.091949
192,2016/07/09 00:00,-4.73,4.66,6.64,-170.28,167.76,-0.026727,0.026341
193,2016/07/09 01:00,13.77,-10.98,17.612,495.72,-395.28,0.077809,-0.062232
194,2016/07/09 02:00,17.83,-20.31,27.026,641.88,-731.16,0.10075,-0.115349
195,2016/07/09 03:00,18.79,-22.48,29.299,676.44,-809.28,0.106175,-0.127745
196,2016/07/09 04:00,17.32,-20.42,26.776,623.52,-735.12,0.097868,-0.11594
197,2016/07/09 05:00,13.44,-16.05,20.934,483.84,-577.8,0.075944,-0.090954
198,2016/07/09 06:00,4.45,-7.54,8.755,160.2,-271.44,0.025145,-0.042619
199,2016/07/09 07:00,-7.63,3.25,8.293,-274.68,117.0,-0.043114,0.018382
200,2016/07/09 08:00,-17.63,15.31,23.35,-634.68,551.16,-0.09962,0.086942
201,2016/07/09 09:00,-22.85,20.48,30.685,-822.6,737.28,-0.129116,0.116696
202,2016/07/09 10:00,-20.97,18.92,28.244,-754.92,681.12,-0.118493,0.107664
203,2016/07/09 11:00,-14.43,13.7,19.898,-519.48,493.2,-0.081538,0.077671
204,2016/07/09 12:00,-1.04,2.95,3.128,-37.44,106.2,-0.005877,0.01667
205,2016/07/09 13:00,16.14,-12.99,20.718,581.04,-467.64,0.091201,-0.073708
206,2016/07/09 14:00,19.68,-21.72,29.31,708.48,-781.92,0.111204,-0.123494
207,2016/07/09 15:00,20.44,-22.78,30.606,735.84,-820.08,0.115498,-0.129584
208,2016/07/09 16:00,18.11,-20.29,27.197,651.96,-730.44,0.102332,-0.115254
209,2016/07/09 17:00,13.26,-15.14,20.126,477.36,-545.04,0.074927,-0.085791
210,2016/07/09 18:00,6.21,-8.28,10.35,223.56,-298.08,0.03509,-0.046816
211,2016/07/09 19:00,-6.33,2.28,6.728,-227.88,82.08,-0.035768,0.012892
212,2016/07/09 20:00,-18.5,15.2,23.943,-666.0,547.2,-0.104536,0.086361
213,2016/07/09 21:00,-24.67,21.41,32.665,-888.12,770.76,-0.1394,0.122164
214,2016/07/09 22:00,-23.7,21.04,31.692,-853.2,757.44,-0.133919,0.119963
215,2016/07/09 23:00,-16.93,15.77,23.137,-609.48,567.72,-0.095665,0.089519
216,2016/07/10 00:00,-5.84,6.9,9.04,-210.24,248.4,-0.033,0.03901
217,2016/07/10 01:00,12.09,-7.68,14.323,435.24,-276.48,0.068316,-0.043498
218,2016/07/10 02:00,18.26,-20.0,27.082,657.36,-720.0,0.10318,-0.113616
219,2016/07/10 03:00,19.69,-23.26,30.475,708.84,-837.36,0.11126,-0.132251
220,2016/07/10 04:00,19.37,-22.29,29.53,697.32,-802.44,0.109452,-0.12671
221,2016/07/10 05:00,16.74,-19.19,25.465,602.64,-690.84,0.094591,-0.108922
222,2016/07/10 06:00,11.25,-13.58,17.635,405.0,-488.88,0.063569,-0.076891
223,2016/07/10 07:00,2.22,-5.18,5.636,79.92,-186.48,0.012544,-0.029272
224,2016/07/10 08:00,-9.56,5.4,10.98,-344.16,194.4,-0.05402,0.030558
225,2016/07/10 09:00,-18.82,16.22,24.845,-677.52,583.92,-0.106344,0.092174
226,2016/07/10 10:00,-22.73,20.01,30.283,-818.28,720.36,-0.128438,0.114008
227,2016/07/10 11:00,-20.23,18.15,27.179,-728.28,653.4,-0.114312,0.103232
228,2016/07/10 12:00,-11.96,11.5,16.592,-430.56,414.0,-0.067581,0.065131
229,2016/07/10 13:00,2.38,0.21,2.389,85.68,7.56,0.013448,0.001187
230,2016/07/10 14:00,16.2,-14.35,21.642,583.2,-516.6,0.09154,-0.081427
231,2016/07/10 15:00,18.3,-20.64,27.584,658.8,-743.04,0.103406,-0.117255
232,2016/07/10 16:00,18.95,-21.61,28.742,682.2,-777.96,0.107079,-0.122813
233,2016/07/10 17:00,16.49,-18.82,25.022,593.64,-677.52,0.093178,-0.106808
234,2016/07/10 18:00,11.79,-13.83,18.173,424.44,-497.88,0.066621,-0.078322
235,2016/07/10 19:00,3.62,-6.22,7.197,130.32,-223.92,0.020455,-0.035154
236,2016/07/10 20:00,-8.0,3.95,8.922,-288.0,142.2,-0.045205,0.022343
237,2016/07/10 21:00,-17.77,15.13,23.339,-639.72,544.68,-0.100411,0.085926
238,2016/07/10 22:00,-22.45,19.82,29.947,-808.2,713.52,-0.126856,0.112902
239,2016/07/10 23:00,-21.0,19.08,28.373,-756.0,686.88,-0.118663,0.108577
240,2016/07/11 00:00,-13.35,12.93,18.585,-480.6,465.48,-0.075436,0.073271
241,2016/07/11 01:00,-0.6,2.8,2.864,-21.6,100.8,-0.00339,0.015822
242,2016/07/11 02:00,15.16,-12.09,19.391,545.76,-435.24,0.085663,-0.068567
243,2016/07/11 03:00,18.05,-20.46,27.284,649.8,-736.56,0.101993,-0.116215
244,2016/07/11 04:00,19.5,-22.36,29.668,702.0,-804.96,0.110187,-0.127118
245,2016/07/11 05:00,17.83,-20.24,26.973,641.88,-728.64,0.10075,-0.114951
246,2016/07/11 06:00,14.33,-16.46,21.824,515.88,-592.56,0.080973,-0.093315
247,2016/07/11 07:00,8.34,-10.47,13.386,300.24,-376.92,0.047126,-0.059228
248,2016/07/11 08:00,-0.44,-2.53,2.568,-15.84,-91.08,-0.002486,-0.014296
249,2016/07/11 09:00,-10.79,7.32,13.039,-388.44,263.52,-0.06097,0.041439
250,2016/07/11 10:00,-18.07,15.77,23.984,-650.52,567.72,-0.102106,0.089577
251,2016/07/11 11:00,-20.58,18.27,27.52,-740.88,657.72,-0.116289,0.103939
252,2016/07/11 12:00,-17.35,15.89,23.527,-624.6,572.04,-0.098038,0.090221
253,2016/07/11 13:00,-8.42,8.83,12.201,-303.12,317.88,-0.047578,0.049951
254,2016/07/11 14:00,6.49,-3.1,7.192,233.64,-111.6,0.036672,-0.017529
255,2016/07/11 15:00,16.0,-15.2,22.069,576.0,-547.2,0.09041,-0.086241
256,2016/07/11 16:00,17.3,-19.35,25.956,622.8,-696.6,0.097755,-0.109864
257,2016/07/11 17:00,16.93,-19.16,25.568,609.48,-689.76,0.095665,-0.108763
258,2016/07/11 18:00,14.1,-16.0,21.326,507.6,-576.0,0.079674,-0.090697
259,2016/07/11 19:00,9.54,-11.03,14.583,343.44,-397.08,0.053907,-0.062417
260,2016/07/11 20:00,2.18,-3.98,4.538,78.48,-143.28,0.012318,-0.022491
261,2016/07/11 21:00,-7.65,4.98,9.128,-275.4,179.28,-0.043227,0.028166
262,2016/07/11 22:00,-15.33,13.74,20.586,-551.88,494.64,-0.086624,0.077932
263,2016/07/11 23:00,-19.32,17.51,26.074,-695.52,630.36,-0.10917,0.099535
264,2016/07/12 00:00,-17.59,16.38,24.036,-633.24,589.68,-0.099394,0.093016
265,2016/07/12 01:00,-9.62,10.09,13.941,-346.32,363.24,-0.054359,0.057099
266,2016/07/12 02:00,3.89,-0.76,3.964,140.04,-27.36,0.021981,-0.004295
267,2016/07/12 03:00,15.5,-14.0,20.887,558.0,-504.0,0.087584,-0.079413
268,2016/07/12 04:00,17.04,-19.4,25.821,613.44,-698.4,0.096286,-0.110132
269,2016/07/12 05:00,17.55,-20.11,26.691,631.8,-723.96,0.099168,-0.114195
270,2016/07/12 06:00,15.62,-17.83,23.704,562.32,-641.88,0.088262,-0.101144
271,2016/07/12 07:00,11.53,-13.55,17.792,415.08,-487.8,0.065151,-0.076728
272,2016/07/12 08:00,5.18,-7.46,9.082,186.48,-268.56,0.02927,-0.042172
273,2016/07/12 09:00,-3.95,0.59,3.994,-142.2,21.24,-0.02232,0.003335
274,2016/07/12 10:00,-13.03,9.88,16.352,-469.08,355.68,-0.073627,0.05598
275,2016/07/12 11:00,-18.69,16.21,24.74,-672.84,583.56,-0.10561,0.092109
276,2016/07/12 12:00,-19.71,17.16,26.133,-709.56,617.76,-0.111373,0.097569
277,2016/07/12 13:00,-15.66,14.17,21.119,-563.76,510.12,-0.088488,0.080384
278,2016/07/12 14:00,-6.77,7.06,9.781,-243.72,254.16,-0.038255,0.039922
279,2016/07/12 15:00,6.28,-3.49,7.185,226.08,-125.64,0.035486,-0.019733
280,2016/07/12 16:00,13.79,-13.27,19.138,496.44,-477.72,0.077922,-0.075212
281,2016/07/12 17:00,14.51,-16.66,22.093,522.36,-599.76,0.08199,-0.094456
282,2016/07/12 18:00,14.15,-16.69,21.881,509.4,-600.84,0.079956,-0.094611
283,2016/07/12 19:00,11.78,-14.1,18.373,424.08,-507.6,0.066564,-0.07985
284,2016/07/12 20:00,7.39,-9.47,12.012,266.04,-340.92,0.041758,-0.053558
285,2016/07/12 21:00,-0.38,-2.35,2.381,-13.68,-84.6,-0.002147,-0.013279
286,2016/07/12 22:00,-9.11,5.85,10.827,-327.96,210.6,-0.051477,0.0331
287,2016/07/12 23:00,-14.66,12.88,19.514,-527.76,463.68,-0.082838,0.07303
288,2016/07/13 00:00,-17.12,15.41,23.034,-616.32,554.76,-0.096738,0.087485
289,2016/07/13 01:00,-15.12,14.06,20.647,-544.32,506.16,-0.085437,0.079738
290,2016/07/13 02:00,-8.04,8.29,11.548,-289.44,298.44,-0.045431,0.046892
291,2016/07/13 03:00,4.01,-1.44,4.261,144.36,-51.84,0.022659,-0.008139
292,2016/07/13 04:00,13.75,-12.7,18.718,495.0,-457.2,0.077696,-0.07198
293,2016/07/13 05:00,15.74,-17.35,23.426,566.64,-624.6,0.088941,-0.098427
294,2016/07/13 06:00,15.98,-18.01,24.077,575.28,-648.36,0.090297,-0.102184
295,2016/07/13 07:00,13.74,-15.69,20.856,494.64,-564.84,0.077639,-0.088926
296,2016/07/13 08:00,9.33,-10.94,14.378,335.88,-393.84,0.05272,-0.061904
297,2016/07/13 09:00,3.7,-5.04,6.252,133.2,-181.44,0.020907,-0.028485
298,2016/07/13 10:00,-4.03,2.53,4.758,-145.08,91.08,-0.022772,0.0143
299,2016/07/13 11:00,-11.44,10.08,15.247,-411.84,362.88,-0.064643,0.057077
300,2016/07/13 12:00,-16.69,15.16,22.547,-600.84,545.76,-0.094309,0.086046
301,2016/07/13 13:00,-17.3,15.76,23.402,-622.8,567.36,-0.097755,0.089481
