,date,u,v,uv,u_sabunn_m,v_sabunn_m,delta_lat,delta_lng
27,2016/04/02 03:00,-7.04,6.97,9.907,-253.44,250.92,-0.03978,0.039416
28,2016/04/02 04:00,1.21,0.54,1.325,43.56,19.44,0.006837,0.003051
29,2016/04/02 05:00,10.28,-8.44,13.301,370.08,-303.84,0.058088,-0.047772
30,2016/04/02 06:00,12.65,-13.96,18.839,455.4,-502.56,0.07148,-0.079084
31,2016/04/02 07:00,13.32,-16.11,20.903,479.52,-579.96,0.075266,-0.09129
32,2016/04/02 08:00,13.1,-15.57,20.348,471.6,-560.52,0.074023,-0.088221
33,2016/04/02 09:00,10.67,-13.01,16.826,384.12,-468.36,0.060292,-0.073648
34,2016/04/02 10:00,4.74,-7.29,8.695,170.64,-262.44,0.026784,-0.041208
35,2016/04/02 11:00,-2.7,-0.66,2.779,-97.2,-23.76,-0.015257,-0.00373
36,2016/04/02 12:00,-10.65,7.22,12.867,-383.4,259.92,-0.060179,0.040871
37,2016/04/02 13:00,-15.06,12.78,19.752,-542.16,460.08,-0.085098,0.072477
38,2016/04/02 14:00,-16.9,14.8,22.464,-608.4,532.8,-0.095495,0.084012
39,2016/04/02 15:00,-14.07,12.77,19.001,-506.52,459.72,-0.079504,0.072387
40,2016/04/02 16:00,-8.49,8.55,12.049,-305.64,307.8,-0.047974,0.048368
41,2016/04/02 17:00,0.47,1.19,1.279,16.92,42.84,0.002656,0.006724
42,2016/04/02 18:00,10.4,-8.61,13.502,374.4,-309.96,0.058766,-0.048736
43,2016/04/02 19:00,13.5,-14.17,19.571,486.0,-510.12,0.076283,-0.080303
44,2016/04/02 20:00,13.34,-15.17,20.201,480.24,-546.12,0.075379,-0.085964
45,2016/04/02 21:00,11.46,-13.34,17.587,412.56,-480.24,0.064756,-0.075537
46,2016/04/02 22:00,6.43,-8.26,10.468,231.48,-297.36,0.036333,-0.046705
47,2016/04/02 23:00,-2.33,0.05,2.331,-83.88,1.8,-0.013166,0.000283
48,2016/04/03 00:00,-12.35,9.44,15.545,-444.6,339.84,-0.069785,0.053472
49,2016/04/03 01:00,-18.66,15.75,24.418,-671.76,567.0,-0.10544,0.089494
50,2016/04/03 02:00,-20.77,17.81,27.36,-747.72,641.16,-0.117363,0.101334
51,2016/04/03 03:00,-19.06,16.82,25.42,-686.16,605.52,-0.107701,0.095597
52,2016/04/03 04:00,-14.71,13.24,19.791,-529.56,476.64,-0.08312,0.075073
53,2016/04/03 05:00,-7.64,7.17,10.478,-275.04,258.12,-0.043171,0.040553
54,2016/04/03 06:00,3.24,-1.47,3.558,116.64,-52.92,0.018308,-0.008308
55,2016/04/03 07:00,11.5,-10.85,15.811,414.0,-390.6,0.064982,-0.061439
56,2016/04/03 08:00,13.26,-15.45,20.36,477.36,-556.2,0.074927,-0.087547
57,2016/04/03 09:00,13.65,-16.78,21.631,491.4,-604.08,0.077131,-0.0951
58,2016/04/03 10:00,12.04,-15.19,19.383,433.44,-546.84,0.068033,-0.086032
59,2016/04/03 11:00,6.18,-9.54,11.367,222.48,-343.44,0.034921,-0.05394
60,2016/04/03 12:00,-2.35,-1.94,3.047,-84.6,-69.84,-0.013279,-0.010963
61,2016/04/03 13:00,-12.24,7.46,14.334,-440.64,268.56,-0.069163,0.042255
62,2016/04/03 14:00,-19.05,15.32,24.446,-685.8,551.52,-0.107644,0.087071
63,2016/04/03 15:00,-22.3,18.6,29.039,-802.8,669.6,-0.126008,0.105941
64,2016/04/03 16:00,-20.75,18.06,27.509,-747.0,650.16,-0.11725,0.102755
65,2016/04/03 17:00,-16.95,15.13,22.72,-610.2,544.68,-0.095778,0.085887
66,2016/04/03 18:00,-8.63,7.99,11.761,-310.68,287.64,-0.048765,0.045202
67,2016/04/03 19:00,3.82,-1.89,4.262,137.52,-68.04,0.021585,-0.010682
68,2016/04/03 20:00,12.32,-11.54,16.881,443.52,-415.44,0.069615,-0.065366
69,2016/04/03 21:00,14.59,-16.46,21.995,525.24,-592.56,0.082442,-0.093326
70,2016/04/03 22:00,14.58,-17.14,22.502,524.88,-617.04,0.082386,-0.097181
71,2016/04/03 23:00,10.61,-12.76,16.595,381.96,-459.36,0.059953,-0.072231
72,2016/04/04 00:00,2.66,-5.17,5.814,95.76,-186.12,0.015031,-0.029217
73,2016/04/04 01:00,-8.79,4.63,9.935,-316.44,166.68,-0.049669,0.026195
74,2016/04/04 02:00,-17.78,14.77,23.115,-640.08,531.72,-0.100468,0.083882
75,2016/04/04 03:00,-22.26,19.16,29.37,-801.36,689.76,-0.125782,0.109128
76,2016/04/04 04:00,-21.79,19.38,29.161,-784.44,697.68,-0.123127,0.110344
77,2016/04/04 05:00,-16.68,15.48,22.756,-600.48,557.28,-0.094252,0.087861
78,2016/04/04 06:00,-7.52,8.17,11.104,-270.72,294.12,-0.042493,0.046207
79,2016/04/04 07:00,6.97,-3.08,7.62,250.92,-110.88,0.039385,-0.017417
80,2016/04/04 08:00,16.46,-15.66,22.719,592.56,-563.76,0.093009,-0.088873
81,2016/04/04 09:00,17.77,-20.97,27.487,639.72,-754.92,0.100411,-0.119093
82,2016/04/04 10:00,18.67,-21.67,28.603,672.12,-780.12,0.105497,-0.123133
83,2016/04/04 11:00,16.98,-19.5,25.857,611.28,-702.0,0.095947,-0.110696
84,2016/04/04 12:00,11.02,-13.6,17.504,396.72,-489.6,0.06227,-0.076997
85,2016/04/04 13:00,1.96,-5.37,5.717,70.56,-193.32,0.011075,-0.030346
86,2016/04/04 14:00,-10.13,5.08,11.332,-364.68,182.88,-0.057241,0.028752
87,2016/04/04 15:00,-18.76,15.82,24.54,-675.36,569.52,-0.106005,0.089897
88,2016/04/04 16:00,-22.53,19.79,29.987,-811.08,712.44,-0.127308,0.112738
89,2016/04/04 17:00,-20.6,18.41,27.628,-741.6,662.76,-0.116402,0.104736
90,2016/04/04 18:00,-13.38,12.5,18.31,-481.68,450.0,-0.075605,0.070835
91,2016/04/04 19:00,-1.06,2.78,2.975,-38.16,100.08,-0.00599,0.015709
92,2016/04/04 20:00,13.91,-12.54,18.728,500.76,-451.44,0.0786,-0.071078
93,2016/04/04 21:00,17.8,-21.5,27.912,640.8,-774.0,0.100581,-0.122105
94,2016/04/04 22:00,20.29,-23.36,30.941,730.44,-840.96,0.114651,-0.13287
95,2016/04/04 23:00,18.58,-21.05,28.077,668.88,-757.8,0.104988,-0.119604
96,2016/04/05 00:00,13.21,-15.54,20.396,475.56,-559.44,0.074644,-0.088056
97,2016/04/05 01:00,4.0,-7.2,8.237,144.0,-259.2,0.022602,-0.040695
98,2016/04/05 02:00,-10.45,4.34,11.315,-376.2,156.24,-0.059049,0.024566
99,2016/04/05 03:00,-21.4,17.3,27.518,-770.4,622.8,-0.120923,0.098475
100,2016/04/05 04:00,-26.02,22.16,34.178,-936.72,797.76,-0.147029,0.126583
101,2016/04/05 05:00,-24.21,21.32,32.259,-871.56,767.52,-0.136801,0.121607
102,2016/04/05 06:00,-18.1,16.57,24.539,-651.6,596.52,-0.102276,0.094122
103,2016/04/05 07:00,-7.54,8.5,11.362,-271.44,306.0,-0.042606,0.048074
104,2016/04/05 08:00,9.62,-4.61,10.668,346.32,-165.96,0.054359,-0.026088
105,2016/04/05 09:00,17.91,-18.9,26.038,644.76,-680.4,0.101202,-0.107346
106,2016/04/05 10:00,20.12,-23.84,31.196,724.32,-858.24,0.11369,-0.135586
107,2016/04/05 11:00,21.13,-23.89,31.894,760.68,-860.04,0.119397,-0.135961
108,2016/04/05 12:00,18.42,-20.67,27.687,663.12,-744.12,0.104084,-0.117434
109,2016/04/05 13:00,11.44,-13.51,17.703,411.84,-486.36,0.064643,-0.076499
110,2016/04/05 14:00,0.21,-3.36,3.367,7.56,-120.96,0.001187,-0.018986
111,2016/04/05 15:00,-14.36,9.93,17.459,-516.96,357.48,-0.081143,0.056296
112,2016/04/05 16:00,-23.39,20.34,30.997,-842.04,732.24,-0.132168,0.115944
113,2016/04/05 17:00,-25.69,22.61,34.223,-924.84,813.96,-0.145164,0.129118
114,2016/04/05 18:00,-21.89,19.98,29.637,-788.04,719.28,-0.123692,0.113768
115,2016/04/05 19:00,-13.21,13.15,18.639,-475.56,473.4,-0.074644,0.074513
116,2016/04/05 20:00,2.67,1.09,2.884,96.12,39.24,0.015087,0.00616
117,2016/04/05 21:00,18.89,-16.78,25.267,680.04,-604.08,0.10674,-0.09536
118,2016/04/05 22:00,21.12,-24.28,32.18,760.32,-874.08,0.119341,-0.13818
119,2016/04/05 23:00,22.68,-25.26,33.948,816.48,-909.36,0.128156,-0.143914
120,2016/04/06 00:00,19.85,-22.11,29.713,714.6,-795.96,0.112164,-0.125725
121,2016/04/06 01:00,13.7,-15.55,20.724,493.2,-559.8,0.077413,-0.088131
122,2016/04/06 02:00,3.59,-6.27,7.225,129.24,-225.72,0.020286,-0.035437
123,2016/04/06 03:00,-12.67,7.24,14.593,-456.12,260.64,-0.071593,0.041015
124,2016/04/06 04:00,-24.35,20.24,31.664,-876.6,728.64,-0.137592,0.115459
125,2016/04/06 05:00,-28.14,23.94,36.946,-1013.04,861.84,-0.159008,0.137004
126,2016/04/06 06:00,-25.48,22.35,33.893,-917.28,804.6,-0.143977,0.127611
127,2016/04/06 07:00,-18.5,16.96,25.098,-666.0,610.56,-0.104536,0.09636
128,2016/04/06 08:00,-5.27,6.8,8.603,-189.72,244.8,-0.029779,0.038441
129,2016/04/06 09:00,14.82,-9.73,17.729,533.52,-350.28,0.083742,-0.055174
130,2016/04/06 10:00,20.16,-22.86,30.48,725.76,-822.96,0.113916,-0.130015
131,2016/04/06 11:00,23.11,-26.37,35.063,831.96,-949.32,0.130585,-0.150286
132,2016/04/06 12:00,22.44,-25.13,33.691,807.84,-904.68,0.1268,-0.143149
133,2016/04/06 13:00,18.11,-20.42,27.294,651.96,-735.12,0.102332,-0.115992
134,2016/04/06 14:00,9.46,-11.97,15.257,340.56,-430.92,0.053455,-0.067734
135,2016/04/06 15:00,-5.69,0.78,5.743,-204.84,28.08,-0.032152,0.00441
136,2016/04/06 16:00,-21.04,16.5,26.738,-757.44,594.0,-0.118889,0.093898
137,2016/04/06 17:00,-29.4,24.53,38.289,-1058.4,883.08,-0.166128,0.140544
138,2016/04/06 18:00,-28.41,24.56,37.554,-1022.76,884.16,-0.160534,0.140586
139,2016/04/06 19:00,-23.76,21.02,31.723,-855.36,756.72,-0.134258,0.119854
140,2016/04/06 20:00,-14.41,13.35,19.644,-518.76,480.6,-0.081425,0.075686
141,2016/04/06 21:00,5.32,-1.39,5.499,191.52,-50.04,0.030061,-0.007858
142,2016/04/06 22:00,20.57,-19.9,28.621,740.52,-716.4,0.116233,-0.113211
143,2016/04/06 23:00,22.62,-26.17,34.591,814.32,-942.12,0.127817,-0.149093
144,2016/04/07 00:00,23.31,-26.14,35.024,839.16,-941.04,0.131716,-0.148997
145,2016/04/07 01:00,19.15,-21.64,28.897,689.4,-779.04,0.108209,-0.122998
146,2016/04/07 02:00,11.09,-13.4,17.394,399.24,-482.4,0.062665,-0.075867
147,2016/04/07 03:00,-4.66,0.42,4.679,-167.76,15.12,-0.026332,0.002374
148,2016/04/07 04:00,-24.51,19.16,31.11,-882.36,689.76,-0.138496,0.109312
149,2016/04/07 05:00,-31.61,25.96,40.904,-1137.96,934.56,-0.178616,0.149061
150,2016/04/07 06:00,-29.8,25.68,39.338,-1072.8,924.48,-0.168388,0.147189
151,2016/04/07 07:00,-26.46,23.31,35.263,-952.56,839.16,-0.149515,0.133202
152,2016/04/07 08:00,-19.54,17.55,26.264,-703.44,631.8,-0.110413,0.099776
153,2016/04/07 09:00,-3.49,5.24,6.296,-125.64,188.64,-0.019721,0.029615
154,2016/04/07 10:00,18.51,-13.84,23.112,666.36,-498.24,0.104593,-0.078634
155,2016/04/07 11:00,22.15,-25.17,33.528,797.4,-906.12,0.125161,-0.143347
156,2016/04/07 12:00,24.18,-27.65,36.731,870.48,-995.4,0.136632,-0.157709
157,2016/04/07 13:00,22.31,-25.08,33.567,803.16,-902.88,0.126065,-0.142851
158,2016/04/07 14:00,17.48,-19.57,26.24,629.28,-704.52,0.098773,-0.111124
159,2016/04/07 15:00,7.19,-9.46,11.882,258.84,-340.56,0.040628,-0.053499
160,2016/04/07 16:00,-8.88,4.63,10.015,-319.68,166.68,-0.050177,0.026195
161,2016/04/07 17:00,-18.37,17.32,25.248,-661.32,623.52,-0.103802,0.098398
162,2016/04/07 18:00,-24.6,22.84,33.568,-885.6,822.24,-0.139005,0.130317
163,2016/04/07 19:00,-24.67,22.86,33.633,-888.12,822.96,-0.1394,0.130438
164,2016/04/07 20:00,-18.22,17.81,25.479,-655.92,641.16,-0.102954,0.101173
165,2016/04/07 21:00,-4.54,7.63,8.879,-163.44,274.68,-0.025654,0.043128
166,2016/04/07 22:00,16.58,-10.92,19.853,596.88,-393.12,0.093687,-0.061976
167,2016/04/07 23:00,22.1,-25.45,33.706,795.6,-916.2,0.124878,-0.144937
168,2016/04/08 00:00,25.2,-28.08,37.73,907.2,-1010.88,0.142395,-0.160291
169,2016/04/08 01:00,24.32,-26.87,36.242,875.52,-967.32,0.137423,-0.153277
170,2016/04/08 02:00,19.83,-21.82,29.485,713.88,-785.52,0.112051,-0.124074
171,2016/04/08 03:00,11.88,-13.68,18.118,427.68,-492.48,0.067129,-0.077475
172,2016/04/08 04:00,-3.02,-1.37,3.316,-108.72,-49.32,-0.017065,-0.007742
173,2016/04/08 05:00,-19.47,14.8,24.457,-700.92,532.8,-0.110017,0.084138
174,2016/04/08 06:00,-28.4,24.43,37.462,-1022.4,879.48,-0.160477,0.139841
175,2016/04/08 07:00,-28.18,24.66,37.446,-1014.48,887.76,-0.159234,0.141129
176,2016/04/08 08:00,-21.95,19.84,29.588,-790.2,714.24,-0.124031,0.112976
177,2016/04/08 09:00,-12.0,12.28,17.17,-432.0,442.08,-0.067807,0.069549
178,2016/04/08 10:00,9.05,-3.16,9.586,325.8,-113.76,0.051138,-0.017879
179,2016/04/08 11:00,21.48,-22.36,31.006,773.28,-804.96,0.121375,-0.127284
180,2016/04/08 12:00,24.85,-28.18,37.572,894.6,-1014.48,0.140418,-0.160817
181,2016/04/08 13:00,25.71,-28.15,38.124,925.56,-1013.4,0.145277,-0.160758
182,2016/04/08 14:00,22.22,-24.13,32.802,799.92,-868.68,0.125556,-0.137431
183,2016/04/08 15:00,15.45,-16.51,22.612,556.2,-594.36,0.087302,-0.093648
184,2016/04/08 16:00,3.12,-4.76,5.691,112.32,-171.36,0.01763,-0.026901
185,2016/04/08 17:00,-14.37,10.63,17.874,-517.32,382.68,-0.081199,0.060264
186,2016/04/08 18:00,-27.18,23.36,35.839,-978.48,840.96,-0.153583,0.13357
187,2016/04/08 19:00,-29.57,25.62,39.125,-1064.52,922.32,-0.167088,0.146813
188,2016/04/08 20:00,-26.09,23.38,35.033,-939.24,841.68,-0.147424,0.13356
189,2016/04/08 21:00,-18.7,17.66,25.721,-673.2,635.76,-0.105666,0.100349
190,2016/04/08 22:00,-1.46,4.7,4.922,-52.56,169.2,-0.00825,0.026559
191,2016/04/08 23:00,19.81,-15.98,25.452,713.16,-575.28,0.111938,-0.090865
192,2016/04/09 00:00,22.69,-25.98,34.493,816.84,-935.28,0.128212,-0.148018
193,2016/04/09 01:00,25.27,-28.04,37.747,909.72,-1009.44,0.142791,-0.160072
194,2016/04/09 02:00,22.84,-25.49,34.226,822.24,-917.64,0.12906,-0.145242
195,2016/04/09 03:00,17.84,-19.95,26.763,642.24,-718.2,0.100807,-0.113305
196,2016/04/09 04:00,8.04,-10.37,13.122,289.44,-373.32,0.045431,-0.058657
197,2016/04/09 05:00,-9.39,4.04,10.222,-338.04,145.44,-0.053059,0.022861
198,2016/04/09 06:00,-23.28,19.61,30.439,-838.08,705.96,-0.131546,0.111774
199,2016/04/09 07:00,-28.97,24.94,38.226,-1042.92,897.84,-0.163698,0.142836
200,2016/04/09 08:00,-26.82,23.54,35.685,-965.52,847.44,-0.151549,0.134557
201,2016/04/09 09:00,-20.26,18.29,27.295,-729.36,658.44,-0.114481,0.104031
202,2016/04/09 10:00,-7.52,8.41,11.282,-270.72,302.76,-0.042493,0.047565
203,2016/04/09 11:00,15.83,-10.46,18.974,569.88,-376.56,0.089449,-0.059343
204,2016/04/09 12:00,22.33,-25.16,33.64,803.88,-905.76,0.126178,-0.143308
205,2016/04/09 13:00,25.41,-28.14,37.915,914.76,-1013.04,0.143582,-0.160661
206,2016/04/09 14:00,23.83,-26.4,35.564,857.88,-950.4,0.134654,-0.150539
207,2016/04/09 15:00,19.0,-20.99,28.312,684.0,-755.64,0.107361,-0.119293
208,2016/04/09 16:00,10.5,-12.32,16.187,378.0,-443.52,0.059331,-0.069738
209,2016/04/09 17:00,-5.68,1.19,5.803,-204.48,42.84,-0.032095,0.006728
210,2016/04/09 18:00,-22.16,17.5,28.237,-797.76,630.0,-0.125217,0.099666
211,2016/04/09 19:00,-30.44,25.24,39.543,-1095.84,908.64,-0.172004,0.144757
212,2016/04/09 20:00,-29.41,25.36,38.834,-1058.76,912.96,-0.166184,0.145301
213,2016/04/09 21:00,-24.36,21.7,32.624,-876.96,781.2,-0.137649,0.123789
214,2016/04/09 22:00,-15.15,14.53,20.992,-545.4,523.08,-0.085607,0.082405
215,2016/04/09 23:00,5.99,-0.8,6.043,215.64,-28.8,0.033847,-0.004523
216,2016/04/10 00:00,20.85,-20.56,29.282,750.6,-740.16,0.117815,-0.116987
217,2016/04/10 01:00,22.64,-26.56,34.9,815.04,-956.16,0.12793,-0.151317
218,2016/04/10 02:00,23.87,-26.99,36.031,859.32,-971.64,0.13488,-0.153908
219,2016/04/10 03:00,21.33,-24.01,32.116,767.88,-864.36,0.120527,-0.136662
220,2016/04/10 04:00,15.25,-17.43,23.16,549.0,-627.48,0.086172,-0.098857
221,2016/04/10 05:00,3.68,-6.64,7.592,132.48,-239.04,0.020794,-0.037528
222,2016/04/10 06:00,-13.6,8.42,15.996,-489.6,303.12,-0.076848,0.047719
223,2016/04/10 07:00,-24.63,21.43,32.648,-886.68,771.48,-0.139174,0.122275
224,2016/04/10 08:00,-27.88,24.27,36.964,-1003.68,873.72,-0.157539,0.13886
225,2016/04/10 09:00,-24.19,21.46,32.337,-870.84,772.56,-0.136688,0.122404
226,2016/04/10 10:00,-16.41,15.24,22.395,-590.76,548.64,-0.092726,0.086487
227,2016/04/10 11:00,-0.49,3.01,3.05,-17.64,108.36,-0.002769,0.017008
228,2016/04/10 12:00,19.85,-16.93,26.089,714.6,-609.48,0.112164,-0.09627
229,2016/04/10 13:00,23.05,-26.4,35.047,829.8,-950.4,0.130246,-0.15045
230,2016/04/10 14:00,25.08,-27.51,37.226,902.88,-990.36,0.141717,-0.157022
231,2016/04/10 15:00,22.06,-24.37,32.872,794.16,-877.32,0.124652,-0.138782
232,2016/04/10 16:00,16.04,-17.75,23.924,577.44,-639.0,0.090636,-0.100712
233,2016/04/10 17:00,6.24,-8.22,10.32,224.64,-295.92,0.03526,-0.046477
234,2016/04/10 18:00,-10.95,5.98,12.476,-394.2,215.28,-0.061874,0.033855
235,2016/04/10 19:00,-24.71,20.48,32.094,-889.56,737.28,-0.139626,0.116862
236,2016/04/10 20:00,-29.73,24.84,38.741,-1070.28,894.24,-0.167992,0.142365
237,2016/04/10 21:00,-27.52,23.77,36.364,-990.72,855.72,-0.155505,0.135955
238,2016/04/10 22:00,-21.11,18.99,28.395,-759.96,683.64,-0.119284,0.108073
239,2016/04/10 23:00,-8.23,9.14,12.299,-296.28,329.04,-0.046504,0.051702
240,2016/04/11 00:00,13.92,-8.26,16.186,501.12,-297.36,0.078656,-0.046819
241,2016/04/11 01:00,20.7,-23.48,31.302,745.2,-845.28,0.116968,-0.133589
242,2016/04/11 02:00,23.47,-27.07,35.828,844.92,-974.52,0.13262,-0.154317
243,2016/04/11 03:00,22.25,-25.87,34.122,801.0,-931.32,0.125726,-0.147344
244,2016/04/11 04:00,19.1,-22.24,29.316,687.6,-800.64,0.107927,-0.126405
245,2016/04/11 05:00,12.26,-15.33,19.629,441.36,-551.88,0.069276,-0.086832
246,2016/04/11 06:00,-0.77,-5.45,5.504,-27.72,-196.2,-0.004351,-0.030796
247,2016/04/11 07:00,-15.26,7.59,17.043,-549.36,273.24,-0.086228,0.043048
248,2016/04/11 08:00,-22.34,19.13,29.411,-804.24,688.68,-0.126235,0.108963
249,2016/04/11 09:00,-23.84,20.85,31.671,-858.24,750.6,-0.13471,0.118892
250,2016/04/11 10:00,-18.13,16.03,24.2,-652.68,577.08,-0.102445,0.091057
251,2016/04/11 11:00,-7.88,8.05,11.265,-283.68,289.8,-0.044527,0.045532
252,2016/04/11 12:00,9.85,-6.57,11.84,354.6,-236.52,0.055658,-0.037182
253,2016/04/11 13:00,19.85,-23.23,30.556,714.6,-836.28,0.112164,-0.132094
254,2016/04/11 14:00,24.25,-27.35,36.552,873.0,-984.6,0.137027,-0.156006
255,2016/04/11 15:00,23.93,-26.02,35.351,861.48,-936.72,0.135219,-0.148383
256,2016/04/11 16:00,19.45,-21.89,29.283,700.2,-788.04,0.109904,-0.124443
257,2016/04/11 17:00,11.95,-15.08,19.241,430.2,-542.88,0.067525,-0.085406
258,2016/04/11 18:00,-0.23,-6.77,6.774,-8.28,-243.72,-0.0013,-0.038255
259,2016/04/11 19:00,-17.41,7.79,19.073,-626.76,280.44,-0.098377,0.044232
260,2016/04/11 20:00,-27.42,20.96,34.513,-987.12,754.56,-0.15494,0.119873
261,2016/04/11 21:00,-28.94,22.77,36.824,-1041.84,819.72,-0.163528,0.130404
262,2016/04/11 22:00,-24.75,19.83,31.714,-891.0,713.88,-0.139852,0.113156
263,2016/04/11 23:00,-17.65,14.9,23.098,-635.4,536.4,-0.099733,0.084614
264,2016/04/12 00:00,-4.48,5.39,7.009,-161.28,194.04,-0.025315,0.030467
265,2016/04/12 01:00,13.2,-9.84,16.464,475.2,-354.24,0.074588,-0.055757
266,2016/04/12 02:00,17.47,-20.76,27.133,628.92,-747.36,0.098716,-0.11788
267,2016/04/12 03:00,19.48,-23.44,30.478,701.28,-843.84,0.110074,-0.133257
268,2016/04/12 04:00,18.32,-21.98,28.614,659.52,-791.28,0.103519,-0.124869
269,2016/04/12 05:00,14.26,-17.39,22.489,513.36,-626.04,0.080578,-0.098584
270,2016/04/12 06:00,5.46,-9.21,10.707,196.56,-331.56,0.030852,-0.052067
271,2016/04/12 07:00,-9.36,3.11,9.863,-336.96,111.96,-0.05289,0.017598
272,2016/04/12 08:00,-20.44,16.78,26.445,-735.84,604.08,-0.115498,0.095453
273,2016/04/12 09:00,-25.02,21.44,32.95,-900.72,771.84,-0.141378,0.12237
274,2016/04/12 10:00,-23.61,20.15,31.04,-849.96,725.4,-0.133411,0.114881
275,2016/04/12 11:00,-18.12,15.67,23.956,-652.32,564.12,-0.102389,0.089011
276,2016/04/12 12:00,-6.88,6.65,9.569,-247.68,239.4,-0.038876,0.037605
277,2016/04/12 13:00,11.36,-8.2,14.01,408.96,-295.2,0.064191,-0.046431
278,2016/04/12 14:00,18.67,-20.22,27.521,672.12,-727.92,0.105497,-0.114894
279,2016/04/12 15:00,20.0,-23.03,30.502,720.0,-829.08,0.113012,-0.130969
280,2016/04/12 16:00,18.29,-21.03,27.871,658.44,-757.08,0.10335,-0.11947
281,2016/04/12 17:00,13.73,-16.17,21.213,494.28,-582.12,0.077583,-0.091646
282,2016/04/12 18:00,6.43,-9.14,11.175,231.48,-329.04,0.036333,-0.051681
283,2016/04/12 19:00,-6.13,1.1,6.228,-220.68,39.6,-0.034638,0.006219
284,2016/04/12 20:00,-18.15,13.92,22.873,-653.4,501.12,-0.102558,0.079072
285,2016/04/12 21:00,-24.9,20.73,32.4,-896.4,746.28,-0.1407,0.118306
286,2016/04/12 22:00,-24.57,20.82,32.205,-884.52,749.52,-0.138835,0.118789
287,2016/04/12 23:00,-20.2,17.73,26.877,-727.2,638.28,-0.114142,0.100841
288,2016/04/13 00:00,-11.6,11.16,16.097,-417.6,401.76,-0.065547,0.063196
289,2016/04/13 01:00,2.15,1.05,2.393,77.4,37.8,0.012149,0.005934
290,2016/04/13 02:00,15.66,-13.42,20.624,563.76,-483.12,0.088488,-0.076129
291,2016/04/13 03:00,16.81,-19.6,25.821,605.16,-705.6,0.094987,-0.111253
292,2016/04/13 04:00,17.31,-20.82,27.076,623.16,-749.52,0.097812,-0.118211
293,2016/04/13 05:00,15.28,-18.42,23.933,550.08,-663.12,0.086341,-0.104473
294,2016/04/13 06:00,11.6,-14.21,18.344,417.6,-511.56,0.065547,-0.080468
295,2016/04/13 07:00,3.75,-6.67,7.652,135.0,-240.12,0.02119,-0.037698
296,2016/04/13 08:00,-7.59,3.46,8.341,-273.24,124.56,-0.042888,0.019569
297,2016/04/13 09:00,-15.76,13.43,20.706,-567.36,483.48,-0.089054,0.07619
298,2016/04/13 10:00,-19.73,17.73,26.526,-710.28,638.28,-0.111486,0.100811
299,2016/04/13 11:00,-18.88,17.01,25.412,-679.68,612.36,-0.106683,0.096666
300,2016/04/13 12:00,-12.86,11.9,17.521,-462.96,428.4,-0.072667,0.06742
